unit_id,d_treatment,y_baseline,y_followup
140,1,1.7073285178644668,3.169738760117636
141,0,0.15584549621816562,0.35958707314090943
142,1,0.30849768781953324,0.02452036843668881
143,0,-0.812823363676338,-2.754497410356226
144,1,-0.6795372899330087,1.739830045150431
145,0,3.0130553759459513,1.705056417895059
146,1,0.5821610489571432,1.4596720257963454
147,1,2.112529716757395,1.2678091535745035
148,1,0.7311144229570579,-0.07860040835005422
149,1,0.9399516657213609,3.0928098960065182
150,0,-0.2886112301284345,-3.1683480150209036
151,1,1.9589509045344495,2.984431862810096
152,0,-0.07658502847293816,-0.20432838876885245
153,0,-1.1904989013363678,-1.0754667009550345
154,1,-2.009808564119609,1.4512413506283277
155,1,2.033622280916595,2.6275131061272528
156,1,3.529957737919574,3.1001351923798777
157,0,-1.711729088470431,0.056309851463344746
158,0,-1.080451488953612,-1.3395864804896638
159,1,-0.666206318798162,0.39183497535169787
160,1,0.13873855948791092,2.37580030213509
161,1,0.016253800200673796,2.5011749759723987
162,0,-1.9630448617110785,-0.3081815589029799
163,1,0.8180939529389588,4.66538809101627
164,1,2.0753560102823427,3.436049832482532
165,0,-0.4160661837020583,-2.0839085538299287
166,0,-1.140897879385437,0.07601032358909955
167,1,-1.36129970321661,0.8748631971812282
168,0,-0.3213538082701836,-0.2468888797531597
169,1,1.9134537501429354,4.4424737607212545
170,1,-1.3567698916983464,1.7990779841219857
171,0,-1.4430216201573696,-0.4922724762602566
172,1,-0.38741328206376846,1.0886754315222122
173,1,1.222455725312122,1.6939472053020552
174,0,-1.38429857967573,0.8782035788999923
175,0,0.8866305372995034,0.3110481053984582
176,1,1.2474080354156603,2.1755317636555516
177,1,-0.6861772771065713,0.7855748383132615
178,1,0.35324916136168805,1.6604919151718414
179,1,4.454625368881977,1.5998548824566916
180,0,0.30059002051874795,0.3002865186160911
181,1,-0.026396836416947914,0.09950791411997384
182,1,0.43381109577024185,0.724757695070685
183,0,0.4569619893758554,-0.13232291120354867
184,1,-0.2531955491717359,0.370752871136438
185,0,-1.5770678249267243,-2.24041348992115
186,0,0.7976121559346822,1.2609675336279995
187,0,1.5604523273140254,1.1035671080449623
188,0,2.0015191546000026,-0.2541394713592977
189,1,-1.890668497589921,0.577931679864802
190,1,1.8252133398731372,2.9704235068871463
191,0,0.5605147250852343,-0.25992360071007664
192,1,-0.5372156770686756,2.350309789260903
193,0,0.04694463473525773,-0.5203297950981614
194,1,1.0996490682483882,2.1061779776995775
195,0,-0.49422236575479817,-0.666238230950168
196,1,-0.2238240011333481,3.635886216142375
197,0,-0.09134450159557389,-3.2315550672657136
198,0,0.7624574712637933,-0.3395553375137066
199,0,-2.0119309375728323,0.9658302896268111
200,1,-0.14443668638251855,2.931803459077705
201,0,-0.15364651823815484,-1.2028221288331737
202,0,-0.6784282224754434,-0.10738257717361777
203,1,-1.0232543860668624,0.6945186902211938
204,1,0.328996670695494,2.2619641115201863
205,1,0.1165418158146608,0.7036100563061278
206,1,0.6168277820659562,1.4930304705438369
207,1,0.726385709696504,2.086869328150761
208,0,0.14709685627714408,-0.5030665218492044
209,0,-1.7409072048041705,-1.7793968028282008
210,0,-2.1601748293613596,-4.146130953071156
211,0,0.8913574582018513,0.8922922813163208
212,1,1.1727231969406577,4.669441371558573
213,0,-0.4968234269464858,-0.21426804865700677
214,0,0.44597296196825464,1.438757563709674
215,1,-0.6922084219000236,-0.1155539880820099
216,0,-0.6606492554462364,-0.17369381601012962
217,0,0.7754135261167294,-0.08711147700074906
218,0,0.6519502560125567,0.2569593766013749
219,1,-2.857755228975426,-0.3663652512884259
220,0,0.9078685118916292,0.3710977050507718
221,0,-0.003311306667602959,2.7386298208213966
222,1,-0.5546446089091732,1.6050664045639724
223,0,0.44560203384659225,0.21393689316556025
224,1,1.3733072949674323,0.5003174956034532
225,0,-0.45104758721139704,-0.30851476632623065
226,0,-0.22599323629918944,-0.055237520485465263
227,1,-2.907087576879492,0.07999352017924677
228,1,-0.9336522861006242,2.0876034656898415
229,1,-0.22926135273751405,-0.07342819435410919
230,0,-0.6198661620971452,-2.3030211047471347
231,0,-0.38103354312721127,-1.3906282864461437
232,0,-1.947718849164585,-0.7060732722620804
233,0,-1.1127681310290136,-2.323273661495196
234,0,0.8482934501640823,2.8558182607213496
235,1,2.861500939742582,1.4563451857472605
236,1,0.2567011343277076,1.5409157812026175
237,1,0.15435558062042548,1.3172649862405992
238,0,-1.7018545025823157,-0.021541514283173968
239,0,0.27589165657512543,0.760485630987091
240,1,0.9525224973861681,1.8146877736183487
241,0,0.19500033740856682,2.150188673005691
242,0,0.24849882192116968,-1.7956193494418062
243,1,-0.1441942496118071,0.23272811024481832
244,1,-0.4536815286986711,1.7852043262197774
245,0,1.8490233936981444,-1.009006494506904
246,1,-1.389354796003866,-0.36221357032447554
247,1,-0.011083855087548056,1.845791359526356
248,0,-0.5612710395991423,-1.7838661687338986
249,1,0.8847708502323397,0.5786894910197584
250,0,-2.220218914348397,-1.0978464858672285
251,1,0.9804603026544669,1.933626491988922
252,0,-0.5470159322662335,-0.20275232888265043
253,1,0.584212770635435,1.7756679525429664
254,0,-0.2691891397410009,1.4556714842544671
255,0,0.20949419513435164,-1.216325721377536
256,1,-0.1602308832645788,-0.06499557467284034
257,0,-0.9178740739734308,-1.9648205865035324
258,1,1.0696684179749703,3.01022700988202
259,1,0.9662664460155914,3.197887565626601
260,1,1.0295845092267477,3.372761196088612
261,1,-0.0646058308042663,3.117201541991967
262,1,-0.1012740259818346,1.485996735932884
263,1,-1.1127941659715077,-1.550336569343931
264,1,-0.3335854231416647,0.3724701429312768
265,0,0.31073336631583315,0.9741877809720653
266,0,-0.979104573482568,-3.876544455354666
267,1,-0.8632239279599461,-0.12034292245652153
268,0,-0.3039365366042559,-1.7134835233607593
269,0,-0.6871152262509141,-1.1548256830580672
270,0,-2.9143502941945605,-1.8321520302315604
271,0,0.5727720066914375,-1.5884238277254032
272,0,-1.4471733159411688,-0.35871748373804235
273,0,-0.6950154935982324,0.31759253051427794
274,0,0.6922465105105791,1.1892380186957978
275,1,0.5338428977520313,3.394732362068442
276,0,-1.1205463301700018,-1.9981471815983407
277,1,1.0813719021920312,1.6009062042994826
278,1,0.03512348604506044,0.03840881339376301
279,0,0.9341166355640683,1.5048969143770403
280,0,-1.026761974721285,-0.7512050665211283
281,0,-1.9260581481940386,-1.8954861714604274
282,0,-2.20606464893782,-2.6738470485990686
283,1,0.4595321625415711,3.076940763262664
284,1,-0.507449561849928,1.171701313746258
285,1,-0.7622465579737455,-0.18913021684890674
286,1,1.3422063305751206,1.4636244263031466
287,1,-3.2810806747335395,2.3130176790131425
288,1,0.9776749380917089,3.170519161315596
289,0,1.8982848541057584,0.4510609256264363
290,0,-0.5157401453075336,-0.5721307109488506
291,1,-1.2261724368083482,1.9648148357440438
292,1,1.2338594491140593,3.9212648826651644
293,1,1.9789377370630055,3.0396641427398405
294,1,-0.1358907700315634,0.6513135551921837
295,1,0.4515356926662249,4.152791410729199
296,1,2.55200296719676,3.6084760747732205
297,1,-0.06025819258662796,-1.0658508980135113
298,0,0.07762032152819098,1.4263389699568045
299,1,0.8124848613930619,2.99281056596465
300,1,-1.0916557370184794,0.2319158091072181
301,1,1.2493766365647632,3.101444658766695
302,1,-0.187859454087062,1.1271001209210258
303,0,0.06282959410144051,0.02209923300497163
304,1,0.7991367918485077,1.7879600175879014
305,1,0.6922999763920215,-1.0623669165884635
306,1,0.19056883764579996,2.0149889606222118
307,0,-1.6015687729012478,-0.6764632360771454
308,0,1.6337036129428573,2.1531090674527724
309,1,2.1360917149969922,3.425949067439323
310,0,0.13304922631555022,-0.2397090629926235
311,0,-1.5322324749384075,-1.5659863454315386
312,1,-1.1084909444969344,0.7714065232197621
313,0,-0.4603121153055453,0.7590526211309726
314,0,1.550268830927197,-0.5378681567351484
315,0,-1.2109401055354139,-0.09882147402560663
316,1,-0.838367592739216,2.780852315992835
317,1,1.5301751964726158,1.2284625310512358
318,1,-2.4265952797173322,-0.32178055617490836
319,0,-1.5760724807071655,-3.1810533150878735
320,1,-0.030175064673883978,2.189226085746994
321,1,1.5195237476134695,1.362081453615876
322,1,1.2390454401716136,1.6939428879042895
323,1,-1.475140446029907,0.2995314340548233
324,1,-0.7054476879160639,-0.019346622385545742
325,1,1.355798155536109,1.3722980016059751
326,0,-1.2190417977847454,-2.7110442218071173
327,0,1.0513371502415088,2.1786190482372794
328,0,0.08429942756356407,-1.5875199334794032
329,1,-0.16812022715950226,1.7857390609612638
330,0,-1.3324317340449234,-3.192093791100811
331,1,-0.04904397676480643,1.8838152506862968
332,0,-0.08528719160712872,-1.606710519934708
333,1,1.7141818698896185,2.9598780512122245
334,0,-0.22632387854191338,0.5274707462682897
335,1,3.102173381026481,3.2414783244224292
336,0,1.159510226054023,-0.009194768191557512
337,0,1.780039262799209,1.4375613118998585
338,1,2.0570893325078803,3.4920217181013196
339,0,-0.6666170908661381,-0.46657277875670167
340,0,-0.2263840198187682,-0.3750415211810426
341,1,1.0682603543613731,1.815351228746418
342,0,-1.3394110907606354,-1.9789507988694657
343,0,-0.19784248271048221,2.314640953442733
344,0,-0.004877340492677629,-0.8187007759850249
345,0,-0.9803089499163007,-3.6930750448346363
346,1,-1.1322672896203363,1.2645014950019746
347,1,-1.0088212447690472,2.5717904696540037
348,0,1.0849455910135708,-0.6138653068496625
349,0,-1.8301024810031843,-0.8365156304958727
350,1,-0.5661356171413979,1.5344084622469312
351,1,0.9287291617298861,1.6547419848093954
352,0,-3.0093088677431816,-0.6064115014962487
353,0,-1.1478277421433263,-0.04651723977735145
354,0,0.44729633653548684,1.3954761430115061
355,1,1.4418806069099805,1.7188214896105518
356,1,2.597085770144931,2.8755671786558303
357,1,1.5281914590426806,1.1842632639504342
358,0,4.794631168920182,2.174936825215731
359,0,-0.12239918166862129,0.7012075201891281
360,1,0.03744475723768284,-1.135628174968036
361,0,-2.604644400547725,-3.453128214726603
362,1,-0.43511509144512284,0.39100732401897853
363,0,1.1531885227511904,-1.156345692962797
364,1,-2.3808766222457773,1.4369355436803906
365,0,1.743806429544386,0.5936481286093698
366,1,1.6683029765715416,3.9100302394104354
367,0,-1.1907039091031066,-1.358490314371513
368,1,-0.6567034296432623,2.316972232802277
369,1,0.585715359406449,3.4406582268319372
370,0,1.3982914421717927,0.42593135834536067
371,1,1.571051885490789,1.5397580780271687
372,0,0.08899313155809074,0.29256177322358967
373,1,3.5000074271260604,2.3395824825899236
374,0,-0.5038095457752381,-0.43976671911968035
375,1,2.4772005505248753,0.506988056182348
376,0,0.06455178542625264,1.0430991030047998
377,0,-1.0165022124521061,-1.759606560349852
378,0,-0.7953220095566581,0.37084422986667065
379,1,1.4190765282771145,3.1135519457041094
380,1,1.204725032022774,4.364904599895763
381,0,0.36888271188342014,0.5314318107246129
382,0,-2.227128222930525,-2.0309203093242423
383,0,0.5345130152407365,0.1681425631950707
384,1,0.1359623537426522,-0.05283554893976339
385,0,1.2494330350201595,-1.4131716672443826
386,1,-0.8386918757710793,2.065841144124447
387,1,-0.313509040185044,0.6838121706912086
388,0,0.7138175904229126,-0.2735372934577125
389,1,1.111537293748538,3.5130878020449976
390,0,0.27133982898821696,1.6663397811806484
391,0,-0.4821262805426066,-1.4523921873090104
392,0,-1.2085895120066814,-3.112805778317042
393,1,1.3993179998871441,0.9539984005927922
394,0,-0.9771526918399602,0.550061844841651
395,1,-0.5949696249207688,-1.853528279055728
396,1,-0.11552367354724799,2.3820768850908105
397,1,0.019909095958628192,1.7566529151794028
398,1,1.278174747012581,-0.8294360080994863
399,0,0.33044197102199635,-2.316833806976355
400,0,-0.521858928269174,-0.4746448651017361
401,1,1.4900579974371384,1.0711583317074769
402,1,-0.8355625368532263,1.7923627662762434
403,0,1.3199552023514154,0.3466787404102346
404,0,1.6305363011129854,0.3257174943490367
405,0,-1.4155817484737896,0.47351362399039637
406,0,0.3805638829392215,-0.25031930291680615
407,0,-2.0000652057547557,-2.225885063828433
408,0,0.7166275944959257,1.5068585899109597
409,0,0.3689893487157674,-1.4906569889607344
410,0,-1.6593810207619448,-1.4783674190026217
411,1,1.8560250058367442,0.7459447367867353
412,0,-0.8193179092272487,-0.4374549199485017
413,1,1.1580961567255232,1.3516570854838275
414,0,-0.6659708081986041,-0.7808910994039858
415,1,0.983549449037042,0.8784329536588307
416,0,-1.183813129028688,-0.3887844255325596
417,0,-1.7132743102118553,-0.45465593573941854
418,1,-0.25435437351392076,1.654265131359705
419,1,-0.975309537220504,0.28183109927791805
420,0,0.39711005819758716,1.300774593864718
421,1,1.1254059526829403,1.978185299720083
422,0,-0.33149366930081764,-0.43386818671770205
423,0,-1.6745650323670704,1.6042332968364752
424,0,-0.05155260624532054,-2.1779773014001904
425,1,-2.3765761386995634,1.299316578144831
426,0,-1.186002987302313,-0.9510977159543113
427,1,-1.4817516048194772,-0.588276404858229
428,1,2.504372363963622,1.7986371017701441
429,1,-0.031742891098710535,0.15025178116577553
430,0,1.5662533878224205,-0.41066396436183084
431,0,1.4192630348422095,0.43604842146354517
432,1,0.6681674517835283,1.7623134492022028
433,0,-1.8117374465387428,-1.405147653580656
434,0,-0.16105270720028023,0.48265847713394966
435,0,-0.06837559960023298,-0.7858517911473333
436,1,-2.0323569479554244,0.8337692443927542
437,0,-0.3123860757774569,2.5991574985530397
438,0,-1.7780244013772755,1.4927624770198702
439,1,0.9988349424795524,-0.22106925715220915
440,1,0.46752317941679244,1.3405279718800425
441,1,3.2570186507003562,1.967564322382446
442,1,-0.05030487520358751,1.291015726337469
443,1,1.0873300872285026,2.383784065052618
444,1,1.9622103802552433,1.449168368547175
445,0,-1.221614282972633,1.9755251377002399
446,0,-2.147158404028662,1.3015395880648883
447,0,1.6610569816294176,0.6301002497469976
448,0,1.019902474147109,1.2297070708391298
449,1,-0.7835356586808175,0.9630843651998962
450,0,0.5618365167081789,-1.6797479045369574
451,1,-2.3780084878114995,-0.5352358733423983
452,0,-0.6823049182562322,-0.6456253640201146
453,1,1.5698215156618327,0.8412869394034468
454,0,0.3220466993990799,0.6181914441268959
455,0,-1.6458792409539942,-1.1305095588230343
456,1,-0.19912014915634463,1.4712597491732535
457,1,0.005979250769681199,-1.0733940190977849
458,1,0.4054969360110553,2.3155146980458152
459,1,2.123072613898181,3.3382839836833424
460,1,1.3960978540674058,3.123015579721794
461,1,1.956247849108819,4.064964498677255
462,1,-0.6365356012021579,0.0423858574756979
463,1,1.0362575904300317,1.2764749218746367
464,0,-2.036744419098378,-1.2036350737434287
465,0,-2.421441191500306,-1.649785436831929
466,1,4.092057301035605,3.2604630834673825
467,1,0.11954685104765753,1.9142078119374246
468,1,0.892874027736656,3.253480902854106
469,1,0.23831218137589122,1.0585549131030736
470,1,-0.7876585761359716,0.3796139395744774
471,1,0.3962288791977372,1.0502116996567017
472,1,-0.8269404934169633,0.9024288722888683
473,1,-0.8978240921755852,0.23225529120450983
474,0,-0.9394561605941906,0.22939822285450914
475,0,1.5502287281164584,0.8340010750869054
476,1,-0.008343887502471059,0.727088364859983
477,0,-1.0838026060991024,0.13986192243117557
478,0,-0.44680093367447105,0.12737123666156117
479,0,-2.536378407934613,-0.05518446903758267
480,1,-2.0593278939877666,-0.1185143956830863
481,0,-2.687323629241168,-0.4250655844435035
482,1,0.26815526317500826,0.5467881963753047
483,1,-1.0942962639640499,-1.5467874449390353
484,1,-1.2313494649027446,1.4539640729925534
485,1,-1.36041032355052,2.812409492604176
486,1,0.8206671275758506,2.2089624282321663
487,0,-3.0896471188209294,-3.186107144285189
488,0,-0.07753770442878971,-2.058569717607298
489,1,1.4601006934329415,4.176451421509317
490,1,0.4437087003717848,1.3369619850307584
491,0,-0.2806773748136686,-1.2531853668204602
492,0,-1.6451850252179994,1.4598829888430944
493,1,-0.7176054288028391,-0.3886798809601921
494,0,0.3239128712400631,0.24150758529237032
495,1,2.1270331563823683,1.4735580531401156
496,1,1.0905988638089177,2.110522614499194
497,1,2.694147729810077,2.7894329441259353
498,0,0.3517739761990071,-0.2430749135102444
499,0,1.0224910810839056,-1.6250761815395938
500,1,0.27596109864845764,1.1734286277336368
501,1,1.2091889466873715,3.131185265816764
502,0,-0.03881133162603123,-2.8168079351084923
503,0,-0.30390169834902486,0.8866831925644241
504,0,1.5270341418788504,1.038118976821993
505,0,-2.269177895060183,-0.06255382027313355
506,1,-1.247857992171651,1.3690086654913602
507,1,1.2130617890414046,1.998349381368806
508,0,-1.0477040450045763,0.09342432167855545
509,0,-0.03167483709173058,0.40769094970364433
510,1,1.527573434515932,0.6530491741405765
511,0,1.4043525107039732,1.853361197178661
512,0,-1.9261106278945368,-1.9478193074983055
513,1,1.0773123529148907,1.5015215745793922
514,0,-0.6440965397545247,-1.9774342308117423
515,1,2.978421123161823,2.339805725585502
516,0,0.7189563483209878,-0.28760570355778964
517,0,-1.3430831507618168,-1.6398168398183546
518,1,1.5205919865879642,1.5518829190930181
519,0,-0.5241528138307915,-1.1589667856302988
520,0,-0.33046436137432866,-0.2514214678406962
521,1,1.7031841774237442,3.3688790312380075
522,1,2.0696850173343404,2.589926989580842
523,0,-1.2190153806545778,-1.3513988333362073
524,1,1.5864169756371527,2.523653978592487
525,0,1.6596596114912865,0.8833111218765698
526,0,-0.9157412363249624,-1.0650172031687248
527,1,-1.7628041979610676,2.4284356038225687
528,0,-1.9923533807379776,-2.47827701847878
529,0,-0.4447484059402954,-2.578252819562445
530,0,-0.7830188893750789,0.04794848250252731
531,1,0.10591332918937768,2.114530541782073
532,1,1.4768173050128561,1.9924709660582707
533,1,1.6817827320647525,0.8925378750927591
534,1,-0.240378419323215,1.0149385519699192
535,0,1.6511864169252966,1.6614383924310807
536,1,1.3698900253071926,2.1031153282930104
537,0,-1.021763862728765,-0.5562680636090399
538,1,-0.5269456646687664,-0.6356586895388513
539,1,0.7316285851884488,3.6791319272944634
540,0,-0.46347956077945385,-1.2769992532785648
541,0,-0.6830008164350561,-2.671577366159098
542,0,0.60294225833438,-0.8431693419023784
543,0,0.373371970687982,-1.4208637468955598
544,0,-1.4012136252620722,-0.8611804174051195
545,1,-2.252365910763173,0.24499023229023065
546,0,-1.7218435446265565,0.5853229842210091
547,1,0.7649666324223511,2.5313064538319656
548,1,0.545146201978549,2.449718367251192
549,0,0.16820935763306558,0.21090963583806435
550,0,-1.606851929206295,-0.0664860950955948
551,0,-1.145883899002775,-0.19579800945384296
552,1,-0.6457770455649836,1.5268078245296492
553,0,0.4814536949421059,-1.1752222001952015
554,1,0.7907044653093386,0.7344670436851171
555,1,-0.29492487765753744,2.005536829560721
556,1,-0.5427169160088969,2.2374183471077203
557,0,0.02028673074316556,-0.5129624185950661
558,1,1.4670307200543675,1.2297670206698588
559,1,-0.4975787084463946,2.3450120175097218
560,1,0.4033933561748306,0.1908406266980398
561,1,-0.6196286879118255,1.035577585318752
562,0,-1.47367331192577,-1.3021103997060282
563,1,-2.384992632347433,0.07944610840754618
564,0,-1.8858289255491978,-1.5277194975900146
565,1,0.17461269255237094,1.9643895661792965
566,1,-0.43752202314481536,2.1762862211361984
567,1,0.6710616475765857,2.6431315251888017
568,1,-1.8187226213720715,1.834526358313329
569,1,0.7366695112824627,0.94026191080157
570,1,1.0020945401759607,2.4576501567896156
571,0,1.7045413924745016,0.7746804581230682
572,1,-0.5129373872023056,0.3936378495499564
573,0,1.063715686553298,-2.5772333074689917
574,1,0.9643259676459379,1.7419582404729146
575,1,2.271380976955014,1.6951110912824074
576,1,-1.829769261371493,2.7740598481272065
577,1,2.0346672098420835,2.04784010131611
578,1,-1.6470150391994711,-0.5212686387088667
579,0,-0.7541990189529733,-0.5805686911550036
580,1,-2.3607166335580714,0.7833312120259521
581,1,0.3859658658337886,1.496999172882434
582,0,-2.305472759804776,-1.1938895528615685
583,1,0.27822456982571087,2.294589934309676
584,1,-0.28698089740488086,1.8847099468644555
585,1,0.7830340701064761,2.726964201980365
586,0,1.5572415568391271,-0.96029732614816
587,0,-0.4358113256300613,-1.344610061774656
588,1,1.0096623894745225,3.191344282040509
589,0,-2.24915026118397,-0.18962168118512812
590,0,-3.2642966273616105,-3.4868980389453306
591,0,-0.95357096428346,-0.14850716588519108
592,1,0.7423388614476787,0.3096289968791983
593,1,1.330206476483726,2.8373455462595936
594,1,2.1702614583278645,3.350742212844505
595,1,1.1593528100097918,2.8026272289653797
596,0,1.23375304319236,-0.019895771478859237
597,0,1.5134530270584383,-0.41018914845459314
598,0,-0.22213157950610823,-0.28456039244775017
599,1,2.9937229541831942,3.9328809490596246
600,0,-1.0257547745310875,-1.722435810357027
601,1,-1.5355934347659521,-0.03861825839360811
602,0,-0.18196708455584187,0.022626251197544356
603,0,-0.7758651161555923,0.6476995456176566
604,1,-0.8269570194624688,-0.19386046781890154
605,0,-0.11126778185762749,0.7761729569914767
606,1,2.548137419047526,1.2739745908297468
607,1,-1.153222549643466,-0.20590119735575407
608,0,0.37169485905969557,-1.5198296711230028
609,0,0.0676953560866065,1.0868287359806552
610,1,-0.5901090897097734,-0.41745823908050794
611,1,1.2294666437136335,-0.2446664882652969
612,0,-1.4352431301787447,0.8477839668377805
613,0,0.7907838703464115,-0.561277901538216
614,0,-0.3944806650255004,-0.27478342191641336
615,0,-0.015206850656785731,1.4427994636896937
616,1,2.0868277202368564,3.774162941210869
617,0,0.8732884462559964,-0.347028301801555
618,0,0.8128408674192956,2.696056961546914
619,1,1.36000855599517,2.041266071926653
620,0,-2.731508697393314,-2.9549108233944654
