year,fips,state,county_name,urbanicity,region,division,land_area,total_pop,total_pop_15to64,total_jail_pop,total_prison_pop
2012,39001,OH,Adams County,Rural,Midwest,East North Central,583.867,28466,18261,56.25,163
2013,39001,OH,Adams County,rural,Midwest,East North Central,583.867,28300,18037,59,209
2014,39001,OH,Adams County,rural,Midwest,East North Central,583.867,28096,17866,59,209
2015,39001,OH,Adams County,rural,Midwest,East North Central,583.867,28063,17746,59,
2016,39001,OH,Adams County,rural,Midwest,East North Central,583.867,27914,17678,,
1970,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,111201,66664,80,
1971,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,111438,67194,79.625,
1972,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,110644,67217,79.25,
1973,39003,OH,Allen County,Small/mid,Midwest,East North Central,402.5,110250,67537,78.875,
1974,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,110640,68391,78.5,
1975,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,110810,69045,78.125,
1976,39003,OH,Allen County,  SMALL/MID ,Midwest,East North Central,402.5,109857,68962,77.75,
1977,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,110467,69839,77.375,
1978,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,109830,69731,77,
1979,39003,OH,Allen County,Small/mid,Midwest,East North Central,402.5,111250,71062,620,
1979,39003,,,,,,,,,80.8,
1980,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,112229,71905,84.6,
1981,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,111727,71668,88.4,
1982,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,109826,70393,92.2,
1983,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,108941,69696,96,156
1984,39003,OH,Allen County, small/mid,Midwest,East North Central,402.5,109642,70138,98.2,192
1984,39003,OH,Allen County, small/mid,Midwest,East North Central,402.5,109642,70138,98.2,192
1985,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,109607,70211,100.4,225
1986,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,109755,70489,102.6,226
1987,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,110123,70686,104.8,233
1988,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,110518,70771,107,264
1989,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,110270,70277,129.8,316
1990,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,109841,70119,152.6,333
1991,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,109916,69901,175.4,374
1992,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,110242,70017,198.2,424
1993,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,110262,70046,221,433
1994,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,110138,70046,221.5,488
1995,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,109841,70156,222,517
1996,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,109573,70132,222.5,521
1997,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,109150,69981,223,519
1998,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,108599,69741,223.5,490
1999,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,108192,69555,224,500
2000,39003,OH,Allen County,SMALL/MID,Midwest,East North Central,402.5,108589,70063,227.8333,483
2001,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,108523,70132,231.6667,466
2002,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,108518,70575,235.5,474
2003,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,107418,69936,239.3333,482
2004,39003,OH,Allen County, small/mid,Midwest,East North Central,402.5,106826,69714,243.1667,433
2005,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,106861,69778,247,474
2006,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,106716,69863,267,515
2007,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,106717,69875,191,542
2008,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,106773,69888,220,537
2009,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,106518,69790,221,533
2010,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,106326,69625,209,546
2011,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,106366,69692,211,564
2011,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,106366,69692,211,564
2012,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,105975,69372,236,554
2013,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,105233,68603,233,540
2013,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,105233,68603,233,540
2014,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,105025,68128,226,540
2015,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,104843,67758,226,
2016,39003,OH,Allen County,small/mid,Midwest,East North Central,402.5,104093,67011,,
1970,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,43286,26859,23,
1971,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,43234,26880,23.75,
1971,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,43234,26880,23.75,
1972,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,43853,27431,24.5,
1973,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,44220,27830,25.25,
1973,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,44220,27830,25.25,
1974,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,44155,27863,26,
1975,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,44830,28395,592,
1975,39005,,,,,,,,,26.75,
1976,39005,OH,Ashland County,  RURAL ,Midwest,East North Central,422.953,44433,28279,27.5,
1977,39005,OH,Ashland County,Rural,Midwest,East North Central,422.953,44687,28470,28.25,
1978,39005,OH,Ashland County,  RURAL ,Midwest,East North Central,422.953,45308,29040,29,
1979,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,45776,29425,30.4,
1980,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,46269,29849,31.8,
1980,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,46269,29849,31.8,
1981,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,46397,29935,33.2,
1982,39005,OH,Ashland County,RURAL,Midwest,East North Central,422.953,46429,29913,34.6,
1983,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,46186,29673,36,43
1984,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,46495,29846,585,45
1984,39005,,,,,,,,,45,
1985,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,46568,29909,54,40
1986,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,46299,29786,40,38
1987,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,46450,29845,44,46
1988,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,46950,30071,52,52
1988,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,46950,30071,52,52
1989,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,47494,30256,49.6,66
1990,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,47569,30345,47.2,70
1991,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,48099,30616,44.8,91
1992,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,48709,31005,42.4,97
1993,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,49865,31974,40,106
1994,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,50607,32563,40.5,112
1995,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,50582,32469,41,117
1996,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,51047,32851,620,124
1996,39005,,,,,,,,,41.5,
1997,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,51508,33252,42,134
1998,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,52013,33681,42.5,137
1999,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,52431,34079,43,154
2000,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,52502,34200,51.66667,150.5
2001,39005,OH,Ashland County,rural  ,Midwest,East North Central,422.953,52560,34324,60.33333,147
2002,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,52595,34308,69,144.5
2003,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,52867,34468,77.66666,142
2004,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,52852,34468,86.33334,150
2004,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,52852,34468,86.33334,150
2005,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,53048,34559,95,147.5
2006,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,53231,34599,95.625,145
2007,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,53544,34726,96.25,129
2008,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,53499,34659,96.875,140
2009,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,53305,34488,97.5,139
2010,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,53139,34319,98.125,138
2011,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,53324,34490,98.75,151
2012,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,53247,34513,99.375,158
2013,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,53233,34294,100,161
2014,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,53118,33967,100,161
2015,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,53107,33756,100,
2016,39005,OH,Ashland County,rural,Midwest,East North Central,422.953,53224,33819,,
1970,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,98717,59019,35,
1971,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,100671,60601,32.375,
1972,39007,OH,Ashtabula County,rural  ,Midwest,East North Central,702.073,100839,61178,29.75,
1973,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,100442,61394,27.125,
1974,39007,OH,Ashtabula County,rural  ,Midwest,East North Central,702.073,101124,62277,24.5,
1975,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,102014,63260,21.875,
1976,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,101158,63001,19.25,
1977,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,101557,63611,16.625,
1977,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,101557,63611,16.625,
1978,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,102497,64604,14,
1978,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,102497,64604,14,
1979,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,103773,65758,20.4,
1980,39007,OH,Ashtabula County,RURAL,Midwest,East North Central,702.073,104079,66084,26.8,
1981,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,102998,65415,33.2,
1982,39007,OH,Ashtabula County,rural  ,Midwest,East North Central,702.073,102949,65298,592,
1982,39007,,,,,,,,,39.6,
1983,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,101957,64492,599,54
1983,39007,,,,,,,,,46,
1984,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,101390,64092,57.6,67
1985,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,100759,63746,69.2,77
1986,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,100199,63499,80.8,93
1987,39007,OH,Ashtabula County,RURAL,Midwest,East North Central,702.073,99862,63198,92.4,107
1988,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,99932,63044,104,122
1989,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,99663,62529,94,157
1990,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,99992,62809,105,186
1991,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,100255,62790,112,213
1992,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,100657,62965,114,218
1993,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,101092,63287,100,248
1994,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,101479,63657,98,255
1995,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,101821,64113,110,267
1996,39007,OH,Ashtabula County, rural,Midwest,East North Central,702.073,102128,64547,112,279
1997,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,102703,65035,105,280
1998,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,102836,65290,107,285
1999,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,102796,65451,98,299
2000,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,102705,65589,105,271.5
2001,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,102450,65754,95,244
2002,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,102577,66082,59,262
2003,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,102667,66422,109,280
2004,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,102648,66642,109,289
2005,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,102638,66952,112,295
2006,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,102340,66870,115.625,301
2007,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,102156,66675,119.25,293
2008,39007,OH,Ashtabula County,rural  ,Midwest,East North Central,702.073,101826,66325,122.875,300
2009,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,101584,66022,126.5,306
2010,39007,OH,Ashtabula County,RURAL,Midwest,East North Central,702.073,101488,66008,130.125,266
2011,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,101397,65946,133.75,286
2012,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,101060,65748,137.375,319
2013,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,100227,64862,141,370
2014,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,99716,64265,141,370
2015,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,99021,63473,141,
2016,39007,OH,Ashtabula County,rural,Midwest,East North Central,702.073,98396,62932,,
1970,39009,OH,Athens County,rural,Midwest,East North Central,503.625,56042,39426,15,
1971,39009,OH,Athens County,rural  ,Midwest,East North Central,503.625,57232,40361,13.875,
1972,39009,OH,Athens County,rural,Midwest,East North Central,503.625,57471,40657,12.75,
1973,39009,OH,Athens County,rural,Midwest,East North Central,503.625,56145,39851,11.625,
1973,39009,OH,Athens County,rural,Midwest,East North Central,503.625,56145,39851,11.625,
1974,39009,OH,Athens County,Rural,Midwest,East North Central,503.625,53968,38079,10.5,
1975,39009,OH,Athens County,rural,Midwest,East North Central,503.625,52288,36652,9.375,
1976,39009,OH,Athens County,rural,Midwest,East North Central,503.625,51506,36094,8.25,
1977,39009,OH,Athens County,rural,Midwest,East North Central,503.625,53963,38115,7.125,
1978,39009,OH,Athens County,rural,Midwest,East North Central,503.625,55069,39367,6,
1979,39009,OH,Athens County,rural,Midwest,East North Central,503.625,55158,39552,7.818952,
1980,39009,OH,Athens County,rural,Midwest,East North Central,503.625,56515,40454,10.5442,
1981,39009,OH,Athens County,rural,Midwest,East North Central,503.625,56675,40734,13.33243,
1982,39009,OH,Athens County,rural,Midwest,East North Central,503.625,57433,41374,16.06458,
1982,39009,OH,Athens County,rural,Midwest,East North Central,503.625,57433,41374,16.06458,
1983,39009,OH,Athens County,RURAL,Midwest,East North Central,503.625,57705,41614,18.79391,55
1983,39009,OH,Athens County,RURAL,Midwest,East North Central,503.625,57705,41614,18.79391,55
1984,39009,OH,Athens County,rural,Midwest,East North Central,503.625,57691,41714,19.22501,55
1984,39009,OH,Athens County,rural,Midwest,East North Central,503.625,57691,41714,19.22501,55
1985,39009,OH,Athens County,rural,Midwest,East North Central,503.625,58202,42244,19.67862,63
1986,39009,OH,Athens County,rural,Midwest,East North Central,503.625,58340,42524,23.11273,58
1987,39009,OH,Athens County,rural,Midwest,East North Central,503.625,59340,43326,23.16256,62
1988,39009,OH,Athens County,rural,Midwest,East North Central,503.625,59043,43127,23.16442,70
1989,39009,OH,Athens County,rural,Midwest,East North Central,503.625,59615,43498,24.58583,77
1990,39009,OH,Athens County,rural,Midwest,East North Central,503.625,59511,43605,25.97738,80
1991,39009,OH,Athens County,rural,Midwest,East North Central,503.625,59728,43835,27.32009,89
1992,39009,OH,Athens County,rural,Midwest,East North Central,503.625,59739,43927,28.62196,102
1993,39009,OH,Athens County,  RURAL ,Midwest,East North Central,503.625,60240,44400,29.92605,96
1994,39009,OH,Athens County,rural,Midwest,East North Central,503.625,60377,44615,24.71663,111
1995,39009,OH,Athens County,rural,Midwest,East North Central,503.625,60881,45215,33.71173,115
1996,39009,OH,Athens County,rural,Midwest,East North Central,503.625,61205,45700,42.6621,133
1997,39009,OH,Athens County,rural,Midwest,East North Central,503.625,61172,45801,51.57221,134
1998,39009,OH,Athens County,rural,Midwest,East North Central,503.625,61417,46218,60.66578,139
1999,39009,OH,Athens County,rural,Midwest,East North Central,503.625,61856,46776,69.90331,150
1999,39009,OH,Athens County,rural,Midwest,East North Central,503.625,61856,46776,69.90331,150
2000,39009,OH,Athens County,rural,Midwest,East North Central,503.625,62324,47276,78.13403,149.5
2001,39009,OH,Athens County,rural,Midwest,East North Central,503.625,62997,47979,80.67992,149
2002,39009,OH,Athens County,  RURAL ,Midwest,East North Central,503.625,63401,48373,84.30946,155
2003,39009,OH,Athens County,rural,Midwest,East North Central,503.625,63827,48742,87.76211,161
2004,39009,OH,Athens County,rural,Midwest,East North Central,503.625,63230,48260,81.59368,157
2005,39009,OH,Athens County,rural,Midwest,East North Central,503.625,64075,49044,84.74703,165.5
2006,39009,OH,Athens County,rural,Midwest,East North Central,503.625,64237,49252,87.05947,174
2007,39009,OH,Athens County,Rural,Midwest,East North Central,503.625,64102,49219,87.25037,198
2008,39009,OH,Athens County,rural,Midwest,East North Central,503.625,64546,49601,83.46204,255
2009,39009,OH,Athens County,rural,Midwest,East North Central,503.625,64618,49716,87.2878,279
2010,39009,OH,Athens County,rural,Midwest,East North Central,503.625,64764,49827,84.20896,278
2011,39009,OH,Athens County,Rural,Midwest,East North Central,503.625,65178,50258,81.76653,251
2012,39009,OH,Athens County,rural,Midwest,East North Central,503.625,65080,50147,80.92127,226
2012,39009,OH,Athens County,rural,Midwest,East North Central,503.625,65080,50147,80.92127,226
2013,39009,OH,Athens County,rural,Midwest,East North Central,503.625,64590,49587,82.53148,269
2014,39009,OH,Athens County,rural  ,Midwest,East North Central,503.625,64456,49157,84.31866,269
2014,39009,OH,Athens County,rural  ,Midwest,East North Central,503.625,64456,49157,84.31866,269
2015,39009,OH,Athens County,rural,Midwest,East North Central,503.625,64649,49093,91.92852,
2016,39009,OH,Athens County,rural  ,Midwest,East North Central,503.625,65793,50010,,
1970,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,38731,22636,10,
1971,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,39245,23132,10.46154,
1972,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,39506,23527,10.92308,
1973,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,40376,24343,11.38461,
1974,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,40860,24859,11.84615,
1974,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,40860,24859,11.84615,
1975,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,42497,26158,12.30769,
1976,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,41349,25534,12.76923,
1977,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,41509,25759,13.23077,
1978,39011,OH,Auglaize County, rural,Midwest,East North Central,401.393,42045,26276,13.69231,
1979,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,42466,26671,14.15385,
1980,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,42687,26830,14.61539,
1981,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,43013,27039,15.07692,
1982,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,42901,26922,15.53846,
1983,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,42809,26789,16,46
1984,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,43190,27006,16.8,43
1985,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,43392,27146,17.6,54
1986,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,43593,27314,18.4,57
1987,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,43911,27464,19.2,64
1988,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,44380,27670,20,80
1989,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,44499,27574,20,87
1990,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,44684,27720,20,102
1991,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,45257,28040,20,99
1992,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,45793,28363,20,135
1993,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,46106,28546,20,156
1994,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,46262,28683,24.83333,161
1994,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,46262,28683,24.83333,161
1995,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,46454,28887,29.66667,174
1996,39011,OH,Auglaize County,RURAL,Midwest,East North Central,401.393,46682,29138,34.5,175
1997,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,46584,29088,39.33333,173
1998,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,46672,29233,44.16667,161
1999,39011,OH,Auglaize County,rural  ,Midwest,East North Central,401.393,46663,29343,49,185
2000,39011,OH,Auglaize County,RURAL,Midwest,East North Central,401.393,46186,29055,52.16667,182.5
2000,39011,OH,Auglaize County,RURAL,Midwest,East North Central,401.393,46186,29055,52.16667,182.5
2001,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,46137,29092,55.33333,180
2002,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,45943,29084,58.5,176
2003,39011,OH,Auglaize County,RURAL,Midwest,East North Central,401.393,45872,29163,61.66667,172
2004,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,45932,29258,64.83334,166
2005,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,46166,29495,68,178.5
2006,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,46034,29547,83,191
2007,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,45977,29486,82,215
2008,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,46167,29521,80,196
2009,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,45996,29345,78,209
2010,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,45949,29319,69,198
2011,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,45931,29319,606,190
2011,39011,,,,,,,,,53,
2012,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,45767,29191,59,203
2013,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,45793,29095,53,203
2014,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,45814,29023,54,203
2015,39011,OH,Auglaize County,RURAL,Midwest,East North Central,401.393,45753,28913,54,
2016,39011,OH,Auglaize County,rural,Midwest,East North Central,401.393,45749,28795,,
1970,39013,OH,Belmont County,Small/mid,Midwest,East North Central,532.131,81414,49714,20,
1971,39013,OH,Belmont County,small/mid,Midwest,East North Central,532.131,83419,51376,20.25,
1972,39013,OH,Belmont County,small/mid,Midwest,East North Central,532.131,83119,51542,20.5,
1973,39013,OH,Belmont County,Small/mid,Midwest,East North Central,532.131,82692,51643,20.75,
1974,39013,OH,Belmont County,small/mid,Midwest,East North Central,532.131,82295,51704,21,
1975,39013,OH,Belmont County,small/mid,Midwest,East North Central,532.131,82908,52456,522,
1975,39013,,,,,,,,,21.25,
1976,39013,OH,Belmont County,small/mid,Midwest,East North Central,532.131,83245,53009,21.5,
1977,39013,OH,Belmont County,  SMALL/MID ,Midwest,East North Central,532.131,82574,52746,21.75,
