year,fips,state,county_name,urbanicity,region,division,land_area,total_pop,total_pop_15to64,total_jail_pop,total_prison_pop
2014,19003,IA,Adams County,rural,Midwest,West North Central,423.439,3892,2375,17,6
2015,19003,IA,Adams County,rural,Midwest,West North Central,423.439,3878,2327,17,6
2016,19003,IA,Adams County,rural,Midwest,West North Central,423.439,3753,2259,,
1970,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,15029,8159,4,
1971,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,15256,8386,3.75,
1972,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,15442,8611,3.5,
1973,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,15108,8495,3.25,
1973,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,15108,8495,3.25,
1974,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14967,8495,3,
1975,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,15169,8723,2.75,
1976,19005,IA,Allamakee County,rural  ,Midwest,West North Central,639.082,15251,8829,2.5,
1977,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,15645,9152,2.25,
1978,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,15728,9251,2,
1979,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,15380,9057,2.4,
1980,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,15100,8901,2.8,
1981,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14989,8815,3.2,
1982,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14868,8712,3.6,
1983,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14890,8709,4,
1984,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14832,8666,3.8,
1985,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14640,8542,3.6,
1986,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14384,8377,3.4,
1987,19005,IA,Allamakee County,  RURAL ,Midwest,West North Central,639.082,14163,8235,3.2,
1988,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14164,8225,3,
1989,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14063,8116,3.4,
1990,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,13836,7969,3.8,5
1991,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,13996,8126,4.2,7
1992,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14123,8245,4.6,11
1993,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14231,8334,571,11
1993,19005,,,,,,,,,5,
1994,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14248,8418,5.333333,14
1995,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14484,8650,5.666667,13.5454545455
1996,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14468,8668,6,13.0909090909
1997,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14487,8740,6.333333,12.6363636364
1998,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14611,8869,6.666667,12.1818181818
1999,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14651,8924,7,11.7272727273
2000,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14674,8961,7.166667,11.2727272727
2001,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14333,8792,7.333333,10.8181818182
2002,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14289,8807,508,10.3636363636
2002,19005,,,,,,,,,7.5,
2003,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14345,8850,7.666667,9.90909090909
2004,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14324,8889,7.833333,9.45454545455
2005,19005,IA,Allamakee County,RURAL,Midwest,West North Central,639.082,14371,8923,8,9
2006,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14378,8887,7.75,11
2007,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14335,8857,7.5,15
2008,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14325,8805,7.25,16
2009,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14263,8780,7,12
2010,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14328,8804,6.75,11
2011,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14373,8827,6.5,14
2012,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14208,8758,6.25,18
2013,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14136,8636,6,17
2014,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14051,8506,6,27
2015,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,14044,8433,6,27
2016,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,13852,8231,,
2016,19005,IA,Allamakee County,rural,Midwest,West North Central,639.082,13852,8231,,
1970,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,15051,8584,0,
1971,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,15225,8726,0,
1972,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,15483,8951,0,
1973,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,14972,8634,0,
1974,19007,IA,Appanoose County, rural,Midwest,West North Central,497.293,14695,8476,0,
1975,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,14870,8624,0,
1976,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,15150,8874,0,
1977,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,15591,9243,0,
1978,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,15402,9109,6,
1979,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,15523,9190,5.8,
1980,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,15493,9155,5.6,
1981,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,15359,9059,571,
1981,19007,,,,,,,,,5.4,
1982,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,15156,8910,5.2,
1983,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,14866,8712,5,
1984,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,14638,8572,4.6,
1985,19007,IA,Appanoose County,RURAL,Midwest,West North Central,497.293,14388,8414,4.2,
1986,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,14149,8253,3.8,
1987,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,14116,8214,3.4,
1987,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,14116,8214,3.4,
1988,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,13959,8111,3,
1989,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,13816,7984,4.4,10
1990,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,13744,7926,5.8,14
1991,19007,IA,Appanoose County, rural,Midwest,West North Central,497.293,13768,7972,7.2,15
1992,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,13865,8082,8.6,18
1993,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,13903,8132,10,24
1994,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,13726,8082,10.83333,25
1995,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,13723,8150,11.66667,25.1818181818
1996,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,13752,8237,12.5,25.3636363636
1997,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,13677,8237,13.33333,25.5454545455
1998,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,13761,8319,14.16667,25.7272727273
1999,19007,IA,Appanoose County, rural,Midwest,West North Central,497.293,13709,8298,15,25.9090909091
2000,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,13696,8323,14.83333,26.0909090909
2000,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,13696,8323,14.83333,26.0909090909
2001,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,13578,8255,14.66667,26.2727272727
2002,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,13420,8200,14.5,26.4545454545
2003,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,13522,8305,14.33333,26.6363636364
2004,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,13462,8306,14.16667,26.8181818182
2005,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,13453,8318,14,27
2006,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,13319,8220,15.125,27
2007,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,13105,8111,16.25,24
2008,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,12950,7967,17.375,31
2009,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,12896,7914,18.5,44
2010,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,12887,7912,19.625,43
2011,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,12856,7907,20.75,24
2012,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,12846,7888,21.875,37
2013,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,12706,7707,23,34
2014,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,12650,7614,23,37
2015,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,12667,7555,23,34
2016,19007,IA,Appanoose County,rural,Midwest,West North Central,497.293,12570,7483,,
1970,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,9556,5405,0,
1971,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,9392,5337,0,
1972,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,9410,5403,0,
1973,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,9140,5282,0,
1974,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,8897,5175,0,
1975,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,8918,5255,0,
1976,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,8966,5321,0,
1977,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,8984,5362,0,
1978,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,9025,5418,2,
1979,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,8864,5320,1.8,
1980,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,8551,5086,515,
1980,19009,,,,,,,,,1.6,
1981,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,8468,5003,1.4,
1982,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,8356,4903,1.2,
1983,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,8245,4797,1,
1984,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,8312,4813,1,
1985,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,8095,4662,1,
1986,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,7847,4484,1,
1986,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,7847,4484,1,
1987,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,7603,4313,1,
1988,19009,IA,Audubon County, rural,Midwest,West North Central,442.961,7506,4233,1,
1989,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,7404,4131,529,
1989,19009,,,,,,,,,2,
1990,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,7335,4064,3,
1991,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,7251,3992,5,
1992,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,7141,3947,1,0
1993,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,7038,3879,4,5
1994,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,6992,3873,3.833333,10
1994,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,6992,3873,3.833333,10
1995,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,6954,3859,3.666667,11.1818181818
1996,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,6920,3856,3.5,12.3636363636
1997,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,6916,3857,3.333333,13.5454545455
1998,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,6893,3845,3.166667,14.7272727273
1999,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,6896,3838,3,15.9090909091
2000,19009,IA,Audubon County, rural,Midwest,West North Central,442.961,6804,3785,2.833333,17.0909090909
2000,19009,IA,Audubon County, rural,Midwest,West North Central,442.961,6804,3785,2.833333,17.0909090909
2001,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,6664,3779,2.666667,18.2727272727
2002,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,6572,3760,2.5,19.4545454545
2003,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,6479,3724,2.333333,20.6363636364
2004,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,6430,3737,2.166667,21.8181818182
2005,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,6324,3713,2,23
2006,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,6265,3688,2,17
2007,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,6222,3638,2,18
2008,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,6200,3636,2,20
2009,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,6136,3611,2,21
2010,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,6119,3650,2,15
2011,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,6098,3650,2,14
2011,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,6098,3650,2,14
2012,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,6003,3598,2,13
2013,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,5865,3507,2,13
2014,19009,IA,Audubon County,  RURAL ,Midwest,West North Central,442.961,5861,3488,2,14
2015,19009,IA,Audubon County,  RURAL ,Midwest,West North Central,442.961,5769,3435,2,14
2016,19009,IA,Audubon County,rural,Midwest,West North Central,442.961,5712,3383,,
1970,19011,IA,Benton County,small/mid  ,Midwest,West North Central,716.265,22910,13053,4,
1971,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,22966,13186,3.875,
1972,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,22950,13322,3.75,
1973,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,22878,13426,3.625,
1974,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,22763,13468,3.5,
1975,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,22943,13705,3.375,
1976,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,23030,13901,3.25,
1977,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,23391,14232,3.125,
1978,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,23459,14338,3,
1979,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,23673,14561,3.6,
1980,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,23668,14567,4.2,
1981,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,23603,14486,4.8,
1982,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,23301,14251,5.4,
1983,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,22904,13976,6,
1984,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,22824,13909,5.5,
1985,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,22515,13699,5,
1986,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,22347,13568,557,
1986,19011,,,,,,,,,4,
1987,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,22216,13460,7,
1988,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,22294,13479,20,
1989,19011,IA,Benton County,SMALL/MID,Midwest,West North Central,716.265,22439,13478,20.4,16
1990,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,22425,13432,20.8,27
1991,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,22526,13495,21.2,27
1992,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,22712,13694,21.6,24
1993,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,23223,14075,22,28
1994,19011,IA,Benton County, small/mid,Midwest,West North Central,716.265,23552,14337,22.66667,24
1995,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,23962,14713,23.33333,23.6363636364
1996,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,24249,14919,24,23.2727272727
1997,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,24453,15078,24.66667,22.9090909091
1998,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,24823,15350,25.33333,22.5454545455
1999,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,25214,15621,26,22.1818181818
2000,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,25326,15703,24.83333,21.8181818182
2001,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,25532,15897,23.66667,21.4545454545
2002,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,25829,16161,22.5,21.0909090909
2002,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,25829,16161,22.5,21.0909090909
2003,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,25946,16302,21.33333,20.7272727273
2004,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,26181,16492,20.16667,20.3636363636
2005,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,26265,16703,19,20
2006,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,26137,16766,17.875,23
2007,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,26066,16779,16.75,23
2008,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,26097,16717,15.625,31
2009,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,26117,16717,14.5,34
2009,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,26117,16717,14.5,34
2010,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,26076,16683,13.375,22
2011,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,26049,16672,12.25,21
2012,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,26079,16733,11.125,24
2013,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,25836,16468,10,22
2014,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,25706,16368,10,24
2015,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,25630,16314,10,25
2016,19011,IA,Benton County,small/mid,Midwest,West North Central,716.265,25611,16219,,
1970,19013,IA,Black Hawk County,small/mid,Midwest,West North Central,565.782,133011,81862,44,
1971,19013,IA,Black Hawk County,small/mid,Midwest,West North Central,565.782,133412,82747,44.625,
1972,19013,IA,Black Hawk County,small/mid,Midwest,West North Central,565.782,132417,82921,45.25,
1973,19013,IA,Black Hawk County,small/mid,Midwest,West North Central,565.782,132811,84065,45.875,
1974,19013,IA,Black Hawk County,small/mid,Midwest,West North Central,565.782,132412,84589,46.5,
1975,19013,IA,Black Hawk County,small/mid,Midwest,West North Central,565.782,133085,85806,47.125,
1976,19013,IA,Black Hawk County,small/mid,Midwest,West North Central,565.782,134210,87460,47.75,
1977,19013,IA,Black Hawk County,small/mid,Midwest,West North Central,565.782,134917,88600,48.375,
1978,19013,IA,Black Hawk County,small/mid,Midwest,West North Central,565.782,136176,90131,49,
1979,19013,IA,Black Hawk County,small/mid,Midwest,West North Central,565.782,136185,90637,51.2,
1980,19013,IA,Black Hawk County,small/mid,Midwest,West North Central,565.782,138068,92284,53.4,
