year,fips,state,county_name,urbanicity,region,division,land_area,total_pop,total_pop_15to64,total_jail_pop,total_prison_pop
1983,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,17307,10405,14,7
1984,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,17045,10243,15,11
1985,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,16742,10047,16,6
1986,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,16570,9920,17,12
1987,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,16616,9911,18,9
1988,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,16469,9794,19,12
1989,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,16515,9761,19.6,13
1990,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,16268,9569,20.2,13
1991,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,16316,9649,20.8,17
1991,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,16316,9649,20.8,17
1992,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,16512,9854,21.4,15
1992,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,16512,9854,21.4,15
1993,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,16761,10134,22,14
1994,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,16764,10221,28.5,18
1995,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,16847,10368,35,20
1996,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,16891,10526,41.5,28
1997,55003,WI,Ashland County,  RURAL ,Midwest,West North Central,1044.999,16905,10614,48,42
1998,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,16896,10650,54.5,48
1999,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,16891,10700,61,52
2000,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,16823,10706,60.16667,56
2001,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,16773,10712,59.33333,57
2002,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,16747,10774,58.5,45
2003,55003,WI,Ashland County,  RURAL ,Midwest,West North Central,1044.999,16647,10768,57.66667,66
2004,55003,WI,Ashland County,RURAL,Midwest,West North Central,1044.999,16547,10759,56.83333,69
2005,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,16407,10745,56,76
2006,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,16408,10680,56,72
2007,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,16199,10540,56,91
2008,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,16145,10553,56,78
2009,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,16128,10533,56,81
2010,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,16157,10491,56,72
2010,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,16157,10491,56,72
2011,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,16143,10511,56,76
2012,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,16025,10431,56,91
2013,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,15840,10242,56,86
2014,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,15967,10326,56,81
2015,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,15990,10297,56,
2016,55003,WI,Ashland County,rural,Midwest,West North Central,1044.999,15805,10115,,
1970,55005,WI,Barron County,Rural,Midwest,West North Central,862.731,34230,19521,6,
1971,55005,WI,Barron County,rural,Midwest,West North Central,862.731,35300,20349,6.875,
1972,55005,WI,Barron County,rural,Midwest,West North Central,862.731,36174,21110,7.75,
1973,55005,WI,Barron County,rural,Midwest,West North Central,862.731,36342,21403,8.625,
1974,55005,WI,Barron County,rural,Midwest,West North Central,862.731,36325,21562,9.5,
1975,55005,WI,Barron County,rural,Midwest,West North Central,862.731,36780,22030,10.375,
1976,55005,WI,Barron County,rural,Midwest,West North Central,862.731,36823,22169,11.25,
1977,55005,WI,Barron County,rural,Midwest,West North Central,862.731,37414,22646,12.125,
1978,55005,WI,Barron County,rural,Midwest,West North Central,862.731,37442,22690,13,
1979,55005,WI,Barron County,rural,Midwest,West North Central,862.731,38043,23156,15.8,
1980,55005,WI,Barron County,rural,Midwest,West North Central,862.731,38924,23751,18.6,
1981,55005,WI,Barron County,rural,Midwest,West North Central,862.731,39483,24096,21.4,
1982,55005,WI,Barron County,rural,Midwest,West North Central,862.731,39764,24223,24.2,
1983,55005,WI,Barron County,RURAL,Midwest,West North Central,862.731,39986,24317,27,25
1984,55005,WI,Barron County,rural,Midwest,West North Central,862.731,40151,24391,26.8,24
1985,55005,WI,Barron County,rural,Midwest,West North Central,862.731,40025,24290,26.6,28
1986,55005,WI,Barron County,rural,Midwest,West North Central,862.731,39835,24115,26.4,20
1987,55005,WI,Barron County,rural,Midwest,West North Central,862.731,40154,24212,26.2,26
1988,55005,WI,Barron County,rural,Midwest,West North Central,862.731,40660,24445,26,17
1989,55005,WI,Barron County,rural,Midwest,West North Central,862.731,40760,24352,32,22
1989,55005,WI,Barron County,rural,Midwest,West North Central,862.731,40760,24352,32,22
1990,55005,WI,Barron County,  RURAL ,Midwest,West North Central,862.731,40796,24237,31,25
1991,55005,WI,Barron County,rural,Midwest,West North Central,862.731,41154,24569,37,24
1991,55005,WI,Barron County,rural,Midwest,West North Central,862.731,41154,24569,37,24
1992,55005,WI,Barron County,rural,Midwest,West North Central,862.731,41796,25075,41,25
1993,55005,WI,Barron County,rural  ,Midwest,West North Central,862.731,42286,25610,42,28
1994,55005,WI,Barron County,rural,Midwest,West North Central,862.731,42742,26013,47.33333,40
1995,55005,WI,Barron County,rural,Midwest,West North Central,862.731,43379,26624,52.66667,42
1996,55005,WI,Barron County,rural,Midwest,West North Central,862.731,43760,27085,58,52
1997,55005,WI,Barron County,rural,Midwest,West North Central,862.731,44119,27512,63.33333,56
1998,55005,WI,Barron County,rural,Midwest,West North Central,862.731,44419,27870,68.66666,78
1999,55005,WI,Barron County,Rural,Midwest,West North Central,862.731,44705,28234,74,90
2000,55005,WI,Barron County,rural,Midwest,West North Central,862.731,45018,28607,83.33334,86
2001,55005,WI,Barron County,rural,Midwest,West North Central,862.731,45225,28983,92.66666,103
2001,55005,WI,Barron County,rural,Midwest,West North Central,862.731,45225,28983,92.66666,103
2002,55005,WI,Barron County,rural,Midwest,West North Central,862.731,45515,29325,102,94
2003,55005,WI,Barron County,rural,Midwest,West North Central,862.731,45601,29485,111.3333,94
2004,55005,WI,Barron County,rural,Midwest,West North Central,862.731,45804,29599,120.6667,94
2005,55005,WI,Barron County,rural  ,Midwest,West North Central,862.731,45808,29671,130,91
2006,55005,WI,Barron County, rural,Midwest,West North Central,862.731,45968,29715,130,110
2006,55005,WI,Barron County, rural,Midwest,West North Central,862.731,45968,29715,130,110
2007,55005,WI,Barron County,rural,Midwest,West North Central,862.731,45874,29648,130,106
2008,55005,WI,Barron County,rural,Midwest,West North Central,862.731,46009,29492,130,106
2009,55005,WI,Barron County,rural  ,Midwest,West North Central,862.731,45876,29263,130,101
2010,55005,WI,Barron County,RURAL,Midwest,West North Central,862.731,45870,29191,130,106
2011,55005,WI,Barron County,rural,Midwest,West North Central,862.731,45812,29136,130,110
2012,55005,WI,Barron County,rural,Midwest,West North Central,862.731,45879,29096,130,106
2013,55005,WI,Barron County,rural,Midwest,West North Central,862.731,45765,28765,130,108
2014,55005,WI,Barron County,rural,Midwest,West North Central,862.731,45568,28467,130,130
2015,55005,WI,Barron County,rural,Midwest,West North Central,862.731,45334,28068,130,
2016,55005,WI,Barron County,rural,Midwest,West North Central,862.731,45368,27922,,
1970,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,11715,6658,515,
1970,55007,,,,,,,,,1,
1971,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,11853,6775,1.391304,
1971,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,11853,6775,1.391304,
1972,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,11810,6784,1.782609,
1973,55007,WI,Bayfield County,Rural,Midwest,West North Central,1477.88,11988,6949,2.173913,
1974,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,12108,7064,2.565217,
1975,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,12556,7405,2.956522,
1976,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,12647,7479,3.347826,
1977,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,13300,7935,3.73913,
1978,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,13340,7954,4.130435,
1979,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,13531,8094,557,
1979,55007,,,,,,,,,4.521739,
1980,55007,WI,Bayfield County, rural,Midwest,West North Central,1477.88,13881,8318,557,
1980,55007,,,,,,,,,4.913043,
1981,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,14121,8470,5.304348,
1981,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,14121,8470,5.304348,
1982,55007,WI,Bayfield County, rural,Midwest,West North Central,1477.88,14222,8529,5.695652,
1983,55007,WI,Bayfield County,rural  ,Midwest,West North Central,1477.88,14082,8450,6.086957,8
1984,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,14207,8531,6.478261,9
1985,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,14064,8461,6.869565,8
1986,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,13897,8361,7.26087,9
1987,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,13923,8357,7.652174,11
1988,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,13981,8393,8.043478,10
1989,55007,WI,Bayfield County,Rural,Midwest,West North Central,1477.88,13953,8344,8.434783,8
1990,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,14025,8372,8.826087,8
1991,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,14056,8436,9.217391,7
1992,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,14107,8510,9.608696,11
1993,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,14361,8776,10,14
1994,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,14473,8922,12.83333,17
1994,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,14473,8922,12.83333,17
1995,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,14621,9108,15.66667,15
1996,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,14710,9210,18.5,16
1997,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,14789,9336,21.33333,16
1998,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,14727,9359,24.16667,23
1998,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,14727,9359,24.16667,23
1999,55007,WI,Bayfield County,Rural,Midwest,West North Central,1477.88,14895,9475,27,22
2000,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,15028,9606,26.83333,23
2001,55007,WI,Bayfield County,rural  ,Midwest,West North Central,1477.88,15076,9756,26.66667,26
2002,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,15128,9852,26.5,33
2003,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,15165,9933,26.33333,38
2004,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,15164,9918,26.16667,32
2005,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,15163,9901,26,26
2006,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,15172,9889,26.625,26
2007,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,15255,9985,27.25,29
2008,55007,WI,Bayfield County, rural,Midwest,West North Central,1477.88,15160,9827,27.875,28
2009,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,14981,9653,28.5,27
2009,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,14981,9653,28.5,27
2010,55007,WI,Bayfield County,RURAL,Midwest,West North Central,1477.88,15014,9612,29.125,27
2011,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,15006,9606,29.75,24
2011,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,15006,9606,29.75,24
2012,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,15064,9566,30.375,25
2013,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,15062,9441,31,21
2014,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,15118,9391,31,25
2015,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,14974,9229,31,
2016,55007,WI,Bayfield County,rural,Midwest,West North Central,1477.88,14980,9071,,
1970,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,158934,92701,58,
1971,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,161675,95493,57.5,
1972,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,162666,97454,57,
1973,55009,WI,Brown County,SMALL/MID,Midwest,West North Central,530.091,164638,100108,56.5,
1974,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,166179,102361,56,
1975,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,168895,105328,55.5,
1975,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,168895,105328,55.5,
1976,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,170641,107832,55,
1977,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,171727,109764,54.5,
1978,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,172739,111578,54,
1979,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,173183,112800,56,
1980,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,175823,115340,58,
1981,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,177134,116697,60,
1982,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,178337,117776,62,
1983,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,179617,118927,64,112
1984,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,181698,120586,77.4,135
1985,55009,WI,Brown County, small/mid,Midwest,West North Central,530.091,183206,121849,90.8,157
1986,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,185757,123677,104.2,166
1987,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,187872,124979,117.6,194
1988,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,190265,126533,131,207
1988,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,190265,126533,131,207
1989,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,192233,127447,172,230
1990,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,195491,129248,219,245
1991,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,199568,132130,774,251
1991,55009,,,,,,,,,260,
1992,55009,WI,Brown County,Small/mid,Midwest,West North Central,530.091,203076,134616,262,265
1993,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,207139,137668,226,295
1994,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,210650,140270,263.5,323
1995,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,214669,143682,301,387
1996,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,217845,146425,338.5,429
1997,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,220434,148462,376,465
1998,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,222375,150000,413.5,563
1999,55009,WI,Brown County,Small/mid,Midwest,West North Central,530.091,224825,151843,451,702
2000,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,227266,153774,525,789
2000,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,227266,153774,525,789
2001,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,229332,155284,500,828
2002,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,231821,157055,510,853
2003,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,233878,158363,528,879
2004,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,236654,160430,646,850
2004,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,236654,160430,646,850
2005,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,238587,161961,661,886
2006,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,240191,163525,714,883
2007,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,242691,165064,737,926
2008,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,244016,165777,775,1003
2009,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,246476,166980,784,1088
2009,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,246476,166980,784,1088
2010,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,248007,167781,711,1110
2010,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,248007,167781,711,1110
2011,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,248476,168009,681,1123
2012,55009,WI,Brown County,  SMALL/MID ,Midwest,West North Central,530.091,250525,169249,677,1077
2013,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,252761,169956,795,1134
2014,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,254264,170288,676,1194
2015,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,256243,170788,579,
2015,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,256243,170788,579,
2016,55009,WI,Brown County,small/mid,Midwest,West North Central,530.091,257875,171216,,
1970,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13815,7710,9,
1971,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,14093,7928,8.375,
1972,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,14076,7985,7.75,
1973,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,14073,8055,7.125,
1974,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13828,7966,6.5,
1975,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13883,8070,571,
1975,55011,,,,,,,,,5.875,
1976,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,14168,8344,5.25,
1977,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,14565,8679,4.625,
1978,55011,WI,Buffalo County,rural  ,Midwest,West North Central,671.636,14393,8610,4,
1979,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,14509,8743,3.8,
1980,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,14341,8667,3.6,
1981,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,14422,8733,3.4,
1982,55011,WI,Buffalo County,Rural,Midwest,West North Central,671.636,14355,8698,3.2,
1983,55011,WI,Buffalo County,RURAL,Midwest,West North Central,671.636,14315,8687,3,
1984,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,14203,8632,3.2,4
1985,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,14042,8550,3.4,7
1985,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,14042,8550,3.4,7
1986,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13947,8488,3.6,6
1987,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13851,8419,3.8,6
1988,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13817,8396,4,6
1989,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13727,8308,6.4,4
1990,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13558,8174,8.8,7
1991,55011,WI,Buffalo County,Rural,Midwest,West North Central,671.636,13473,8140,11.2,6
1992,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13538,8252,13.6,4
1993,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13572,8319,16,8
1994,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13631,8418,17.16667,11
1995,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13671,8473,18.33333,14
1996,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13780,8622,19.5,10
1997,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13806,8656,20.66667,9
1998,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13761,8645,21.83333,10
1999,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13751,8648,23,14
1999,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13751,8648,23,14
2000,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13799,8737,21.33333,22
2001,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13855,8773,19.66667,23
2002,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13777,8746,18,25
2003,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13807,8790,16.33333,29
2004,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13785,8773,14.66667,27
2005,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13969,8917,13,26
2006,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13908,8854,21,25
2007,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13885,8864,18,22
2007,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13885,8864,18,22
2008,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13734,8792,13,22
2009,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13618,8686,21,22
2010,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13587,8668,22,21
2011,55011,WI,Buffalo County,rural  ,Midwest,West North Central,671.636,13550,8645,23,21
2012,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13443,8615,21,20
2013,55011,WI,Buffalo County,RURAL,Midwest,West North Central,671.636,13346,8484,14,24
2014,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13374,8432,16,21
2015,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13247,8280,16,
2015,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13247,8280,16,
2016,55011,WI,Buffalo County,rural,Midwest,West North Central,671.636,13265,8221,,
1970,55013,WI,Burnett County,rural,Midwest,West North Central,821.558,9350,5203,4,
1971,55013,WI,Burnett County,rural,Midwest,West North Central,821.558,9633,5400,3.625,
1972,55013,WI,Burnett County,rural,Midwest,West North Central,821.558,9934,5623,3.25,
1973,55013,WI,Burnett County,rural,Midwest,West North Central,821.558,10336,5924,2.875,
1974,55013,WI,Burnett County,Rural,Midwest,West North Central,821.558,10568,6110,2.5,
