year,fips,state,county_name,urbanicity,region,division,land_area,total_pop,total_pop_15to64,total_jail_pop,total_prison_pop
1973,48003,TX,Andrews County,rural,South,West South Central,1500.721,10583,6776,6.5,
1974,48003,TX,Andrews County,rural,South,West South Central,1500.721,10754,6909,7,
1975,48003,TX,Andrews County,rural,South,West South Central,1500.721,11678,7563,7.5,
1976,48003,TX,Andrews County,rural,South,West South Central,1500.721,11884,7706,8,
1977,48003,TX,Andrews County,rural,South,West South Central,1500.721,12027,7793,8.5,
1978,48003,TX,Andrews County,rural,South,West South Central,1500.721,12422,8040,9,
1979,48003,TX,Andrews County,rural  ,South,West South Central,1500.721,12792,8238,9.6,
1980,48003,TX,Andrews County,rural,South,West South Central,1500.721,13481,8655,10.2,
1981,48003,TX,Andrews County,rural,South,West South Central,1500.721,14078,9006,10.8,
1982,48003,TX,Andrews County,rural,South,West South Central,1500.721,15140,9668,11.4,
1983,48003,TX,Andrews County,rural,South,West South Central,1500.721,15737,10024,12,15
1984,48003,TX,Andrews County,  RURAL ,South,West South Central,1500.721,15758,9995,12.4,34
1985,48003,TX,Andrews County,rural,South,West South Central,1500.721,16350,10321,12.8,42
1985,48003,TX,Andrews County,rural,South,West South Central,1500.721,16350,10321,12.8,42
1986,48003,TX,Andrews County,rural,South,West South Central,1500.721,16513,10382,13.2,47
1987,48003,TX,Andrews County,rural,South,West South Central,1500.721,15335,9573,13.6,40
1988,48003,TX,Andrews County,rural,South,West South Central,1500.721,14969,9267,14,51
1989,48003,TX,Andrews County,rural,South,West South Central,1500.721,14476,8935,18.8,53
1989,48003,TX,Andrews County,rural,South,West South Central,1500.721,14476,8935,18.8,53
1990,48003,TX,Andrews County,rural,South,West South Central,1500.721,14270,8722,23.6,66
1991,48003,TX,Andrews County,rural,South,West South Central,1500.721,14404,8843,28.4,61
1992,48003,TX,Andrews County,RURAL,South,West South Central,1500.721,14324,8795,33.2,63
1993,48003,TX,Andrews County,rural,South,West South Central,1500.721,13963,8557,38,62
1994,48003,TX,Andrews County,rural,South,West South Central,1500.721,13953,8583,38,70
1995,48003,TX,Andrews County,rural,South,West South Central,1500.721,13723,8451,38,75
1996,48003,TX,Andrews County,rural,South,West South Central,1500.721,13583,8394,38,77.7777777778
1997,48003,TX,Andrews County,rural,South,West South Central,1500.721,13563,8436,38,80.5555555556
1998,48003,TX,Andrews County, rural,South,West South Central,1500.721,13594,8489,38,83.3333333333
1999,48003,TX,Andrews County,rural,South,West South Central,1500.721,13225,8271,38,86.1111111111
2000,48003,TX,Andrews County,rural,South,West South Central,1500.721,12949,8097,39.16667,88.8888888889
2000,48003,TX,Andrews County,rural,South,West South Central,1500.721,12949,8097,39.16667,88.8888888889
2001,48003,TX,Andrews County,rural,South,West South Central,1500.721,12856,7980,40.33333,91.6666666667
2002,48003,TX,Andrews County,rural,South,West South Central,1500.721,13022,8159,41.5,94.4444444444
2003,48003,TX,Andrews County,rural,South,West South Central,1500.721,12976,8210,42.66667,97.2222222222
2003,48003,TX,Andrews County,rural,South,West South Central,1500.721,12976,8210,42.66667,97.2222222222
2004,48003,TX,Andrews County,rural,South,West South Central,1500.721,13006,8311,43.83333,100
2005,48003,TX,Andrews County,rural,South,West South Central,1500.721,13016,8310,45,122
2006,48003,TX,Andrews County,rural,South,West South Central,1500.721,13195,8483,42.125,114
2007,48003,TX,Andrews County,rural,South,West South Central,1500.721,13513,8682,39.25,130
2008,48003,TX,Andrews County,rural,South,West South Central,1500.721,14099,9052,36.375,137
2009,48003,TX,Andrews County,rural,South,West South Central,1500.721,14601,9371,33.5,132
2010,48003,TX,Andrews County,RURAL,South,West South Central,1500.721,14786,9519,30.625,146
2011,48003,TX,Andrews County,rural,South,West South Central,1500.721,14847,9576,27.75,143
2012,48003,TX,Andrews County,rural,South,West South Central,1500.721,15386,9917,24.875,130
2013,48003,TX,Andrews County,rural,South,West South Central,1500.721,16106,10404,22,151
2014,48003,TX,Andrews County,rural,South,West South Central,1500.721,16788,10783,22,163
2015,48003,TX,Andrews County,rural,South,West South Central,1500.721,17448,11173,22,151
2016,48003,TX,Andrews County,rural,South,West South Central,1500.721,18092,11541,,
1970,48005,TX,Angelina County,rural,South,West South Central,797.78,49780,29755,20,
1971,48005,TX,Angelina County,rural,South,West South Central,797.78,51545,30870,21.75,
1972,48005,TX,Angelina County,rural,South,West South Central,797.78,53116,31958,23.5,
1972,48005,TX,Angelina County,rural,South,West South Central,797.78,53116,31958,23.5,
1973,48005,TX,Angelina County,RURAL,South,West South Central,797.78,54253,32770,25.25,
1974,48005,TX,Angelina County,rural,South,West South Central,797.78,54639,33061,27,
1975,48005,TX,Angelina County,RURAL,South,West South Central,797.78,55927,33941,28.75,
1976,48005,TX,Angelina County,RURAL,South,West South Central,797.78,57351,35051,30.5,
1977,48005,TX,Angelina County,rural,South,West South Central,797.78,58441,35874,32.25,
1978,48005,TX,Angelina County,rural,South,West South Central,797.78,60435,37280,34,
1979,48005,TX,Angelina County,rural,South,West South Central,797.78,61986,38379,33.6,
1980,48005,TX,Angelina County,  RURAL ,South,West South Central,797.78,64554,40132,599,
1980,48005,,,,,,,,,33.2,
1981,48005,TX,Angelina County,rural,South,West South Central,797.78,65914,41130,32.8,
1982,48005,TX,Angelina County,rural,South,West South Central,797.78,67881,42576,32.4,
1983,48005,TX,Angelina County,rural,South,West South Central,797.78,68331,43060,32,149
1984,48005,TX,Angelina County,rural,South,West South Central,797.78,68319,43142,35.2,235
1985,48005,TX,Angelina County,rural,South,West South Central,797.78,68509,43333,38.4,237
1986,48005,TX,Angelina County,rural,South,West South Central,797.78,69089,43762,41.6,283
1987,48005,TX,Angelina County,rural,South,West South Central,797.78,68316,43195,44.8,271
1988,48005,TX,Angelina County, rural,South,West South Central,797.78,68777,43393,48,277
1989,48005,TX,Angelina County, rural,South,West South Central,797.78,69592,44012,67.8,286
1990,48005,TX,Angelina County,rural,South,West South Central,797.78,70037,44022,87.6,295
1991,48005,TX,Angelina County,rural,South,West South Central,797.78,70924,44500,107.4,291
1992,48005,TX,Angelina County, rural,South,West South Central,797.78,72300,45377,127.2,295
1993,48005,TX,Angelina County,rural,South,West South Central,797.78,73774,46501,147,337
1994,48005,TX,Angelina County,rural,South,West South Central,797.78,75060,47484,100,408
1995,48005,TX,Angelina County,rural,South,West South Central,797.78,75896,48099,93,431
1996,48005,TX,Angelina County,rural,South,West South Central,797.78,76852,48803,90,467.888888889
1997,48005,TX,Angelina County,rural,South,West South Central,797.78,78051,49811,95,504.777777778
1998,48005,TX,Angelina County,  RURAL ,South,West South Central,797.78,79248,50662,105,541.666666667
1999,48005,TX,Angelina County,rural,South,West South Central,797.78,79611,51080,120,578.555555556
2000,48005,TX,Angelina County,rural  ,South,West South Central,797.78,80270,51695,138.3333,615.444444444
2000,48005,TX,Angelina County,rural  ,South,West South Central,797.78,80270,51695,138.3333,615.444444444
2001,48005,TX,Angelina County,rural,South,West South Central,797.78,80273,51832,156.6667,652.333333333
2002,48005,TX,Angelina County,rural,South,West South Central,797.78,80803,52238,175,689.222222222
2002,48005,TX,Angelina County,rural,South,West South Central,797.78,80803,52238,175,689.222222222
2003,48005,TX,Angelina County,rural,South,West South Central,797.78,81510,52693,193.3333,726.111111111
2004,48005,TX,Angelina County,rural,South,West South Central,797.78,82070,53028,211.6667,763
2005,48005,TX,Angelina County,rural,South,West South Central,797.78,82553,53189,230,812
2006,48005,TX,Angelina County,rural,South,West South Central,797.78,83810,53897,267,849
2007,48005,TX,Angelina County,rural,South,West South Central,797.78,84518,54323,241,849
2008,48005,TX,Angelina County,rural,South,West South Central,797.78,84961,54430,267,834
2009,48005,TX,Angelina County,rural,South,West South Central,797.78,86029,55004,265,782
2010,48005,TX,Angelina County,rural,South,West South Central,797.78,86771,55445,272,838
2011,48005,TX,Angelina County,  RURAL ,South,West South Central,797.78,86903,55554,268,875
2011,48005,TX,Angelina County,  RURAL ,South,West South Central,797.78,86903,55554,268,875
2012,48005,TX,Angelina County,rural,South,West South Central,797.78,87282,55814,248,873
2013,48005,TX,Angelina County,rural,South,West South Central,797.78,87496,55680,235,874
2014,48005,TX,Angelina County,rural,South,West South Central,797.78,87365,55543,238,887
2015,48005,TX,Angelina County,rural,South,West South Central,797.78,87601,55501,216,880
2016,48005,TX,Angelina County,rural,South,West South Central,797.78,87901,55530,,
1970,48007,TX,Aransas County,small/mid,South,West South Central,252.049,9067,5318,3,
1971,48007,TX,Aransas County,small/mid,South,West South Central,252.049,9741,5762,4,
1972,48007,TX,Aransas County,SMALL/MID,South,West South Central,252.049,10352,6186,5,
1973,48007,TX,Aransas County,small/mid,South,West South Central,252.049,10585,6352,6,
1973,48007,TX,Aransas County,small/mid,South,West South Central,252.049,10585,6352,6,
1974,48007,TX,Aransas County,small/mid,South,West South Central,252.049,10840,6543,7,
1975,48007,TX,Aransas County,  SMALL/MID ,South,West South Central,252.049,11300,6875,8,
1976,48007,TX,Aransas County,small/mid,South,West South Central,252.049,11700,7166,9,
1977,48007,TX,Aransas County,small/mid,South,West South Central,252.049,12294,7552,10,
1978,48007,TX,Aransas County,small/mid,South,West South Central,252.049,13189,8124,11,
1979,48007,TX,Aransas County,small/mid,South,West South Central,252.049,13993,8706,11.6,
1980,48007,TX,Aransas County,small/mid,South,West South Central,252.049,14396,8955,12.2,
1981,48007,TX,Aransas County,small/mid,South,West South Central,252.049,14909,9264,12.8,
1982,48007,TX,Aransas County,Small/mid,South,West South Central,252.049,16107,10002,13.4,
1983,48007,TX,Aransas County,  SMALL/MID ,South,West South Central,252.049,16518,10261,14,46
1984,48007,TX,Aransas County,small/mid,South,West South Central,252.049,17255,10697,16.4,75
1985,48007,TX,Aransas County,  SMALL/MID ,South,West South Central,252.049,17705,10936,18.8,85
1986,48007,TX,Aransas County,small/mid,South,West South Central,252.049,18132,11158,21.2,83
1987,48007,TX,Aransas County,small/mid,South,West South Central,252.049,17974,10981,23.6,96
1988,48007,TX,Aransas County,small/mid,South,West South Central,252.049,18058,10960,26,107
1989,48007,TX,Aransas County,small/mid,South,West South Central,252.049,17957,10865,28.6,126
1990,48007,TX,Aransas County,small/mid,South,West South Central,252.049,17863,10703,31.2,133
1991,48007,TX,Aransas County,small/mid,South,West South Central,252.049,18322,11003,33.8,123
1992,48007,TX,Aransas County,  SMALL/MID ,South,West South Central,252.049,18936,11357,36.4,132
1993,48007,TX,Aransas County,small/mid,South,West South Central,252.049,19378,11584,592,124
1993,48007,,,,,,,,,39,
1994,48007,TX,Aransas County,small/mid,South,West South Central,252.049,20413,12269,37.66667,140
1995,48007,TX,Aransas County,small/mid,South,West South Central,252.049,20664,12453,36.33333,139
1996,48007,TX,Aransas County,small/mid,South,West South Central,252.049,21239,12848,35,142
1997,48007,TX,Aransas County,small/mid,South,West South Central,252.049,21888,13290,33.66667,145
1998,48007,TX,Aransas County,small/mid,South,West South Central,252.049,22135,13495,32.33333,148
1998,48007,TX,Aransas County,small/mid,South,West South Central,252.049,22135,13495,32.33333,148
1999,48007,TX,Aransas County,small/mid,South,West South Central,252.049,22417,13705,31,151
1999,48007,TX,Aransas County,small/mid,South,West South Central,252.049,22417,13705,31,151
2000,48007,TX,Aransas County,small/mid,South,West South Central,252.049,22452,13724,53,154
2001,48007,TX,Aransas County,small/mid,South,West South Central,252.049,22287,13655,75,157
2002,48007,TX,Aransas County,small/mid,South,West South Central,252.049,22616,13929,97,160
2003,48007,TX,Aransas County,small/mid,South,West South Central,252.049,22843,14151,119,163
2004,48007,TX,Aransas County,small/mid,South,West South Central,252.049,23067,14221,141,166
2005,48007,TX,Aransas County,small/mid,South,West South Central,252.049,23561,14500,163,182
2006,48007,TX,Aransas County,small/mid,South,West South Central,252.049,23395,14253,167,206
2007,48007,TX,Aransas County,small/mid,South,West South Central,252.049,23172,14169,171,200
2008,48007,TX,Aransas County, small/mid,South,West South Central,252.049,23225,14190,175,214
2009,48007,TX,Aransas County,  SMALL/MID ,South,West South Central,252.049,23291,14106,179,226
2010,48007,TX,Aransas County,  SMALL/MID ,South,West South Central,252.049,23158,13920,183,232
2011,48007,TX,Aransas County,small/mid,South,West South Central,252.049,23181,13926,187,241
2012,48007,TX,Aransas County,small/mid,South,West South Central,252.049,23228,13818,191,235
2013,48007,TX,Aransas County,small/mid,South,West South Central,252.049,23462,13896,195,216
2013,48007,TX,Aransas County,small/mid,South,West South Central,252.049,23462,13896,195,216
2014,48007,TX,Aransas County,small/mid,South,West South Central,252.049,23897,14076,195,232
2015,48007,TX,Aransas County,small/mid,South,West South Central,252.049,24581,14410,195,214
2016,48007,TX,Aransas County, small/mid,South,West South Central,252.049,24834,14443,,
1970,48009,TX,Archer County,small/mid,South,West South Central,903.114,5749,3382,10,
1971,48009,TX,Archer County,small/mid,South,West South Central,903.114,5718,3364,9.307693,
1972,48009,TX,Archer County,small/mid,South,West South Central,903.114,5841,3456,8.615385,
1973,48009,TX,Archer County,small/mid,South,West South Central,903.114,6080,3631,7.923077,
1974,48009,TX,Archer County,small/mid,South,West South Central,903.114,6107,3657,7.230769,
1975,48009,TX,Archer County,small/mid,South,West South Central,903.114,6336,3834,6.538462,
1976,48009,TX,Archer County,small/mid,South,West South Central,903.114,6394,3915,5.846154,
1977,48009,TX,Archer County,small/mid,South,West South Central,903.114,6556,4044,5.153846,
1978,48009,TX,Archer County,small/mid,South,West South Central,903.114,6713,4180,4.461538,
1979,48009,TX,Archer County,small/mid  ,South,West South Central,903.114,7016,4409,3.769231,
1980,48009,TX,Archer County,small/mid,South,West South Central,903.114,7330,4641,3.076923,
1980,48009,TX,Archer County,small/mid,South,West South Central,903.114,7330,4641,3.076923,
1981,48009,TX,Archer County,small/mid,South,West South Central,903.114,7536,4771,2.384615,
1982,48009,TX,Archer County, small/mid,South,West South Central,903.114,7649,4851,1.692308,
1983,48009,TX,Archer County,small/mid,South,West South Central,903.114,7952,5055,1,13
1984,48009,TX,Archer County,small/mid,South,West South Central,903.114,8100,5144,1.8,14
1985,48009,TX,Archer County,Small/mid,South,West South Central,903.114,8044,5106,2.6,16
1986,48009,TX,Archer County,small/mid,South,West South Central,903.114,8071,5118,3.4,23
1987,48009,TX,Archer County,  SMALL/MID ,South,West South Central,903.114,7980,5034,4.2,25
1988,48009,TX,Archer County,small/mid,South,West South Central,903.114,8001,5029,5,17
1989,48009,TX,Archer County,small/mid,South,West South Central,903.114,7961,5000,4.8,21
1990,48009,TX,Archer County,small/mid,South,West South Central,903.114,7980,4967,4.6,17
1991,48009,TX,Archer County,small/mid,South,West South Central,903.114,7761,4802,4.4,16
1992,48009,TX,Archer County,small/mid,South,West South Central,903.114,7728,4774,4.2,25
1993,48009,TX,Archer County,small/mid,South,West South Central,903.114,7865,4869,4,27
1994,48009,TX,Archer County,Small/mid,South,West South Central,903.114,8012,4941,4.333333,27
1995,48009,TX,Archer County,small/mid,South,West South Central,903.114,8224,5097,4.666667,31
1996,48009,TX,Archer County,small/mid,South,West South Central,903.114,8327,5175,5,31.5555555556
1997,48009,TX,Archer County,small/mid,South,West South Central,903.114,8329,5209,5.333333,32.1111111111
1997,48009,TX,Archer County,small/mid,South,West South Central,903.114,8329,5209,5.333333,32.1111111111
1998,48009,TX,Archer County,small/mid,South,West South Central,903.114,8415,5299,5.666667,32.6666666667
1999,48009,TX,Archer County,small/mid,South,West South Central,903.114,8455,5325,6,33.2222222222
2000,48009,TX,Archer County,small/mid,South,West South Central,903.114,8966,5668,4.48885,33.7777777778
2001,48009,TX,Archer County,small/mid,South,West South Central,903.114,8849,5632,4.750337,34.3333333333
2002,48009,TX,Archer County,small/mid,South,West South Central,903.114,8942,5748,5.025103,34.8888888889
2003,48009,TX,Archer County,small/mid  ,South,West South Central,903.114,9013,5802,5.263236,35.4444444444
2004,48009,TX,Archer County,small/mid,South,West South Central,903.114,9078,5903,5.515029,36
2005,48009,TX,Archer County,SMALL/MID,South,West South Central,903.114,9068,5848,5.755906,34
2006,48009,TX,Archer County,small/mid,South,West South Central,903.114,9063,5876,7.400959,34
2007,48009,TX,Archer County,small/mid,South,West South Central,903.114,9026,5816,8.963137,34
2008,48009,TX,Archer County,small/mid,South,West South Central,903.114,9104,5854,10.71164,37
2009,48009,TX,Archer County,small/mid,South,West South Central,903.114,9023,5800,12.37139,29
2010,48009,TX,Archer County,small/mid,South,West South Central,903.114,9055,5843,14.12467,21
2011,48009,TX,Archer County,small/mid,South,West South Central,903.114,9112,5882,15.71259,27
2012,48009,TX,Archer County,small/mid,South,West South Central,903.114,8834,5729,17.42649,35
2013,48009,TX,Archer County,small/mid,South,West South Central,903.114,8808,5664,19.03638,32
2014,48009,TX,Archer County,small/mid,South,West South Central,903.114,8793,5632,19.03638,29
2015,48009,TX,Archer County,small/mid,South,West South Central,903.114,8835,5666,585,27
2015,48009,,,,,,,,,19.03638,
2016,48009,TX,Archer County,small/mid,South,West South Central,903.114,8755,5559,,
1970,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,1890,1127,0,
1971,48011,TX,Armstrong County,SMALL/MID,South,West South Central,909.109,1849,1096,0,
1972,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,1734,1020,0,
1973,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,1901,1146,0,
1974,48011,TX,Armstrong County,  SMALL/MID ,South,West South Central,909.109,1749,1033,0,
1975,48011,TX,Armstrong County,SMALL/MID,South,West South Central,909.109,1814,1085,0,
1976,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,1910,1157,0,
1977,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,1872,1132,0,
1978,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,1886,1139,0,
1979,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,1916,1151,0,
1980,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,1994,1196,0,
1981,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,2006,1195,0,
1982,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,1970,1167,0,
1983,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,2045,1210,0,
1984,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,2022,1184,0,
1984,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,2022,1184,0,
1985,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,2054,1193,0,9
1985,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,2054,1193,0,9
1986,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,2195,1267,0,7
1987,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,2178,1240,0,8
1988,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,2105,1183,3,9
1989,48011,TX,Armstrong County,  SMALL/MID ,South,West South Central,909.109,2045,1137,3,9
1990,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,2018,1105,3,8
1991,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,1935,1059,3,4
1992,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,1930,1064,543,6
1992,48011,,,,,,,,,3,
1993,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,2003,1117,3,7
1993,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,2003,1117,3,7
1994,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,2040,1153,3.166667,5
1995,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,2061,1171,3.333333,4
1996,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,2095,1205,3.5,4.66666666667
1997,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,2131,1234,3.666667,5.33333333333
1998,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,2081,1222,3.833333,6
1999,48011,TX,Armstrong County,Small/mid,South,West South Central,909.109,2116,1249,4,6.66666666667
2000,48011,TX,Armstrong County,small/mid  ,South,West South Central,909.109,2166,1298,3.833333,7.33333333333
2001,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,2128,1269,3.666667,8
2002,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,2036,1217,3.5,8.66666666667
2003,48011,TX,Armstrong County,  SMALL/MID ,South,West South Central,909.109,2001,1187,3.333333,9.33333333333
2004,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,2023,1209,3.166667,10
2005,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,2037,1234,3,11
2006,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,1989,1182,3,8
2007,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,1936,1166,3,10
2008,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,1936,1164,3,10
2009,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,1911,1176,3,11
2010,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,1901,1182,3,8
2011,48011,TX,Armstrong County,SMALL/MID,South,West South Central,909.109,1902,1184,3,10
2012,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,1937,1204,543,11
2012,48011,,,,,,,,,3,
2013,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,1955,1181,3,7
2014,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,1940,1162,3,9
2015,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,1917,1140,3,9
2015,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,1917,1140,3,9
2016,48011,TX,Armstrong County,small/mid,South,West South Central,909.109,1902,1128,,
1970,48013,TX,Atascosa County,suburban,South,West South Central,1219.541,18796,10645,10,
1971,48013,TX,Atascosa County,suburban,South,West South Central,1219.541,19167,10879,10.125,
1972,48013,TX,Atascosa County,suburban,South,West South Central,1219.541,20011,11457,10.25,
1973,48013,TX,Atascosa County,suburban,South,West South Central,1219.541,21092,12195,10.375,
1973,48013,TX,Atascosa County,suburban,South,West South Central,1219.541,21092,12195,10.375,
1974,48013,TX,Atascosa County,suburban,South,West South Central,1219.541,21218,12317,10.5,
1975,48013,TX,Atascosa County,suburban  ,South,West South Central,1219.541,21657,12644,10.625,
1976,48013,TX,Atascosa County,suburban,South,West South Central,1219.541,22027,12981,10.75,
1977,48013,TX,Atascosa County,suburban,South,West South Central,1219.541,22753,13510,10.875,
1978,48013,TX,Atascosa County,suburban,South,West South Central,1219.541,23520,14031,11,
1979,48013,TX,Atascosa County,Suburban,South,West South Central,1219.541,24474,14726,11.4,
1980,48013,TX,Atascosa County,suburban,South,West South Central,1219.541,25189,15191,11.8,
1981,48013,TX,Atascosa County,  SUBURBAN ,South,West South Central,1219.541,25593,15467,12.2,
1982,48013,TX,Atascosa County,suburban,South,West South Central,1219.541,26478,16058,12.6,
1983,48013,TX,Atascosa County,  SUBURBAN ,South,West South Central,1219.541,27585,16789,13,60
1984,48013,TX,Atascosa County, suburban,South,West South Central,1219.541,28252,17206,13.4,84
1985,48013,TX,Atascosa County,suburban,South,West South Central,1219.541,28740,17517,13.8,88
1986,48013,TX,Atascosa County, suburban,South,West South Central,1219.541,29426,17943,14.2,86
1987,48013,TX,Atascosa County,suburban,South,West South Central,1219.541,29909,18183,14.6,126
1988,48013,TX,Atascosa County,suburban  ,South,West South Central,1219.541,30525,18494,15,159
1989,48013,TX,Atascosa County,suburban,South,West South Central,1219.541,30500,18515,39,138
1990,48013,TX,Atascosa County,suburban,South,West South Central,1219.541,30554,18469,63,138
