year,fips,state,county_name,urbanicity,region,division,land_area,total_pop,total_pop_15to64,total_jail_pop,total_prison_pop
2003,54001,WV,Barbour County,rural,South,South Atlantic,341.059,15639,10407,48.46382,25
2004,54001,WV,Barbour County,rural,South,South Atlantic,341.059,15629,10392,58.27786,29
2005,54001,WV,Barbour County,RURAL,South,South Atlantic,341.059,15722,10480,68.67082,33
2005,54001,WV,Barbour County,RURAL,South,South Atlantic,341.059,15722,10480,68.67082,33
2006,54001,WV,Barbour County,rural,South,South Atlantic,341.059,15922,10616,41.47847,37
2007,54001,WV,Barbour County,rural,South,South Atlantic,341.059,16036,10655,39.67174,50
2008,54001,WV,Barbour County,Rural,South,South Atlantic,341.059,16241,10731,40.98885,38
2009,54001,WV,Barbour County,rural,South,South Atlantic,341.059,16479,10824,43.66729,42
2010,54001,WV,Barbour County,rural,South,South Atlantic,341.059,16589,10896,43.59612,43
2011,54001,WV,Barbour County,rural,South,South Atlantic,341.059,16612,10910,43.53881,53
2012,54001,WV,Barbour County,rural,South,South Atlantic,341.059,16598,10866,53.65982,44
2012,54001,WV,Barbour County,rural,South,South Atlantic,341.059,16598,10866,53.65982,44
2013,54001,WV,Barbour County,  RURAL ,South,South Atlantic,341.059,16869,11053,54.10242,37
2014,54001,WV,Barbour County,  RURAL ,South,South Atlantic,341.059,16863,11012,54.70478,33
2015,54001,WV,Barbour County,rural,South,South Atlantic,341.059,16902,10995,46.49035,
2016,54001,WV,Barbour County,rural,South,South Atlantic,341.059,16970,10995,,
2016,54001,WV,Barbour County,rural,South,South Atlantic,341.059,16970,10995,,
1970,54003,WV,Berkeley County, small/mid,South,South Atlantic,321.147,36525,22227,24,
1971,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,37184,22739,25,
1972,54003,WV,Berkeley County,SMALL/MID,South,South Atlantic,321.147,38576,23824,26,
1973,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,39755,24780,27,
1974,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,40921,25684,28,
1975,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,41547,26194,29,
1976,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,43009,27351,30,
1977,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,43780,27983,31,
1978,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,44036,28238,585,
1978,54003,,,,,,,,,32,
1979,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,45317,29189,34.2,
1980,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,47025,30409,36.4,
1981,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,47827,31057,38.6,
1982,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,48528,31586,40.8,
1983,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,49664,32393,43,
1984,54003,WV,Berkeley County,small/mid  ,South,South Atlantic,321.147,50339,32924,45.8,19
1985,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,51158,33603,48.6,18
1986,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,52225,34428,51.4,18
1987,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,53475,35356,54.2,17
1988,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,55553,36763,57,27
1989,54003,WV,Berkeley County,Small/mid,South,South Atlantic,321.147,57279,37908,50.34263,34
1990,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,59839,39894,59.63972,45
1991,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,61582,41098,62.21667,44
1992,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,63010,42154,71.13755,34
1992,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,63010,42154,71.13755,34
1993,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,64396,43050,70.6157,35
1994,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,65800,44126,69.65386,40
1995,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,67117,44915,77.045,54
1995,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,67117,44915,77.045,54
1996,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,68667,46075,87.97324,57
1997,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,70061,47023,104.417,60
1998,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,72285,48593,128.9269,75
1999,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,74366,50112,128.3365,72
1999,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,74366,50112,128.3365,72
2000,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,76357,51578,142.2449,97
2001,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,78428,53127,157.216,122
2001,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,78428,53127,157.216,122
2002,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,80875,54840,174.5768,147
2003,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,84524,57320,179.8293,172
2004,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,88258,59817,174.3478,197
2005,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,92114,62580,233.9199,222
2006,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,96318,65365,244.2946,247
2007,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,99132,67313,235.672,249
2008,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,101629,68700,238.8916,275
2009,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,102830,69424,227.6197,270
2010,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,104172,70421,222.1332,264
2011,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,104617,70722,250.9777,269
2012,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,105608,71438,268.5148,287
2013,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,106824,71859,265.4256,277
2014,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,108335,72422,262.2272,264
2015,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,110026,73297,243.2237,
2016,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,111497,74016,,
2016,54003,WV,Berkeley County,small/mid,South,South Atlantic,321.147,111497,74016,,
1970,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,25212,15262,10,
1971,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,25554,15517,11,
1971,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,25554,15517,11,
1972,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,26109,15957,12,
1973,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,27348,16878,13,
1974,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,27615,17111,14,
1975,54005,WV,Boone County,Small/mid,South,South Atlantic,501.534,28384,17686,15,
1976,54005,WV,Boone County,small/mid  ,South,South Atlantic,501.534,29447,18467,16,
1977,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,30211,19018,17,
1978,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,30446,19211,18,
1979,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,30897,19538,16.8,
1980,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,30478,19253,15.6,
1981,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,30428,19321,14.4,
1982,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,30430,19382,13.2,
1983,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,30284,19348,578,
1983,54005,,,,,,,,,12,
1984,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,29775,19103,13.6,14
1985,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,29176,18841,15.2,12
1986,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,28728,18661,16.8,11
1987,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,27655,18055,18.4,17
1988,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,27067,17738,20,17
1989,54005,WV,Boone County, small/mid,South,South Atlantic,501.534,26404,17353,15.49611,12
1990,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,25781,17088,19.6505,15
1991,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,25958,17251,23.93018,13
1992,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,26304,17527,28.49693,9
1993,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,26049,17348,32.42002,8
1994,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,25978,17348,29.06063,15
1995,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,25928,17331,36.59141,18
1996,54005,WV,Boone County,SMALL/MID,South,South Atlantic,501.534,26055,17457,44.53045,30
1997,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,25976,17458,52.4006,31
1998,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,25642,17262,59.98524,33
1999,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,25640,17293,68.61212,40
2000,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,25473,17212,613,43.7142857143
2000,54005,,,,,,,,,73.84493,
2001,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,25372,17084,70.14288,47.4285714286
2002,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,25505,17140,81.29334,51.1428571429
2003,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,25545,17079,78.49191,54.8571428571
2004,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,25455,16954,85.04929,58.5714285714
2005,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,25311,16846,103.0114,62.2857142857
2006,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,25101,16712,86.58923,66
2007,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,25115,16700,104.3837,62
2008,54005,WV,Boone County,  SMALL/MID ,South,South Atlantic,501.534,24794,16496,103.3193,60
2009,54005,WV,Boone County,small/mid  ,South,South Atlantic,501.534,24766,16516,115.8127,69
2010,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,24627,16443,107.2187,74
2011,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,24606,16413,115.7648,76
2012,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,24408,16284,138.1191,89
2013,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,24356,16079,113.995,98
2014,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,24089,15775,89.90843,103
2015,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,23708,15335,113.2222,
2015,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,23708,15335,113.2222,
2016,54005,WV,Boone County,small/mid,South,South Atlantic,501.534,23241,14971,,
1970,54007,WV,Braxton County,rural,South,South Atlantic,510.812,12771,7449,12,
1971,54007,WV,Braxton County,rural,South,South Atlantic,510.812,13202,7759,12.5,
1972,54007,WV,Braxton County,rural,South,South Atlantic,510.812,13272,7845,13,
1973,54007,WV,Braxton County,RURAL,South,South Atlantic,510.812,13578,8099,13.5,
1974,54007,WV,Braxton County,rural,South,South Atlantic,510.812,13205,7869,14,
1975,54007,WV,Braxton County,rural,South,South Atlantic,510.812,13294,7953,14.5,
1976,54007,WV,Braxton County,Rural,South,South Atlantic,510.812,13398,8063,15,
1977,54007,WV,Braxton County,rural,South,South Atlantic,510.812,13590,8222,15.5,
1978,54007,WV,Braxton County,rural,South,South Atlantic,510.812,13596,8250,16,
1978,54007,WV,Braxton County,rural,South,South Atlantic,510.812,13596,8250,16,
1979,54007,WV,Braxton County,rural,South,South Atlantic,510.812,13774,8402,8.032613,
1980,54007,WV,Braxton County,rural,South,South Atlantic,510.812,13963,8545,6.902351,
1981,54007,WV,Braxton County,rural,South,South Atlantic,510.812,14185,8699,5.931009,
1982,54007,WV,Braxton County,rural,South,South Atlantic,510.812,14200,8713,4.932098,
1983,54007,WV,Braxton County,rural,South,South Atlantic,510.812,14308,8786,3.951047,
1984,54007,WV,Braxton County,rural,South,South Atlantic,510.812,14120,8683,4.252258,6
1985,54007,WV,Braxton County,rural,South,South Atlantic,510.812,14131,8713,4.624675,7
1986,54007,WV,Braxton County,rural,South,South Atlantic,510.812,13974,8639,4.949427,7
1987,54007,WV,Braxton County,rural,South,South Atlantic,510.812,13674,8464,5.282975,9
1988,54007,WV,Braxton County,rural,South,South Atlantic,510.812,13470,8337,5.612629,10
1989,54007,WV,Braxton County,rural,South,South Atlantic,510.812,13131,8123,7.45087,8
1990,54007,WV,Braxton County,rural,South,South Atlantic,510.812,13021,8114,9.739349,5
1991,54007,WV,Braxton County,rural,South,South Atlantic,510.812,13242,8289,14.24321,7
1992,54007,WV,Braxton County,rural,South,South Atlantic,510.812,13328,8382,18.65221,5
1993,54007,WV,Braxton County,rural,South,South Atlantic,510.812,13627,8630,21.72498,5
1994,54007,WV,Braxton County,rural,South,South Atlantic,510.812,13757,8750,22.19831,10
1995,54007,WV,Braxton County,  RURAL ,South,South Atlantic,510.812,14027,8978,22.46436,15
1996,54007,WV,Braxton County,rural,South,South Atlantic,510.812,14192,9142,23.12999,16
1997,54007,WV,Braxton County,RURAL,South,South Atlantic,510.812,14155,9185,26.16332,18
1998,54007,WV,Braxton County,rural,South,South Atlantic,510.812,14299,9322,32.5348,21
1998,54007,WV,Braxton County,rural,South,South Atlantic,510.812,14299,9322,32.5348,21
1999,54007,WV,Braxton County,rural,South,South Atlantic,510.812,14521,9503,29.19427,17
2000,54007,WV,Braxton County,rural,South,South Atlantic,510.812,14713,9661,28.29937,21.4285714286
2001,54007,WV,Braxton County,  RURAL ,South,South Atlantic,510.812,14702,9686,24.40618,25.8571428571
2002,54007,WV,Braxton County,rural,South,South Atlantic,510.812,14667,9722,29.91929,30.2857142857
2003,54007,WV,Braxton County,rural,South,South Atlantic,510.812,14632,9667,32.72137,34.7142857143
2004,54007,WV,Braxton County,rural,South,South Atlantic,510.812,14696,9724,33.96058,39.1428571429
2005,54007,WV,Braxton County,rural,South,South Atlantic,510.812,14682,9699,39.46045,43.5714285714
2006,54007,WV,Braxton County,rural,South,South Atlantic,510.812,14585,9652,36.98602,48
2007,54007,WV,Braxton County,rural,South,South Atlantic,510.812,14585,9624,37.86794,62
2008,54007,WV,Braxton County,rural,South,South Atlantic,510.812,14587,9557,34.8175,74
2009,54007,WV,Braxton County,rural,South,South Atlantic,510.812,14512,9490,36.27522,80
2010,54007,WV,Braxton County,rural,South,South Atlantic,510.812,14519,9515,38.04208,72
2011,54007,WV,Braxton County,rural,South,South Atlantic,510.812,14545,9528,43.07325,80
2012,54007,WV,Braxton County,Rural,South,South Atlantic,510.812,14530,9461,43.70324,67
2013,54007,WV,Braxton County,Rural,South,South Atlantic,510.812,14449,9317,42.90339,69
2014,54007,WV,Braxton County,rural  ,South,South Atlantic,510.812,14382,9210,42.10605,63
2015,54007,WV,Braxton County,rural  ,South,South Atlantic,510.812,14400,9132,46.97614,
2016,54007,WV,Braxton County,rural,South,South Atlantic,510.812,14366,9028,,
1970,54009,WV,Brooke County,  SMALL/MID ,South,South Atlantic,89.203,30382,19349,13,
1971,54009,WV,Brooke County, small/mid,South,South Atlantic,89.203,30131,19242,12.5,
1972,54009,WV,Brooke County,  SMALL/MID ,South,South Atlantic,89.203,29953,19228,12,
1973,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,30332,19620,11.5,
1974,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,30330,19743,564,
1974,54009,,,,,,,,,11,
1975,54009,WV,Brooke County,Small/mid,South,South Atlantic,89.203,31023,20365,10.5,
1976,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,30790,20322,10,
1977,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,30715,20320,9.5,
1978,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,30152,19951,9,
1979,54009,WV,Brooke County, small/mid,South,South Atlantic,89.203,30526,20283,10.2,
1980,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,31110,20707,11.4,
1981,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,30916,20567,12.6,
1982,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,30486,20234,13.8,
1983,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,29674,19657,15,
1984,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,29164,19289,15,9
1985,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,28735,19008,15,13
1986,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,28438,18802,15,9
1987,54009,WV,Brooke County, small/mid,South,South Atlantic,89.203,27875,18407,15,10
1988,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,27463,18083,15,5
1989,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,27197,17843,17.4,6
1990,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,26973,17751,19.8,10
1991,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,26776,17564,22.2,7
1992,54009,WV,Brooke County, small/mid,South,South Atlantic,89.203,26582,17375,24.6,7
1993,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,26697,17409,27,7
1994,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,26622,17337,14.95667,10
1995,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,26645,17329,24.56795,26
1996,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,26380,17178,26.76719,15
1997,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,26061,16985,38.63852,16
1998,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,25892,16870,45.79129,19
1999,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,25776,16807,43.98346,18
2000,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,25366,16504,34.0475,22.2857142857
2001,54009,WV,Brooke County,Small/mid,South,South Atlantic,89.203,25237,16421,32.07227,26.5714285714
2002,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,25156,16412,37.39904,30.8571428571
2003,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,25094,16373,45.71457,35.1428571429
2004,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,24867,16189,43.36644,39.4285714286
2005,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,24703,16123,47.9411,43.7142857143
2006,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,24399,15984,48.25285,48
2007,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,24235,15901,54.7023,55
2008,54009,WV,Brooke County,Small/mid,South,South Atlantic,89.203,24168,15838,45.67403,63
2008,54009,WV,Brooke County,Small/mid,South,South Atlantic,89.203,24168,15838,45.67403,63
2009,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,24153,15829,51.77238,69
2010,54009,WV,Brooke County, small/mid,South,South Atlantic,89.203,24071,15766,50.8012,69
2011,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,23999,15720,52.87926,76
2012,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,23828,15667,53.73877,65
2013,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,23691,15480,48.91156,59
2014,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,23604,15296,43.83426,67
2015,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,23382,15033,47.42311,
2015,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,23382,15033,47.42311,
2016,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,23200,14809,,
2016,54009,WV,Brooke County,small/mid,South,South Atlantic,89.203,23200,14809,,
1970,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,107317,68591,75,
1971,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,108922,69831,77.5,
1972,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,107677,69182,80,
1973,54011,WV,Cabell County,small/mid  ,South,South Atlantic,281.02,106842,68861,82.5,
1974,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,105931,68364,85,
1975,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,105737,68344,87.5,
1976,54011,WV,Cabell County,SMALL/MID,South,South Atlantic,281.02,107085,69641,90,
1977,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,107575,70272,92.5,
1978,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,106515,69645,95,
1979,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,107575,70641,86.8,
1980,54011,WV,Cabell County, small/mid,South,South Atlantic,281.02,107009,70263,78.6,
1981,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,107182,70474,70.4,
1982,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,105811,69538,62.2,
1983,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,106425,69917,54,
1984,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,105377,69245,62.28997,123
1985,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,104528,68802,80.16088,134
1986,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,102006,67210,81.33124,115
1987,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,100574,66292,82.22263,95
1988,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,98793,65051,669,92
1988,54011,,,,,,,,,103.5661,
1989,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,97802,64291,100.2531,95
1990,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,96754,63915,94.4031,97
1991,54011,WV,Cabell County,Small/mid,South,South Atlantic,281.02,97120,64265,131.3206,101
1992,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,97292,64547,130.3748,96
1993,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,97990,65285,118.6851,111
1994,54011,WV,Cabell County, small/mid,South,South Atlantic,281.02,98602,65894,85.39841,114
1995,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,98611,65893,85.39259,144
1996,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,98440,66047,85.57415,197
1997,54011,WV,Cabell County, small/mid,South,South Atlantic,281.02,98018,65852,85.48665,176
1998,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,97196,65384,85.28879,218
1999,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,96987,65354,85.28365,201
1999,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,96987,65354,85.28365,201
2000,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,96735,65281,79.23279,220.428571429
2001,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,96035,64809,97.21087,239.857142857
2002,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,95741,64653,115.1149,259.285714286
2003,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,95554,64603,132.8245,278.714285714
2004,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,95239,64414,150.5037,298.142857143
2005,54011,WV,Cabell County,SMALL/MID,South,South Atlantic,281.02,94821,64247,182.6187,317.571428571
2006,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,94943,64295,194.0107,337
2007,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,95059,64434,193.5375,382
2008,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,95209,64453,189.9252,354
2009,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,96040,64938,213.4769,359
2010,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,96316,65157,216.0047,392
2011,54011,WV,Cabell County,small/mid  ,South,South Atlantic,281.02,96349,65149,227.1819,402
2012,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,96506,65155,246.6593,448
2013,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,96819,64684,241.1871,420
2014,54011,WV,Cabell County,SMALL/MID,South,South Atlantic,281.02,96895,64427,235.1696,436
2015,54011,WV,Cabell County,small/mid,South,South Atlantic,281.02,96514,63848,239.0093,
2016,54011,WV,Cabell County,small/mid  ,South,South Atlantic,281.02,96462,63544,,
1970,54013,WV,Calhoun County,rural,South,South Atlantic,279.249,7075,4151,2,
1971,54013,WV,Calhoun County,rural,South,South Atlantic,279.249,7196,4227,2.125,
1972,54013,WV,Calhoun County,rural,South,South Atlantic,279.249,7351,4332,2.25,
1973,54013,WV,Calhoun County,  RURAL ,South,South Atlantic,279.249,7294,4295,2.375,
1974,54013,WV,Calhoun County,rural,South,South Atlantic,279.249,7347,4330,2.5,
