year,fips,state,county_name,urbanicity,region,division,land_area,total_pop,total_pop_15to64,total_jail_pop,total_prison_pop
1981,6003,CA,Alpine County,rural,West,Pacific,738.34,1132,845,0,
1982,6003,CA,Alpine County,rural,West,Pacific,738.34,1148,852,0,
1983,6003,CA,Alpine County,rural,West,Pacific,738.34,1120,829,0,0
1984,6003,CA,Alpine County,rural,West,Pacific,738.34,1093,801,0,0
1985,6003,CA,Alpine County,rural,West,Pacific,738.34,1157,847,0,0
1986,6003,CA,Alpine County,RURAL,West,Pacific,738.34,1200,874,0,
1987,6003,CA,Alpine County,  RURAL ,West,Pacific,738.34,1143,821,0,
1988,6003,CA,Alpine County,RURAL,West,Pacific,738.34,1163,827,0,0
1989,6003,CA,Alpine County,rural,West,Pacific,738.34,1162,820,0,
1990,6003,CA,Alpine County,rural,West,Pacific,738.34,1106,778,0,
1991,6003,CA,Alpine County,rural,West,Pacific,738.34,1162,832,0,4
1991,6003,CA,Alpine County,rural,West,Pacific,738.34,1162,832,0,4
1992,6003,CA,Alpine County,rural,West,Pacific,738.34,1154,831,0,
1993,6003,CA,Alpine County,rural,West,Pacific,738.34,1196,858,0,
1994,6003,CA,Alpine County,rural,West,Pacific,738.34,1199,869,0,
1995,6003,CA,Alpine County,rural,West,Pacific,738.34,1246,891,0,
1995,6003,CA,Alpine County,rural,West,Pacific,738.34,1246,891,0,
1996,6003,CA,Alpine County,rural  ,West,Pacific,738.34,1262,909,0,
1997,6003,CA,Alpine County,rural,West,Pacific,738.34,1239,899,0,
1998,6003,CA,Alpine County,rural,West,Pacific,738.34,1223,894,0,4
1998,6003,CA,Alpine County,rural,West,Pacific,738.34,1223,894,0,4
1999,6003,CA,Alpine County,rural,West,Pacific,738.34,1205,893,0,
2000,6003,CA,Alpine County,rural,West,Pacific,738.34,1209,879,0,0
2001,6003,CA,Alpine County,rural,West,Pacific,738.34,1196,864,0,4
2002,6003,CA,Alpine County,Rural,West,Pacific,738.34,1237,891,0,
2003,6003,CA,Alpine County,rural,West,Pacific,738.34,1233,878,0,0
2003,6003,CA,Alpine County,rural,West,Pacific,738.34,1233,878,0,0
2004,6003,CA,Alpine County,rural,West,Pacific,738.34,1263,905,0,0
2005,6003,CA,Alpine County,rural,West,Pacific,738.34,1219,864,0,
2006,6003,CA,Alpine County,rural,West,Pacific,738.34,1276,906,0,0
2007,6003,CA,Alpine County,rural,West,Pacific,738.34,1274,898,0,
2008,6003,CA,Alpine County,rural,West,Pacific,738.34,1202,832,0,
2008,6003,CA,Alpine County,rural,West,Pacific,738.34,1202,832,0,
2009,6003,CA,Alpine County,rural,West,Pacific,738.34,1197,829,0,
2010,6003,CA,Alpine County,rural,West,Pacific,738.34,1175,789,0,
2011,6003,CA,Alpine County,RURAL,West,Pacific,738.34,1161,777,0,
2012,6003,CA,Alpine County,rural,West,Pacific,738.34,1093,747,0,
2013,6003,CA,Alpine County,rural,West,Pacific,738.34,1110,719,0,
2014,6003,CA,Alpine County,rural,West,Pacific,738.34,1127,719,0,
2015,6003,CA,Alpine County,rural  ,West,Pacific,738.34,1084,688,0,
2016,6003,CA,Alpine County,  RURAL ,West,Pacific,738.34,1088,692,,
1970,6005,CA,Amador County,rural,West,Pacific,594.572,11970,7633,8,
1971,6005,CA,Amador County,rural,West,Pacific,594.572,12551,7995,8,
1972,6005,CA,Amador County,rural,West,Pacific,594.572,12741,8092,8,
1973,6005,CA,Amador County,rural,West,Pacific,594.572,13525,8626,8,
1974,6005,CA,Amador County,rural,West,Pacific,594.572,14576,9364,8,
1975,6005,CA,Amador County,rural,West,Pacific,594.572,15087,9694,8,
1976,6005,CA,Amador County,rural,West,Pacific,594.572,15264,9770,8,
1977,6005,CA,Amador County,rural,West,Pacific,594.572,16238,10450,8,
1978,6005,CA,Amador County,rural,West,Pacific,594.572,17293,11200,8,
1979,6005,CA,Amador County,rural,West,Pacific,594.572,18585,12135,9,
1980,6005,CA,Amador County,rural,West,Pacific,594.572,19502,12776,10,
1981,6005,CA,Amador County,  RURAL ,West,Pacific,594.572,20206,13295,11,
1982,6005,CA,Amador County,rural,West,Pacific,594.572,20606,13585,12,
1983,6005,CA,Amador County,rural,West,Pacific,594.572,21101,13927,13,38
1983,6005,CA,Amador County,rural,West,Pacific,594.572,21101,13927,13,38
1984,6005,CA,Amador County,  RURAL ,West,Pacific,594.572,21821,14435,17.2,47
1985,6005,CA,Amador County,rural,West,Pacific,594.572,22661,15032,21.4,53
1986,6005,CA,Amador County,rural,West,Pacific,594.572,23375,15525,25.6,56
1987,6005,CA,Amador County,rural,West,Pacific,594.572,24530,16280,29.8,71
1988,6005,CA,Amador County,rural,West,Pacific,594.572,27076,17978,34,81
1989,6005,CA,Amador County,rural,West,Pacific,594.572,28941,19226,35.4,90
1990,6005,CA,Amador County,rural,West,Pacific,594.572,30302,20031,36.8,99
1991,6005,CA,Amador County,rural,West,Pacific,594.572,31741,20956,38.2,108
1991,6005,CA,Amador County,rural,West,Pacific,594.572,31741,20956,38.2,108
1992,6005,CA,Amador County,rural,West,Pacific,594.572,32289,21182,39.6,95
1993,6005,CA,Amador County,rural,West,Pacific,594.572,32803,21410,41,114
1994,6005,CA,Amador County,rural,West,Pacific,594.572,33210,21558,41.5,115
1995,6005,CA,Amador County,rural,West,Pacific,594.572,33549,21723,42,109
1996,6005,CA,Amador County,rural,West,Pacific,594.572,33841,21917,42.5,100
1997,6005,CA,Amador County,rural,West,Pacific,594.572,34107,22285,43,120
1998,6005,CA,Amador County,rural,West,Pacific,594.572,34116,22332,43.5,108
1999,6005,CA,Amador County,rural,West,Pacific,594.572,34903,23081,44,122
2000,6005,CA,Amador County,rural,West,Pacific,594.572,35153,23276,50.83333,129
2001,6005,CA,Amador County,rural,West,Pacific,594.572,35697,23780,57.66667,129
2002,6005,CA,Amador County,rural,West,Pacific,594.572,36561,24465,64.5,147
2003,6005,CA,Amador County,RURAL,West,Pacific,594.572,36994,24772,71.33334,169
2004,6005,CA,Amador County,rural,West,Pacific,594.572,37400,25208,78.16666,175
2005,6005,CA,Amador County,rural,West,Pacific,594.572,38040,25754,85,198
2005,6005,CA,Amador County,rural,West,Pacific,594.572,38040,25754,85,198
2006,6005,CA,Amador County,rural,West,Pacific,594.572,38353,26016,86.125,197
2007,6005,CA,Amador County,rural,West,Pacific,594.572,38756,26203,87.25,205
2007,6005,CA,Amador County,rural,West,Pacific,594.572,38756,26203,87.25,205
2008,6005,CA,Amador County,rural,West,Pacific,594.572,38248,25694,88.375,205
2009,6005,CA,Amador County,rural,West,Pacific,594.572,38238,25531,89.5,212
2009,6005,CA,Amador County,rural,West,Pacific,594.572,38238,25531,89.5,212
2010,6005,CA,Amador County,rural,West,Pacific,594.572,38091,25259,90.625,202
2011,6005,CA,Amador County, rural,West,Pacific,594.572,37884,25033,91.75,159
2012,6005,CA,Amador County,rural,West,Pacific,594.572,37539,24673,92.875,149
2013,6005,CA,Amador County,RURAL,West,Pacific,594.572,37112,23914,94,146
2014,6005,CA,Amador County,rural,West,Pacific,594.572,36635,23193,89,138
2015,6005,CA,Amador County,rural,West,Pacific,594.572,36748,22959,87,111
2016,6005,CA,Amador County,rural,West,Pacific,594.572,37047,22861,,
1970,6007,CA,Butte County,small/mid,West,Pacific,1636.47,102758,63464,76,
1971,6007,CA,Butte County,small/mid,West,Pacific,1636.47,105920,66036,81.625,
1972,6007,CA,Butte County,small/mid  ,West,Pacific,1636.47,112782,71373,87.25,
1972,6007,CA,Butte County,small/mid  ,West,Pacific,1636.47,112782,71373,87.25,
1973,6007,CA,Butte County,small/mid,West,Pacific,1636.47,113230,72186,92.875,
1974,6007,CA,Butte County,small/mid,West,Pacific,1636.47,117302,75436,98.5,
1975,6007,CA,Butte County,small/mid,West,Pacific,1636.47,121630,78839,104.125,
1976,6007,CA,Butte County,small/mid,West,Pacific,1636.47,125384,81924,109.75,
1977,6007,CA,Butte County,small/mid,West,Pacific,1636.47,129473,84842,115.375,
1978,6007,CA,Butte County,small/mid,West,Pacific,1636.47,131801,86331,121,
1979,6007,CA,Butte County,small/mid,West,Pacific,1636.47,138539,91176,139.6,
1980,6007,CA,Butte County,small/mid,West,Pacific,1636.47,144879,95449,158.2,
1980,6007,CA,Butte County,small/mid,West,Pacific,1636.47,144879,95449,158.2,
1981,6007,CA,Butte County,small/mid,West,Pacific,1636.47,148451,97477,176.8,
1982,6007,CA,Butte County,small/mid,West,Pacific,1636.47,151910,99201,195.4,
1983,6007,CA,Butte County,small/mid,West,Pacific,1636.47,154259,100080,214,228
1984,6007,CA,Butte County,small/mid,West,Pacific,1636.47,156786,101216,209,251
1985,6007,CA,Butte County,small/mid,West,Pacific,1636.47,160682,103288,204,294
1986,6007,CA,Butte County,small/mid,West,Pacific,1636.47,163238,104391,244,328
1987,6007,CA,Butte County,small/mid,West,Pacific,1636.47,166968,106022,353,383
1988,6007,CA,Butte County,small/mid,West,Pacific,1636.47,171906,108514,248,403
1989,6007,CA,Butte County,small/mid,West,Pacific,1636.47,176584,110834,266,452
1990,6007,CA,Butte County,small/mid,West,Pacific,1636.47,183652,114117,280,501
1991,6007,CA,Butte County,SMALL/MID,West,Pacific,1636.47,187678,116259,286,550
1992,6007,CA,Butte County,small/mid,West,Pacific,1636.47,190409,118061,273,659
1993,6007,CA,Butte County,small/mid,West,Pacific,1636.47,192831,119412,201,753
1994,6007,CA,Butte County,small/mid,West,Pacific,1636.47,194648,120387,281,839
1995,6007,CA,Butte County,small/mid,West,Pacific,1636.47,196083,121475,480,869
1996,6007,CA,Butte County,small/mid,West,Pacific,1636.47,196327,121829,406,988
1997,6007,CA,Butte County,small/mid,West,Pacific,1636.47,197994,124290,410,1056
1998,6007,CA,Butte County,small/mid,West,Pacific,1636.47,199993,127040,416,1112
1999,6007,CA,Butte County,small/mid,West,Pacific,1636.47,201282,129161,411,1105
2000,6007,CA,Butte County,small/mid  ,West,Pacific,1636.47,203807,131928,428.1667,1100
2001,6007,CA,Butte County,small/mid,West,Pacific,1636.47,206193,134856,445.3333,1136
2002,6007,CA,Butte County,small/mid,West,Pacific,1636.47,209120,138152,462.5,1154
2003,6007,CA,Butte County,small/mid,West,Pacific,1636.47,211481,140616,479.6667,1203
2004,6007,CA,Butte County, small/mid,West,Pacific,1636.47,213065,142734,496.8333,1361
2005,6007,CA,Butte County,small/mid,West,Pacific,1636.47,214752,144683,514,1282
2006,6007,CA,Butte County,small/mid,West,Pacific,1636.47,216824,146570,520,1334
2007,6007,CA,Butte County,small/mid,West,Pacific,1636.47,217469,147050,494,1259
2008,6007,CA,Butte County,small/mid,West,Pacific,1636.47,219034,148046,497,1237
2009,6007,CA,Butte County,small/mid,West,Pacific,1636.47,219777,148295,540,1190
2010,6007,CA,Butte County,SMALL/MID,West,Pacific,1636.47,220002,148426,546,1211
2011,6007,CA,Butte County,small/mid,West,Pacific,1636.47,219957,148377,548,1076
2012,6007,CA,Butte County,small/mid,West,Pacific,1636.47,220003,148208,579,964
2013,6007,CA,Butte County,small/mid,West,Pacific,1636.47,220969,147953,594,978
2014,6007,CA,Butte County,small/mid,West,Pacific,1636.47,221768,147841,591,1023
2014,6007,CA,Butte County,small/mid,West,Pacific,1636.47,221768,147841,591,1023
2015,6007,CA,Butte County,small/mid,West,Pacific,1636.47,223629,148189,578,905
2016,6007,CA,Butte County,small/mid,West,Pacific,1636.47,224818,148117,,
1970,6009,CA,Calaveras County,rural,West,Pacific,1020.016,13644,8404,29,
1971,6009,CA,Calaveras County,rural,West,Pacific,1020.016,13923,8621,28.25,
1972,6009,CA,Calaveras County,rural,West,Pacific,1020.016,14235,8889,27.5,
1973,6009,CA,Calaveras County,rural,West,Pacific,1020.016,14799,9351,26.75,
1974,6009,CA,Calaveras County,rural,West,Pacific,1020.016,15189,9653,26,
1974,6009,CA,Calaveras County,rural,West,Pacific,1020.016,15189,9653,26,
1975,6009,CA,Calaveras County,rural,West,Pacific,1020.016,15199,9667,25.25,
1976,6009,CA,Calaveras County,rural,West,Pacific,1020.016,15701,10026,24.5,
1976,6009,CA,Calaveras County,rural,West,Pacific,1020.016,15701,10026,24.5,
1977,6009,CA,Calaveras County,rural,West,Pacific,1020.016,16708,10708,23.75,
1978,6009,CA,Calaveras County,rural,West,Pacific,1020.016,18301,11807,23,
1979,6009,CA,Calaveras County,rural,West,Pacific,1020.016,19776,12823,24.6,
1980,6009,CA,Calaveras County,rural,West,Pacific,1020.016,20922,13530,26.2,
1981,6009,CA,Calaveras County,rural,West,Pacific,1020.016,21699,13963,27.8,
1982,6009,CA,Calaveras County,rural,West,Pacific,1020.016,22775,14564,29.4,
1983,6009,CA,Calaveras County,rural,West,Pacific,1020.016,23530,14942,31,22
1984,6009,CA,Calaveras County,rural,West,Pacific,1020.016,24196,15288,32.8,26
1985,6009,CA,Calaveras County,rural,West,Pacific,1020.016,24872,15653,34.6,25
1986,6009,CA,Calaveras County,rural,West,Pacific,1020.016,25852,16198,36.4,24
1987,6009,CA,Calaveras County,rural,West,Pacific,1020.016,27195,16933,38.2,30
1988,6009,CA,Calaveras County,rural,West,Pacific,1020.016,28249,17511,40,50
1988,6009,CA,Calaveras County,rural,West,Pacific,1020.016,28249,17511,40,50
1989,6009,CA,Calaveras County,rural,West,Pacific,1020.016,30068,18552,42.8,48
1990,6009,CA,Calaveras County,rural  ,West,Pacific,1020.016,32542,19919,45.6,46
1991,6009,CA,Calaveras County,rural,West,Pacific,1020.016,34023,20796,48.4,44
1992,6009,CA,Calaveras County,rural,West,Pacific,1020.016,35233,21662,51.2,48
1993,6009,CA,Calaveras County,rural,West,Pacific,1020.016,35943,22033,54,46
1994,6009,CA,Calaveras County,rural,West,Pacific,1020.016,37073,22741,48,55
1995,6009,CA,Calaveras County,rural,West,Pacific,1020.016,37700,23134,53,44
1996,6009,CA,Calaveras County,rural,West,Pacific,1020.016,38441,23558,55,73
1997,6009,CA,Calaveras County,rural,West,Pacific,1020.016,39098,24157,54,83
1998,6009,CA,Calaveras County,rural,West,Pacific,1020.016,39581,24739,52,74
1999,6009,CA,Calaveras County,rural,West,Pacific,1020.016,40000,25242,49,69
1999,6009,CA,Calaveras County,rural,West,Pacific,1020.016,40000,25242,49,69
2000,6009,CA,Calaveras County,rural,West,Pacific,1020.016,40645,25823,46,65
2001,6009,CA,Calaveras County,rural,West,Pacific,1020.016,41304,26466,53,68
2002,6009,CA,Calaveras County,rural,West,Pacific,1020.016,42380,27285,71,88
2003,6009,CA,Calaveras County,rural,West,Pacific,1020.016,43755,28188,75,98
2004,6009,CA,Calaveras County,rural,West,Pacific,1020.016,44530,28881,76,120
2005,6009,CA,Calaveras County,rural,West,Pacific,1020.016,45295,29534,76,132
2006,6009,CA,Calaveras County,rural,West,Pacific,1020.016,46045,30018,77,148
2007,6009,CA,Calaveras County,rural,West,Pacific,1020.016,46268,30045,65,145
2008,6009,CA,Calaveras County,rural,West,Pacific,1020.016,46265,29857,76,137
2009,6009,CA,Calaveras County,rural,West,Pacific,1020.016,45900,29312,74,115
2010,6009,CA,Calaveras County,rural,West,Pacific,1020.016,45578,29012,75,114
2011,6009,CA,Calaveras County,Rural,West,Pacific,1020.016,45470,28918,64,112
2012,6009,CA,Calaveras County,RURAL,West,Pacific,1020.016,45163,28520,65,98
2012,6009,CA,Calaveras County,RURAL,West,Pacific,1020.016,45163,28520,65,98
2013,6009,CA,Calaveras County,rural,West,Pacific,1020.016,44826,27868,71,113
2014,6009,CA,Calaveras County,rural,West,Pacific,1020.016,44667,27512,72,98
2014,6009,CA,Calaveras County,rural,West,Pacific,1020.016,44667,27512,72,98
2015,6009,CA,Calaveras County, rural,West,Pacific,1020.016,44677,27214,94,96
2016,6009,CA,Calaveras County,RURAL,West,Pacific,1020.016,44954,27104,,
1970,6011,CA,Colusa County,rural,West,Pacific,1150.713,12415,7503,29,
1971,6011,CA,Colusa County,rural,West,Pacific,1150.713,12349,7512,28.375,
1971,6011,CA,Colusa County,rural,West,Pacific,1150.713,12349,7512,28.375,
1972,6011,CA,Colusa County,rural,West,Pacific,1150.713,12162,7468,27.75,
1973,6011,CA,Colusa County,rural,West,Pacific,1150.713,12240,7606,27.125,
1974,6011,CA,Colusa County, rural,West,Pacific,1150.713,12432,7803,26.5,
1975,6011,CA,Colusa County, rural,West,Pacific,1150.713,12621,7999,25.875,
1976,6011,CA,Colusa County,rural,West,Pacific,1150.713,12837,8169,25.25,
1977,6011,CA,Colusa County,  RURAL ,West,Pacific,1150.713,12767,8124,24.625,
1978,6011,CA,Colusa County,  RURAL ,West,Pacific,1150.713,12710,8085,24,
1979,6011,CA,Colusa County,rural,West,Pacific,1150.713,12942,8253,28.4,
1980,6011,CA,Colusa County,rural,West,Pacific,1150.713,12871,8178,32.8,
1981,6011,CA,Colusa County,rural,West,Pacific,1150.713,13185,8362,37.2,
1982,6011,CA,Colusa County,rural,West,Pacific,1150.713,13872,8755,41.6,
1983,6011,CA,Colusa County,rural,West,Pacific,1150.713,14110,8864,46,13
1984,6011,CA,Colusa County,rural,West,Pacific,1150.713,14156,8868,53.4,13
1984,6011,CA,Colusa County,rural,West,Pacific,1150.713,14156,8868,53.4,13
1985,6011,CA,Colusa County,rural,West,Pacific,1150.713,14706,9198,60.8,24
1986,6011,CA,Colusa County,RURAL,West,Pacific,1150.713,14934,9320,68.2,39
1986,6011,CA,Colusa County,RURAL,West,Pacific,1150.713,14934,9320,68.2,39
1987,6011,CA,Colusa County,rural,West,Pacific,1150.713,14972,9296,75.6,27
1987,6011,CA,Colusa County,rural,West,Pacific,1150.713,14972,9296,75.6,27
1988,6011,CA,Colusa County,rural,West,Pacific,1150.713,15494,9575,83,33
1989,6011,CA,Colusa County,rural,West,Pacific,1150.713,16006,9841,79.8,43.6666666667
1989,6011,CA,Colusa County,rural,West,Pacific,1150.713,16006,9841,79.8,43.6666666667
1990,6011,CA,Colusa County,rural,West,Pacific,1150.713,16335,9953,76.6,54.3333333333
1991,6011,CA,Colusa County,rural,West,Pacific,1150.713,16572,10038,73.4,65
1991,6011,CA,Colusa County,rural,West,Pacific,1150.713,16572,10038,73.4,65
1992,6011,CA,Colusa County,rural,West,Pacific,1150.713,16834,10188,70.2,50
1993,6011,CA,Colusa County,rural,West,Pacific,1150.713,16997,10245,67,59
1994,6011,CA,Colusa County,rural,West,Pacific,1150.713,17252,10389,67,69
1995,6011,CA,Colusa County,rural,West,Pacific,1150.713,17584,10639,80,69
1996,6011,CA,Colusa County,rural,West,Pacific,1150.713,17909,10887,76,75
1997,6011,CA,Colusa County,rural,West,Pacific,1150.713,18262,11202,70,95
1998,6011,CA,Colusa County,rural,West,Pacific,1150.713,18419,11423,75,115
1999,6011,CA,Colusa County,rural,West,Pacific,1150.713,18620,11655,70,107
2000,6011,CA,Colusa County,rural,West,Pacific,1150.713,18817,11853,65.83334,95
2001,6011,CA,Colusa County,rural,West,Pacific,1150.713,19022,12004,61.66667,78
2001,6011,CA,Colusa County,rural,West,Pacific,1150.713,19022,12004,61.66667,78
2002,6011,CA,Colusa County,rural  ,West,Pacific,1150.713,19232,12210,57.5,75
2003,6011,CA,Colusa County,rural,West,Pacific,1150.713,19568,12456,53.33333,85
2004,6011,CA,Colusa County,rural,West,Pacific,1150.713,20207,12765,49.16667,80
2005,6011,CA,Colusa County,rural,West,Pacific,1150.713,20540,13063,45,101
2006,6011,CA,Colusa County,rural,West,Pacific,1150.713,20890,13324,48,91
2007,6011,CA,Colusa County,rural,West,Pacific,1150.713,21075,13476,51,84
2008,6011,CA,Colusa County,rural,West,Pacific,1150.713,21134,13469,54,81
2009,6011,CA,Colusa County,rural,West,Pacific,1150.713,21250,13528,57,87
2010,6011,CA,Colusa County,rural,West,Pacific,1150.713,21419,13658,60,96
2011,6011,CA,Colusa County,RURAL,West,Pacific,1150.713,21453,13702,63,74
2012,6011,CA,Colusa County,rural,West,Pacific,1150.713,21366,13636,66,59
2013,6011,CA,Colusa County,rural,West,Pacific,1150.713,21350,13608,69,67
2014,6011,CA,Colusa County,rural,West,Pacific,1150.713,21336,13588,74,71
2015,6011,CA,Colusa County,rural,West,Pacific,1150.713,21268,13476,78,63
2016,6011,CA,Colusa County,rural,West,Pacific,1150.713,21341,13529,,
1970,6013,CA,Contra Costa County,SUBURBAN,West,Pacific,717.112,557565,353296,355,
1971,6013,CA,Contra Costa County,suburban,West,Pacific,717.112,563379,359951,348.75,
1972,6013,CA,Contra Costa County,suburban,West,Pacific,717.112,567622,366607,342.5,
1973,6013,CA,Contra Costa County,suburban,West,Pacific,717.112,573983,374929,336.25,
1974,6013,CA,Contra Costa County,suburban,West,Pacific,717.112,581728,383963,330,
1975,6013,CA,Contra Costa County,suburban,West,Pacific,717.112,589055,392458,323.75,
1976,6013,CA,Contra Costa County,suburban,West,Pacific,717.112,601222,404350,317.5,
1977,6013,CA,Contra Costa County,suburban,West,Pacific,717.112,614957,416689,311.25,
1978,6013,CA,Contra Costa County,suburban,West,Pacific,717.112,626065,426768,305,
1979,6013,CA,Contra Costa County,suburban,West,Pacific,717.112,642832,440698,396.4,
1980,6013,CA,Contra Costa County,suburban,West,Pacific,717.112,658588,453105,487.8,
1981,6013,CA,Contra Costa County,suburban,West,Pacific,717.112,667287,459241,579.2,
1982,6013,CA,Contra Costa County,suburban,West,Pacific,717.112,678901,466514,670.6,
1983,6013,CA,Contra Costa County,suburban,West,Pacific,717.112,690153,473176,762,727
1984,6013,CA,Contra Costa County,suburban,West,Pacific,717.112,698813,478763,842.5,763
1984,6013,CA,Contra Costa County,suburban,West,Pacific,717.112,698813,478763,842.5,763
1985,6013,CA,Contra Costa County,suburban,West,Pacific,717.112,711445,487211,923,865
1986,6013,CA,Contra Costa County,suburban,West,Pacific,717.112,725373,496309,924,1084
1987,6013,CA,Contra Costa County,suburban,West,Pacific,717.112,739981,504908,1014,1266
1988,6013,CA,Contra Costa County,suburban,West,Pacific,717.112,759241,516860,1253,1393
1989,6013,CA,Contra Costa County,suburban,West,Pacific,717.112,784396,532533,1307,1377
1990,6013,CA,Contra Costa County,suburban,West,Pacific,717.112,809317,544300,1516,1361
1991,6013,CA,Contra Costa County,suburban  ,West,Pacific,717.112,823183,548434,1451,1345
1992,6013,CA,Contra Costa County,suburban,West,Pacific,717.112,839768,558011,1614,1402
1993,6013,CA,Contra Costa County,Suburban,West,Pacific,717.112,852532,562258,1316,1651
1994,6013,CA,Contra Costa County,suburban,West,Pacific,717.112,861979,565437,1222,1808
1994,6013,CA,Contra Costa County,suburban,West,Pacific,717.112,861979,565437,1222,1808
