year,fips,state,county_name,urbanicity,region,division,land_area,total_pop,total_pop_15to64,total_jail_pop,total_prison_pop
1998,15005,HI,Kalawao County, small/mid,West,Pacific,11.991,164,164,,0
1999,15005,HI,Kalawao County,small/mid,West,Pacific,11.991,158,158,,0
2000,15005,HI,Kalawao County,Small/mid,West,Pacific,11.991,145,95,,0
2001,15005,HI,Kalawao County,small/mid,West,Pacific,11.991,138,92,,0
2002,15005,HI,Kalawao County,small/mid,West,Pacific,11.991,133,88,,0
2002,15005,HI,Kalawao County,small/mid,West,Pacific,11.991,133,88,,0
2003,15005,HI,Kalawao County,small/mid,West,Pacific,11.991,127,87,,0
2004,15005,HI,Kalawao County,small/mid,West,Pacific,11.991,117,80,,0
2005,15005,HI,Kalawao County,small/mid,West,Pacific,11.991,114,75,,0
2006,15005,HI,Kalawao County,small/mid,West,Pacific,11.991,109,75,,0
2007,15005,HI,Kalawao County,small/mid,West,Pacific,11.991,105,70,,0
2008,15005,HI,Kalawao County,SMALL/MID,West,Pacific,11.991,99,69,,0
2009,15005,HI,Kalawao County,small/mid,West,Pacific,11.991,93,70,,0
2010,15005,HI,Kalawao County,SMALL/MID,West,Pacific,11.991,90,64,,0
2011,15005,HI,Kalawao County,small/mid,West,Pacific,11.991,90,64,,0
2012,15005,HI,Kalawao County,small/mid,West,Pacific,11.991,90,63,,0
2013,15005,HI,Kalawao County,small/mid,West,Pacific,11.991,89,63,,0
2014,15005,HI,Kalawao County,small/mid,West,Pacific,11.991,89,63,,0
2015,15005,HI,Kalawao County,small/mid,West,Pacific,11.991,89,63,,0
2016,15005,HI,Kalawao County,small/mid,West,Pacific,11.991,88,59,,
1970,15007,HI,Kauai County,rural,West,Pacific,619.884,30451,18436,,
1971,15007,HI,Kauai County,rural,West,Pacific,619.884,33243,20352,,
1972,15007,HI,Kauai County,rural,West,Pacific,619.884,31859,19529,,
1973,15007,HI,Kauai County,rural,West,Pacific,619.884,32526,20082,,
1974,15007,HI,Kauai County,rural,West,Pacific,619.884,32535,20155,,
1975,15007,HI,Kauai County,rural  ,West,Pacific,619.884,33305,20740,,
1976,15007,HI,Kauai County,rural,West,Pacific,619.884,34765,21825,,
1977,15007,HI,Kauai County,rural,West,Pacific,619.884,35414,22339,,
1978,15007,HI,Kauai County, rural,West,Pacific,619.884,36696,23239,,
1979,15007,HI,Kauai County,rural,West,Pacific,619.884,38011,24171,,
1980,15007,HI,Kauai County,rural,West,Pacific,619.884,39088,24949,,
1981,15007,HI,Kauai County,rural,West,Pacific,619.884,40463,25818,,
1982,15007,HI,Kauai County,rural,West,Pacific,619.884,41806,26663,,
1983,15007,HI,Kauai County,rural,West,Pacific,619.884,42796,27246,,0
1984,15007,HI,Kauai County,rural,West,Pacific,619.884,43634,27697,,0
1985,15007,HI,Kauai County,rural,West,Pacific,619.884,44352,28079,,0
1986,15007,HI,Kauai County,RURAL,West,Pacific,619.884,45568,28926,,
1987,15007,HI,Kauai County,rural,West,Pacific,619.884,47201,30009,,
1988,15007,HI,Kauai County,rural,West,Pacific,619.884,48549,30796,,
1989,15007,HI,Kauai County,rural,West,Pacific,619.884,49850,31560,,
1990,15007,HI,Kauai County,rural,West,Pacific,619.884,51676,32847,,
1991,15007,HI,Kauai County,  RURAL ,West,Pacific,619.884,53379,33875,,
1992,15007,HI,Kauai County,rural,West,Pacific,619.884,54439,34503,,
1993,15007,HI,Kauai County,rural,West,Pacific,619.884,55461,35103,,14
1994,15007,HI,Kauai County,RURAL,West,Pacific,619.884,56478,35600,,36
1995,15007,HI,Kauai County,rural,West,Pacific,619.884,57068,35974,,72
1996,15007,HI,Kauai County,rural,West,Pacific,619.884,57688,36427,,118
1997,15007,HI,Kauai County,rural,West,Pacific,619.884,57712,36595,,155
1998,15007,HI,Kauai County,rural,West,Pacific,619.884,57843,36912,,148
1999,15007,HI,Kauai County,rural,West,Pacific,619.884,58264,37421,,97
2000,15007,HI,Kauai County,rural,West,Pacific,619.884,58568,37833,,179
2001,15007,HI,Kauai County,rural,West,Pacific,619.884,59075,38483,,160
2002,15007,HI,Kauai County,rural,West,Pacific,619.884,59981,39264,,142
2003,15007,HI,Kauai County,rural,West,Pacific,619.884,60805,40076,,152
2004,15007,HI,Kauai County,rural,West,Pacific,619.884,62095,41095,,149
2005,15007,HI,Kauai County,rural,West,Pacific,619.884,62863,41676,,187
2006,15007,HI,Kauai County,rural,West,Pacific,619.884,63465,42295,,166
2007,15007,HI,Kauai County,rural,West,Pacific,619.884,64490,43023,,156
2008,15007,HI,Kauai County,rural,West,Pacific,619.884,65603,43741,,148
2009,15007,HI,Kauai County,rural,West,Pacific,619.884,66518,44183,,124
2010,15007,HI,Kauai County,rural,West,Pacific,619.884,67091,44592,,111
2011,15007,HI,Kauai County,rural,West,Pacific,619.884,67199,44594,,88
2012,15007,HI,Kauai County,rural,West,Pacific,619.884,67832,44635,,109
2013,15007,HI,Kauai County,rural,West,Pacific,619.884,68573,44705,,97
2014,15007,HI,Kauai County,rural,West,Pacific,619.884,69626,44976,,123
2015,15007,HI,Kauai County,rural,West,Pacific,619.884,70523,45067,,347
2016,15007,HI,Kauai County,RURAL,West,Pacific,619.884,71387,45107,,
1970,15009,HI,Maui County,small/mid,West,Pacific,1161.53,47281,29051,,
1971,15009,HI,Maui County,small/mid,West,Pacific,1161.53,51782,32191,,
1972,15009,HI,Maui County,small/mid,West,Pacific,1161.53,51489,32161,,
1973,15009,HI,Maui County,small/mid,West,Pacific,1161.53,52688,33140,,
1974,15009,HI,Maui County,small/mid,West,Pacific,1161.53,53657,33942,,
1975,15009,HI,Maui County,small/mid,West,Pacific,1161.53,56668,36154,,
1975,15009,HI,Maui County,small/mid,West,Pacific,1161.53,56668,36154,,
1976,15009,HI,Maui County,small/mid,West,Pacific,1161.53,60171,38859,,
1977,15009,HI,Maui County, small/mid,West,Pacific,1161.53,62765,40800,,
1978,15009,HI,Maui County,small/mid,West,Pacific,1161.53,65947,43182,,
1979,15009,HI,Maui County,small/mid,West,Pacific,1161.53,69536,45778,,
1980,15009,HI,Maui County,small/mid,West,Pacific,1161.53,71024,46875,,
1981,15009,HI,Maui County,small/mid,West,Pacific,1161.53,73903,48800,,
1982,15009,HI,Maui County,small/mid,West,Pacific,1161.53,76966,50834,,
1982,15009,HI,Maui County,small/mid,West,Pacific,1161.53,76966,50834,,
1983,15009,HI,Maui County,small/mid,West,Pacific,1161.53,79929,52740,,
1984,15009,HI,Maui County,small/mid,West,Pacific,1161.53,82840,54541,,
1985,15009,HI,Maui County,small/mid,West,Pacific,1161.53,85014,55860,,4
1986,15009,HI,Maui County,small/mid,West,Pacific,1161.53,87258,57510,,5
1987,15009,HI,Maui County,Small/mid,West,Pacific,1161.53,90412,59698,,7
1987,15009,HI,Maui County,Small/mid,West,Pacific,1161.53,90412,59698,,7
1988,15009,HI,Maui County,small/mid,West,Pacific,1161.53,93641,61724,,10
1988,15009,HI,Maui County,small/mid,West,Pacific,1161.53,93641,61724,,10
1989,15009,HI,Maui County,small/mid,West,Pacific,1161.53,96696,63633,,13
1990,15009,HI,Maui County,small/mid  ,West,Pacific,1161.53,101575,67183,,14
1991,15009,HI,Maui County, small/mid,West,Pacific,1161.53,105458,69583,,17
1992,15009,HI,Maui County,small/mid,West,Pacific,1161.53,108440,71457,,25
1993,15009,HI,Maui County,small/mid,West,Pacific,1161.53,111798,73522,,47
1994,15009,HI,Maui County,SMALL/MID,West,Pacific,1161.53,114595,75201,,83
1995,15009,HI,Maui County,small/mid,West,Pacific,1161.53,117731,77385,,146
1996,15009,HI,Maui County,small/mid,West,Pacific,1161.53,120526,79464,,224
1997,15009,HI,Maui County,small/mid,West,Pacific,1161.53,122603,81440,,350
1998,15009,HI,Maui County,small/mid,West,Pacific,1161.53,124484,83222,,309
1999,15009,HI,Maui County,small/mid,West,Pacific,1161.53,126002,84594,,179
2000,15009,HI,Maui County,small/mid,West,Pacific,1161.53,128933,87124,,403
2001,15009,HI,Maui County,small/mid,West,Pacific,1161.53,132290,90021,,384
2001,15009,HI,Maui County,small/mid,West,Pacific,1161.53,132290,90021,,384
2002,15009,HI,Maui County,small/mid,West,Pacific,1161.53,134450,91861,,431
2003,15009,HI,Maui County,small/mid,West,Pacific,1161.53,137469,94258,,429
2004,15009,HI,Maui County,small/mid,West,Pacific,1161.53,140508,96449,,393
2005,15009,HI,Maui County,small/mid,West,Pacific,1161.53,143334,98848,,467
2006,15009,HI,Maui County,Small/mid,West,Pacific,1161.53,145667,100780,,457
2007,15009,HI,Maui County,  SMALL/MID ,West,Pacific,1161.53,148012,102097,,439
2008,15009,HI,Maui County,small/mid  ,West,Pacific,1161.53,151325,104211,,492
2009,15009,HI,Maui County,small/mid,West,Pacific,1161.53,153300,104689,,503
2010,15009,HI,Maui County,small/mid,West,Pacific,1161.53,154835,105309,,504
2011,15009,HI,Maui County,small/mid,West,Pacific,1161.53,154988,105266,,400
2012,15009,HI,Maui County,small/mid,West,Pacific,1161.53,156838,105982,,411
2013,15009,HI,Maui County,small/mid,West,Pacific,1161.53,158693,106215,,317
2014,15009,HI,Maui County,small/mid,West,Pacific,1161.53,161006,106899,,371
2015,15009,HI,Maui County,small/mid,West,Pacific,1161.53,163420,107777,,1007
2016,15009,HI,Maui County,small/mid,West,Pacific,1161.53,164389,107242,,
