year,fips,state,county_name,urbanicity,region,division,land_area,total_pop,total_pop_15to64,total_jail_pop,total_prison_pop
1970,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,62968,38527,20,
1971,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,67153,41393,29.375,
1972,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,70943,44130,38.75,
1973,4003,AZ,Cochise County, small/mid,West,Mountain,6164.571,74562,46801,48.125,
1974,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,76170,47911,57.5,
1975,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,76928,48408,66.875,
1976,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,78953,49926,76.25,
1976,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,78953,49926,76.25,
1977,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,80688,51392,85.625,
1978,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,83160,53124,95,
1979,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,86269,55280,92.2,
1980,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,86220,55242,89.4,
1980,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,86220,55242,89.4,
1981,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,88040,56622,86.6,
1982,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,88375,56970,83.8,
1983,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,88875,57306,81,
1984,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,90933,58643,65.5,
1984,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,90933,58643,65.5,
1985,4003,AZ,Cochise County,  SMALL/MID ,West,Mountain,6164.571,91190,58850,50,
1986,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,94093,60990,68,
1987,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,96689,62549,89,
1987,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,96689,62549,89,
1988,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,96321,62200,144,
1989,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,97550,62527,146,
1990,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,97918,62089,143,
1991,4003,AZ,Cochise County,SMALL/MID,West,Mountain,6164.571,99058,62551,140,
1992,4003,AZ,Cochise County, small/mid,West,Mountain,6164.571,101453,64154,150,
1992,4003,AZ,Cochise County, small/mid,West,Mountain,6164.571,101453,64154,150,
1993,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,104403,66034,158,
1994,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,109323,70011,160,
1995,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,112480,72084,162,
1996,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,112880,72082,160,
1997,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,114907,73726,165,
1998,4003,AZ,Cochise County,SMALL/MID,West,Mountain,6164.571,116091,74114,152,
1999,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,116530,74154,185,
2000,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,118132,75088,149,282
2000,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,118132,75088,149,282
2001,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,118798,75845,172,358
2001,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,118798,75845,172,358
2002,4003,AZ,Cochise County, small/mid,West,Mountain,6164.571,119847,76769,199,402
2003,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,120638,77206,223,471
2004,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,123234,79245,199,512
2005,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,125786,81126,223,474
2006,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,127241,82203,220.375,486
2007,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,128206,82854,217.75,507
2008,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,129023,83025,215.125,501
2009,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,130081,83287,212.5,606
2010,4003,AZ,Cochise County, small/mid,West,Mountain,6164.571,131356,83761,209.875,689
2011,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,131782,84004,207.25,755
2012,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,132952,84698,204.625,773
2013,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,131826,83332,202,704
2014,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,129332,80561,202,735
2015,4003,AZ,Cochise County,small/mid,West,Mountain,6164.571,127054,78127,781,769
2015,4003,,,,,,,,,202,
2016,4003,AZ,Cochise County,SMALL/MID,West,Mountain,6164.571,126084,76859,,
1970,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,49325,30890,38,
1970,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,49325,30890,38,
1971,4005,AZ,Coconino County,Small/mid,West,Mountain,18618.689,53326,33673,46.125,
1972,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,58194,37088,54.25,
1972,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,58194,37088,54.25,
1973,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,61655,39634,62.375,
1974,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,64829,42054,70.5,
1974,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,64829,42054,70.5,
1975,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,69819,45611,78.625,
1976,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,66400,43777,86.75,
1977,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,68938,46328,94.875,
1978,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,70815,47702,103,
1979,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,73357,49472,103.8,
1979,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,73357,49472,103.8,
1980,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,75383,51266,104.6,
1980,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,75383,51266,104.6,
1981,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,77790,53107,105.4,
1982,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,79159,54161,106.2,
1983,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,81112,55533,107,
1984,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,83639,57256,136,
1985,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,84428,57802,165,
1986,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,87574,60209,137,
1987,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,90381,62033,149,
1988,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,93362,63985,167,
1989,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,95197,64825,185,
1990,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,97106,65496,142,
1990,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,97106,65496,142,
1991,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,99647,67261,152,
1992,4005,AZ,Coconino County,small/mid  ,West,Mountain,18618.689,102498,69311,151,
1993,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,105570,71438,142,
1994,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,108680,74208,150,
1995,4005,AZ,Coconino County, small/mid,West,Mountain,18618.689,110954,75885,173,
1996,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,112686,77233,173,
1997,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,114444,79201,146,
1998,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,114874,79567,149,
1999,4005,AZ,Coconino County,Small/mid,West,Mountain,18618.689,115307,79866,151,
1999,4005,AZ,Coconino County,Small/mid,West,Mountain,18618.689,115307,79866,151,
2000,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,116773,81070,210.3333,414
2001,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,118283,82864,269.6667,424
2002,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,121308,85520,329,428
2002,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,121308,85520,329,428
2003,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,122882,87202,388.3333,460
2004,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,125117,89059,447.6667,515
2005,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,127025,90793,507,525
2006,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,128695,92140,513,664
2007,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,130442,93528,1075,714
2007,4005,,,,,,,,,496,
2008,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,131853,94515,466,674
2009,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,133477,95703,470,617
2010,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,134435,96198,477,607
2011,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,134612,96311,501,588
2012,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,134181,95792,448,571
2013,4005,AZ,Coconino County,  SMALL/MID ,West,Mountain,18618.689,136002,97137,465,601
2014,4005,AZ,Coconino County,Small/mid,West,Mountain,18618.689,136448,97254,341,610
2015,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,137209,97508,469,608
2015,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,137209,97508,469,608
2016,4005,AZ,Coconino County,small/mid,West,Mountain,18618.689,138682,98395,,
1970,4007,AZ,Gila County,  RURAL ,West,Mountain,4757.994,29593,17392,12,
1971,4007,AZ,Gila County,rural,West,Mountain,4757.994,30981,18349,13.875,
1972,4007,AZ,Gila County,rural,West,Mountain,4757.994,31216,18615,15.75,
1973,4007,AZ,Gila County,rural,West,Mountain,4757.994,32288,19452,17.625,
1973,4007,AZ,Gila County,rural,West,Mountain,4757.994,32288,19452,17.625,
1974,4007,AZ,Gila County,rural,West,Mountain,4757.994,32991,20017,19.5,
1975,4007,AZ,Gila County,rural,West,Mountain,4757.994,32530,19804,21.375,
1976,4007,AZ,Gila County,rural  ,West,Mountain,4757.994,33875,20692,23.25,
1977,4007,AZ,Gila County,rural,West,Mountain,4757.994,34290,20931,25.125,
1978,4007,AZ,Gila County,rural,West,Mountain,4757.994,35634,21813,27,
1979,4007,AZ,Gila County,rural,West,Mountain,4757.994,36470,22295,37.2,
1980,4007,AZ,Gila County,Rural,West,Mountain,4757.994,37247,22782,47.4,
1981,4007,AZ,Gila County,rural,West,Mountain,4757.994,38018,23216,57.6,
1982,4007,AZ,Gila County,rural,West,Mountain,4757.994,38923,23703,67.8,
1983,4007,AZ,Gila County,rural,West,Mountain,4757.994,38655,23425,78,
1984,4007,AZ,Gila County,rural,West,Mountain,4757.994,37590,22678,85.8,
1985,4007,AZ,Gila County,rural,West,Mountain,4757.994,37322,22448,93.6,
1986,4007,AZ,Gila County,rural,West,Mountain,4757.994,38175,22970,101.4,
1987,4007,AZ,Gila County,rural,West,Mountain,4757.994,38628,23122,109.2,
1988,4007,AZ,Gila County,rural  ,West,Mountain,4757.994,39103,23285,117,
1989,4007,AZ,Gila County,rural,West,Mountain,4757.994,39591,23314,110,
1990,4007,AZ,Gila County,rural,West,Mountain,4757.994,40423,23475,101,
1991,4007,AZ,Gila County,  RURAL ,West,Mountain,4757.994,41327,23953,112,
1992,4007,AZ,Gila County,rural,West,Mountain,4757.994,42614,24806,123,
1993,4007,AZ,Gila County,rural,West,Mountain,4757.994,44020,25695,139,
1994,4007,AZ,Gila County,rural,West,Mountain,4757.994,45407,26760,164,
1995,4007,AZ,Gila County,rural,West,Mountain,4757.994,47074,27806,145,
1996,4007,AZ,Gila County,rural,West,Mountain,4757.994,48437,28656,138,
1997,4007,AZ,Gila County,rural,West,Mountain,4757.994,49639,29611,141,
1998,4007,AZ,Gila County,rural,West,Mountain,4757.994,50496,30108,104,
1999,4007,AZ,Gila County,rural,West,Mountain,4757.994,50990,30375,87,
1999,4007,AZ,Gila County,rural,West,Mountain,4757.994,50990,30375,87,
2000,4007,AZ,Gila County,rural,West,Mountain,4757.994,51332,30561,99.16666,254
2001,4007,AZ,Gila County,rural,West,Mountain,4757.994,51274,30614,111.3333,253
2002,4007,AZ,Gila County,Rural,West,Mountain,4757.994,51478,30901,123.5,261
2003,4007,AZ,Gila County,rural,West,Mountain,4757.994,51337,30796,135.6667,276
2004,4007,AZ,Gila County,rural,West,Mountain,4757.994,51423,30919,147.8333,298
2005,4007,AZ,Gila County,rural,West,Mountain,4757.994,51655,31179,160,320
2006,4007,AZ,Gila County,RURAL,West,Mountain,4757.994,52541,31706,140,354
2007,4007,AZ,Gila County,rural,West,Mountain,4757.994,53252,31975,146,359
2008,4007,AZ,Gila County,rural,West,Mountain,4757.994,53437,32036,141,379
2009,4007,AZ,Gila County,rural,West,Mountain,4757.994,53561,31904,141,352
2010,4007,AZ,Gila County,rural,West,Mountain,4757.994,53597,31833,690,307
2010,4007,,,,,,,,,137,
2011,4007,AZ,Gila County,rural  ,West,Mountain,4757.994,53572,31785,118,314
2012,4007,AZ,Gila County,rural,West,Mountain,4757.994,53422,31466,140,343
2013,4007,AZ,Gila County,rural,West,Mountain,4757.994,52973,30672,159,386
2014,4007,AZ,Gila County,rural,West,Mountain,4757.994,52982,30287,138,414
2015,4007,AZ,Gila County,  RURAL ,West,Mountain,4757.994,53008,29871,138,421
2016,4007,AZ,Gila County,rural,West,Mountain,4757.994,52935,29444,,
1970,4009,AZ,Graham County,rural,West,Mountain,4622.716,16755,9702,30,
1971,4009,AZ,Graham County,rural,West,Mountain,4622.716,17457,10174,26.875,
1972,4009,AZ,Graham County,rural,West,Mountain,4622.716,17578,10312,23.75,
1973,4009,AZ,Graham County,Rural,West,Mountain,4622.716,18685,11086,20.625,
1974,4009,AZ,Graham County,rural,West,Mountain,4622.716,19961,11982,17.5,
1975,4009,AZ,Graham County,rural,West,Mountain,4622.716,19713,11882,14.375,
1976,4009,AZ,Graham County,rural,West,Mountain,4622.716,20890,12635,11.25,
1977,4009,AZ,Graham County,rural,West,Mountain,4622.716,21038,12718,8.125,
1978,4009,AZ,Graham County,rural,West,Mountain,4622.716,20669,12444,5,
1978,4009,AZ,Graham County,rural,West,Mountain,4622.716,20669,12444,5,
1979,4009,AZ,Graham County,rural,West,Mountain,4622.716,21242,12793,6.4,
1980,4009,AZ,Graham County,  RURAL ,West,Mountain,4622.716,22908,13862,7.8,
1981,4009,AZ,Graham County,rural,West,Mountain,4622.716,23132,14022,9.2,
1982,4009,AZ,Graham County,rural,West,Mountain,4622.716,23833,14460,10.6,
1982,4009,AZ,Graham County,rural,West,Mountain,4622.716,23833,14460,10.6,
1983,4009,AZ,Graham County,rural,West,Mountain,4622.716,23944,14505,12,
1984,4009,AZ,Graham County,rural,West,Mountain,4622.716,24536,14840,12.6,
1985,4009,AZ,Graham County,rural,West,Mountain,4622.716,24576,14850,592,
1985,4009,,,,,,,,,13.2,
1986,4009,AZ,Graham County,rural  ,West,Mountain,4622.716,24414,14810,13.8,
1987,4009,AZ,Graham County,RURAL,West,Mountain,4622.716,25205,15242,14.4,
1987,4009,AZ,Graham County,RURAL,West,Mountain,4622.716,25205,15242,14.4,
1988,4009,AZ,Graham County,rural,West,Mountain,4622.716,25614,15436,15,
1989,4009,AZ,Graham County,rural,West,Mountain,4622.716,26209,15655,17,
1990,4009,AZ,Graham County,rural,West,Mountain,4622.716,26611,15688,48,
1990,4009,AZ,Graham County,rural,West,Mountain,4622.716,26611,15688,48,
1991,4009,AZ,Graham County,rural,West,Mountain,4622.716,27339,16240,48,
1992,4009,AZ,Graham County,rural,West,Mountain,4622.716,27972,16719,53,
1993,4009,AZ,Graham County,rural,West,Mountain,4622.716,28966,17448,54,
1994,4009,AZ,Graham County,rural,West,Mountain,4622.716,29657,18074,57.66667,
1995,4009,AZ,Graham County,rural,West,Mountain,4622.716,30587,18768,61.33333,
1996,4009,AZ,Graham County,RURAL,West,Mountain,4622.716,31503,19450,65,
1997,4009,AZ,Graham County,rural,West,Mountain,4622.716,32203,20131,68.66666,
1998,4009,AZ,Graham County,rural,West,Mountain,4622.716,32795,20622,72.33334,
1999,4009,AZ,Graham County,rural,West,Mountain,4622.716,33279,20999,76,
2000,4009,AZ,Graham County,rural,West,Mountain,4622.716,33511,21219,606,123
2000,4009,,,,,,,,,79.83334,
2001,4009,AZ,Graham County,rural,West,Mountain,4622.716,33356,21179,83.66666,127
2002,4009,AZ,Graham County,rural,West,Mountain,4622.716,33224,21136,87.5,147
2003,4009,AZ,Graham County,rural,West,Mountain,4622.716,32985,21080,91.33334,171
2004,4009,AZ,Graham County,rural,West,Mountain,4622.716,32703,20968,95.16666,200
2005,4009,AZ,Graham County,rural,West,Mountain,4622.716,32964,21249,613,214
2005,4009,,,,,,,,,99,
2006,4009,AZ,Graham County,Rural,West,Mountain,4622.716,33701,21913,100.5,172
2007,4009,AZ,Graham County,rural,West,Mountain,4622.716,35175,23001,102,186
2008,4009,AZ,Graham County,rural,West,Mountain,4622.716,36639,23908,103.5,167
2009,4009,AZ,Graham County,rural,West,Mountain,4622.716,37525,24333,105,191
2009,4009,AZ,Graham County,rural,West,Mountain,4622.716,37525,24333,105,191
2010,4009,AZ,Graham County,rural,West,Mountain,4622.716,37220,24038,106.5,194
2011,4009,AZ,Graham County,Rural,West,Mountain,4622.716,37158,24006,108,205
2012,4009,AZ,Graham County,rural,West,Mountain,4622.716,37124,24010,109.5,255
2013,4009,AZ,Graham County,rural,West,Mountain,4622.716,37009,23768,111,266
2014,4009,AZ,Graham County,rural,West,Mountain,4622.716,37419,23969,111,290
2015,4009,AZ,Graham County,rural,West,Mountain,4622.716,38064,24367,111,283
2016,4009,AZ,Graham County,rural,West,Mountain,4622.716,37786,24211,,
1970,4011,AZ,Greenlee County, rural,West,Mountain,1841.978,10496,6597,1,
1971,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,11169,7021,1.625,
1972,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,11236,7080,2.25,
1973,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,11614,7339,2.875,
1974,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,12357,7865,3.5,
1975,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,12158,7758,4.125,
1976,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,11921,7586,4.75,
1977,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,11866,7509,5.375,
1977,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,11866,7509,5.375,
1978,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,12073,7579,6,
1978,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,12073,7579,6,
1979,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,12222,7629,6.6,
1980,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,11425,7061,7.2,
1981,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,11479,7122,7.8,
1982,4011,AZ,Greenlee County,rural  ,West,Mountain,1841.978,11748,7299,8.4,
1983,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,10693,6633,9,
1984,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,10206,6322,8.4,
1985,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,9052,5604,7.8,
1985,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,9052,5604,7.8,
1986,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,8409,5219,7.2,
1987,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,8271,5110,6.6,
1988,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,8104,4984,6,
1989,4011,AZ,Greenlee County,RURAL,West,Mountain,1841.978,7840,4771,7.6,
1990,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,8029,4827,9.2,
1991,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,8265,5026,10.8,
1992,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,8571,5275,12.4,
1993,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,8747,5421,14,
1994,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,8803,5553,13.16667,
1995,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,8920,5664,12.33333,
1996,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,9034,5749,11.5,
1996,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,9034,5749,11.5,
1997,4011,AZ,Greenlee County, rural,West,Mountain,1841.978,9081,5864,10.66667,
1998,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,8919,5744,9.833333,
1999,4011,AZ,Greenlee County,  RURAL ,West,Mountain,1841.978,8535,5479,9,
2000,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,8547,5487,11.5,27
2001,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,8349,5377,14,39
2002,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,7831,5076,16.5,37
2003,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,7567,4904,19,44
2004,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,7549,4833,21.5,54
2005,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,7595,4862,24,43
2006,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,7838,5054,24.25,38
2007,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,8205,5270,24.5,43
2008,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,8561,5526,24.75,54
2009,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,8635,5489,25,50
2010,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,8437,5390,25.25,39
2011,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,8332,5340,578,40
2011,4011,,,,,,,,,25.5,
2012,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,8569,5469,25.75,36
2013,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,8744,5608,26,53
2014,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,8892,5796,592,59
2014,4011,,,,,,,,,26,
2015,4011,AZ,Greenlee County,rural,West,Mountain,1841.978,9319,6095,26,65
2016,4011,AZ,Greenlee County,RURAL,West,Mountain,1841.978,9549,6178,,
1970,4012,AZ,La Paz County,rural,West,Mountain,4499.627,0,0,,
1971,4012,AZ,La Paz County,rural,West,Mountain,4499.627,0,0,,
1972,4012,AZ,La Paz County,rural,West,Mountain,4499.627,0,0,,
1973,4012,AZ,La Paz County,rural,West,Mountain,4499.627,0,0,,
1973,4012,AZ,La Paz County,rural,West,Mountain,4499.627,0,0,,
1974,4012,AZ,La Paz County,rural,West,Mountain,4499.627,0,0,,
1975,4012,AZ,La Paz County,rural,West,Mountain,4499.627,0,0,,
1976,4012,AZ,La Paz County,rural,West,Mountain,4499.627,0,0,,
1977,4012,AZ,La Paz County,rural,West,Mountain,4499.627,0,0,,
1978,4012,AZ,La Paz County,rural,West,Mountain,4499.627,0,0,,
1979,4012,AZ,La Paz County,rural,West,Mountain,4499.627,0,0,,
1980,4012,AZ,La Paz County,rural,West,Mountain,4499.627,12531,7523,,
1981,4012,AZ,La Paz County,rural,West,Mountain,4499.627,12514,7506,,
1982,4012,AZ,La Paz County,rural,West,Mountain,4499.627,12692,7602,,
1983,4012,AZ,La Paz County,rural,West,Mountain,4499.627,13033,7784,22,
