year,fips,state,county_name,urbanicity,region,division,land_area,total_pop,total_pop_15to64,total_jail_pop,total_prison_pop
2000,40003,OK,Alfalfa County,rural,South,West South Central,866.455,6080,3907,7.333333,30
2000,40003,OK,Alfalfa County,rural,South,West South Central,866.455,6080,3907,7.333333,30
2001,40003,OK,Alfalfa County,rural,South,West South Central,866.455,5933,3811,7.666667,29
2002,40003,OK,Alfalfa County,rural,South,West South Central,866.455,5894,3802,8,30
2003,40003,OK,Alfalfa County,rural,South,West South Central,866.455,5827,3797,8.333333,21
2003,40003,OK,Alfalfa County,rural,South,West South Central,866.455,5827,3797,8.333333,21
2004,40003,OK,Alfalfa County,rural,South,West South Central,866.455,5785,3745,8.666667,15
2004,40003,OK,Alfalfa County,rural,South,West South Central,866.455,5785,3745,8.666667,15
2005,40003,OK,Alfalfa County,rural  ,South,West South Central,866.455,5706,3714,9,12
2006,40003,OK,Alfalfa County,rural  ,South,West South Central,866.455,5639,3685,8.875,9
2006,40003,OK,Alfalfa County,rural  ,South,West South Central,866.455,5639,3685,8.875,9
2007,40003,OK,Alfalfa County, rural,South,West South Central,866.455,5618,3653,8.75,10
2008,40003,OK,Alfalfa County,rural,South,West South Central,866.455,5618,3659,8.625,8
2009,40003,OK,Alfalfa County,rural,South,West South Central,866.455,5585,3644,8.5,7
2010,40003,OK,Alfalfa County,rural,South,West South Central,866.455,5642,3678,8.375,8
2011,40003,OK,Alfalfa County,rural,South,West South Central,866.455,5629,3671,8.25,9
2011,40003,OK,Alfalfa County,rural,South,West South Central,866.455,5629,3671,8.25,9
2012,40003,OK,Alfalfa County,rural,South,West South Central,866.455,5643,3687,8.125,4
2013,40003,OK,Alfalfa County,rural,South,West South Central,866.455,5663,3696,522,6
2013,40003,,,,,,,,,8,
2014,40003,OK,Alfalfa County,rural,South,West South Central,866.455,5850,3825,8,10
2015,40003,OK,Alfalfa County,rural,South,West South Central,866.455,5813,3818,8,
2015,40003,OK,Alfalfa County,rural,South,West South Central,866.455,5813,3818,8,
2016,40003,OK,Alfalfa County,rural,South,West South Central,866.455,5901,3848,,
1970,40005,OK,Atoka County,rural,South,West South Central,975.519,11014,6522,12,
1971,40005,OK,Atoka County,rural,South,West South Central,975.519,11229,6698,10.75,
1972,40005,OK,Atoka County,rural,South,West South Central,975.519,11406,6865,9.5,
1973,40005,OK,Atoka County,Rural,South,West South Central,975.519,11624,7063,8.25,
1974,40005,OK,Atoka County,rural,South,West South Central,975.519,11892,7291,7,
1975,40005,OK,Atoka County,rural,South,West South Central,975.519,12060,7450,5.75,
1976,40005,OK,Atoka County,rural,South,West South Central,975.519,12125,7509,4.5,
1977,40005,OK,Atoka County,rural,South,West South Central,975.519,12248,7615,3.25,
1978,40005,OK,Atoka County,rural,South,West South Central,975.519,12279,7644,2,
1979,40005,OK,Atoka County, rural,South,West South Central,975.519,12586,7866,4.4,
1980,40005,OK,Atoka County,rural,South,West South Central,975.519,12733,7991,6.8,
1981,40005,OK,Atoka County,rural,South,West South Central,975.519,12709,8004,9.2,
1982,40005,OK,Atoka County,rural,South,West South Central,975.519,12812,8141,11.6,
1983,40005,OK,Atoka County,rural,South,West South Central,975.519,13553,8621,14,
1983,40005,OK,Atoka County,rural,South,West South Central,975.519,13553,8621,14,
1984,40005,OK,Atoka County,rural,South,West South Central,975.519,13674,8680,15.2,31
1985,40005,OK,Atoka County, rural,South,West South Central,975.519,13602,8627,16.4,37
1986,40005,OK,Atoka County,rural,South,West South Central,975.519,13315,8460,17.6,53
1987,40005,OK,Atoka County,rural,South,West South Central,975.519,13178,8345,18.8,65
1987,40005,OK,Atoka County,rural,South,West South Central,975.519,13178,8345,18.8,65
1988,40005,OK,Atoka County,rural,South,West South Central,975.519,12979,8215,20,81
1989,40005,OK,Atoka County,rural,South,West South Central,975.519,12880,8164,8,89
1990,40005,OK,Atoka County,rural,South,West South Central,975.519,12773,8093,12,75
1991,40005,OK,Atoka County,rural,South,West South Central,975.519,12866,8146,12,75
1992,40005,OK,Atoka County,rural,South,West South Central,975.519,13172,8359,13,70
1992,40005,OK,Atoka County,rural,South,West South Central,975.519,13172,8359,13,70
1993,40005,OK,Atoka County,rural,South,West South Central,975.519,13260,8461,12,83
1994,40005,OK,Atoka County,rural,South,West South Central,975.519,13336,8537,12.83333,81
1995,40005,OK,Atoka County,rural,South,West South Central,975.519,13553,8732,13.66667,91
1996,40005,OK,Atoka County,rural,South,West South Central,975.519,13572,8802,14.5,100
1997,40005,OK,Atoka County,rural,South,West South Central,975.519,13785,8988,15.33333,95
1998,40005,OK,Atoka County,rural,South,West South Central,975.519,13749,9015,16.16667,115
1999,40005,OK,Atoka County,rural,South,West South Central,975.519,13856,9139,17,130
2000,40005,OK,Atoka County,rural,South,West South Central,975.519,13820,9122,19.16667,136
2000,40005,OK,Atoka County,rural,South,West South Central,975.519,13820,9122,19.16667,136
2001,40005,OK,Atoka County,rural,South,West South Central,975.519,13816,9112,21.33333,139
2002,40005,OK,Atoka County,  RURAL ,South,West South Central,975.519,13836,9144,23.5,140
2003,40005,OK,Atoka County,rural,South,West South Central,975.519,13973,9207,25.66667,136
2003,40005,OK,Atoka County,rural,South,West South Central,975.519,13973,9207,25.66667,136
2004,40005,OK,Atoka County,rural,South,West South Central,975.519,14046,9262,27.83333,127
2005,40005,OK,Atoka County,rural,South,West South Central,975.519,14034,9241,30,135
2006,40005,OK,Atoka County,rural,South,West South Central,975.519,14013,9177,33.375,145
2007,40005,OK,Atoka County,rural,South,West South Central,975.519,14118,9181,36.75,138
2008,40005,OK,Atoka County,rural,South,West South Central,975.519,14220,9262,40.125,134
2009,40005,OK,Atoka County,rural,South,West South Central,975.519,14155,9207,43.5,139
2010,40005,OK,Atoka County,rural,South,West South Central,975.519,14166,9127,46.875,144
2011,40005,OK,Atoka County,rural,South,West South Central,975.519,14217,9146,50.25,142
2012,40005,OK,Atoka County,rural,South,West South Central,975.519,14163,9077,53.625,173
2013,40005,OK,Atoka County,rural,South,West South Central,975.519,14025,8890,57,159
2014,40005,OK,Atoka County,rural,South,West South Central,975.519,13892,8748,57,167
2015,40005,OK,Atoka County,rural,South,West South Central,975.519,13917,8742,57,
2016,40005,OK,Atoka County,rural,South,West South Central,975.519,13875,8639,,
1970,40007,OK,Beaver County,  RURAL ,South,West South Central,1814.697,6291,3958,4,
1971,40007,OK,Beaver County,rural,South,West South Central,1814.697,6322,3965,4,
1971,40007,OK,Beaver County,rural,South,West South Central,1814.697,6322,3965,4,
1972,40007,OK,Beaver County,rural,South,West South Central,1814.697,6125,3823,4,
1973,40007,OK,Beaver County,rural,South,West South Central,1814.697,5887,3653,4,
1974,40007,OK,Beaver County,rural,South,West South Central,1814.697,5847,3624,4,
1975,40007,OK,Beaver County,rural,South,West South Central,1814.697,5909,3677,557,
1975,40007,,,,,,,,,4,
1976,40007,OK,Beaver County,rural,South,West South Central,1814.697,5926,3663,4,
1977,40007,OK,Beaver County,rural,South,West South Central,1814.697,6026,3700,4,
1977,40007,OK,Beaver County,rural,South,West South Central,1814.697,6026,3700,4,
1978,40007,OK,Beaver County,rural,South,West South Central,1814.697,6264,3837,4,
1979,40007,OK,Beaver County,rural,South,West South Central,1814.697,6495,3966,5.6,
1980,40007,OK,Beaver County,rural,South,West South Central,1814.697,6841,4190,7.2,
1981,40007,OK,Beaver County,rural,South,West South Central,1814.697,6956,4268,8.8,
1982,40007,OK,Beaver County,rural,South,West South Central,1814.697,7130,4397,10.4,
1983,40007,OK,Beaver County,rural,South,West South Central,1814.697,7163,4411,12,
1983,40007,OK,Beaver County,rural,South,West South Central,1814.697,7163,4411,12,
1984,40007,OK,Beaver County,rural,South,West South Central,1814.697,7093,4345,10.8,
1985,40007,OK,Beaver County,rural,South,West South Central,1814.697,6972,4254,9.6,5
1986,40007,OK,Beaver County,rural,South,West South Central,1814.697,6893,4203,8.4,9
1987,40007,OK,Beaver County,rural,South,West South Central,1814.697,6578,3984,7.2,4
1988,40007,OK,Beaver County,rural,South,West South Central,1814.697,6352,3830,6,6
1989,40007,OK,Beaver County,rural,South,West South Central,1814.697,6205,3739,7.4,7
1990,40007,OK,Beaver County,rural,South,West South Central,1814.697,5982,3593,8.8,12
1991,40007,OK,Beaver County,rural,South,West South Central,1814.697,5969,3586,10.2,9
1992,40007,OK,Beaver County,rural,South,West South Central,1814.697,5869,3544,11.6,13
1993,40007,OK,Beaver County,RURAL,South,West South Central,1814.697,5854,3531,13,11
1994,40007,OK,Beaver County,rural,South,West South Central,1814.697,5880,3550,11.83333,11
1995,40007,OK,Beaver County,rural,South,West South Central,1814.697,5908,3588,10.66667,9
1996,40007,OK,Beaver County,rural,South,West South Central,1814.697,5921,3623,9.5,31
1997,40007,OK,Beaver County,rural,South,West South Central,1814.697,5928,3646,8.333333,26
1998,40007,OK,Beaver County,  RURAL ,South,West South Central,1814.697,6039,3745,7.166667,18
1999,40007,OK,Beaver County,rural,South,West South Central,1814.697,6024,3744,6,21
2000,40007,OK,Beaver County,rural,South,West South Central,1814.697,5782,3565,6,22
2001,40007,OK,Beaver County,Rural,South,West South Central,1814.697,5657,3509,6,24
2002,40007,OK,Beaver County,rural,South,West South Central,1814.697,5617,3483,6,22
2003,40007,OK,Beaver County,rural,South,West South Central,1814.697,5609,3490,6,34
2004,40007,OK,Beaver County,rural,South,West South Central,1814.697,5577,3494,6,27
2005,40007,OK,Beaver County,rural,South,West South Central,1814.697,5569,3504,6,23
2006,40007,OK,Beaver County,rural,South,West South Central,1814.697,5514,3495,8.5,33
2007,40007,OK,Beaver County,rural,South,West South Central,1814.697,5571,3567,11,34
2008,40007,OK,Beaver County,rural,South,West South Central,1814.697,5521,3486,13.5,38
2009,40007,OK,Beaver County,rural,South,West South Central,1814.697,5562,3533,16,31
2010,40007,OK,Beaver County,rural,South,West South Central,1814.697,5636,3554,18.5,32
2011,40007,OK,Beaver County,rural,South,West South Central,1814.697,5647,3557,21,26
2012,40007,OK,Beaver County,Rural,South,West South Central,1814.697,5635,3557,23.5,31
2013,40007,OK,Beaver County,rural,South,West South Central,1814.697,5583,3481,26,34
2014,40007,OK,Beaver County,rural,South,West South Central,1814.697,5558,3413,26,28
2015,40007,OK,Beaver County,rural,South,West South Central,1814.697,5519,3381,26,
2016,40007,OK,Beaver County,rural,South,West South Central,1814.697,5435,3270,,
2016,40007,OK,Beaver County,rural,South,West South Central,1814.697,5435,3270,,
1970,40009,OK,Beckham County,rural,South,West South Central,901.805,15751,9143,8,
1971,40009,OK,Beckham County,rural,South,West South Central,901.805,15747,9073,9.875,
1972,40009,OK,Beckham County,rural,South,West South Central,901.805,15540,8877,11.75,
1973,40009,OK,Beckham County,rural,South,West South Central,901.805,15624,8892,13.625,
1974,40009,OK,Beckham County,rural,South,West South Central,901.805,15892,9082,15.5,
1975,40009,OK,Beckham County,rural,South,West South Central,901.805,16144,9252,17.375,
1975,40009,OK,Beckham County,rural,South,West South Central,901.805,16144,9252,17.375,
1976,40009,OK,Beckham County, rural,South,West South Central,901.805,15928,9066,19.25,
1976,40009,OK,Beckham County, rural,South,West South Central,901.805,15928,9066,19.25,
1977,40009,OK,Beckham County,rural,South,West South Central,901.805,16446,9392,21.125,
1978,40009,OK,Beckham County,rural,South,West South Central,901.805,17133,9874,550,
1978,40009,,,,,,,,,23,
1979,40009,OK,Beckham County,rural,South,West South Central,901.805,18265,10643,21.2,
1980,40009,OK,Beckham County,RURAL,South,West South Central,901.805,19617,11572,19.4,
1981,40009,OK,Beckham County,rural,South,West South Central,901.805,21010,12434,17.6,
1982,40009,OK,Beckham County,rural,South,West South Central,901.805,25027,14925,15.8,
1983,40009,OK,Beckham County,rural,South,West South Central,901.805,26380,15702,14,
1984,40009,OK,Beckham County,rural,South,West South Central,901.805,23498,13923,13.5,29
1985,40009,OK,Beckham County,rural,South,West South Central,901.805,22162,13081,13,39
1986,40009,OK,Beckham County,rural,South,West South Central,901.805,21121,12460,19,29
1987,40009,OK,Beckham County,rural,South,West South Central,901.805,19552,11453,12,23
1988,40009,OK,Beckham County,rural,South,West South Central,901.805,19291,11264,11,31
1989,40009,OK,Beckham County,rural,South,West South Central,901.805,18999,11082,12.8,56
1990,40009,OK,Beckham County,rural,South,West South Central,901.805,18770,10933,14.6,45
1991,40009,OK,Beckham County,rural,South,West South Central,901.805,18789,10998,16.4,55
1992,40009,OK,Beckham County,rural,South,West South Central,901.805,18685,10961,18.2,50
1993,40009,OK,Beckham County,rural,South,West South Central,901.805,18579,10959,20,57
1993,40009,OK,Beckham County,rural,South,West South Central,901.805,18579,10959,20,57
1994,40009,OK,Beckham County,  RURAL ,South,West South Central,901.805,18799,11190,3,45
1995,40009,OK,Beckham County,rural,South,West South Central,901.805,18969,11372,3,54
1996,40009,OK,Beckham County,rural,South,West South Central,901.805,18971,11465,5,65
1997,40009,OK,Beckham County,rural,South,West South Central,901.805,18885,11557,5,63
1998,40009,OK,Beckham County,rural,South,West South Central,901.805,19442,12171,5,69
1999,40009,OK,Beckham County,RURAL,South,West South Central,901.805,19957,12931,38,80
2000,40009,OK,Beckham County,RURAL,South,West South Central,901.805,19777,12868,45,106
2001,40009,OK,Beckham County,RURAL,South,West South Central,901.805,19937,12995,52,113
2002,40009,OK,Beckham County,rural,South,West South Central,901.805,20142,13197,59,155
2003,40009,OK,Beckham County,rural,South,West South Central,901.805,19663,12862,66,159
2004,40009,OK,Beckham County,rural,South,West South Central,901.805,18580,12016,73,215
2005,40009,OK,Beckham County,rural,South,West South Central,901.805,19151,12333,80,229
2005,40009,OK,Beckham County,rural,South,West South Central,901.805,19151,12333,80,229
2006,40009,OK,Beckham County,rural,South,West South Central,901.805,20040,13079,84,263
2006,40009,OK,Beckham County,rural,South,West South Central,901.805,20040,13079,84,263
2007,40009,OK,Beckham County, rural,South,West South Central,901.805,21855,14667,88,241
2008,40009,OK,Beckham County,rural,South,West South Central,901.805,22817,15298,92,240
2009,40009,OK,Beckham County,rural,South,West South Central,901.805,22369,14861,96,201
2010,40009,OK,Beckham County,rural,South,West South Central,901.805,22119,14752,100,181
2011,40009,OK,Beckham County,rural,South,West South Central,901.805,22058,14720,104,164
2012,40009,OK,Beckham County,rural,South,West South Central,901.805,22300,14853,108,190
2013,40009,OK,Beckham County,rural,South,West South Central,901.805,23062,15313,112,201
2014,40009,OK,Beckham County,rural  ,South,West South Central,901.805,23468,15560,112,223
2015,40009,OK,Beckham County,rural,South,West South Central,901.805,23600,15577,112,
2016,40009,OK,Beckham County,rural,South,West South Central,901.805,23563,15501,,
1970,40011,OK,Blaine County,rural,South,West South Central,928.424,11861,6810,8,
1971,40011,OK,Blaine County,rural,South,West South Central,928.424,12178,7015,7.75,
1972,40011,OK,Blaine County,rural,South,West South Central,928.424,12210,7041,7.5,
1973,40011,OK,Blaine County,rural,South,West South Central,928.424,12153,7014,7.25,
1974,40011,OK,Blaine County,rural,South,West South Central,928.424,12286,7124,7,
1975,40011,OK,Blaine County,rural,South,West South Central,928.424,12538,7326,6.75,
1976,40011,OK,Blaine County,rural,South,West South Central,928.424,12757,7469,6.5,
1977,40011,OK,Blaine County,rural  ,South,West South Central,928.424,12906,7550,6.25,
1978,40011,OK,Blaine County,rural,South,West South Central,928.424,13034,7633,6,
1979,40011,OK,Blaine County,rural,South,West South Central,928.424,13346,7828,7,
1980,40011,OK,Blaine County,rural,South,West South Central,928.424,13590,7969,8,
1981,40011,OK,Blaine County,rural,South,West South Central,928.424,14212,8342,9,
1982,40011,OK,Blaine County,rural,South,West South Central,928.424,14962,8843,10,
1983,40011,OK,Blaine County,rural,South,West South Central,928.424,14646,8625,11,
1984,40011,OK,Blaine County,RURAL,South,West South Central,928.424,14028,8224,11.2,15
1985,40011,OK,Blaine County,rural,South,West South Central,928.424,13563,7915,11.4,14
1986,40011,OK,Blaine County,rural,South,West South Central,928.424,13121,7640,11.6,16
1987,40011,OK,Blaine County,rural,South,West South Central,928.424,12640,7301,11.8,17
1988,40011,OK,Blaine County,rural,South,West South Central,928.424,12185,7005,12,12
1989,40011,OK,Blaine County,rural,South,West South Central,928.424,11825,6788,13,14
1990,40011,OK,Blaine County,rural  ,South,West South Central,928.424,11453,6557,14,16
1991,40011,OK,Blaine County,rural,South,West South Central,928.424,11655,6734,15,16
1992,40011,OK,Blaine County,rural,South,West South Central,928.424,11544,6694,16,10
1993,40011,OK,Blaine County,rural,South,West South Central,928.424,11565,6750,17,14
1994,40011,OK,Blaine County,  RURAL ,South,West South Central,928.424,11687,6877,19.16667,15
1995,40011,OK,Blaine County,rural,South,West South Central,928.424,11821,7014,21.33333,24
1996,40011,OK,Blaine County,Rural,South,West South Central,928.424,11778,7084,23.5,25
1997,40011,OK,Blaine County,rural  ,South,West South Central,928.424,11884,7225,25.66667,26
1998,40011,OK,Blaine County, rural,South,West South Central,928.424,11832,7291,27.83333,33
1999,40011,OK,Blaine County,rural,South,West South Central,928.424,11882,7432,30,42
2000,40011,OK,Blaine County,Rural,South,West South Central,928.424,11959,7624,20,45
2001,40011,OK,Blaine County,rural,South,West South Central,928.424,11915,7730,33,45
2002,40011,OK,Blaine County,rural,South,West South Central,928.424,11574,7552,33,57
2003,40011,OK,Blaine County,rural,South,West South Central,928.424,11196,7254,35,68
2004,40011,OK,Blaine County,rural,South,West South Central,928.424,12277,8246,30,74
2005,40011,OK,Blaine County,rural,South,West South Central,928.424,12264,8279,20,85
2006,40011,OK,Blaine County,rural,South,West South Central,928.424,11965,8130,22,87
2007,40011,OK,Blaine County,rural,South,West South Central,928.424,12010,8176,24,96
2008,40011,OK,Blaine County,rural,South,West South Central,928.424,12019,8155,26,91
2009,40011,OK,Blaine County,rural,South,West South Central,928.424,11896,8024,28,97
2009,40011,OK,Blaine County,rural,South,West South Central,928.424,11896,8024,28,97
2010,40011,OK,Blaine County,rural,South,West South Central,928.424,11943,8069,30,102
2011,40011,OK,Blaine County,rural,South,West South Central,928.424,9903,6007,32,86
2012,40011,OK,Blaine County,rural,South,West South Central,928.424,9667,5901,34,91
2013,40011,OK,Blaine County,rural,South,West South Central,928.424,9786,5938,36,80
2014,40011,OK,Blaine County,rural,South,West South Central,928.424,9769,5890,19,95
2015,40011,OK,Blaine County,rural,South,West South Central,928.424,9823,5881,2,
2016,40011,OK,Blaine County,rural,South,West South Central,928.424,9739,5727,,
1970,40013,OK,Bryan County,rural,South,West South Central,904.455,25676,15482,26,
1971,40013,OK,Bryan County,rural,South,West South Central,904.455,26205,15854,24.125,
1972,40013,OK,Bryan County, rural,South,West South Central,904.455,26437,16036,22.25,
1973,40013,OK,Bryan County,rural,South,West South Central,904.455,26681,16232,20.375,
1974,40013,OK,Bryan County,rural,South,West South Central,904.455,27306,16690,18.5,
1975,40013,OK,Bryan County,RURAL,South,West South Central,904.455,27579,16879,16.625,
1976,40013,OK,Bryan County,rural,South,West South Central,904.455,28222,17350,14.75,
1977,40013,OK,Bryan County,rural,South,West South Central,904.455,28765,17726,12.875,
1978,40013,OK,Bryan County,rural,South,West South Central,904.455,29158,17981,11,
1979,40013,OK,Bryan County,rural,South,West South Central,904.455,30100,18600,10.8,
1980,40013,OK,Bryan County,rural  ,South,West South Central,904.455,30532,18883,10.6,
1981,40013,OK,Bryan County,rural,South,West South Central,904.455,30475,18924,10.4,
1981,40013,OK,Bryan County,rural,South,West South Central,904.455,30475,18924,10.4,
1982,40013,OK,Bryan County,rural,South,West South Central,904.455,30525,19122,10.2,
1983,40013,OK,Bryan County,rural,South,West South Central,904.455,31409,19683,10,
1984,40013,OK,Bryan County,rural,South,West South Central,904.455,32012,20014,14,63
1985,40013,OK,Bryan County,rural,South,West South Central,904.455,32206,20087,18,65
1985,40013,OK,Bryan County,rural,South,West South Central,904.455,32206,20087,18,65
1986,40013,OK,Bryan County,RURAL,South,West South Central,904.455,32469,20276,22,76
1986,40013,OK,Bryan County,RURAL,South,West South Central,904.455,32469,20276,22,76
1987,40013,OK,Bryan County,rural,South,West South Central,904.455,32883,20442,26,71
1988,40013,OK,Bryan County,rural,South,West South Central,904.455,32273,20023,30,75
1989,40013,OK,Bryan County,rural  ,South,West South Central,904.455,31937,19850,29.6,115
1990,40013,OK,Bryan County,rural,South,West South Central,904.455,32143,19995,29.2,103
1991,40013,OK,Bryan County, rural,South,West South Central,904.455,32335,20111,28.8,102
1992,40013,OK,Bryan County,rural,South,West South Central,904.455,32761,20368,28.4,107
1993,40013,OK,Bryan County,rural,South,West South Central,904.455,33523,20907,28,123
1994,40013,OK,Bryan County,rural,South,West South Central,904.455,33789,21086,33.5,119
1995,40013,OK,Bryan County,rural,South,West South Central,904.455,34370,21543,39,137
1996,40013,OK,Bryan County,rural,South,West South Central,904.455,34675,21869,44.5,148
1997,40013,OK,Bryan County,rural,South,West South Central,904.455,35299,22418,50,144
