year,fips,state,county_name,urbanicity,region,division,land_area,total_pop,total_pop_15to64,total_jail_pop,total_prison_pop
2000,13001,GA,Appling County,rural,South,South Atlantic,507.141,17396,11544,36.66667,80
2001,13001,GA,Appling County,rural,South,South Atlantic,507.141,17455,11549,45.33333,99
2002,13001,GA,Appling County,rural,South,South Atlantic,507.141,17502,11602,54,99
2003,13001,GA,Appling County,suburban,South,South Atlantic,507.141,17732,11717,62.66667,88
2004,13001,GA,Appling County,rural,South,South Atlantic,507.141,17740,11752,71.33334,90
2005,13001,GA,Appling County,rural,South,South Atlantic,507.141,17769,11677,80,95
2006,13001,GA,Appling County, rural,South,South Atlantic,507.141,17725,11657,78.375,101
2007,13001,GA,Appling County,suburban,South,South Atlantic,507.141,17985,11804,76.75,103
2008,13001,GA,Appling County,rural,South,South Atlantic,507.141,18133,11874,75.125,99
2009,13001,GA,Appling County,suburban,South,South Atlantic,507.141,18144,11793,73.5,107
2010,13001,GA,Appling County,rural,South,South Atlantic,507.141,18236,11857,71.875,107
2011,13001,GA,Appling County,rural,South,South Atlantic,507.141,18336,11930,70.25,95
2012,13001,GA,Appling County,suburban,South,South Atlantic,507.141,18469,12029,68.625,97
2013,13001,GA,Appling County,rural,South,South Atlantic,507.141,18402,11859,67,96
2014,13001,GA,Appling County,suburban,South,South Atlantic,507.141,18395,11709,67,102
2015,13001,GA,Appling County,rural,South,South Atlantic,507.141,18502,11676,67,91
2016,13001,GA,Appling County,rural,South,South Atlantic,507.141,18450,11624,,
1970,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,5842,3352,1,
1971,13003,GA,Atkinson County,rural  ,South,South Atlantic,339.302,5707,3287,1.5,
1972,13003,GA,Atkinson County,rural  ,South,South Atlantic,339.302,5793,3369,2,
1973,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,5930,3489,2.5,
1974,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,5948,3535,3,
1975,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,5997,3604,3.5,
1976,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,6083,3691,4,
1977,13003,GA,Atkinson County,RURAL,South,South Atlantic,339.302,6116,3715,557,
1977,13003,,,,,,,,,4.5,
1978,13003,GA,Atkinson County,  RURAL ,South,South Atlantic,339.302,6175,3790,5,
1979,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,6073,3740,4.9,
1980,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,6150,3801,4.8,
1981,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,6181,3831,4.7,
1981,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,6181,3831,4.7,
1982,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,6176,3838,4.6,
1983,13003,GA,Atkinson County, rural,South,South Atlantic,339.302,6135,3816,4.5,22
1984,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,6198,3877,4.4,23
1985,13003,GA,Atkinson County,RURAL,South,South Atlantic,339.302,6332,3970,4.3,17
1986,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,6377,4023,4.2,14
1987,13003,GA,Atkinson County,rural  ,South,South Atlantic,339.302,6297,3979,4.1,10
1988,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,6260,3951,557,7
1988,13003,,,,,,,,,4,
1989,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,6231,3920,4,9
1990,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,6223,3900,4,17
1991,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,6240,3932,4,14
1992,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,6330,3972,4,22
1993,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,6579,4164,4,23
1994,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,6718,4294,4,32
1995,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,6914,4448,4,33
1996,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,7160,4640,4,37
1997,13003,GA,Atkinson County,  RURAL ,South,South Atlantic,339.302,7373,4806,4,43
1997,13003,GA,Atkinson County,  RURAL ,South,South Atlantic,339.302,7373,4806,4,43
1998,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,7408,4824,4,40
1999,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,7575,4938,4,36
2000,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,7591,4955,5,43
2000,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,7591,4955,5,43
2001,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,7641,4972,6,49
2002,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,7748,5005,508,48
2002,13003,,,,,,,,,7,
2003,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,7990,5158,8,44
2004,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,7985,5142,9,37
2005,13003,GA,Atkinson County, rural,South,South Atlantic,339.302,8096,5207,10,45
2006,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,8197,5252,10,44
2007,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,8346,5353,10,49
2008,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,8366,5366,10,54
2009,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,8386,5429,10,51
2010,13003,GA,Atkinson County,RURAL,South,South Atlantic,339.302,8382,5453,10,49
2011,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,8365,5446,10,53
2012,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,8373,5423,10,63
2013,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,8273,5337,10,55
2014,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,8285,5358,10,58
2015,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,8243,5309,10,51
2016,13003,GA,Atkinson County,rural,South,South Atlantic,339.302,8375,5377,,
1970,13005,GA,Bacon County,rural,South,South Atlantic,284.036,8284,5017,6,
1971,13005,GA,Bacon County,  RURAL ,South,South Atlantic,284.036,8512,5158,5.875,
1972,13005,GA,Bacon County,rural,South,South Atlantic,284.036,8637,5248,5.75,
1973,13005,GA,Bacon County,rural  ,South,South Atlantic,284.036,8874,5410,5.625,
1974,13005,GA,Bacon County,  RURAL ,South,South Atlantic,284.036,8934,5451,5.5,
1975,13005,GA,Bacon County,rural,South,South Atlantic,284.036,9093,5558,5.375,
1976,13005,GA,Bacon County,rural,South,South Atlantic,284.036,9214,5652,5.25,
1977,13005,GA,Bacon County,rural,South,South Atlantic,284.036,9343,5739,5.125,
1978,13005,GA,Bacon County,rural,South,South Atlantic,284.036,9317,5724,5,
1979,13005,GA,Bacon County,rural,South,South Atlantic,284.036,9231,5653,7,
1980,13005,GA,Bacon County,rural,South,South Atlantic,284.036,9406,5771,9,
1981,13005,GA,Bacon County,rural,South,South Atlantic,284.036,9478,5842,11,
1982,13005,GA,Bacon County,  RURAL ,South,South Atlantic,284.036,9577,5927,13,
1983,13005,GA,Bacon County,rural,South,South Atlantic,284.036,9649,5990,15,17
1984,13005,GA,Bacon County,rural,South,South Atlantic,284.036,9735,6077,16.4,20
1985,13005,GA,Bacon County,rural,South,South Atlantic,284.036,9717,6096,17.8,19
1986,13005,GA,Bacon County,rural,South,South Atlantic,284.036,9731,6140,19.2,18
1987,13005,GA,Bacon County,rural,South,South Atlantic,284.036,9881,6254,20.6,25
1988,13005,GA,Bacon County,rural,South,South Atlantic,284.036,9699,6135,22,25
1989,13005,GA,Bacon County,rural,South,South Atlantic,284.036,9622,6075,21.6,32
1990,13005,GA,Bacon County,rural,South,South Atlantic,284.036,9570,6030,21.2,30
1991,13005,GA,Bacon County,  RURAL ,South,South Atlantic,284.036,9557,6019,20.8,32
1992,13005,GA,Bacon County,rural,South,South Atlantic,284.036,9700,6122,20.4,38
1993,13005,GA,Bacon County,rural,South,South Atlantic,284.036,9944,6300,20,35
1993,13005,GA,Bacon County,rural,South,South Atlantic,284.036,9944,6300,20,35
1994,13005,GA,Bacon County,rural,South,South Atlantic,284.036,10138,6483,25,45
1995,13005,GA,Bacon County,  RURAL ,South,South Atlantic,284.036,10154,6525,30,55
1996,13005,GA,Bacon County,rural,South,South Atlantic,284.036,10131,6541,35,43
1997,13005,GA,Bacon County,rural,South,South Atlantic,284.036,10036,6529,40,47
1998,13005,GA,Bacon County,rural,South,South Atlantic,284.036,10053,6567,45,51
1999,13005,GA,Bacon County,rural,South,South Atlantic,284.036,10053,6574,50,56
2000,13005,GA,Bacon County,rural,South,South Atlantic,284.036,10131,6656,592,54
2000,13005,,,,,,,,,52.83333,
2001,13005,GA,Bacon County,rural,South,South Atlantic,284.036,10133,6660,55.66667,65
2002,13005,GA,Bacon County,rural,South,South Atlantic,284.036,10101,6663,58.5,62
2003,13005,GA,Bacon County,rural,South,South Atlantic,284.036,10253,6758,61.33333,63
2004,13005,GA,Bacon County,rural,South,South Atlantic,284.036,10283,6774,64.16666,62
2005,13005,GA,Bacon County,rural,South,South Atlantic,284.036,10552,6933,67,56
2006,13005,GA,Bacon County,rural,South,South Atlantic,284.036,10682,7015,66.25,62
2007,13005,GA,Bacon County,RURAL,South,South Atlantic,284.036,10968,7137,65.5,65
2008,13005,GA,Bacon County,rural,South,South Atlantic,284.036,10987,7129,64.75,67
2009,13005,GA,Bacon County,rural,South,South Atlantic,284.036,11134,7207,64,56
2009,13005,GA,Bacon County,rural,South,South Atlantic,284.036,11134,7207,64,56
2010,13005,GA,Bacon County,rural,South,South Atlantic,284.036,11092,7212,63.25,51
2011,13005,GA,Bacon County,rural,South,South Atlantic,284.036,11064,7207,62.5,66
2012,13005,GA,Bacon County,rural,South,South Atlantic,284.036,11162,7272,61.75,72
2013,13005,GA,Bacon County,rural,South,South Atlantic,284.036,11177,7229,61,88
2014,13005,GA,Bacon County,rural,South,South Atlantic,284.036,11205,7247,61,97
2014,13005,GA,Bacon County,rural,South,South Atlantic,284.036,11205,7247,61,97
2015,13005,GA,Bacon County,rural,South,South Atlantic,284.036,11218,7225,61,81
2016,13005,GA,Bacon County,rural,South,South Atlantic,284.036,11287,7220,,
1970,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3814,2163,0,
1971,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3599,2039,0,
1972,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3696,2122,0,
1973,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3896,2276,0,
1974,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3790,2231,0,
1975,13007,GA,Baker County, small/mid,South,South Atlantic,341.957,3718,2198,0,
1976,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3748,2235,0,
1977,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3836,2301,501,
1977,13007,,,,,,,,,0,
1978,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3871,2338,4,
1979,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3807,2308,4.4,
1979,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3807,2308,4.4,
1980,13007,GA,Baker County,small/mid  ,South,South Atlantic,341.957,3801,2295,4.8,
1981,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3799,2301,5.2,
1982,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3915,2382,5.6,
1983,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3871,2366,6,7
1984,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3781,2322,6.4,11
1985,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3829,2360,6.8,13
1986,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3796,2351,7.2,9
1987,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3783,2345,7.6,6
1988,13007,GA,Baker County,small/mid  ,South,South Atlantic,341.957,3691,2293,8,11
1989,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3647,2261,8.4,9
1989,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3647,2261,8.4,9
1990,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3617,2224,8.8,8
1991,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3741,2290,9.2,15
1992,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3722,2284,9.6,15
1993,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3871,2383,10,19
1994,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3876,2396,9.166667,21
1995,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3987,2496,8.333333,25
1996,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3980,2489,7.5,27
1997,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,4056,2556,6.666667,27
1997,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,4056,2556,6.666667,27
1998,13007,GA,Baker County, small/mid,South,South Atlantic,341.957,4003,2544,5.833333,23
1999,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,4089,2595,5,25
2000,13007,GA,Baker County, small/mid,South,South Atlantic,341.957,4025,2548,4.833333,23
2001,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,4005,2544,4.666667,26
2002,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3923,2479,4.5,24
2003,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,4124,2629,4.333333,21
2004,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,4024,2591,4.166667,23
2005,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3967,2557,4,22
2006,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3877,2543,3,19
2007,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3706,2427,7,14
2008,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3728,2462,10,10
2009,13007,GA,Baker County,Small/mid,South,South Atlantic,341.957,3560,2317,10,17
2010,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3451,2256,10,15
2011,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3435,2248,10,12
2012,13007,GA,Baker County,small/mid  ,South,South Atlantic,341.957,3316,2131,10,15
2013,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3377,2157,10,13
2014,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3351,2153,10,9
2015,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3295,2116,10,11
2016,13007,GA,Baker County,small/mid,South,South Atlantic,341.957,3201,2027,,
1970,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,34380,22164,16,
1971,13009,GA,Baldwin County,  RURAL ,South,South Atlantic,258.699,34936,22716,18.5,
1972,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,33911,22169,21,
1973,13009,GA,Baldwin County,RURAL,South,South Atlantic,258.699,34198,22574,23.5,
1974,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,34321,22835,26,
1975,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,35732,24046,28.5,
1976,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,34613,23340,31,
1977,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,34802,23513,33.5,
1978,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,33779,22804,36,
1979,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,34452,23351,33.8,
1980,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,34813,23641,31.6,
1981,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,35366,24158,29.4,
1982,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,36757,25233,27.2,
1983,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,37244,25679,25,125
1984,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,37477,25995,32,112
1985,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,38243,26656,39,129
1986,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,38520,27003,48,129
1987,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,38897,27370,48,111
1988,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,39337,27705,60,126
1988,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,39337,27705,60,126
1989,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,39465,27772,71.4,146
1990,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,39627,27934,82.8,156
1991,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,40252,28380,94.2,152
1992,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,40895,28834,105.6,169
1993,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,41759,29458,117,214
1994,13009,GA,Baldwin County,rural  ,South,South Atlantic,258.699,42089,29837,112,266
1995,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,42709,30389,139,305
1996,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,43223,30855,144,339
1997,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,43721,31305,112,337
1998,13009,GA,Baldwin County,  RURAL ,South,South Atlantic,258.699,43968,31575,200,368
1999,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,44440,32021,125,344
2000,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,44684,32264,133,394
2001,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,44764,32407,141,393
2002,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,45203,32819,149,353
2002,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,45203,32819,149,353
2003,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,45433,32951,157,394
2003,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,45433,32951,157,394
2004,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,45967,33357,165,357
2005,13009,GA,Baldwin County, rural,South,South Atlantic,258.699,46304,33524,173,361
2006,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,46513,33738,175.625,380
2006,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,46513,33738,175.625,380
2007,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,47336,34307,178.25,377
2008,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,47855,34505,180.875,379
2009,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,47087,33699,183.5,361
2010,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,45840,32425,186.125,315
2011,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,45691,32302,188.75,334
2012,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,45147,31748,191.375,355
2013,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,46499,32736,194,348
2014,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,46166,32264,194,318
2015,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,45853,31933,194,301
2016,13009,GA,Baldwin County,rural,South,South Atlantic,258.699,45518,31507,,
1970,13011,GA,Banks County,rural,South,South Atlantic,232.093,6833,4224,2,
1971,13011,GA,Banks County,rural,South,South Atlantic,232.093,6829,4216,2.375,
1971,13011,GA,Banks County,rural,South,South Atlantic,232.093,6829,4216,2.375,
1972,13011,GA,Banks County,rural,South,South Atlantic,232.093,7098,4397,2.75,
1973,13011,GA,Banks County,rural,South,South Atlantic,232.093,7127,4424,3.125,
1973,13011,GA,Banks County,rural,South,South Atlantic,232.093,7127,4424,3.125,
1974,13011,GA,Banks County,rural,South,South Atlantic,232.093,7211,4483,3.5,
1975,13011,GA,Banks County,rural,South,South Atlantic,232.093,7409,4626,3.875,
1976,13011,GA,Banks County,rural,South,South Atlantic,232.093,7655,4819,4.25,
1977,13011,GA,Banks County,rural,South,South Atlantic,232.093,8052,5121,4.625,
1978,13011,GA,Banks County,rural,South,South Atlantic,232.093,8231,5261,5,
1979,13011,GA,Banks County,rural,South,South Atlantic,232.093,8375,5361,4.8,
1980,13011,GA,Banks County,rural,South,South Atlantic,232.093,8713,5604,4.6,
1981,13011,GA,Banks County,  RURAL ,South,South Atlantic,232.093,8720,5644,4.4,
1982,13011,GA,Banks County,rural,South,South Atlantic,232.093,8930,5814,4.2,
1983,13011,GA,Banks County,rural,South,South Atlantic,232.093,9023,5897,4,20
1984,13011,GA,Banks County,rural,South,South Atlantic,232.093,9284,6107,6.4,22
1985,13011,GA,Banks County,rural,South,South Atlantic,232.093,9471,6265,8.8,27
1986,13011,GA,Banks County,RURAL,South,South Atlantic,232.093,9638,6413,11.2,19
1987,13011,GA,Banks County,rural,South,South Atlantic,232.093,9927,6640,13.6,26
1988,13011,GA,Banks County,rural,South,South Atlantic,232.093,10156,6793,16,22
1989,13011,GA,Banks County,rural,South,South Atlantic,232.093,10154,6784,17.2,30
1990,13011,GA,Banks County,rural,South,South Atlantic,232.093,10379,6936,18.4,36
1991,13011,GA,Banks County,rural,South,South Atlantic,232.093,10541,7092,19.6,29
1991,13011,GA,Banks County,rural,South,South Atlantic,232.093,10541,7092,19.6,29
1992,13011,GA,Banks County,rural,South,South Atlantic,232.093,10865,7282,20.8,36
1993,13011,GA,Banks County,rural,South,South Atlantic,232.093,11069,7381,22,36
1994,13011,GA,Banks County, rural,South,South Atlantic,232.093,11371,7611,22.5,46
1995,13011,GA,Banks County, rural,South,South Atlantic,232.093,11943,8019,23,42
1996,13011,GA,Banks County,rural,South,South Atlantic,232.093,12429,8357,23.5,38
1997,13011,GA,Banks County,rural,South,South Atlantic,232.093,13162,8895,24,50
1998,13011,GA,Banks County,rural  ,South,South Atlantic,232.093,13608,9204,24.5,47
1999,13011,GA,Banks County,rural,South,South Atlantic,232.093,14037,9486,25,54
2000,13011,GA,Banks County,rural,South,South Atlantic,232.093,14544,9827,26.66667,64
2001,13011,GA,Banks County,rural,South,South Atlantic,232.093,15025,10119,28.33333,67
2001,13011,GA,Banks County,rural,South,South Atlantic,232.093,15025,10119,28.33333,67
2002,13011,GA,Banks County,rural,South,South Atlantic,232.093,15485,10372,30,77
2003,13011,GA,Banks County,rural,South,South Atlantic,232.093,15836,10670,31.66667,82
2004,13011,GA,Banks County,rural,South,South Atlantic,232.093,16250,10889,33.33333,79
2005,13011,GA,Banks County,rural,South,South Atlantic,232.093,16683,11150,35,82
2006,13011,GA,Banks County,rural,South,South Atlantic,232.093,17076,11405,35.625,90
2007,13011,GA,Banks County,rural,South,South Atlantic,232.093,17550,11716,36.25,86
2008,13011,GA,Banks County,rural,South,South Atlantic,232.093,17953,12007,36.875,70
2009,13011,GA,Banks County,rural,South,South Atlantic,232.093,18208,12141,37.5,67
2010,13011,GA,Banks County,rural,South,South Atlantic,232.093,18389,12270,38.125,67
2011,13011,GA,Banks County,rural,South,South Atlantic,232.093,18421,12293,38.75,67
2012,13011,GA,Banks County,rural  ,South,South Atlantic,232.093,18267,12121,592,56
2012,13011,,,,,,,,,39.375,
2013,13011,GA,Banks County,rural,South,South Atlantic,232.093,18153,11991,40,63
2014,13011,GA,Banks County,rural,South,South Atlantic,232.093,18244,11962,40,69
2015,13011,GA,Banks County,rural,South,South Atlantic,232.093,18248,11902,40,61
2016,13011,GA,Banks County,rural,South,South Atlantic,232.093,18382,11979,,
1970,13013,GA,Barrow County,suburban,South,South Atlantic,160.728,16988,10317,18,
1971,13013,GA,Barrow County,suburban,South,South Atlantic,160.728,17534,10659,17.375,
1972,13013,GA,Barrow County,suburban,South,South Atlantic,160.728,18517,11319,16.75,
1973,13013,GA,Barrow County, suburban,South,South Atlantic,160.728,18655,11416,16.125,
1974,13013,GA,Barrow County,suburban,South,South Atlantic,160.728,19175,11789,15.5,
1975,13013,GA,Barrow County,suburban,South,South Atlantic,160.728,19550,12057,14.875,
1976,13013,GA,Barrow County,suburban,South,South Atlantic,160.728,19739,12215,14.25,
1977,13013,GA,Barrow County,suburban,South,South Atlantic,160.728,19954,12376,13.625,
1978,13013,GA,Barrow County,suburban,South,South Atlantic,160.728,20313,12670,13,
1979,13013,GA,Barrow County,suburban,South,South Atlantic,160.728,20852,13066,12.6,
1980,13013,GA,Barrow County,suburban,South,South Atlantic,160.728,21477,13505,12.2,
1981,13013,GA,Barrow County,suburban,South,South Atlantic,160.728,21951,13901,11.8,
1982,13013,GA,Barrow County,SUBURBAN,South,South Atlantic,160.728,22369,14253,11.4,
1983,13013,GA,Barrow County,suburban,South,South Atlantic,160.728,23046,14755,11,65
1984,13013,GA,Barrow County,suburban,South,South Atlantic,160.728,23877,15393,11.5,55
1985,13013,GA,Barrow County,suburban,South,South Atlantic,160.728,24755,16040,12,62
1986,13013,GA,Barrow County,suburban,South,South Atlantic,160.728,25786,16806,15,67
1987,13013,GA,Barrow County,SUBURBAN,South,South Atlantic,160.728,26574,17385,15,73
1988,13013,GA,Barrow County,suburban,South,South Atlantic,160.728,27379,17918,20,78
1989,13013,GA,Barrow County,suburban,South,South Atlantic,160.728,28656,18718,32.6,96
1990,13013,GA,Barrow County,suburban,South,South Atlantic,160.728,30106,19651,45.2,92
1991,13013,GA,Barrow County,suburban,South,South Atlantic,160.728,31341,20509,57.8,114
1991,13013,GA,Barrow County,suburban,South,South Atlantic,160.728,31341,20509,57.8,114
