year,fips,state,county_name,urbanicity,region,division,land_area,total_pop,total_pop_15to64,total_jail_pop,total_prison_pop
2012,31005,NE,Arthur County,rural,Midwest,West North Central,715.355,468,255,0,0
2013,31005,NE,Arthur County,rural,Midwest,West North Central,715.355,479,259,0,0
2013,31005,NE,Arthur County,rural,Midwest,West North Central,715.355,479,259,0,0
2014,31005,NE,Arthur County,RURAL,Midwest,West North Central,715.355,454,248,0,0
2015,31005,NE,Arthur County,rural,Midwest,West North Central,715.355,452,252,0,0
2016,31005,NE,Arthur County,rural,Midwest,West North Central,715.355,452,247,,
1970,31007,NE,Banner County,rural,Midwest,West North Central,746.211,1030,633,0.5782582,
1971,31007,NE,Banner County,rural,Midwest,West North Central,746.211,1015,625,0.5646197,
1972,31007,NE,Banner County,rural,Midwest,West North Central,746.211,1033,646,0.61211,
1973,31007,NE,Banner County,rural,Midwest,West North Central,746.211,986,624,0.5732432,
1973,31007,NE,Banner County,rural,Midwest,West North Central,746.211,986,624,0.5732432,
1974,31007,NE,Banner County,rural,Midwest,West North Central,746.211,973,621,0.559132,
1975,31007,NE,Banner County,rural,Midwest,West North Central,746.211,954,617,0.5299996,
1976,31007,NE,Banner County,rural,Midwest,West North Central,746.211,1011,663,0.5444955,
1977,31007,NE,Banner County,rural,Midwest,West North Central,746.211,1046,691,0.5469919,
1978,31007,NE,Banner County,  RURAL ,Midwest,West North Central,746.211,964,634,0.4971728,
1979,31007,NE,Banner County,rural,Midwest,West North Central,746.211,947,625,0.5577159,
1980,31007,NE,Banner County,rural,Midwest,West North Central,746.211,919,604,0.6037055,
1981,31007,NE,Banner County,rural,Midwest,West North Central,746.211,934,614,0.6801811,
1981,31007,NE,Banner County,rural,Midwest,West North Central,746.211,934,614,0.6801811,
1982,31007,NE,Banner County, rural,Midwest,West North Central,746.211,928,600,0.739773,
1983,31007,NE,Banner County, rural,Midwest,West North Central,746.211,939,600,0.8179452,0
1984,31007,NE,Banner County,rural,Midwest,West North Central,746.211,952,607,0.8459754,
1985,31007,NE,Banner County,rural,Midwest,West North Central,746.211,947,600,0.8552992,
1986,31007,NE,Banner County,rural,Midwest,West North Central,746.211,885,559,0.8121756,
1986,31007,NE,Banner County,rural,Midwest,West North Central,746.211,885,559,0.8121756,
1987,31007,NE,Banner County,Rural,Midwest,West North Central,746.211,859,536,0.8020759,
1988,31007,NE,Banner County,rural,Midwest,West North Central,746.211,840,521,0.79936,
1989,31007,NE,Banner County, rural,Midwest,West North Central,746.211,807,499,0.9056181,
1990,31007,NE,Banner County,rural,Midwest,West North Central,746.211,860,522,1.089643,
1991,31007,NE,Banner County,rural,Midwest,West North Central,746.211,822,507,1.18533,
1992,31007,NE,Banner County,rural,Midwest,West North Central,746.211,833,517,1.321217,
1993,31007,NE,Banner County,Rural,Midwest,West North Central,746.211,835,521,1.462392,
1994,31007,NE,Banner County, rural,Midwest,West North Central,746.211,835,519,1.219529,
1995,31007,NE,Banner County,rural,Midwest,West North Central,746.211,823,510,1.389045,
1996,31007,NE,Banner County,rural,Midwest,West North Central,746.211,851,532,1.446526,0
1997,31007,NE,Banner County,rural,Midwest,West North Central,746.211,855,536,1.319171,0
1998,31007,NE,Banner County,rural,Midwest,West North Central,746.211,856,533,1.225766,0
1999,31007,NE,Banner County,rural,Midwest,West North Central,746.211,804,488,1.18022,0
2000,31007,NE,Banner County,rural,Midwest,West North Central,746.211,819,497,1.23159,0
2001,31007,NE,Banner County,rural,Midwest,West North Central,746.211,808,492,1.263285,
2002,31007,NE,Banner County,rural,Midwest,West North Central,746.211,769,483,1.27303,
2003,31007,NE,Banner County,rural,Midwest,West North Central,746.211,763,489,1.322515,
2004,31007,NE,Banner County,rural,Midwest,West North Central,746.211,749,498,1.387287,
2005,31007,NE,Banner County,Rural,Midwest,West North Central,746.211,731,482,1.375416,
2006,31007,NE,Banner County,rural,Midwest,West North Central,746.211,733,465,1.56972,
2006,31007,NE,Banner County,rural,Midwest,West North Central,746.211,733,465,1.56972,
2007,31007,NE,Banner County,RURAL,Midwest,West North Central,746.211,715,443,1.717907,
2008,31007,NE,Banner County,rural  ,Midwest,West North Central,746.211,677,432,1.88964,
2009,31007,NE,Banner County,rural,Midwest,West North Central,746.211,686,414,2.011515,0
2009,31007,NE,Banner County,rural,Midwest,West North Central,746.211,686,414,2.011515,0
2010,31007,NE,Banner County,rural,Midwest,West North Central,746.211,690,429,2.291892,
2011,31007,NE,Banner County,rural,Midwest,West North Central,746.211,692,433,529,0
2011,31007,,,,,,,,,2.445279,
2012,31007,NE,Banner County,rural,Midwest,West North Central,746.211,656,422,2.755093,
2013,31007,NE,Banner County,rural,Midwest,West North Central,746.211,685,435,2.949376,0
2014,31007,NE,Banner County,rural,Midwest,West North Central,746.211,679,427,2.949376,0
2015,31007,NE,Banner County,rural,Midwest,West North Central,746.211,669,420,2.949376,0
2016,31007,NE,Banner County, rural,Midwest,West North Central,746.211,715,419,,
1970,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,845,469,0,
1971,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,841,466,0,
1972,31009,NE,Blaine County, rural,Midwest,West North Central,710.688,805,445,0,
1973,31009,NE,Blaine County,rural  ,Midwest,West North Central,710.688,832,473,0,
1973,31009,NE,Blaine County,rural  ,Midwest,West North Central,710.688,832,473,0,
1974,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,824,468,0,
1975,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,811,470,0,
1976,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,824,481,0,
1977,31009,NE,Blaine County, rural,Midwest,West North Central,710.688,842,493,0,
1978,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,765,444,501,
1978,31009,,,,,,,,,0,
1979,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,758,432,0,
1980,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,861,511,0,
1981,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,826,491,0,
1982,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,811,488,0,
1983,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,793,473,0,0
1984,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,762,457,0,0
1984,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,762,457,0,0
1985,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,724,435,0,0
1986,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,707,431,0,0
1987,31009,NE,Blaine County,  RURAL ,Midwest,West North Central,710.688,702,429,0,0
1988,31009,NE,Blaine County,Rural,Midwest,West North Central,710.688,708,432,0,0
1989,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,720,439,0,0
1990,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,662,402,0,0
1991,31009,NE,Blaine County,RURAL,Midwest,West North Central,710.688,680,416,0,0
1992,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,661,400,0,0
1993,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,656,404,0,0
1994,31009,NE,Blaine County, rural,Midwest,West North Central,710.688,670,426,0,0
1995,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,687,432,0,0
1996,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,641,405,0,
1997,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,625,404,0,0
1998,31009,NE,Blaine County, rural,Midwest,West North Central,710.688,579,366,0,0
1999,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,586,371,0,0
2000,31009,NE,Blaine County,RURAL,Midwest,West North Central,710.688,583,366,0,0
2001,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,564,353,0,0
2002,31009,NE,Blaine County,RURAL,Midwest,West North Central,710.688,551,340,0,0
2003,31009,NE,Blaine County,rural  ,Midwest,West North Central,710.688,545,335,0,0
2004,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,515,320,0,0
2005,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,492,303,0,0
2006,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,493,302,0,0
2007,31009,NE,Blaine County, rural,Midwest,West North Central,710.688,463,288,0,0
2008,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,456,291,0,0
2009,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,477,288,0,0
2009,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,477,288,0,0
2010,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,478,293,0,0
2011,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,478,293,0,
2012,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,475,287,0,0
2013,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,498,309,0,0
2014,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,470,301,0,0
2015,31009,NE,Blaine County, rural,Midwest,West North Central,710.688,490,306,0,0
2016,31009,NE,Blaine County,rural,Midwest,West North Central,710.688,477,299,,
1970,31011,NE,Boone County,rural,Midwest,West North Central,686.554,8175,4502,3,
1971,31011,NE,Boone County,rural,Midwest,West North Central,686.554,8135,4517,3.125,
1972,31011,NE,Boone County,rural,Midwest,West North Central,686.554,8029,4496,3.25,
1972,31011,NE,Boone County,rural,Midwest,West North Central,686.554,8029,4496,3.25,
1973,31011,NE,Boone County,rural,Midwest,West North Central,686.554,7842,4421,3.375,
1974,31011,NE,Boone County,rural,Midwest,West North Central,686.554,7708,4386,3.5,
1975,31011,NE,Boone County,rural,Midwest,West North Central,686.554,8013,4656,3.625,
1976,31011,NE,Boone County,rural,Midwest,West North Central,686.554,7763,4508,3.75,
1977,31011,NE,Boone County,  RURAL ,Midwest,West North Central,686.554,7705,4483,3.875,
1978,31011,NE,Boone County, rural,Midwest,West North Central,686.554,7469,4343,4,
1979,31011,NE,Boone County,rural,Midwest,West North Central,686.554,7556,4440,3.6,
1980,31011,NE,Boone County,rural  ,Midwest,West North Central,686.554,7386,4324,3.2,
1981,31011,NE,Boone County,rural,Midwest,West North Central,686.554,7329,4268,2.8,
1982,31011,NE,Boone County,rural,Midwest,West North Central,686.554,7288,4214,2.4,
1983,31011,NE,Boone County,rural,Midwest,West North Central,686.554,7237,4161,2,
1984,31011,NE,Boone County,rural,Midwest,West North Central,686.554,7225,4131,2,
1985,31011,NE,Boone County,rural,Midwest,West North Central,686.554,7080,4026,2,
1986,31011,NE,Boone County,RURAL,Midwest,West North Central,686.554,6877,3886,2,
1987,31011,NE,Boone County,  RURAL ,Midwest,West North Central,686.554,6753,3789,2,
1988,31011,NE,Boone County,rural,Midwest,West North Central,686.554,6678,3720,2,
1989,31011,NE,Boone County,RURAL,Midwest,West North Central,686.554,6668,3675,2.4,
1990,31011,NE,Boone County,rural,Midwest,West North Central,686.554,6668,3655,2.8,
1991,31011,NE,Boone County,rural,Midwest,West North Central,686.554,6675,3649,3.2,
1992,31011,NE,Boone County, rural,Midwest,West North Central,686.554,6592,3609,3.6,
1993,31011,NE,Boone County,rural,Midwest,West North Central,686.554,6578,3604,4,
1994,31011,NE,Boone County,rural,Midwest,West North Central,686.554,6517,3591,4.166667,5
1995,31011,NE,Boone County,rural,Midwest,West North Central,686.554,6506,3600,4.333333,
1996,31011,NE,Boone County,rural,Midwest,West North Central,686.554,6526,3649,4.5,
1997,31011,NE,Boone County,rural,Midwest,West North Central,686.554,6465,3614,4.666667,
1998,31011,NE,Boone County,rural,Midwest,West North Central,686.554,6400,3583,4.833333,5
1999,31011,NE,Boone County,rural,Midwest,West North Central,686.554,6376,3588,5,
2000,31011,NE,Boone County, rural,Midwest,West North Central,686.554,6214,3502,4.666667,5
2001,31011,NE,Boone County,rural,Midwest,West North Central,686.554,6146,3491,4.333333,5
2002,31011,NE,Boone County,rural,Midwest,West North Central,686.554,6053,3483,4,
2003,31011,NE,Boone County,rural,Midwest,West North Central,686.554,5888,3427,3.666667,
2004,31011,NE,Boone County, rural,Midwest,West North Central,686.554,5813,3431,3.333333,7
2005,31011,NE,Boone County,rural,Midwest,West North Central,686.554,5746,3457,543,
2005,31011,,,,,,,,,3,
2006,31011,NE,Boone County,rural,Midwest,West North Central,686.554,5623,3400,2.75,4
2006,31011,NE,Boone County,rural,Midwest,West North Central,686.554,5623,3400,2.75,4
2007,31011,NE,Boone County,Rural,Midwest,West North Central,686.554,5582,3390,2.5,
2008,31011,NE,Boone County,rural,Midwest,West North Central,686.554,5548,3342,2.25,4
2009,31011,NE,Boone County,rural,Midwest,West North Central,686.554,5514,3303,2,4
2010,31011,NE,Boone County,rural,Midwest,West North Central,686.554,5505,3298,1.75,
2011,31011,NE,Boone County,rural,Midwest,West North Central,686.554,5511,3295,1.5,5
2012,31011,NE,Boone County,rural,Midwest,West North Central,686.554,5408,3254,1.25,5
2013,31011,NE,Boone County,rural,Midwest,West North Central,686.554,5430,3251,1,4
2014,31011,NE,Boone County,rural,Midwest,West North Central,686.554,5399,3229,3,5
2015,31011,NE,Boone County,rural,Midwest,West North Central,686.554,5361,3181,5,4
2016,31011,NE,Boone County,rural,Midwest,West North Central,686.554,5317,3119,,
2016,31011,NE,Boone County,rural,Midwest,West North Central,686.554,5317,3119,,
1970,31013,NE,Box Butte County,rural  ,Midwest,West North Central,1075.293,10074,5743,8,
1971,31013,NE,Box Butte County,rural,Midwest,West North Central,1075.293,9998,5715,9.25,
1972,31013,NE,Box Butte County, rural,Midwest,West North Central,1075.293,9964,5732,10.5,
1973,31013,NE,Box Butte County,rural,Midwest,West North Central,1075.293,9734,5621,11.75,
1973,31013,NE,Box Butte County,rural,Midwest,West North Central,1075.293,9734,5621,11.75,
1974,31013,NE,Box Butte County,rural,Midwest,West North Central,1075.293,9882,5741,13,
1975,31013,NE,Box Butte County,RURAL,Midwest,West North Central,1075.293,10245,6017,14.25,
1976,31013,NE,Box Butte County,rural  ,Midwest,West North Central,1075.293,10615,6305,15.5,
1977,31013,NE,Box Butte County,rural,Midwest,West North Central,1075.293,11105,6672,16.75,
1978,31013,NE,Box Butte County,rural,Midwest,West North Central,1075.293,12105,7392,18,
1979,31013,NE,Box Butte County, rural,Midwest,West North Central,1075.293,12877,7943,16.6,
1980,31013,NE,Box Butte County,rural,Midwest,West North Central,1075.293,13776,8576,15.2,
1981,31013,NE,Box Butte County,rural,Midwest,West North Central,1075.293,14060,8731,13.8,
1982,31013,NE,Box Butte County,rural,Midwest,West North Central,1075.293,13980,8638,12.4,
1983,31013,NE,Box Butte County,rural,Midwest,West North Central,1075.293,13916,8552,11,11
1984,31013,NE,Box Butte County,rural,Midwest,West North Central,1075.293,13962,8543,10.8,9
1985,31013,NE,Box Butte County,Rural,Midwest,West North Central,1075.293,14084,8578,10.6,9
1986,31013,NE,Box Butte County,rural,Midwest,West North Central,1075.293,13952,8456,10.4,10
1986,31013,NE,Box Butte County,rural,Midwest,West North Central,1075.293,13952,8456,10.4,10
1987,31013,NE,Box Butte County,rural  ,Midwest,West North Central,1075.293,13647,8221,10.2,6
1988,31013,NE,Box Butte County,rural,Midwest,West North Central,1075.293,13408,8034,10,7
1989,31013,NE,Box Butte County,rural,Midwest,West North Central,1075.293,13279,7881,10.8,12
1990,31013,NE,Box Butte County,rural,Midwest,West North Central,1075.293,13116,7769,11.6,8
1991,31013,NE,Box Butte County,rural,Midwest,West North Central,1075.293,13021,7740,12.4,16
1992,31013,NE,Box Butte County,rural,Midwest,West North Central,1075.293,12892,7690,13.2,15
