year,fips,state,county_name,urbanicity,region,division,land_area,total_pop,total_pop_15to64,total_jail_pop,total_prison_pop
2005,28007,MS,Attala County, rural,South,East South Central,734.957,19265,11982,28,138
2006,28007,MS,Attala County,rural,South,East South Central,734.957,19431,12054,27.25,148
2007,28007,MS,Attala County,rural,South,East South Central,734.957,19511,12024,26.5,158
2008,28007,MS,Attala County,rural,South,East South Central,734.957,19622,12037,25.75,168
2009,28007,MS,Attala County,rural,South,East South Central,734.957,19611,11978,25,178
2010,28007,MS,Attala County,rural,South,East South Central,734.957,19564,11939,24.25,188
2011,28007,MS,Attala County,rural,South,East South Central,734.957,19488,11915,23.5,198
2012,28007,MS,Attala County,rural,South,East South Central,734.957,19389,11819,22.75,199
2013,28007,MS,Attala County,rural,South,East South Central,734.957,19149,11566,22,195
2014,28007,MS,Attala County,small/mid,South,East South Central,734.957,19117,11532,22,155
2015,28007,MS,Attala County,rural,South,East South Central,734.957,18824,11310,22,155
2016,28007,MS,Attala County,rural,South,East South Central,734.957,18671,11253,,
1970,28009,MS,Benton County,suburban,South,East South Central,406.616,7499,4084,3,
1971,28009,MS,Benton County,Suburban,South,East South Central,406.616,7527,4127,3.217391,
1972,28009,MS,Benton County,suburban,South,East South Central,406.616,7552,4183,3.434783,
1973,28009,MS,Benton County,SUBURBAN,South,East South Central,406.616,7520,4211,3.652174,
1974,28009,MS,Benton County,suburban,South,East South Central,406.616,7532,4248,543,
1974,28009,,,,,,,,,3.869565,
1975,28009,MS,Benton County,suburban,South,East South Central,406.616,7627,4353,4.086957,
1976,28009,MS,Benton County,suburban,South,East South Central,406.616,7661,4395,4.304348,
1977,28009,MS,Benton County,suburban,South,East South Central,406.616,7779,4519,557,
1977,28009,,,,,,,,,4.521739,
1978,28009,MS,Benton County,suburban,South,East South Central,406.616,8048,4692,4.73913,
1979,28009,MS,Benton County,suburban,South,East South Central,406.616,8193,4810,4.956522,
1979,28009,MS,Benton County,suburban,South,East South Central,406.616,8193,4810,4.956522,
1980,28009,MS,Benton County,suburban,South,East South Central,406.616,8152,4787,5.173913,
1981,28009,MS,Benton County,Suburban,South,East South Central,406.616,8170,4812,5.391304,
1982,28009,MS,Benton County,suburban,South,East South Central,406.616,8118,4795,5.608696,
1983,28009,MS,Benton County,suburban,South,East South Central,406.616,8123,4797,5.826087,5
1984,28009,MS,Benton County,suburban,South,East South Central,406.616,8249,4885,6.043478,6
1985,28009,MS,Benton County,suburban,South,East South Central,406.616,8293,4920,6.26087,
1986,28009,MS,Benton County,suburban,South,East South Central,406.616,8212,4899,6.478261,
1987,28009,MS,Benton County,suburban,South,East South Central,406.616,8271,4954,6.695652,
1988,28009,MS,Benton County,suburban,South,East South Central,406.616,8320,4999,6.913043,7
1989,28009,MS,Benton County,suburban,South,East South Central,406.616,8132,4895,7.130435,16
1990,28009,MS,Benton County,suburban  ,South,East South Central,406.616,8028,4876,508,18
1990,28009,,,,,,,,,7.347826,
1991,28009,MS,Benton County,suburban,South,East South Central,406.616,7978,4828,7.565217,15
1992,28009,MS,Benton County,SUBURBAN,South,East South Central,406.616,8056,4881,7.782609,20
1993,28009,MS,Benton County,suburban,South,East South Central,406.616,7919,4829,8,9
1994,28009,MS,Benton County,suburban,South,East South Central,406.616,8007,4877,9.666667,16
1995,28009,MS,Benton County,suburban,South,East South Central,406.616,7987,4893,11.33333,22
1996,28009,MS,Benton County,suburban,South,East South Central,406.616,8054,4971,13,15
1997,28009,MS,Benton County,  SUBURBAN ,South,East South Central,406.616,8083,5015,14.66667,22
1998,28009,MS,Benton County,suburban,South,East South Central,406.616,8129,5064,16.33333,19
1999,28009,MS,Benton County,suburban,South,East South Central,406.616,8066,5037,18,20
2000,28009,MS,Benton County,suburban,South,East South Central,406.616,8034,5031,18.33333,21.25
2001,28009,MS,Benton County,suburban,South,East South Central,406.616,8006,5006,18.66667,22.5
2001,28009,MS,Benton County,suburban,South,East South Central,406.616,8006,5006,18.66667,22.5
2002,28009,MS,Benton County,suburban,South,East South Central,406.616,8004,5045,19,23.75
2003,28009,MS,Benton County,suburban,South,East South Central,406.616,8073,5068,19.33333,25
2004,28009,MS,Benton County,suburban,South,East South Central,406.616,8146,5130,19.66667,26.25
2005,28009,MS,Benton County,suburban,South,East South Central,406.616,8307,5204,20,27.5
2006,28009,MS,Benton County,suburban,South,East South Central,406.616,8479,5329,20.25,28.75
2007,28009,MS,Benton County,suburban,South,East South Central,406.616,8603,5402,20.5,30
2008,28009,MS,Benton County,suburban,South,East South Central,406.616,8769,5520,20.75,31.25
2009,28009,MS,Benton County,suburban,South,East South Central,406.616,8689,5553,21,32.5
2010,28009,MS,Benton County,suburban,South,East South Central,406.616,8730,5603,21.25,33.75
2011,28009,MS,Benton County,suburban,South,East South Central,406.616,8695,5586,21.5,35
2012,28009,MS,Benton County,suburban,South,East South Central,406.616,8715,5622,21.75,47
2013,28009,MS,Benton County,suburban,South,East South Central,406.616,8644,5517,22,35
2014,28009,MS,Benton County,suburban,South,East South Central,406.616,8495,5420,22,31
2015,28009,MS,Benton County,suburban,South,East South Central,406.616,8298,5276,22,33
2016,28009,MS,Benton County,suburban,South,East South Central,406.616,8161,5162,,
1970,28011,MS,Bolivar County,rural,South,East South Central,876.661,49500,26670,23,
1971,28011,MS,Bolivar County,rural,South,East South Central,876.661,49868,27009,30.125,
1972,28011,MS,Bolivar County,rural,South,East South Central,876.661,50344,27492,37.25,
1973,28011,MS,Bolivar County,rural,South,East South Central,876.661,49296,27063,44.375,
1974,28011,MS,Bolivar County,rural,South,East South Central,876.661,48914,27054,51.5,
1975,28011,MS,Bolivar County,rural,South,East South Central,876.661,48264,26847,58.625,
1976,28011,MS,Bolivar County,rural,South,East South Central,876.661,47507,26643,65.75,
1977,28011,MS,Bolivar County,rural,South,East South Central,876.661,47028,26543,72.875,
1978,28011,MS,Bolivar County,rural,South,East South Central,876.661,46666,26469,80,
1979,28011,MS,Bolivar County,rural,South,East South Central,876.661,46128,26267,76.2,
1980,28011,MS,Bolivar County,rural,South,East South Central,876.661,45837,26259,72.4,
1981,28011,MS,Bolivar County,RURAL,South,East South Central,876.661,45540,26229,68.6,
1982,28011,MS,Bolivar County,rural,South,East South Central,876.661,45209,26118,64.8,
1983,28011,MS,Bolivar County,rural,South,East South Central,876.661,45041,26079,61,111
1984,28011,MS,Bolivar County,rural,South,East South Central,876.661,45097,26183,66,132
1985,28011,MS,Bolivar County,rural,South,East South Central,876.661,43931,25560,71,174
1986,28011,MS,Bolivar County,rural,South,East South Central,876.661,43385,25415,82,149
1986,28011,MS,Bolivar County,rural,South,East South Central,876.661,43385,25415,82,149
1987,28011,MS,Bolivar County,rural,South,East South Central,876.661,42169,24843,112,172
1988,28011,MS,Bolivar County,rural,South,East South Central,876.661,42318,25046,79,168
1989,28011,MS,Bolivar County,rural,South,East South Central,876.661,42112,24985,79.2,154
1990,28011,MS,Bolivar County,rural,South,East South Central,876.661,41874,25217,79.4,170
1991,28011,MS,Bolivar County,rural,South,East South Central,876.661,41754,25304,79.6,179
1992,28011,MS,Bolivar County,rural,South,East South Central,876.661,41980,25505,79.8,168
1992,28011,MS,Bolivar County,rural,South,East South Central,876.661,41980,25505,79.8,168
1993,28011,MS,Bolivar County,rural,South,East South Central,876.661,41875,25666,80,200
1994,28011,MS,Bolivar County,rural,South,East South Central,876.661,41963,26038,79.16666,195
1995,28011,MS,Bolivar County,rural,South,East South Central,876.661,42044,26368,78.33334,236
1996,28011,MS,Bolivar County,rural,South,East South Central,876.661,41565,26338,77.5,230
1997,28011,MS,Bolivar County,rural,South,East South Central,876.661,41359,26418,76.66666,218
1998,28011,MS,Bolivar County,rural,South,East South Central,876.661,41069,26431,75.83334,229
1999,28011,MS,Bolivar County,rural,South,East South Central,876.661,40854,26453,75,207
2000,28011,MS,Bolivar County,rural,South,East South Central,876.661,40381,26294,120,212.5
2001,28011,MS,Bolivar County,rural,South,East South Central,876.661,39723,26069,165,218
2002,28011,MS,Bolivar County,rural,South,East South Central,876.661,38634,25506,210,223.5
2002,28011,MS,Bolivar County,rural,South,East South Central,876.661,38634,25506,210,223.5
2003,28011,MS,Bolivar County,rural,South,East South Central,876.661,38027,25312,255,229
2004,28011,MS,Bolivar County,RURAL,South,East South Central,876.661,37211,24879,300,234.5
2005,28011,MS,Bolivar County,rural,South,East South Central,876.661,36305,24441,345,240
2006,28011,MS,Bolivar County,rural,South,East South Central,876.661,36102,24295,361.625,245.5
2007,28011,MS,Bolivar County, rural,South,East South Central,876.661,35628,23869,378.25,251
2008,28011,MS,Bolivar County,rural,South,East South Central,876.661,35032,23531,394.875,256.5
2009,28011,MS,Bolivar County,Rural,South,East South Central,876.661,34450,23067,411.5,262
2010,28011,MS,Bolivar County,rural,South,East South Central,876.661,34148,22803,428.125,267.5
2011,28011,MS,Bolivar County,rural,South,East South Central,876.661,34099,22752,444.75,273
2012,28011,MS,Bolivar County,rural,South,East South Central,876.661,33794,22397,461.375,282
2012,28011,MS,Bolivar County,rural,South,East South Central,876.661,33794,22397,461.375,282
2013,28011,MS,Bolivar County,rural,South,East South Central,876.661,33988,22410,478,243
2014,28011,MS,Bolivar County,rural,South,East South Central,876.661,33974,22208,467,206
2015,28011,MS,Bolivar County,rural,South,East South Central,876.661,33803,22086,456,200
2016,28011,MS,Bolivar County,rural,South,East South Central,876.661,33251,21620,,
1970,28013,MS,Calhoun County,rural,South,East South Central,586.573,14759,8662,14,
1970,28013,MS,Calhoun County,rural,South,East South Central,586.573,14759,8662,14,
1971,28013,MS,Calhoun County,rural,South,East South Central,586.573,15334,9051,12.5,
1972,28013,MS,Calhoun County,rural,South,East South Central,586.573,15042,8872,11,
1973,28013,MS,Calhoun County,rural,South,East South Central,586.573,15372,9127,9.5,
1974,28013,MS,Calhoun County,rural,South,East South Central,586.573,15425,9189,8,
1975,28013,MS,Calhoun County,rural  ,South,East South Central,586.573,15504,9256,6.5,
1976,28013,MS,Calhoun County,rural,South,East South Central,586.573,15506,9290,5,
1977,28013,MS,Calhoun County,rural,South,East South Central,586.573,15455,9264,3.5,
1977,28013,MS,Calhoun County,rural,South,East South Central,586.573,15455,9264,3.5,
1978,28013,MS,Calhoun County,rural,South,East South Central,586.573,15506,9314,2,
1979,28013,MS,Calhoun County,rural,South,East South Central,586.573,15549,9317,2.6,
1980,28013,MS,Calhoun County,rural,South,East South Central,586.573,15620,9386,3.2,
1981,28013,MS,Calhoun County,rural,South,East South Central,586.573,15436,9297,3.8,
1981,28013,MS,Calhoun County,rural,South,East South Central,586.573,15436,9297,3.8,
1982,28013,MS,Calhoun County,rural,South,East South Central,586.573,15452,9330,4.4,
1983,28013,MS,Calhoun County,rural,South,East South Central,586.573,15172,9167,5,17
1984,28013,MS,Calhoun County,rural,South,East South Central,586.573,15162,9179,4.4,14
1985,28013,MS,Calhoun County,rural,South,East South Central,586.573,15312,9283,3.8,23
1986,28013,MS,Calhoun County,rural,South,East South Central,586.573,14680,8943,3.2,14
1986,28013,MS,Calhoun County,rural,South,East South Central,586.573,14680,8943,3.2,14
1987,28013,MS,Calhoun County,rural,South,East South Central,586.573,15090,9223,2.6,12
1988,28013,MS,Calhoun County,rural,South,East South Central,586.573,15256,9351,2,17
1989,28013,MS,Calhoun County,rural,South,East South Central,586.573,14989,9200,557,18
1989,28013,,,,,,,,,4,
1990,28013,MS,Calhoun County,rural,South,East South Central,586.573,14930,9256,6,29
1991,28013,MS,Calhoun County,rural,South,East South Central,586.573,14841,9168,8,40
1992,28013,MS,Calhoun County,rural,South,East South Central,586.573,14936,9175,10,25
1993,28013,MS,Calhoun County,rural,South,East South Central,586.573,14938,9190,12,51
1994,28013,MS,Calhoun County,rural,South,East South Central,586.573,15058,9274,16.33333,66
1994,28013,MS,Calhoun County,rural,South,East South Central,586.573,15058,9274,16.33333,66
1995,28013,MS,Calhoun County,rural,South,East South Central,586.573,15056,9284,20.66667,69
1996,28013,MS,Calhoun County,rural,South,East South Central,586.573,15056,9314,25,74
1997,28013,MS,Calhoun County,rural,South,East South Central,586.573,15198,9458,29.33333,78
