year,fips,state,county_name,urbanicity,region,division,land_area,total_pop,total_pop_15to64,total_jail_pop,total_prison_pop
1974,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,8553,4784,0,
1975,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,8533,4807,0,
1976,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,8497,4807,0,
1977,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,8587,4893,0,
1977,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,8587,4893,0,
1978,20003,KS,Anderson County,Rural,Midwest,West North Central,579.647,8617,4927,0,
1979,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,8723,5021,0,
1980,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,8711,5014,0,
1981,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,8519,4888,0,
1982,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,8512,4872,0,
1983,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,8585,4909,0,
1984,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,8466,4835,501,
1984,20003,,,,,,,,,0,
1985,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,8112,4621,0,
1986,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,7959,4528,0,
1987,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,7890,4469,0,
1988,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,7838,4431,0,
1989,20003,KS,Anderson County,rural  ,Midwest,West North Central,579.647,7923,4446,0,
1990,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,7778,4353,0,
1991,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,7756,4314,0,
1992,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,7863,4406,0,
1993,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,7851,4407,0,
1994,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,7831,4434,0,
1995,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,7970,4563,0,
1996,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,7985,4612,0,
1997,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,8047,4666,0,
1998,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,8040,4691,0,
1999,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,8144,4777,10,
1999,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,8144,4777,10,
2000,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,8091,4751,10.33333,
2001,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,8195,4768,10.66667,
2002,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,8143,4743,11,
2002,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,8143,4743,11,
2003,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,8190,4778,11.33333,
2004,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,8101,4741,11.66667,
2004,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,8101,4741,11.66667,
2005,20003,KS,Anderson County,RURAL,Midwest,West North Central,579.647,8087,4767,12,
2006,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,8023,4760,14.5,
2007,20003,KS,Anderson County,rural  ,Midwest,West North Central,579.647,8040,4772,17,
2008,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,8158,4787,19.5,
2009,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,8101,4733,22,
2010,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,8102,4748,24.5,
2011,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,8103,4748,27,
2012,20003,KS,Anderson County, rural,Midwest,West North Central,579.647,8059,4727,29.5,
2013,20003,KS,Anderson County,RURAL,Midwest,West North Central,579.647,7918,4619,32,
2014,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,7854,4568,32,
2015,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,7882,4580,32,
2016,20003,KS,Anderson County,rural,Midwest,West North Central,579.647,7817,4524,,
1970,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,19192,11361,7,
1971,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,19286,11424,6.5,
1972,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,18812,11147,6,
1973,20005,KS,Atchison County,RURAL,Midwest,West North Central,431.174,18950,11280,5.5,
1974,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,19000,11380,5,
1974,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,19000,11380,5,
1975,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,18871,11358,4.5,
1976,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,18753,11395,4,
1977,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,18439,11259,3.5,
1978,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,18238,11229,3,
1979,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,18422,11454,3.6,
1980,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,18409,11485,4.2,
1981,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,18389,11445,4.8,
1982,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,18213,11304,5.4,
1983,20005,KS,Atchison County,RURAL,Midwest,West North Central,431.174,17766,10999,6,
1984,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,17582,10869,6.8,
1985,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,17451,10753,7.6,
1986,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,17274,10641,8.4,
1987,20005,KS,Atchison County,RURAL,Midwest,West North Central,431.174,17176,10527,9.2,
1988,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,17143,10478,10,
1989,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,17093,10379,11.2,
1990,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,16904,10232,12.4,
1991,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,16825,10146,13.6,
1991,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,16825,10146,13.6,
1992,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,16838,10201,14.8,
1993,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,16936,10308,16,
1994,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,16780,10241,15.66667,
1994,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,16780,10241,15.66667,
1995,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,16775,10286,15.33333,
1996,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,16786,10350,15,
1997,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,16774,10370,14.66667,
1998,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,16797,10459,14.33333,
1999,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,16823,10515,14,
1999,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,16823,10515,14,
2000,20005,KS,Atchison County,rural  ,Midwest,West North Central,431.174,16796,10536,22.5,
2001,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,16868,10607,31,
2002,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,16823,10620,39.5,
2003,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,16875,10678,48,
2004,20005,KS,Atchison County,RURAL,Midwest,West North Central,431.174,16937,10707,56.5,
2004,20005,KS,Atchison County,RURAL,Midwest,West North Central,431.174,16937,10707,56.5,
2005,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,16865,10793,65,
2006,20005,KS,Atchison County,  RURAL ,Midwest,West North Central,431.174,16902,10896,65,
2007,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,16864,10884,68,
2008,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,16820,10852,65,
2009,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,16965,11004,62,
2010,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,16921,10930,62,
2011,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,16858,10912,64,
2012,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,16754,10865,57,
2013,20005,KS,Atchison County,Rural,Midwest,West North Central,431.174,16774,10841,66,
2014,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,16688,10756,65,
2015,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,16524,10602,65,
2015,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,16524,10602,65,
2016,20005,KS,Atchison County,rural,Midwest,West North Central,431.174,16414,10532,,
1970,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,6959,4084,0,
1971,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,6735,3940,0,
1972,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,6879,4072,0,
1973,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,6896,4110,0,
1974,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,6879,4129,0,
1975,20007,KS,Barber County,Rural,Midwest,West North Central,1134.078,6991,4248,0,
1976,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,6976,4237,0,
1977,20007,KS,Barber County,RURAL,Midwest,West North Central,1134.078,6933,4226,0,
1977,20007,KS,Barber County,RURAL,Midwest,West North Central,1134.078,6933,4226,0,
1978,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,6723,4089,0,
1979,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,6606,4009,0,
1980,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,6555,3981,0,
1981,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,6556,3950,0,
1982,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,6743,4033,0,
1983,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,6889,4087,4,
1984,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,6877,4056,3.8,
1985,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,6783,3963,3.6,
1986,20007,KS,Barber County, rural,Midwest,West North Central,1134.078,6599,3830,3.4,
1987,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,6193,3555,3.2,
1988,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,6080,3458,3,
1989,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,5966,3344,2.8,
1990,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,5866,3270,2.6,
1991,20007,KS,Barber County,  RURAL ,Midwest,West North Central,1134.078,5764,3179,2.4,
1992,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,5687,3165,2.2,
1993,20007,KS,Barber County, rural,Midwest,West North Central,1134.078,5653,3143,2,
1994,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,5643,3160,1.833333,
1995,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,5617,3180,1.666667,
1996,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,5512,3146,1.5,
1997,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,5451,3126,1.333333,
1998,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,5407,3128,1.166667,
1999,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,5331,3104,1,
1999,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,5331,3104,1,
2000,20007,KS,Barber County,Rural,Midwest,West North Central,1134.078,5292,3105,1.333333,
2001,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,5158,3056,1.666667,
2002,20007,KS,Barber County,  RURAL ,Midwest,West North Central,1134.078,5088,3064,2,
2003,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,5049,3056,2.333333,
2004,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,5004,3030,2.666667,
2005,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,4984,3028,3,
2006,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,5003,3083,3.125,
2007,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,4927,3035,3.25,
2008,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,4844,2998,3.375,
2009,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,4882,2990,3.5,
2010,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,4868,3003,3.625,
2011,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,4856,2999,3.75,
2012,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,4926,3003,3.875,
2013,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,4872,2968,4,
2014,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,4914,2991,4,
2015,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,4886,2963,4,
2016,20007,KS,Barber County,rural,Midwest,West North Central,1134.078,4828,2922,,
1970,20009,KS,Barton County,rural,Midwest,West North Central,895.262,30695,18343,7,
1971,20009,KS,Barton County,rural,Midwest,West North Central,895.262,30799,18545,8.875,
1972,20009,KS,Barton County,rural,Midwest,West North Central,895.262,30279,18378,10.75,
1973,20009,KS,Barton County,rural,Midwest,West North Central,895.262,30467,18705,12.625,
1974,20009,KS,Barton County,rural,Midwest,West North Central,895.262,30645,19034,14.5,
1975,20009,KS,Barton County,rural,Midwest,West North Central,895.262,31055,19527,16.375,
1976,20009,KS,Barton County,rural,Midwest,West North Central,895.262,31313,19820,18.25,
1977,20009,KS,Barton County,rural,Midwest,West North Central,895.262,31266,19879,20.125,
1978,20009,KS,Barton County,Rural,Midwest,West North Central,895.262,31316,19987,22,
1979,20009,KS,Barton County,rural,Midwest,West North Central,895.262,31362,20093,21.6,
1980,20009,KS,Barton County,rural,Midwest,West North Central,895.262,31545,20193,21.2,
1980,20009,KS,Barton County,rural,Midwest,West North Central,895.262,31545,20193,21.2,
1981,20009,KS,Barton County,rural,Midwest,West North Central,895.262,32195,20504,20.8,
1982,20009,KS,Barton County,rural,Midwest,West North Central,895.262,33032,20909,20.4,
1982,20009,KS,Barton County,rural,Midwest,West North Central,895.262,33032,20909,20.4,
1983,20009,KS,Barton County,rural,Midwest,West North Central,895.262,33033,20795,20,
1983,20009,KS,Barton County,rural,Midwest,West North Central,895.262,33033,20795,20,
1984,20009,KS,Barton County,rural,Midwest,West North Central,895.262,33021,20689,23,
1985,20009,KS,Barton County,rural,Midwest,West North Central,895.262,32828,20436,26,
1986,20009,KS,Barton County,rural,Midwest,West North Central,895.262,32097,19905,29,
1987,20009,KS,Barton County,rural,Midwest,West North Central,895.262,30776,18923,32,
1988,20009,KS,Barton County,  RURAL ,Midwest,West North Central,895.262,29928,18278,35,
1989,20009,KS,Barton County,  RURAL ,Midwest,West North Central,895.262,29908,18061,33.6,
1990,20009,KS,Barton County,rural,Midwest,West North Central,895.262,29270,17572,32.2,
1991,20009,KS,Barton County,rural,Midwest,West North Central,895.262,29344,17571,557,
1991,20009,,,,,,,,,30.8,
1992,20009,KS,Barton County,Rural,Midwest,West North Central,895.262,29586,17747,29.4,
1993,20009,KS,Barton County,rural,Midwest,West North Central,895.262,29436,17629,28,
1994,20009,KS,Barton County,rural,Midwest,West North Central,895.262,29363,17663,29.16667,
1995,20009,KS,Barton County,rural,Midwest,West North Central,895.262,29132,17592,30.33333,
1996,20009,KS,Barton County,RURAL,Midwest,West North Central,895.262,28915,17506,31.5,
1997,20009,KS,Barton County,Rural,Midwest,West North Central,895.262,28950,17551,32.66667,
1997,20009,KS,Barton County,Rural,Midwest,West North Central,895.262,28950,17551,32.66667,
1998,20009,KS,Barton County,rural,Midwest,West North Central,895.262,28790,17491,33.83333,
1999,20009,KS,Barton County, rural,Midwest,West North Central,895.262,28501,17369,35,
2000,20009,KS,Barton County,rural,Midwest,West North Central,895.262,28163,17176,37.83333,
2001,20009,KS,Barton County,rural,Midwest,West North Central,895.262,27771,17111,40.66667,
2002,20009,KS,Barton County,rural,Midwest,West North Central,895.262,27684,17211,43.5,
2003,20009,KS,Barton County,rural,Midwest,West North Central,895.262,27581,17168,46.33333,
2004,20009,KS,Barton County,rural,Midwest,West North Central,895.262,27390,17137,49.16667,
2005,20009,KS,Barton County,rural,Midwest,West North Central,895.262,27536,17295,52,
2006,20009,KS,Barton County,rural,Midwest,West North Central,895.262,27460,17236,57.125,
2007,20009,KS,Barton County,rural,Midwest,West North Central,895.262,27492,17201,62.25,
2008,20009,KS,Barton County,rural,Midwest,West North Central,895.262,27314,17183,67.375,
2009,20009,KS,Barton County,rural,Midwest,West North Central,895.262,27526,17250,72.5,
2010,20009,KS,Barton County,rural,Midwest,West North Central,895.262,27672,17357,77.625,
2010,20009,KS,Barton County,rural,Midwest,West North Central,895.262,27672,17357,77.625,
2011,20009,KS,Barton County,rural,Midwest,West North Central,895.262,27674,17369,82.75,
2012,20009,KS,Barton County,  RURAL ,Midwest,West North Central,895.262,27703,17387,87.875,
2013,20009,KS,Barton County,rural,Midwest,West North Central,895.262,27537,17209,93,
2014,20009,KS,Barton County,rural,Midwest,West North Central,895.262,27458,17106,93,
2015,20009,KS,Barton County,rural,Midwest,West North Central,895.262,27329,16983,93,
2016,20009,KS,Barton County,rural,Midwest,West North Central,895.262,27163,16794,,
1970,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15219,8850,3,
1971,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15219,8842,3.875,
1972,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15511,9073,4.75,
1973,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15288,8930,5.625,
1974,20011,KS,Bourbon County, rural,Midwest,West North Central,635.471,15464,9068,6.5,
1975,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15443,9061,7.375,
1976,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15519,9142,8.25,
1977,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15481,9142,9.125,
1978,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15610,9246,10,
1979,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15612,9250,515,
1979,20011,,,,,,,,,14.8,
1980,20011,KS,Bourbon County,Rural,Midwest,West North Central,635.471,15985,9501,19.6,
1981,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15962,9466,24.4,
1982,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15830,9368,29.2,
1983,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15915,9394,34,
1984,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15756,9284,35,
1985,20011,KS,Bourbon County, rural,Midwest,West North Central,635.471,15506,9108,36,
1986,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15429,9054,31,
1987,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15171,8861,25,
1988,20011,KS,Bourbon County,Rural,Midwest,West North Central,635.471,15027,8749,22,
1989,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15120,8745,23,
1990,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,14948,8630,24,
1991,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,14907,8597,25,
1992,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,14905,8608,26,
1993,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15013,8737,27,
1994,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15016,8815,27.83333,
1995,20011,KS,Bourbon County,RURAL,Midwest,West North Central,635.471,15157,9003,28.66667,
1996,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15380,9205,29.5,
1996,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15380,9205,29.5,
1997,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15529,9357,30.33333,
1998,20011,KS,Bourbon County, rural,Midwest,West North Central,635.471,15488,9362,31.16667,
1999,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15316,9306,32,
2000,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15366,9410,32.83333,
2001,20011,KS,Bourbon County,rural  ,Midwest,West North Central,635.471,15368,9420,33.66667,
2002,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15200,9362,34.5,
2003,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15187,9354,536,
2003,20011,,,,,,,,,35.33333,
2004,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15110,9347,36.16667,
2005,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15002,9281,37,
2006,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,14990,9281,38,
2007,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15038,9261,592,
2007,20011,,,,,,,,,39,
2008,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15127,9309,40,
2009,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15157,9295,41,
2010,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15173,9313,42,
2011,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15136,9299,43,
2011,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,15136,9299,43,
2012,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,14941,9183,44,
2013,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,14874,9063,45,
2014,20011,KS,Bourbon County,rural  ,Midwest,West North Central,635.471,14828,9014,45,
2015,20011,KS,Bourbon County,RURAL,Midwest,West North Central,635.471,14794,8900,45,
2015,20011,KS,Bourbon County,RURAL,Midwest,West North Central,635.471,14794,8900,45,
2016,20011,KS,Bourbon County,rural,Midwest,West North Central,635.471,14736,8825,,
1970,20013,KS,Brown County,  RURAL ,Midwest,West North Central,570.871,11679,6380,5,
1970,20013,KS,Brown County,  RURAL ,Midwest,West North Central,570.871,11679,6380,5,
1971,20013,KS,Brown County,rural  ,Midwest,West North Central,570.871,11697,6421,5.5,
1972,20013,KS,Brown County,rural,Midwest,West North Central,570.871,11762,6497,6,
1973,20013,KS,Brown County,rural,Midwest,West North Central,570.871,11579,6410,6.5,
1974,20013,KS,Brown County,rural,Midwest,West North Central,570.871,11671,6506,508,
1974,20013,,,,,,,,,7,
1975,20013,KS,Brown County,RURAL,Midwest,West North Central,570.871,11668,6539,7.5,
1976,20013,KS,Brown County,rural,Midwest,West North Central,570.871,11619,6524,8,
1976,20013,KS,Brown County,rural,Midwest,West North Central,570.871,11619,6524,8,
1977,20013,KS,Brown County,rural,Midwest,West North Central,570.871,11772,6663,8.5,
1978,20013,KS,Brown County,rural,Midwest,West North Central,570.871,11754,6636,9,
1979,20013,KS,Brown County,rural,Midwest,West North Central,570.871,11873,6690,7.4,
1980,20013,KS,Brown County,rural,Midwest,West North Central,570.871,11891,6696,5.8,
1981,20013,KS,Brown County,rural,Midwest,West North Central,570.871,11605,6522,4.2,
1982,20013,KS,Brown County,rural,Midwest,West North Central,570.871,11558,6482,2.6,
1983,20013,KS,Brown County,rural,Midwest,West North Central,570.871,11539,6462,1,
1984,20013,KS,Brown County,rural,Midwest,West North Central,570.871,11452,6401,2.2,
1984,20013,KS,Brown County,rural,Midwest,West North Central,570.871,11452,6401,2.2,
1985,20013,KS,Brown County,rural,Midwest,West North Central,570.871,11158,6213,3.4,
1986,20013,KS,Brown County,rural,Midwest,West North Central,570.871,11077,6162,4.6,
1987,20013,KS,Brown County,rural,Midwest,West North Central,570.871,11034,6119,5.8,
