year,fips,state,county_name,urbanicity,region,division,land_area,total_pop,total_pop_15to64,total_jail_pop,total_prison_pop
2002,5003,AR,Ashley County,rural,South,West South Central,925.352,23745,15152,40,
2003,5003,AR,Ashley County,rural,South,West South Central,925.352,23469,14946,44,
2004,5003,AR,Ashley County,rural,South,West South Central,925.352,23156,14863,36,
2005,5003,AR,Ashley County,rural,South,West South Central,925.352,22770,14686,45,
2005,5003,AR,Ashley County,rural,South,West South Central,925.352,22770,14686,45,
2006,5003,AR,Ashley County,rural,South,West South Central,925.352,22501,14517,53.375,
2007,5003,AR,Ashley County,rural,South,West South Central,925.352,22229,14282,61.75,
2008,5003,AR,Ashley County,rural,South,West South Central,925.352,22148,14166,70.125,
2009,5003,AR,Ashley County,rural,South,West South Central,925.352,21920,13965,78.5,
2010,5003,AR,Ashley County,rural,South,West South Central,925.352,21851,13946,86.875,
2011,5003,AR,Ashley County,rural,South,West South Central,925.352,21833,13939,95.25,
2012,5003,AR,Ashley County,rural,South,West South Central,925.352,21673,13789,103.625,
2013,5003,AR,Ashley County,rural  ,South,West South Central,925.352,21518,13585,112,
2014,5003,AR,Ashley County,rural,South,West South Central,925.352,21281,13366,112,
2015,5003,AR,Ashley County,rural,South,West South Central,925.352,20958,13067,112,
2016,5003,AR,Ashley County,rural,South,West South Central,925.352,20837,12879,,
1970,5005,AR,Baxter County,rural,South,West South Central,554.226,15570,8892,3,
1971,5005,AR,Baxter County,rural,South,West South Central,554.226,16577,9357,3.875,
1972,5005,AR,Baxter County,rural,South,West South Central,554.226,18156,10270,4.75,
1973,5005,AR,Baxter County,rural,South,West South Central,554.226,19886,11305,5.625,
1974,5005,AR,Baxter County,  RURAL ,South,West South Central,554.226,21334,12138,6.5,
1975,5005,AR,Baxter County,rural,South,West South Central,554.226,22744,12941,7.375,
1976,5005,AR,Baxter County,rural,South,West South Central,554.226,24473,13954,8.25,
1977,5005,AR,Baxter County,rural,South,West South Central,554.226,26096,14899,9.125,
1978,5005,AR,Baxter County,rural,South,West South Central,554.226,26466,14912,10,
1979,5005,AR,Baxter County,rural,South,West South Central,554.226,27093,15156,10.2,
1980,5005,AR,Baxter County,rural,South,West South Central,554.226,27499,15219,10.4,
1981,5005,AR,Baxter County,rural,South,West South Central,554.226,27715,15331,10.6,
1982,5005,AR,Baxter County,rural,South,West South Central,554.226,28025,15488,10.8,
1983,5005,AR,Baxter County,rural,South,West South Central,554.226,28731,15863,11,
1984,5005,AR,Baxter County,rural,South,West South Central,554.226,29436,16270,13.8,
1985,5005,AR,Baxter County,rural,South,West South Central,554.226,29584,16333,16.6,
1986,5005,AR,Baxter County,rural,South,West South Central,554.226,30096,16628,19.4,
1987,5005,AR,Baxter County,rural,South,West South Central,554.226,30638,16919,22.2,
1988,5005,AR,Baxter County,rural,South,West South Central,554.226,30904,17011,25,
1989,5005,AR,Baxter County,rural,South,West South Central,554.226,30924,16965,25,
1990,5005,AR,Baxter County,rural,South,West South Central,554.226,31317,17184,25,
1991,5005,AR,Baxter County,rural,South,West South Central,554.226,31884,17489,25,
1992,5005,AR,Baxter County,rural,South,West South Central,554.226,32775,18058,25,
1993,5005,AR,Baxter County,rural,South,West South Central,554.226,33886,18893,25,
1994,5005,AR,Baxter County,rural,South,West South Central,554.226,35108,19725,25.83333,
1995,5005,AR,Baxter County,rural,South,West South Central,554.226,36313,20511,26.66667,
1996,5005,AR,Baxter County,rural,South,West South Central,554.226,36943,20954,27.5,
1997,5005,AR,Baxter County,rural,South,West South Central,554.226,37348,21318,28.33333,
1998,5005,AR,Baxter County,rural,South,West South Central,554.226,37619,21499,29.16667,
1999,5005,AR,Baxter County,rural,South,West South Central,554.226,38055,21920,30,
2000,5005,AR,Baxter County,rural,South,West South Central,554.226,38446,22276,32,
2001,5005,AR,Baxter County,rural,South,West South Central,554.226,38331,22334,34,
2002,5005,AR,Baxter County,rural,South,West South Central,554.226,38506,22412,36,
2003,5005,AR,Baxter County,rural,South,West South Central,554.226,38772,22571,38,
2004,5005,AR,Baxter County,rural,South,West South Central,554.226,39334,22904,40,
2005,5005,AR,Baxter County,rural,South,West South Central,554.226,39992,23288,42,
2006,5005,AR,Baxter County,rural,South,West South Central,554.226,40867,23709,49.25,
2007,5005,AR,Baxter County,rural,South,West South Central,554.226,41491,24019,56.5,
2008,5005,AR,Baxter County,rural,South,West South Central,554.226,41519,23864,63.75,
2009,5005,AR,Baxter County,rural,South,West South Central,554.226,41561,23747,71,
2010,5005,AR,Baxter County,Rural,South,West South Central,554.226,41513,23649,78.25,
2011,5005,AR,Baxter County,rural,South,West South Central,554.226,41511,23632,85.5,
2012,5005,AR,Baxter County,rural,South,West South Central,554.226,41341,23472,92.75,
2013,5005,AR,Baxter County,rural,South,West South Central,554.226,41076,23065,100,
2013,5005,AR,Baxter County,rural,South,West South Central,554.226,41076,23065,100,
2014,5005,AR,Baxter County,rural,South,West South Central,554.226,40976,22752,100,
2015,5005,AR,Baxter County,rural,South,West South Central,554.226,40871,22533,100,
2016,5005,AR,Baxter County,Rural,South,West South Central,554.226,41118,22571,,
1970,5007,AR,Benton County,small/mid,South,West South Central,847.502,51072,30324,15,
1971,5007,AR,Benton County,small/mid,South,West South Central,847.502,53448,31856,15.125,
1972,5007,AR,Benton County,small/mid,South,West South Central,847.502,57211,34451,15.25,
1973,5007,AR,Benton County,small/mid,South,West South Central,847.502,59613,36118,15.375,
1974,5007,AR,Benton County,small/mid,South,West South Central,847.502,62273,37883,15.5,
1975,5007,AR,Benton County, small/mid,South,West South Central,847.502,63178,38372,15.625,
1976,5007,AR,Benton County,small/mid,South,West South Central,847.502,66691,40891,15.75,
1976,5007,AR,Benton County,small/mid,South,West South Central,847.502,66691,40891,15.75,
1977,5007,AR,Benton County,small/mid,South,West South Central,847.502,70714,43653,15.875,
1978,5007,AR,Benton County,small/mid,South,West South Central,847.502,73493,45509,16,
1979,5007,AR,Benton County,SMALL/MID,South,West South Central,847.502,76547,47531,20,
1980,5007,AR,Benton County,small/mid,South,West South Central,847.502,78413,48643,24,
1981,5007,AR,Benton County,small/mid,South,West South Central,847.502,79238,49130,28,
1982,5007,AR,Benton County,small/mid,South,West South Central,847.502,80224,49698,32,
1983,5007,AR,Benton County,small/mid,South,West South Central,847.502,81852,50681,36,
1984,5007,AR,Benton County,small/mid,South,West South Central,847.502,84045,52061,39,
1985,5007,AR,Benton County,small/mid,South,West South Central,847.502,85838,53090,42,
1986,5007,AR,Benton County,small/mid,South,West South Central,847.502,87749,54305,46,
1987,5007,AR,Benton County,small/mid,South,West South Central,847.502,90921,56192,54,
1988,5007,AR,Benton County,small/mid,South,West South Central,847.502,93095,57302,54,
1989,5007,AR,Benton County,Small/mid,South,West South Central,847.502,94973,58208,57,
1990,5007,AR,Benton County,small/mid,South,West South Central,847.502,98524,60438,42,
1991,5007,AR,Benton County,small/mid,South,West South Central,847.502,102583,62880,63,
1991,5007,AR,Benton County,small/mid,South,West South Central,847.502,102583,62880,63,
1992,5007,AR,Benton County,small/mid,South,West South Central,847.502,107529,65821,78,
1993,5007,AR,Benton County,small/mid,South,West South Central,847.502,113667,70107,78,
1994,5007,AR,Benton County,small/mid,South,West South Central,847.502,119451,73933,94.33334,
1995,5007,AR,Benton County,small/mid,South,West South Central,847.502,126211,78372,110.6667,
1996,5007,AR,Benton County,small/mid,South,West South Central,847.502,132490,82626,127,
1997,5007,AR,Benton County,  SMALL/MID ,South,West South Central,847.502,137751,86282,143.3333,
1998,5007,AR,Benton County,small/mid,South,West South Central,847.502,142496,89511,725,
1998,5007,,,,,,,,,159.6667,
1999,5007,AR,Benton County,small/mid,South,West South Central,847.502,148636,93781,176,
2000,5007,AR,Benton County,small/mid,South,West South Central,847.502,154744,98037,210.6667,
2001,5007,AR,Benton County,small/mid,South,West South Central,847.502,159258,101158,245.3333,
2002,5007,AR,Benton County,small/mid,South,West South Central,847.502,164926,105144,280,
2003,5007,AR,Benton County,small/mid,South,West South Central,847.502,171742,109728,314.6667,
2004,5007,AR,Benton County,small/mid,South,West South Central,847.502,179010,114469,349.3333,
2005,5007,AR,Benton County,small/mid,South,West South Central,847.502,186756,119594,384,
2006,5007,AR,Benton County,small/mid,South,West South Central,847.502,195569,125673,914,
2006,5007,,,,,,,,,387.625,
2007,5007,AR,Benton County,small/mid,South,West South Central,847.502,203664,130860,391.25,
2008,5007,AR,Benton County,small/mid,South,West South Central,847.502,210807,135315,394.875,
2009,5007,AR,Benton County, small/mid,South,West South Central,847.502,216620,138663,398.5,
2010,5007,AR,Benton County,small/mid,South,West South Central,847.502,221364,141863,402.125,
2011,5007,AR,Benton County,Small/mid,South,West South Central,847.502,222558,142683,405.75,
2012,5007,AR,Benton County,small/mid,South,West South Central,847.502,228827,147072,409.375,
2013,5007,AR,Benton County,small/mid,South,West South Central,847.502,234315,150295,413,
2014,5007,AR,Benton County, small/mid,South,West South Central,847.502,238902,153432,419.5,
2015,5007,AR,Benton County,SMALL/MID,South,West South Central,847.502,244192,156771,426,
2016,5007,AR,Benton County,small/mid,South,West South Central,847.502,251016,161653,,
1970,5009,AR,Boone County,rural,South,West South Central,589.994,19115,11187,8,
1971,5009,AR,Boone County,rural,South,West South Central,589.994,19251,11253,7.75,
1972,5009,AR,Boone County,rural,South,West South Central,589.994,20176,11920,7.5,
1973,5009,AR,Boone County,rural,South,West South Central,589.994,20986,12504,7.25,
1974,5009,AR,Boone County,rural,South,West South Central,589.994,21630,12963,7,
1975,5009,AR,Boone County,rural,South,West South Central,589.994,22772,13778,6.75,
1976,5009,AR,Boone County,rural,South,West South Central,589.994,23042,13979,6.5,
1977,5009,AR,Boone County,rural,South,West South Central,589.994,23655,14374,6.25,
1978,5009,AR,Boone County,rural,South,West South Central,589.994,24271,14814,6,
1979,5009,AR,Boone County,rural,South,West South Central,589.994,25396,15607,7.4,
1980,5009,AR,Boone County,rural,South,West South Central,589.994,26133,16093,8.8,
1981,5009,AR,Boone County,rural,South,West South Central,589.994,26269,16211,10.2,
1981,5009,AR,Boone County,rural,South,West South Central,589.994,26269,16211,10.2,
1982,5009,AR,Boone County,rural,South,West South Central,589.994,26458,16358,11.6,
1983,5009,AR,Boone County,rural,South,West South Central,589.994,26912,16673,13,
1984,5009,AR,Boone County,rural,South,West South Central,589.994,27371,17007,14.4,
1985,5009,AR,Boone County,rural,South,West South Central,589.994,27564,17147,15.8,
1986,5009,AR,Boone County,rural,South,West South Central,589.994,27702,17290,17.2,
1987,5009,AR,Boone County,rural,South,West South Central,589.994,27892,17424,18.6,
1987,5009,AR,Boone County,rural,South,West South Central,589.994,27892,17424,18.6,
1988,5009,AR,Boone County,rural,South,West South Central,589.994,28125,17542,20,
1989,5009,AR,Boone County,rural,South,West South Central,589.994,28265,17598,22.6,
1990,5009,AR,Boone County,rural,South,West South Central,589.994,28360,17685,25.2,
1991,5009,AR,Boone County,rural,South,West South Central,589.994,28788,17933,27.8,
1992,5009,AR,Boone County,rural,South,West South Central,589.994,29534,18373,30.4,
1993,5009,AR,Boone County,Rural,South,West South Central,589.994,30384,19026,33,
1994,5009,AR,Boone County,rural,South,West South Central,589.994,31310,19679,32.66667,
1995,5009,AR,Boone County,rural,South,West South Central,589.994,32031,20147,32.33333,
1995,5009,AR,Boone County,rural,South,West South Central,589.994,32031,20147,32.33333,
1996,5009,AR,Boone County,rural,South,West South Central,589.994,32643,20598,32,
1997,5009,AR,Boone County,rural,South,West South Central,589.994,32946,20829,31.66667,
1998,5009,AR,Boone County,rural,South,West South Central,589.994,33210,21012,31.33333,
1999,5009,AR,Boone County,rural,South,West South Central,589.994,33436,21222,31,
2000,5009,AR,Boone County,rural,South,West South Central,589.994,34051,21709,31.33333,
2001,5009,AR,Boone County,Rural,South,West South Central,589.994,34258,21926,31.66667,
2002,5009,AR,Boone County,rural,South,West South Central,589.994,34448,22032,32,
2003,5009,AR,Boone County,rural,South,West South Central,589.994,34554,21988,32.33333,
2004,5009,AR,Boone County,rural,South,West South Central,589.994,34900,22184,32.66667,
2005,5009,AR,Boone County,rural,South,West South Central,589.994,35492,22540,33,
2006,5009,AR,Boone County,rural,South,West South Central,589.994,36056,22897,40.5,
2007,5009,AR,Boone County,  RURAL ,South,West South Central,589.994,36759,23335,48,
2008,5009,AR,Boone County,rural,South,West South Central,589.994,36974,23420,55.5,
2009,5009,AR,Boone County,rural,South,West South Central,589.994,36844,23159,63,
2010,5009,AR,Boone County,rural,South,West South Central,589.994,36910,23183,70.5,
2011,5009,AR,Boone County,rural,South,West South Central,589.994,36882,23168,78,
2012,5009,AR,Boone County,rural,South,West South Central,589.994,37063,23271,85.5,
2012,5009,AR,Boone County,rural,South,West South Central,589.994,37063,23271,85.5,
2013,5009,AR,Boone County,rural,South,West South Central,589.994,37308,23199,93,
2014,5009,AR,Boone County,rural,South,West South Central,589.994,37305,23155,93,
2014,5009,AR,Boone County,rural,South,West South Central,589.994,37305,23155,93,
2015,5009,AR,Boone County,  RURAL ,South,West South Central,589.994,37090,22870,93,
2016,5009,AR,Boone County,rural,South,West South Central,589.994,37091,22721,,
1970,5011,AR,Bradley County,rural,South,West South Central,649.236,12826,7315,0,
1971,5011,AR,Bradley County,rural,South,West South Central,649.236,13076,7501,0,
1972,5011,AR,Bradley County,rural,South,West South Central,649.236,13255,7659,0,
1973,5011,AR,Bradley County,rural,South,West South Central,649.236,13291,7719,0,
1974,5011,AR,Bradley County,rural,South,West South Central,649.236,13213,7687,0,
1975,5011,AR,Bradley County,rural,South,West South Central,649.236,13278,7762,0,
1976,5011,AR,Bradley County,rural,South,West South Central,649.236,13708,8100,0,
1977,5011,AR,Bradley County,rural,South,West South Central,649.236,13758,8130,0,
1978,5011,AR,Bradley County,rural,South,West South Central,649.236,13978,8266,3,
1979,5011,AR,Bradley County,rural,South,West South Central,649.236,14037,8313,4.2,
1980,5011,AR,Bradley County,rural,South,West South Central,649.236,13764,8113,5.4,
1980,5011,AR,Bradley County,rural,South,West South Central,649.236,13764,8113,5.4,
1981,5011,AR,Bradley County,rural,South,West South Central,649.236,13583,8026,6.6,
1982,5011,AR,Bradley County,rural,South,West South Central,649.236,13389,7924,7.8,
1983,5011,AR,Bradley County,rural,South,West South Central,649.236,13183,7827,9,
1984,5011,AR,Bradley County,rural,South,West South Central,649.236,13078,7793,8.8,
1985,5011,AR,Bradley County,rural,South,West South Central,649.236,12881,7688,8.6,
1986,5011,AR,Bradley County,rural,South,West South Central,649.236,12595,7552,8.4,
1987,5011,AR,Bradley County,rural,South,West South Central,649.236,12286,7385,8.2,
1988,5011,AR,Bradley County,rural,South,West South Central,649.236,12117,7271,8,
1989,5011,AR,Bradley County,rural,South,West South Central,649.236,12011,7205,9.2,
1989,5011,AR,Bradley County,rural,South,West South Central,649.236,12011,7205,9.2,
1990,5011,AR,Bradley County,rural,South,West South Central,649.236,11808,7093,10.4,
1991,5011,AR,Bradley County,rural,South,West South Central,649.236,11863,7139,11.6,
1992,5011,AR,Bradley County,rural,South,West South Central,649.236,11898,7159,12.8,
1993,5011,AR,Bradley County,rural,South,West South Central,649.236,12101,7335,14,
1993,5011,AR,Bradley County,rural,South,West South Central,649.236,12101,7335,14,
1994,5011,AR,Bradley County,rural,South,West South Central,649.236,12130,7380,14.33333,
1995,5011,AR,Bradley County,rural,South,West South Central,649.236,12248,7480,14.66667,
1995,5011,AR,Bradley County,rural,South,West South Central,649.236,12248,7480,14.66667,
1996,5011,AR,Bradley County,rural,South,West South Central,649.236,12309,7546,15,
1997,5011,AR,Bradley County,rural,South,West South Central,649.236,12331,7616,15.33333,
1997,5011,AR,Bradley County,rural,South,West South Central,649.236,12331,7616,15.33333,
1998,5011,AR,Bradley County,rural,South,West South Central,649.236,12388,7690,15.66667,
1999,5011,AR,Bradley County,rural,South,West South Central,649.236,12518,7847,16,
2000,5011,AR,Bradley County,rural,South,West South Central,649.236,12597,7987,15.83333,
2001,5011,AR,Bradley County,rural,South,West South Central,649.236,12427,7913,15.66667,
2002,5011,AR,Bradley County,rural,South,West South Central,649.236,12340,7849,15.5,
2003,5011,AR,Bradley County,rural,South,West South Central,649.236,12263,7803,15.33333,
2004,5011,AR,Bradley County,rural,South,West South Central,649.236,12107,7670,15.16667,
2005,5011,AR,Bradley County,rural  ,South,West South Central,649.236,12012,7628,15,
2005,5011,AR,Bradley County,rural  ,South,West South Central,649.236,12012,7628,15,
2006,5011,AR,Bradley County,rural,South,West South Central,649.236,11778,7510,15,
2007,5011,AR,Bradley County,rural,South,West South Central,649.236,11737,7436,15,
2008,5011,AR,Bradley County,rural,South,West South Central,649.236,11643,7360,15,
2009,5011,AR,Bradley County,rural,South,West South Central,649.236,11538,7258,15,
2010,5011,AR,Bradley County,rural,South,West South Central,649.236,11505,7234,15,
2011,5011,AR,Bradley County,rural,South,West South Central,649.236,11472,7226,15,
2012,5011,AR,Bradley County,rural,South,West South Central,649.236,11425,7212,15,
2012,5011,AR,Bradley County,rural,South,West South Central,649.236,11425,7212,15,
2013,5011,AR,Bradley County,rural,South,West South Central,649.236,11262,7033,15,
2014,5011,AR,Bradley County,RURAL,South,West South Central,649.236,11120,6887,15,
2015,5011,AR,Bradley County,rural,South,West South Central,649.236,11007,6798,15,
2016,5011,AR,Bradley County,rural,South,West South Central,649.236,10998,6796,,
1970,5013,AR,Calhoun County,rural,South,West South Central,628.565,5575,3239,2,
1971,5013,AR,Calhoun County,rural,South,West South Central,628.565,5543,3229,2.375,
1971,5013,AR,Calhoun County,rural,South,West South Central,628.565,5543,3229,2.375,
1972,5013,AR,Calhoun County,rural,South,West South Central,628.565,5539,3245,2.75,
1973,5013,AR,Calhoun County,rural,South,West South Central,628.565,5568,3283,3.125,
1974,5013,AR,Calhoun County,rural,South,West South Central,628.565,5668,3372,3.5,
1975,5013,AR,Calhoun County,rural,South,West South Central,628.565,5900,3560,3.875,
1976,5013,AR,Calhoun County,rural,South,West South Central,628.565,5710,3431,4.25,
1977,5013,AR,Calhoun County,rural,South,West South Central,628.565,5698,3424,4.625,
1978,5013,AR,Calhoun County,rural,South,West South Central,628.565,5817,3518,5,
1979,5013,AR,Calhoun County,rural,South,West South Central,628.565,6018,3671,4.2,
1980,5013,AR,Calhoun County,rural,South,West South Central,628.565,6074,3717,3.4,
1981,5013,AR,Calhoun County,rural,South,West South Central,628.565,6040,3701,2.6,
1982,5013,AR,Calhoun County,rural,South,West South Central,628.565,6112,3746,1.8,
1983,5013,AR,Calhoun County,rural,South,West South Central,628.565,6081,3731,1,
1984,5013,AR,Calhoun County,rural,South,West South Central,628.565,6089,3741,2,
1985,5013,AR,Calhoun County,rural,South,West South Central,628.565,6068,3727,3,
1986,5013,AR,Calhoun County,rural,South,West South Central,628.565,6012,3704,4,
1987,5013,AR,Calhoun County,rural,South,West South Central,628.565,6047,3720,5,
1988,5013,AR,Calhoun County,rural,South,West South Central,628.565,5959,3658,6,
1989,5013,AR,Calhoun County,rural,South,West South Central,628.565,5884,3601,5.8,
1990,5013,AR,Calhoun County,rural,South,West South Central,628.565,5821,3557,5.6,
1991,5013,AR,Calhoun County,rural,South,West South Central,628.565,5805,3561,5.4,
1992,5013,AR,Calhoun County, rural,South,West South Central,628.565,5764,3540,5.2,
1993,5013,AR,Calhoun County,rural,South,West South Central,628.565,5822,3601,5,
1994,5013,AR,Calhoun County,rural,South,West South Central,628.565,5811,3616,7.833333,
1995,5013,AR,Calhoun County,rural,South,West South Central,628.565,5836,3641,10.66667,
1996,5013,AR,Calhoun County,rural,South,West South Central,628.565,5754,3588,13.5,
1997,5013,AR,Calhoun County,RURAL,South,West South Central,628.565,5774,3627,16.33333,
1998,5013,AR,Calhoun County,rural,South,West South Central,628.565,5751,3648,19.16667,
1998,5013,AR,Calhoun County,rural,South,West South Central,628.565,5751,3648,19.16667,
1999,5013,AR,Calhoun County,  RURAL ,South,West South Central,628.565,5764,3679,22,
2000,5013,AR,Calhoun County,Rural,South,West South Central,628.565,5709,3664,22.33333,
2001,5013,AR,Calhoun County,rural,South,West South Central,628.565,5599,3609,536,
2001,5013,,,,,,,,,22.66667,
2002,5013,AR,Calhoun County,rural,South,West South Central,628.565,5655,3651,23,
2003,5013,AR,Calhoun County,rural,South,West South Central,628.565,5646,3655,23.33333,
2004,5013,AR,Calhoun County,rural,South,West South Central,628.565,5591,3614,23.66667,
2005,5013,AR,Calhoun County,rural,South,West South Central,628.565,5675,3654,24,
2006,5013,AR,Calhoun County,rural,South,West South Central,628.565,5693,3712,23.5,
2007,5013,AR,Calhoun County,Rural,South,West South Central,628.565,5659,3665,23,
2008,5013,AR,Calhoun County,rural,South,West South Central,628.565,5528,3592,22.5,
2009,5013,AR,Calhoun County,rural,South,West South Central,628.565,5421,3558,22,
2010,5013,AR,Calhoun County,rural,South,West South Central,628.565,5368,3581,21.5,
2011,5013,AR,Calhoun County,rural,South,West South Central,628.565,5362,3574,21,
2012,5013,AR,Calhoun County,rural,South,West South Central,628.565,5243,3492,20.5,
2013,5013,AR,Calhoun County,rural,South,West South Central,628.565,5278,3507,20,
