year,fips,state,county_name,urbanicity,region,division,land_area,total_pop,total_pop_15to64,total_jail_pop,total_prison_pop
1970,8003,CO,Alamosa County,rural,West,Mountain,722.577,11500,7257,2,
1971,8003,CO,Alamosa County,rural  ,West,Mountain,722.577,11833,7521,2.5,
1972,8003,CO,Alamosa County,rural,West,Mountain,722.577,12237,7844,3,
1973,8003,CO,Alamosa County,RURAL,West,Mountain,722.577,11578,7474,3.5,
1974,8003,CO,Alamosa County,Rural,West,Mountain,722.577,11514,7499,4,
1975,8003,CO,Alamosa County,rural,West,Mountain,722.577,12255,8065,4.5,
1976,8003,CO,Alamosa County,rural,West,Mountain,722.577,12074,8001,5,
1977,8003,CO,Alamosa County,rural,West,Mountain,722.577,11601,7669,5.5,
1978,8003,CO,Alamosa County,rural,West,Mountain,722.577,11560,7639,6,
1978,8003,CO,Alamosa County,rural,West,Mountain,722.577,11560,7639,6,
1979,8003,CO,Alamosa County,rural,West,Mountain,722.577,11619,7701,6.2,
1980,8003,CO,Alamosa County,rural,West,Mountain,722.577,11874,7917,6.4,
1981,8003,CO,Alamosa County,rural,West,Mountain,722.577,12131,8098,6.6,
1982,8003,CO,Alamosa County,rural,West,Mountain,722.577,12348,8254,6.8,
1983,8003,CO,Alamosa County,RURAL,West,Mountain,722.577,12469,8321,7,
1984,8003,CO,Alamosa County,rural,West,Mountain,722.577,12845,8575,11.4,10
1985,8003,CO,Alamosa County,rural,West,Mountain,722.577,12828,8565,15.8,8
1985,8003,CO,Alamosa County,rural,West,Mountain,722.577,12828,8565,15.8,8
1986,8003,CO,Alamosa County,rural,West,Mountain,722.577,13146,8769,20.2,13
1987,8003,CO,Alamosa County,rural,West,Mountain,722.577,13331,8847,24.6,16
1988,8003,CO,Alamosa County,rural,West,Mountain,722.577,13705,9067,29,15
1989,8003,CO,Alamosa County,rural,West,Mountain,722.577,13752,9065,27.8,25
1990,8003,CO,Alamosa County,rural,West,Mountain,722.577,13602,8919,26.6,20
1991,8003,CO,Alamosa County,rural  ,West,Mountain,722.577,13926,9214,25.4,23
1992,8003,CO,Alamosa County,rural,West,Mountain,722.577,13790,9087,564,25
1992,8003,,,,,,,,,24.2,
1993,8003,CO,Alamosa County,rural,West,Mountain,722.577,13816,9133,23,28
1994,8003,CO,Alamosa County,rural,West,Mountain,722.577,14071,9392,27.16667,40
1995,8003,CO,Alamosa County,rural,West,Mountain,722.577,14372,9668,31.33333,35
1996,8003,CO,Alamosa County,rural,West,Mountain,722.577,14367,9685,35.5,42
1997,8003,CO,Alamosa County,rural,West,Mountain,722.577,14634,9910,39.66667,53
1998,8003,CO,Alamosa County,rural,West,Mountain,722.577,14730,9987,43.83333,46
1999,8003,CO,Alamosa County,rural,West,Mountain,722.577,14881,10117,48,60
2000,8003,CO,Alamosa County,rural,West,Mountain,722.577,14954,10149,60,55
2001,8003,CO,Alamosa County,RURAL,West,Mountain,722.577,14956,10139,46,61
2002,8003,CO,Alamosa County,rural,West,Mountain,722.577,15114,10264,46,60
2003,8003,CO,Alamosa County,rural,West,Mountain,722.577,15067,10308,45,60
2004,8003,CO,Alamosa County,RURAL,West,Mountain,722.577,15217,10370,38,70
2005,8003,CO,Alamosa County,rural,West,Mountain,722.577,15236,10420,43.77778,84
2006,8003,CO,Alamosa County,rural,West,Mountain,722.577,15196,10387,49.55556,89
2006,8003,CO,Alamosa County,rural,West,Mountain,722.577,15196,10387,49.55556,89
2007,8003,CO,Alamosa County,rural,West,Mountain,722.577,15180,10336,55.33333,82
2008,8003,CO,Alamosa County,rural  ,West,Mountain,722.577,15300,10421,61.11111,86
2009,8003,CO,Alamosa County,rural,West,Mountain,722.577,15289,10357,66.88889,82
2010,8003,CO,Alamosa County,rural,West,Mountain,722.577,15445,10493,72.66666,96
2011,8003,CO,Alamosa County,  RURAL ,West,Mountain,722.577,15937,10948,78.44444,110
2012,8003,CO,Alamosa County,rural,West,Mountain,722.577,16117,11041,84.22222,100
2013,8003,CO,Alamosa County,rural,West,Mountain,722.577,16092,10918,90,96
2014,8003,CO,Alamosa County,rural,West,Mountain,722.577,16200,10946,90,103
2015,8003,CO,Alamosa County,  RURAL ,West,Mountain,722.577,16213,10891,90,96
2016,8003,CO,Alamosa County,rural,West,Mountain,722.577,16305,10892,,
1970,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,163975,103375,35,
1971,8005,CO,Arapahoe County,Suburban,West,Mountain,797.932,171309,109708,36.625,
1972,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,184667,120422,38.25,
1973,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,199077,132013,39.875,
1974,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,208356,139716,41.5,
1975,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,219962,148969,43.125,
1976,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,230476,157919,44.75,
1977,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,242504,168000,46.375,
1978,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,261180,182245,48,
1979,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,278325,195517,75.8,
1980,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,297368,209619,103.6,
1981,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,312607,220462,131.4,
1982,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,330659,233334,159.2,
1983,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,344925,242945,187,
1984,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,357171,251611,242,266
1985,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,369024,259911,297,269
1986,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,377640,265648,370,291
1987,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,382075,267524,400,334
1988,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,382304,266625,595,501
1989,8005,CO,Arapahoe County,suburban  ,West,Mountain,797.932,384986,267604,715,668
1989,8005,CO,Arapahoe County,suburban  ,West,Mountain,797.932,384986,267604,715,668
1990,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,393895,271617,745,744
1991,8005,CO,Arapahoe County,suburban  ,West,Mountain,797.932,406279,279803,594,814
1992,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,420063,288879,687,815
1993,8005,CO,Arapahoe County, suburban,West,Mountain,797.932,431731,297338,983,852
1994,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,440965,304436,823,1014
1995,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,446821,309287,906,1086
1996,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,454208,314498,807,1243
1997,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,462681,320445,812,1313
1998,8005,CO,Arapahoe County,  SUBURBAN ,West,Mountain,797.932,472544,326864,802,1407
1999,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,482262,334010,803,1546
2000,8005,CO,Arapahoe County,suburban  ,West,Mountain,797.932,491482,340485,812,1616
2001,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,502393,349145,849,1718
2002,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,508936,354500,960,1880
2003,8005,CO,Arapahoe County,suburban  ,West,Mountain,797.932,513690,357441,1069,1959
2004,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,518971,361168,1193,2072
2005,8005,CO,Arapahoe County,  SUBURBAN ,West,Mountain,797.932,524466,364419,1273,2126
2005,8005,CO,Arapahoe County,  SUBURBAN ,West,Mountain,797.932,524466,364419,1273,2126
2006,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,531619,368353,1314,2168
2007,8005,CO,Arapahoe County,SUBURBAN,West,Mountain,797.932,542039,374334,1294,2218
2008,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,552461,380821,1190,2234
2009,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,563161,386939,1236,2226
2010,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,572174,392425,1187,2310
2011,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,574650,394081,1187,2330
2012,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,584955,401322,1158,2212
2013,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,595094,406337,1076,2095
2014,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,606839,412708,1052,2042
2015,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,617385,418556,1008,1848
2016,8005,CO,Arapahoe County,suburban,West,Mountain,797.932,628834,425396,,
1970,8007,CO,Archuleta County,rural,West,Mountain,1350.096,2681,1550,0,
1971,8007,CO,Archuleta County,rural,West,Mountain,1350.096,2494,1443,0,
1971,8007,CO,Archuleta County,rural,West,Mountain,1350.096,2494,1443,0,
1972,8007,CO,Archuleta County,rural,West,Mountain,1350.096,2423,1421,0,
1972,8007,CO,Archuleta County,rural,West,Mountain,1350.096,2423,1421,0,
1973,8007,CO,Archuleta County,rural,West,Mountain,1350.096,2712,1624,0,
1974,8007,CO,Archuleta County,rural,West,Mountain,1350.096,2812,1706,0,
1975,8007,CO,Archuleta County,Rural,West,Mountain,1350.096,2968,1830,0,
1976,8007,CO,Archuleta County,rural,West,Mountain,1350.096,3251,2053,0,
1977,8007,CO,Archuleta County,rural,West,Mountain,1350.096,3323,2118,0,
1978,8007,CO,Archuleta County,rural,West,Mountain,1350.096,3262,2083,0,
1979,8007,CO,Archuleta County,rural,West,Mountain,1350.096,3512,2273,0,
1980,8007,CO,Archuleta County,rural,West,Mountain,1350.096,3736,2433,0,
1981,8007,CO,Archuleta County,rural  ,West,Mountain,1350.096,4038,2624,0,
1982,8007,CO,Archuleta County,RURAL,West,Mountain,1350.096,4297,2795,0,
1983,8007,CO,Archuleta County,rural,West,Mountain,1350.096,4537,2938,4,
1984,8007,CO,Archuleta County,rural,West,Mountain,1350.096,4638,3005,5.4,
1985,8007,CO,Archuleta County,rural,West,Mountain,1350.096,4844,3131,6.8,
1986,8007,CO,Archuleta County,rural,West,Mountain,1350.096,4888,3150,8.2,4
1987,8007,CO,Archuleta County,rural,West,Mountain,1350.096,5008,3207,9.6,0
1988,8007,CO,Archuleta County,Rural,West,Mountain,1350.096,5117,3259,11,
1989,8007,CO,Archuleta County,rural,West,Mountain,1350.096,5167,3273,12.4,
1990,8007,CO,Archuleta County,rural,West,Mountain,1350.096,5382,3403,13.8,
1990,8007,CO,Archuleta County,rural,West,Mountain,1350.096,5382,3403,13.8,
1991,8007,CO,Archuleta County,rural,West,Mountain,1350.096,5557,3525,529,5
1991,8007,,,,,,,,,15.2,
1992,8007,CO,Archuleta County,rural,West,Mountain,1350.096,5725,3630,16.6,10
1993,8007,CO,Archuleta County,rural,West,Mountain,1350.096,6119,3934,18,5
1994,8007,CO,Archuleta County,rural,West,Mountain,1350.096,6511,4232,18,7
1995,8007,CO,Archuleta County,rural  ,West,Mountain,1350.096,7098,4673,18,10
1996,8007,CO,Archuleta County,rural,West,Mountain,1350.096,7896,5259,18,11
1997,8007,CO,Archuleta County,rural,West,Mountain,1350.096,8498,5690,18,10
1998,8007,CO,Archuleta County,rural,West,Mountain,1350.096,9109,6129,18,13
1999,8007,CO,Archuleta County,RURAL,West,Mountain,1350.096,9510,6441,18,10
2000,8007,CO,Archuleta County,rural,West,Mountain,1350.096,10020,6827,18,12
2000,8007,CO,Archuleta County,rural,West,Mountain,1350.096,10020,6827,18,12
2001,8007,CO,Archuleta County,Rural,West,Mountain,1350.096,10454,7190,18,15
2002,8007,CO,Archuleta County,rural,West,Mountain,1350.096,10885,7508,18,19
2003,8007,CO,Archuleta County,rural,West,Mountain,1350.096,11089,7601,18,18
2004,8007,CO,Archuleta County,rural,West,Mountain,1350.096,11266,7760,18,19
2005,8007,CO,Archuleta County,  RURAL ,West,Mountain,1350.096,11496,7875,18,24
2006,8007,CO,Archuleta County,rural,West,Mountain,1350.096,11937,8154,18.625,35
2007,8007,CO,Archuleta County,rural,West,Mountain,1350.096,12262,8377,19.25,38
2008,8007,CO,Archuleta County,rural,West,Mountain,1350.096,12250,8279,585,34
2008,8007,,,,,,,,,19.875,
2009,8007,CO,Archuleta County,rural,West,Mountain,1350.096,12169,8145,20.5,36
2009,8007,CO,Archuleta County,rural,West,Mountain,1350.096,12169,8145,20.5,36
2010,8007,CO,Archuleta County,rural,West,Mountain,1350.096,12084,8008,21.125,36
2011,8007,CO,Archuleta County,rural,West,Mountain,1350.096,12045,7978,21.75,35
2012,8007,CO,Archuleta County,Rural,West,Mountain,1350.096,12014,7844,22.375,29
2013,8007,CO,Archuleta County,rural,West,Mountain,1350.096,12124,7767,23,25
2014,8007,CO,Archuleta County,rural,West,Mountain,1350.096,12205,7687,23,28
2015,8007,CO,Archuleta County,rural,West,Mountain,1350.096,12222,7546,23,33
2016,8007,CO,Archuleta County,rural,West,Mountain,1350.096,12382,7518,,
2016,8007,CO,Archuleta County,rural,West,Mountain,1350.096,12382,7518,,
1970,8009,CO,Baca County,rural,West,Mountain,2554.993,5669,3380,4,
1971,8009,CO,Baca County,rural,West,Mountain,2554.993,5623,3363,3.875,
1972,8009,CO,Baca County,rural,West,Mountain,2554.993,5745,3485,3.75,
1973,8009,CO,Baca County,rural,West,Mountain,2554.993,5645,3444,3.625,
1974,8009,CO,Baca County,rural,West,Mountain,2554.993,5519,3377,3.5,
1975,8009,CO,Baca County,rural,West,Mountain,2554.993,5680,3515,3.375,
1976,8009,CO,Baca County,rural,West,Mountain,2554.993,5735,3582,3.25,
1977,8009,CO,Baca County,rural,West,Mountain,2554.993,5572,3491,3.125,
1977,8009,CO,Baca County,rural,West,Mountain,2554.993,5572,3491,3.125,
1978,8009,CO,Baca County,rural,West,Mountain,2554.993,5505,3448,3,
1979,8009,CO,Baca County,rural,West,Mountain,2554.993,5471,3441,3,
1980,8009,CO,Baca County,rural,West,Mountain,2554.993,5398,3396,3,
1981,8009,CO,Baca County,rural,West,Mountain,2554.993,5299,3326,3,
1982,8009,CO,Baca County,rural,West,Mountain,2554.993,5241,3281,3,
1983,8009,CO,Baca County,rural,West,Mountain,2554.993,5184,3220,3,
1983,8009,CO,Baca County,rural,West,Mountain,2554.993,5184,3220,3,
1984,8009,CO,Baca County,rural,West,Mountain,2554.993,5111,3163,3.4,8
1984,8009,CO,Baca County,rural,West,Mountain,2554.993,5111,3163,3.4,8
1985,8009,CO,Baca County,Rural,West,Mountain,2554.993,4991,3069,3.8,4
1986,8009,CO,Baca County,rural,West,Mountain,2554.993,4873,2974,4.2,5
1987,8009,CO,Baca County,rural,West,Mountain,2554.993,4873,2933,4.6,4
1988,8009,CO,Baca County,Rural,West,Mountain,2554.993,4830,2873,5,4
1989,8009,CO,Baca County,rural,West,Mountain,2554.993,4739,2782,5,4
1990,8009,CO,Baca County,rural,West,Mountain,2554.993,4525,2607,5,4
1991,8009,CO,Baca County,rural,West,Mountain,2554.993,4527,2603,5,
1992,8009,CO,Baca County,rural,West,Mountain,2554.993,4489,2574,5,
1993,8009,CO,Baca County,rural,West,Mountain,2554.993,4421,2523,5,
1994,8009,CO,Baca County,rural,West,Mountain,2554.993,4428,2535,5.833333,
1995,8009,CO,Baca County,rural,West,Mountain,2554.993,4506,2605,6.666667,
1995,8009,CO,Baca County,rural,West,Mountain,2554.993,4506,2605,6.666667,
1996,8009,CO,Baca County,rural,West,Mountain,2554.993,4616,2680,7.5,5
1997,8009,CO,Baca County,rural,West,Mountain,2554.993,4563,2640,8.333333,8
1998,8009,CO,Baca County,RURAL,West,Mountain,2554.993,4548,2640,9.166667,6
1999,8009,CO,Baca County,rural,West,Mountain,2554.993,4562,2656,10,8
2000,8009,CO,Baca County,rural,West,Mountain,2554.993,4501,2629,9.5,9
2000,8009,CO,Baca County,rural,West,Mountain,2554.993,4501,2629,9.5,9
2001,8009,CO,Baca County,rural,West,Mountain,2554.993,4471,2621,9,9
2002,8009,CO,Baca County,rural,West,Mountain,2554.993,4336,2535,8.5,9
2003,8009,CO,Baca County,rural,West,Mountain,2554.993,4117,2391,8,10
2004,8009,CO,Baca County,rural,West,Mountain,2554.993,4064,2360,7.5,14
2005,8009,CO,Baca County,rural,West,Mountain,2554.993,3997,2316,7,10
2006,8009,CO,Baca County,rural,West,Mountain,2554.993,3933,2257,7,13
2007,8009,CO,Baca County,rural,West,Mountain,2554.993,3866,2216,7,12
2008,8009,CO,Baca County,rural,West,Mountain,2554.993,3806,2165,7,13
2009,8009,CO,Baca County,rural,West,Mountain,2554.993,3767,2177,7,11
2009,8009,CO,Baca County,rural,West,Mountain,2554.993,3767,2177,7,11
2010,8009,CO,Baca County,rural,West,Mountain,2554.993,3788,2217,7,8
2011,8009,CO,Baca County,rural,West,Mountain,2554.993,3808,2221,7,7
2012,8009,CO,Baca County,rural,West,Mountain,2554.993,3778,2197,7,7
2013,8009,CO,Baca County,rural  ,West,Mountain,2554.993,3722,2167,7,7
2014,8009,CO,Baca County,rural,West,Mountain,2554.993,3655,2129,7,
2015,8009,CO,Baca County,rural,West,Mountain,2554.993,3586,2074,7,
2016,8009,CO,Baca County, rural,West,Mountain,2554.993,3552,2048,,
1970,8011,CO,Bent County,rural  ,West,Mountain,1512.865,6497,3871,1,
1971,8011,CO,Bent County,rural,West,Mountain,1512.865,6533,3920,1,
1972,8011,CO,Bent County,rural,West,Mountain,1512.865,6433,3890,1,
1973,8011,CO,Bent County,rural,West,Mountain,1512.865,6038,3643,1,
1974,8011,CO,Bent County,  RURAL ,West,Mountain,1512.865,6140,3760,1,
1975,8011,CO,Bent County,rural,West,Mountain,1512.865,6401,3987,1,
1976,8011,CO,Bent County,rural,West,Mountain,1512.865,6286,3909,1,
1977,8011,CO,Bent County,rural,West,Mountain,1512.865,6176,3824,1,
1978,8011,CO,Bent County,rural,West,Mountain,1512.865,5887,3613,1,
1979,8011,CO,Bent County,rural,West,Mountain,1512.865,6015,3703,1,
1980,8011,CO,Bent County,rural,West,Mountain,1512.865,5944,3644,1,
1981,8011,CO,Bent County,rural,West,Mountain,1512.865,5907,3623,1,
1982,8011,CO,Bent County,RURAL,West,Mountain,1512.865,5837,3582,1,
1983,8011,CO,Bent County,rural,West,Mountain,1512.865,5997,3672,1,
1984,8011,CO,Bent County,rural,West,Mountain,1512.865,5937,3635,1.6,
1985,8011,CO,Bent County,rural,West,Mountain,1512.865,5872,3598,2.2,4
1986,8011,CO,Bent County,rural,West,Mountain,1512.865,5739,3507,2.8,4
1987,8011,CO,Bent County,rural,West,Mountain,1512.865,5586,3388,3.4,4
1988,8011,CO,Bent County,rural,West,Mountain,1512.865,5377,3237,4,7
1989,8011,CO,Bent County,rural,West,Mountain,1512.865,5160,3084,4.2,9
1990,8011,CO,Bent County,rural,West,Mountain,1512.865,5028,2973,4.4,7
1991,8011,CO,Bent County,rural,West,Mountain,1512.865,4928,2916,4.6,8
1992,8011,CO,Bent County,rural,West,Mountain,1512.865,4988,2964,4.8,12
1993,8011,CO,Bent County,rural  ,West,Mountain,1512.865,5415,3351,5,15
1993,8011,CO,Bent County,rural  ,West,Mountain,1512.865,5415,3351,5,15
1994,8011,CO,Bent County,rural,West,Mountain,1512.865,5488,3394,5.833333,14
1995,8011,CO,Bent County,Rural,West,Mountain,1512.865,5579,3480,6.666667,19
1995,8011,CO,Bent County,Rural,West,Mountain,1512.865,5579,3480,6.666667,19
1996,8011,CO,Bent County,rural,West,Mountain,1512.865,5610,3509,7.5,21
1997,8011,CO,Bent County,rural,West,Mountain,1512.865,5539,3460,8.333333,21
1998,8011,CO,Bent County,rural,West,Mountain,1512.865,5960,3886,9.166667,34
1999,8011,CO,Bent County,rural,West,Mountain,1512.865,6049,3944,10,36
2000,8011,CO,Bent County,rural,West,Mountain,1512.865,5954,3876,14.5,43
2001,8011,CO,Bent County,rural,West,Mountain,1512.865,5841,3825,19,38
2002,8011,CO,Bent County,rural,West,Mountain,1512.865,5973,3990,23.5,42
2003,8011,CO,Bent County,  RURAL ,West,Mountain,1512.865,6166,4265,28,39
2004,8011,CO,Bent County,rural,West,Mountain,1512.865,6180,4292,32.5,35
2005,8011,CO,Bent County,rural,West,Mountain,1512.865,6118,4312,37,38
2006,8011,CO,Bent County,rural,West,Mountain,1512.865,6012,4217,36.25,34
2007,8011,CO,Bent County,rural,West,Mountain,1512.865,5715,4021,35.5,32
2008,8011,CO,Bent County,rural,West,Mountain,1512.865,5962,4220,34.75,29
2009,8011,CO,Bent County,rural,West,Mountain,1512.865,6425,4658,34,23
2010,8011,CO,Bent County,rural,West,Mountain,1512.865,6499,4709,33.25,26
2011,8011,CO,Bent County,rural,West,Mountain,1512.865,6501,4716,32.5,24
2012,8011,CO,Bent County,rural,West,Mountain,1512.865,6328,4596,31.75,23
2012,8011,CO,Bent County,rural,West,Mountain,1512.865,6328,4596,31.75,23
2013,8011,CO,Bent County,rural,West,Mountain,1512.865,5816,4097,31,24
2014,8011,CO,Bent County,rural,West,Mountain,1512.865,5733,4051,31,25
2015,8011,CO,Bent County,rural,West,Mountain,1512.865,5784,4086,31,24
2016,8011,CO,Bent County,RURAL,West,Mountain,1512.865,5893,4162,,
1970,8013,CO,Boulder County,small/mid,West,Mountain,726.367,133670,87264,38,
1971,8013,CO,Boulder County,small/mid,West,Mountain,726.367,140807,93297,42.375,
1972,8013,CO,Boulder County,small/mid,West,Mountain,726.367,151309,101925,599,
1972,8013,,,,,,,,,46.75,
1973,8013,CO,Boulder County,small/mid,West,Mountain,726.367,159508,109076,51.125,
1974,8013,CO,Boulder County,Small/mid,West,Mountain,726.367,166450,115167,55.5,
1975,8013,CO,Boulder County,small/mid,West,Mountain,726.367,166672,116406,59.875,
1975,8013,CO,Boulder County,small/mid,West,Mountain,726.367,166672,116406,59.875,
1976,8013,CO,Boulder County,small/mid,West,Mountain,726.367,169121,119513,64.25,
1977,8013,CO,Boulder County,small/mid,West,Mountain,726.367,178123,127252,68.625,
1978,8013,CO,Boulder County,small/mid,West,Mountain,726.367,183436,132432,73,
1979,8013,CO,Boulder County,small/mid,West,Mountain,726.367,187127,136287,77,
1980,8013,CO,Boulder County,small/mid,West,Mountain,726.367,191018,139903,81,
1981,8013,CO,Boulder County,small/mid,West,Mountain,726.367,195710,143580,85,
1982,8013,CO,Boulder County,small/mid,West,Mountain,726.367,200829,147543,89,
1983,8013,CO,Boulder County,small/mid,West,Mountain,726.367,206441,151510,93,
1984,8013,CO,Boulder County,small/mid,West,Mountain,726.367,211211,155078,111.5,103
1985,8013,CO,Boulder County, small/mid,West,Mountain,726.367,213941,157120,130,114
1986,8013,CO,Boulder County,small/mid,West,Mountain,726.367,215970,158438,158,113
1987,8013,CO,Boulder County,small/mid,West,Mountain,726.367,218022,159282,167,133
1988,8013,CO,Boulder County,small/mid,West,Mountain,726.367,219917,160118,206,209
1989,8013,CO,Boulder County,small/mid,West,Mountain,726.367,223510,162307,257,255
1990,8013,CO,Boulder County,small/mid,West,Mountain,726.367,226374,163456,240,257
1991,8013,CO,Boulder County,small/mid,West,Mountain,726.367,232846,168156,278,281
1992,8013,CO,Boulder County,small/mid,West,Mountain,726.367,240430,173565,272,339
1993,8013,CO,Boulder County,small/mid,West,Mountain,726.367,247405,179068,285,360
1994,8013,CO,Boulder County,small/mid,West,Mountain,726.367,254324,184829,304,378
1994,8013,CO,Boulder County,small/mid,West,Mountain,726.367,254324,184829,304,378
1995,8013,CO,Boulder County,small/mid,West,Mountain,726.367,259520,189195,363,370
1996,8013,CO,Boulder County,small/mid,West,Mountain,726.367,264630,192983,392,425
1996,8013,CO,Boulder County,small/mid,West,Mountain,726.367,264630,192983,392,425
