year,fips,state,county_name,urbanicity,region,division,land_area,total_pop,total_pop_15to64,total_jail_pop,total_prison_pop
2015,33001,NH,Belknap County,rural,Northeast,New England,401.597,60172,38746,110,149
2016,33001,NH,Belknap County,RURAL,Northeast,New England,401.597,60248,38641,,
1970,33003,NH,Carroll County,rural,Northeast,New England,932.008,18578,10901,8,
1971,33003,NH,Carroll County,rural,Northeast,New England,932.008,18670,10983,9.875,
1972,33003,NH,Carroll County,rural,Northeast,New England,932.008,20432,12267,11.75,
1973,33003,NH,Carroll County,rural,Northeast,New England,932.008,21227,12881,13.625,
1974,33003,NH,Carroll County,rural,Northeast,New England,932.008,22201,13603,15.5,
1975,33003,NH,Carroll County,rural,Northeast,New England,932.008,23044,14226,17.375,
1976,33003,NH,Carroll County,rural,Northeast,New England,932.008,23739,14817,19.25,
1977,33003,NH,Carroll County,rural,Northeast,New England,932.008,25374,16021,21.125,
1978,33003,NH,Carroll County,rural,Northeast,New England,932.008,26736,17027,23,
1979,33003,NH,Carroll County,  RURAL ,Northeast,New England,932.008,27456,17575,21.4,
1980,33003,NH,Carroll County,rural,Northeast,New England,932.008,28034,17963,19.8,
1981,33003,NH,Carroll County,rural,Northeast,New England,932.008,28301,18141,18.2,
1982,33003,NH,Carroll County,rural,Northeast,New England,932.008,28353,18142,16.6,
1983,33003,NH,Carroll County,rural,Northeast,New England,932.008,28628,18338,15,4
1984,33003,NH,Carroll County,rural,Northeast,New England,932.008,29266,18803,18,8
1985,33003,NH,Carroll County,  RURAL ,Northeast,New England,932.008,29485,18993,21,13
1986,33003,NH,Carroll County,rural,Northeast,New England,932.008,30296,19549,24,16
1987,33003,NH,Carroll County,rural,Northeast,New England,932.008,31670,20460,27,21
1988,33003,NH,Carroll County,rural  ,Northeast,New England,932.008,34019,21889,30,20
1989,33003,NH,Carroll County,rural,Northeast,New England,932.008,35132,22478,29,22
1990,33003,NH,Carroll County,rural,Northeast,New England,932.008,35592,22640,28,23
1991,33003,NH,Carroll County,Rural,Northeast,New England,932.008,36096,22747,27,41
1992,33003,NH,Carroll County,rural,Northeast,New England,932.008,36780,23011,26,44
1993,33003,NH,Carroll County,rural,Northeast,New England,932.008,37400,23310,25,44
1993,33003,NH,Carroll County,rural,Northeast,New England,932.008,37400,23310,25,44
1994,33003,NH,Carroll County,rural,Northeast,New England,932.008,38064,23684,28.5,44
1995,33003,NH,Carroll County,RURAL,Northeast,New England,932.008,38964,24241,32,35
1996,33003,NH,Carroll County,rural,Northeast,New England,932.008,39908,24969,35.5,38
1997,33003,NH,Carroll County,rural,Northeast,New England,932.008,40781,25642,39,40
1998,33003,NH,Carroll County,rural,Northeast,New England,932.008,41724,26265,42.5,42
1998,33003,NH,Carroll County,rural,Northeast,New England,932.008,41724,26265,42.5,42
1999,33003,NH,Carroll County,RURAL,Northeast,New England,932.008,42815,27162,46,56
1999,33003,NH,Carroll County,RURAL,Northeast,New England,932.008,42815,27162,46,56
2000,33003,NH,Carroll County,rural,Northeast,New England,932.008,43907,28022,45,50
2001,33003,NH,Carroll County,rural,Northeast,New England,932.008,44200,28418,44,52
2001,33003,NH,Carroll County,rural,Northeast,New England,932.008,44200,28418,44,52
2002,33003,NH,Carroll County,rural,Northeast,New England,932.008,45074,29077,48,50
2003,33003,NH,Carroll County,rural,Northeast,New England,932.008,45697,29642,51,52.75
2004,33003,NH,Carroll County,rural,Northeast,New England,932.008,46496,30275,61,55.5
2005,33003,NH,Carroll County,rural,Northeast,New England,932.008,46652,30592,56,58.25
2006,33003,NH,Carroll County,rural,Northeast,New England,932.008,47421,31004,56,61
2007,33003,NH,Carroll County,rural,Northeast,New England,932.008,47829,31147,56,63.75
2008,33003,NH,Carroll County,rural,Northeast,New England,932.008,48013,31223,56,66.5
2009,33003,NH,Carroll County,rural,Northeast,New England,932.008,47763,30882,56,69.25
2010,33003,NH,Carroll County,rural,Northeast,New England,932.008,47832,30884,56,72
2010,33003,NH,Carroll County,rural,Northeast,New England,932.008,47832,30884,56,72
2011,33003,NH,Carroll County,rural,Northeast,New England,932.008,47833,30858,56,82
2012,33003,NH,Carroll County,rural,Northeast,New England,932.008,47668,30597,56,85
2013,33003,NH,Carroll County,rural,Northeast,New England,932.008,47657,30144,56,77
2014,33003,NH,Carroll County,rural,Northeast,New England,932.008,47470,29753,557,70
2014,33003,,,,,,,,,56,
2015,33003,NH,Carroll County,rural  ,Northeast,New England,932.008,47369,29397,56,57
2016,33003,NH,Carroll County,rural,Northeast,New England,932.008,47320,28997,,
1970,33005,NH,Cheshire County,rural,Northeast,New England,706.698,52610,32476,13,
1970,33005,NH,Cheshire County,rural,Northeast,New England,706.698,52610,32476,13,
1971,33005,NH,Cheshire County,rural,Northeast,New England,706.698,53574,33241,13.625,
1972,33005,NH,Cheshire County,rural  ,Northeast,New England,706.698,54918,34351,14.25,
1973,33005,NH,Cheshire County,rural,Northeast,New England,706.698,56045,35338,14.875,
1974,33005,NH,Cheshire County,rural,Northeast,New England,706.698,57240,36356,15.5,
1975,33005,NH,Cheshire County,rural,Northeast,New England,706.698,58089,37108,16.125,
1976,33005,NH,Cheshire County,rural,Northeast,New England,706.698,58714,37903,16.75,
1977,33005,NH,Cheshire County,rural,Northeast,New England,706.698,59766,38836,17.375,
1978,33005,NH,Cheshire County,rural,Northeast,New England,706.698,61134,40071,18,
1979,33005,NH,Cheshire County,rural,Northeast,New England,706.698,62168,41021,20.8,
1979,33005,NH,Cheshire County,rural,Northeast,New England,706.698,62168,41021,20.8,
1980,33005,NH,Cheshire County,rural,Northeast,New England,706.698,62291,41224,23.6,
1981,33005,NH,Cheshire County,rural,Northeast,New England,706.698,62648,41577,26.4,
1982,33005,NH,Cheshire County,rural,Northeast,New England,706.698,63057,41850,29.2,
1983,33005,NH,Cheshire County,RURAL,Northeast,New England,706.698,63117,41983,32,17
1983,33005,NH,Cheshire County,RURAL,Northeast,New England,706.698,63117,41983,32,17
1984,33005,NH,Cheshire County,rural,Northeast,New England,706.698,63975,42715,35.2,22
1985,33005,NH,Cheshire County,rural,Northeast,New England,706.698,64604,43281,38.4,35
1986,33005,NH,Cheshire County,rural,Northeast,New England,706.698,66296,44513,41.6,43
1987,33005,NH,Cheshire County,rural,Northeast,New England,706.698,68065,45765,44.8,58
1988,33005,NH,Cheshire County,RURAL,Northeast,New England,706.698,69396,46470,48,72
1989,33005,NH,Cheshire County,rural,Northeast,New England,706.698,70102,46715,57,78
1990,33005,NH,Cheshire County,rural,Northeast,New England,706.698,70255,46621,90,88
1990,33005,NH,Cheshire County,rural,Northeast,New England,706.698,70255,46621,90,88
1991,33005,NH,Cheshire County,rural,Northeast,New England,706.698,70657,46555,53,78
1992,33005,NH,Cheshire County,  RURAL ,Northeast,New England,706.698,70896,46467,51,111
1993,33005,NH,Cheshire County,rural,Northeast,New England,706.698,71319,46736,52,108
1994,33005,NH,Cheshire County,rural,Northeast,New England,706.698,71124,46516,61,130
1995,33005,NH,Cheshire County,rural,Northeast,New England,706.698,71540,47036,70,109
1995,33005,NH,Cheshire County,rural,Northeast,New England,706.698,71540,47036,70,109
1996,33005,NH,Cheshire County,RURAL,Northeast,New England,706.698,72203,47801,79,104
1997,33005,NH,Cheshire County,rural,Northeast,New England,706.698,72805,48460,88,123
1998,33005,NH,Cheshire County,rural,Northeast,New England,706.698,73144,48830,97,115
1999,33005,NH,Cheshire County,rural,Northeast,New England,706.698,73447,49259,106,109
2000,33005,NH,Cheshire County,rural,Northeast,New England,706.698,73953,49821,106.6667,120
2001,33005,NH,Cheshire County,rural,Northeast,New England,706.698,74372,50437,107.3333,119
2002,33005,NH,Cheshire County,rural,Northeast,New England,706.698,75047,51229,108,110
2003,33005,NH,Cheshire County,rural,Northeast,New England,706.698,76135,52337,108.6667,114.5
2003,33005,NH,Cheshire County,rural,Northeast,New England,706.698,76135,52337,108.6667,114.5
2004,33005,NH,Cheshire County,rural,Northeast,New England,706.698,76709,52935,109.3333,119
2005,33005,NH,Cheshire County,rural,Northeast,New England,706.698,77061,53413,110,123.5
2006,33005,NH,Cheshire County,  RURAL ,Northeast,New England,706.698,77658,53994,116,128
2007,33005,NH,Cheshire County,Rural,Northeast,New England,706.698,77745,54161,122,132.5
2008,33005,NH,Cheshire County,rural,Northeast,New England,706.698,77472,53885,128,137
2009,33005,NH,Cheshire County,rural,Northeast,New England,706.698,77302,53754,134,141.5
2010,33005,NH,Cheshire County,rural,Northeast,New England,706.698,77117,53583,140,146
2011,33005,NH,Cheshire County,rural,Northeast,New England,706.698,77050,53514,146,138
2012,33005,NH,Cheshire County,rural,Northeast,New England,706.698,76874,53254,152,129
2013,33005,NH,Cheshire County,rural,Northeast,New England,706.698,76802,52663,158,109
2014,33005,NH,Cheshire County,rural,Northeast,New England,706.698,76590,51981,158,115
2015,33005,NH,Cheshire County,rural,Northeast,New England,706.698,76263,51367,158,103
2016,33005,NH,Cheshire County,rural,Northeast,New England,706.698,76036,50965,,
1970,33007,NH,Coos County,rural,Northeast,New England,1794.566,34255,20206,12,
1971,33007,NH,Coos County,rural,Northeast,New England,1794.566,34092,20234,12,
1972,33007,NH,Coos County,rural,Northeast,New England,1794.566,34445,20673,12,
1973,33007,NH,Coos County,rural,Northeast,New England,1794.566,34690,21052,12,
1973,33007,NH,Coos County,rural,Northeast,New England,1794.566,34690,21052,12,
1974,33007,NH,Coos County,rural,Northeast,New England,1794.566,34715,21266,12,
1975,33007,NH,Coos County,rural,Northeast,New England,1794.566,35413,21952,12,
1976,33007,NH,Coos County,rural,Northeast,New England,1794.566,35124,21907,12,
1977,33007,NH,Coos County,rural,Northeast,New England,1794.566,35007,21957,12,
1978,33007,NH,Coos County,rural,Northeast,New England,1794.566,35458,22412,12,
1979,33007,NH,Coos County,Rural,Northeast,New England,1794.566,35022,22239,10.2,
1980,33007,NH,Coos County,Rural,Northeast,New England,1794.566,35054,22346,8.4,
1981,33007,NH,Coos County,rural,Northeast,New England,1794.566,34500,22020,6.6,
1982,33007,NH,Coos County,rural,Northeast,New England,1794.566,34394,21928,4.8,
1983,33007,NH,Coos County,Rural,Northeast,New England,1794.566,33953,21674,3,
1984,33007,NH,Coos County,rural,Northeast,New England,1794.566,34065,21809,7.8,12
1985,33007,NH,Coos County,rural  ,Northeast,New England,1794.566,34077,21884,12.6,12
1986,33007,NH,Coos County,rural,Northeast,New England,1794.566,34454,22165,17.4,15
1987,33007,NH,Coos County,Rural,Northeast,New England,1794.566,34701,22350,22.2,14
1988,33007,NH,Coos County,RURAL,Northeast,New England,1794.566,34714,22261,27,18
1988,33007,NH,Coos County,RURAL,Northeast,New England,1794.566,34714,22261,27,18
1989,33007,NH,Coos County,rural,Northeast,New England,1794.566,34738,22148,26.6,24
1990,33007,NH,Coos County,rural,Northeast,New England,1794.566,34893,22126,26.2,30
1991,33007,NH,Coos County,rural,Northeast,New England,1794.566,34784,21858,25.8,34
1991,33007,NH,Coos County,rural,Northeast,New England,1794.566,34784,21858,25.8,34
1992,33007,NH,Coos County,rural,Northeast,New England,1794.566,34430,21485,25.4,35
1993,33007,NH,Coos County,rural,Northeast,New England,1794.566,34054,21193,25,41
1994,33007,NH,Coos County,rural,Northeast,New England,1794.566,33997,21071,26.33333,45
1995,33007,NH,Coos County,rural,Northeast,New England,1794.566,33779,20921,27.66667,58
1996,33007,NH,Coos County,rural,Northeast,New England,1794.566,33544,20862,29,60
1997,33007,NH,Coos County,rural,Northeast,New England,1794.566,33437,20868,30.33333,55
1998,33007,NH,Coos County,rural,Northeast,New England,1794.566,33087,20704,31.66667,49
1999,33007,NH,Coos County,rural,Northeast,New England,1794.566,32998,20741,33,47
2000,33007,NH,Coos County,rural,Northeast,New England,1794.566,33158,20968,32.83333,41
2000,33007,NH,Coos County,rural,Northeast,New England,1794.566,33158,20968,32.83333,41
2001,33007,NH,Coos County,rural,Northeast,New England,1794.566,33113,21065,32.66667,43
2002,33007,NH,Coos County,rural,Northeast,New England,1794.566,33234,21327,32.5,40
2003,33007,NH,Coos County,rural,Northeast,New England,1794.566,33462,21592,32.33333,42
2004,33007,NH,Coos County,rural,Northeast,New England,1794.566,33589,21769,32.16667,44
2005,33007,NH,Coos County,rural,Northeast,New England,1794.566,33845,22094,32,46
2006,33007,NH,Coos County,rural,Northeast,New England,1794.566,33814,22159,38,48
2007,33007,NH,Coos County,rural,Northeast,New England,1794.566,33751,22151,38,50
2008,33007,NH,Coos County,rural,Northeast,New England,1794.566,33488,21991,38,52
2009,33007,NH,Coos County,rural,Northeast,New England,1794.566,33224,21826,40,54
2010,33007,NH,Coos County,rural,Northeast,New England,1794.566,33052,21714,35,56
2011,33007,NH,Coos County,rural,Northeast,New England,1794.566,32974,21622,29,46
2012,33007,NH,Coos County,rural,Northeast,New England,1794.566,32501,21257,35,49
2013,33007,NH,Coos County,rural,Northeast,New England,1794.566,31973,20765,37,58
2013,33007,NH,Coos County,rural,Northeast,New England,1794.566,31973,20765,37,58
2014,33007,NH,Coos County,rural,Northeast,New England,1794.566,31946,20650,38,65
2015,33007,NH,Coos County,rural,Northeast,New England,1794.566,32770,21383,38,64
2016,33007,NH,Coos County,rural,Northeast,New England,1794.566,32322,20922,,
1970,33009,NH,Grafton County,rural  ,Northeast,New England,1708.589,55211,35229,24,
1971,33009,NH,Grafton County,rural,Northeast,New England,1708.589,56395,36270,24.25,
1972,33009,NH,Grafton County,rural  ,Northeast,New England,1708.589,57989,37680,24.5,
1973,33009,NH,Grafton County,rural,Northeast,New England,1708.589,59945,39376,24.75,
1974,33009,NH,Grafton County,rural,Northeast,New England,1708.589,59356,39196,25,
1975,33009,NH,Grafton County,rural,Northeast,New England,1708.589,60693,40372,25.25,
1976,33009,NH,Grafton County,Rural,Northeast,New England,1708.589,61678,41283,25.5,
1977,33009,NH,Grafton County,rural  ,Northeast,New England,1708.589,63432,42768,25.75,
1978,33009,NH,Grafton County,rural,Northeast,New England,1708.589,63821,43174,26,
1979,33009,NH,Grafton County,rural,Northeast,New England,1708.589,64997,44168,28.6,
1980,33009,NH,Grafton County,rural,Northeast,New England,1708.589,65935,44792,31.2,
1981,33009,NH,Grafton County,rural,Northeast,New England,1708.589,66074,45032,33.8,
1981,33009,NH,Grafton County,rural,Northeast,New England,1708.589,66074,45032,33.8,
1982,33009,NH,Grafton County, rural,Northeast,New England,1708.589,66813,45554,36.4,
1983,33009,NH,Grafton County,rural,Northeast,New England,1708.589,67031,45826,39,21
1984,33009,NH,Grafton County,rural,Northeast,New England,1708.589,67961,46649,43.6,26
1985,33009,NH,Grafton County,rural,Northeast,New England,1708.589,67782,46681,48.2,31
1986,33009,NH,Grafton County,rural,Northeast,New England,1708.589,69011,47646,52.8,37
1987,33009,NH,Grafton County,rural,Northeast,New England,1708.589,70517,48762,57.4,46
1988,33009,NH,Grafton County,RURAL,Northeast,New England,1708.589,73887,50907,62,53
1989,33009,NH,Grafton County,rural,Northeast,New England,1708.589,75170,51562,60.6,58
1990,33009,NH,Grafton County,rural,Northeast,New England,1708.589,75064,51298,59.2,60
1991,33009,NH,Grafton County,rural,Northeast,New England,1708.589,75680,51252,57.8,64
1992,33009,NH,Grafton County,rural,Northeast,New England,1708.589,76448,51504,56.4,81
1993,33009,NH,Grafton County,rural,Northeast,New England,1708.589,77080,51880,55,76
1994,33009,NH,Grafton County, rural,Northeast,New England,1708.589,78126,52584,57.83333,88
1995,33009,NH,Grafton County,rural,Northeast,New England,1708.589,78941,53241,60.66667,104
1996,33009,NH,Grafton County,rural,Northeast,New England,1708.589,79555,53850,63.5,115
1997,33009,NH,Grafton County,rural,Northeast,New England,1708.589,79942,54366,66.33334,114
1998,33009,NH,Grafton County,rural,Northeast,New England,1708.589,81028,55305,69.16666,123
1999,33009,NH,Grafton County,rural,Northeast,New England,1708.589,81387,55772,72,135
2000,33009,NH,Grafton County,  RURAL ,Northeast,New England,1708.589,81868,56283,592,117
2000,33009,,,,,,,,,78.66666,
2001,33009,NH,Grafton County,rural,Northeast,New England,1708.589,82233,56817,85.33334,116
2002,33009,NH,Grafton County,rural,Northeast,New England,1708.589,83152,57594,92,93
2003,33009,NH,Grafton County,rural,Northeast,New England,1708.589,84211,58644,98.66666,101.875
2004,33009,NH,Grafton County,Rural,Northeast,New England,1708.589,85312,59616,105.3333,110.75
2004,33009,NH,Grafton County,Rural,Northeast,New England,1708.589,85312,59616,105.3333,110.75
2005,33009,NH,Grafton County,rural,Northeast,New England,1708.589,86287,60471,112,119.625
2006,33009,NH,Grafton County,rural,Northeast,New England,1708.589,87236,61161,128,128.5
2007,33009,NH,Grafton County,rural,Northeast,New England,1708.589,87764,61492,153,137.375
2008,33009,NH,Grafton County,rural,Northeast,New England,1708.589,88745,61990,139,146.25
2009,33009,NH,Grafton County,rural,Northeast,New England,1708.589,88926,61930,157,155.125
2010,33009,NH,Grafton County,rural,Northeast,New England,1708.589,89125,62111,140,164
2011,33009,NH,Grafton County,rural,Northeast,New England,1708.589,89107,62074,97,164
2012,33009,NH,Grafton County,rural,Northeast,New England,1708.589,89066,61934,133,174
2013,33009,NH,Grafton County,  RURAL ,Northeast,New England,1708.589,89251,61492,163,169
2014,33009,NH,Grafton County,Rural,Northeast,New England,1708.589,89447,61175,122,173
2015,33009,NH,Grafton County,rural,Northeast,New England,1708.589,89425,60684,122,159
2016,33009,NH,Grafton County,rural,Northeast,New England,1708.589,88831,59858,,
1970,33011,NH,Hillsborough County,small/mid,Northeast,New England,876.407,226635,135636,124,
1971,33011,NH,Hillsborough County,small/mid,Northeast,New England,876.407,237459,143728,124.875,
1972,33011,NH,Hillsborough County,small/mid,Northeast,New England,876.407,235887,143933,125.75,
1973,33011,NH,Hillsborough County,small/mid,Northeast,New England,876.407,239595,147759,126.625,
1974,33011,NH,Hillsborough County,small/mid,Northeast,New England,876.407,243606,151650,127.5,
1975,33011,NH,Hillsborough County,suburban,Northeast,New England,876.407,248218,155843,128.375,
1976,33011,NH,Hillsborough County,suburban,Northeast,New England,876.407,255826,163054,129.25,
1977,33011,NH,Hillsborough County,suburban,Northeast,New England,876.407,262919,169799,130.125,
1978,33011,NH,Hillsborough County,small/mid,Northeast,New England,876.407,268673,175540,131,
1979,33011,NH,Hillsborough County,suburban,Northeast,New England,876.407,275213,181533,138.2,
1980,33011,NH,Hillsborough County,small/mid,Northeast,New England,876.407,278352,184642,145.4,
1981,33011,NH,Hillsborough County,small/mid  ,Northeast,New England,876.407,283840,189430,152.6,
1982,33011,NH,Hillsborough County,SMALL/MID,Northeast,New England,876.407,287331,192326,159.8,
1983,33011,NH,Hillsborough County,small/mid,Northeast,New England,876.407,290818,195723,167,70
1984,33011,NH,Hillsborough County,suburban,Northeast,New England,876.407,298091,201928,197.5,104
1985,33011,NH,Hillsborough County,small/mid,Northeast,New England,876.407,307490,209542,228,159
1986,33011,NH,Hillsborough County,small/mid,Northeast,New England,876.407,316267,216515,257,213
1986,33011,NH,Hillsborough County,small/mid,Northeast,New England,876.407,316267,216515,257,213
1987,33011,NH,Hillsborough County,small/mid,Northeast,New England,876.407,324218,222712,286,247
1988,33011,NH,Hillsborough County,Small/mid,Northeast,New England,876.407,329318,225659,281,319
1989,33011,NH,Hillsborough County,suburban,Northeast,New England,876.407,335054,228860,308,396
1990,33011,NH,Hillsborough County,small/mid,Northeast,New England,876.407,336768,229206,392,474
1991,33011,NH,Hillsborough County,suburban,Northeast,New England,876.407,337066,226641,441,582
1992,33011,NH,Hillsborough County,small/mid,Northeast,New England,876.407,341079,227833,419,653
1993,33011,NH,Hillsborough County,small/mid,Northeast,New England,876.407,344944,229485,500,670
1994,33011,NH,Hillsborough County,suburban,Northeast,New England,876.407,349191,231678,440,689
1995,33011,NH,Hillsborough County,small/mid,Northeast,New England,876.407,353651,234915,421,626
1996,33011,NH,Hillsborough County,small/mid,Northeast,New England,876.407,358624,238906,443,662
1997,33011,NH,Hillsborough County,suburban,Northeast,New England,876.407,364261,243155,532,661
1998,33011,NH,Hillsborough County,small/mid,Northeast,New England,876.407,370597,247467,600,670
1999,33011,NH,Hillsborough County,suburban,Northeast,New England,876.407,376407,252385,611,678
2000,33011,NH,Hillsborough County, small/mid,Northeast,New England,876.407,382162,257071,564,650
2001,33011,NH,Hillsborough County,small/mid,Northeast,New England,876.407,387414,261755,419,652
2002,33011,NH,Hillsborough County,small/mid,Northeast,New England,876.407,389665,264305,482,643
2003,33011,NH,Hillsborough County,small/mid,Northeast,New England,876.407,391461,266728,475,663.125
2004,33011,NH,Hillsborough County,small/mid,Northeast,New England,876.407,394428,269736,480,683.25
2005,33011,NH,Hillsborough County,small/mid,Northeast,New England,876.407,396381,272073,516,703.375
2006,33011,NH,Hillsborough County,suburban,Northeast,New England,876.407,398169,274287,529,723.5
2007,33011,NH,Hillsborough County,suburban,Northeast,New England,876.407,398843,275172,560,743.625
2008,33011,NH,Hillsborough County,small/mid,Northeast,New England,876.407,399556,275437,545,763.75
2008,33011,NH,Hillsborough County,small/mid,Northeast,New England,876.407,399556,275437,545,763.75
2009,33011,NH,Hillsborough County,suburban,Northeast,New England,876.407,400148,276107,567,783.875
2010,33011,NH,Hillsborough County,suburban,Northeast,New England,876.407,400717,276634,605,804
2011,33011,NH,Hillsborough County,small/mid,Northeast,New England,876.407,401038,276902,607,749
2012,33011,NH,Hillsborough County,small/mid,Northeast,New England,876.407,401829,277440,565,812
2013,33011,NH,Hillsborough County,small/mid,Northeast,New England,876.407,402715,276990,523,817
2014,33011,NH,Hillsborough County,small/mid,Northeast,New England,876.407,403371,276619,558,817
2014,33011,NH,Hillsborough County,suburban,Northeast,New England,876.407,403371,276619,558,817
2015,33011,NH,Hillsborough County,suburban,Northeast,New England,876.407,405062,276988,476,752
2016,33011,NH,Hillsborough County,small/mid,Northeast,New England,876.407,406009,276899,,
1970,33013,NH,Merrimack County,rural,Northeast,New England,932.757,81352,48705,38,
1971,33013,NH,Merrimack County,rural,Northeast,New England,932.757,83091,50201,36.625,
1972,33013,NH,Merrimack County,rural,Northeast,New England,932.757,86712,53143,35.25,
1973,33013,NH,Merrimack County,rural,Northeast,New England,932.757,88613,54933,33.875,
1974,33013,NH,Merrimack County,  RURAL ,Northeast,New England,932.757,89207,55786,32.5,
1975,33013,NH,Merrimack County,rural,Northeast,New England,932.757,90217,56886,31.125,
1976,33013,NH,Merrimack County,RURAL,Northeast,New England,932.757,90602,57697,29.75,
1977,33013,NH,Merrimack County,rural,Northeast,New England,932.757,92944,59685,28.375,
1978,33013,NH,Merrimack County, rural,Northeast,New England,932.757,95045,61570,27,
1979,33013,NH,Merrimack County,rural,Northeast,New England,932.757,96501,62996,33.8,
1980,33013,NH,Merrimack County,rural,Northeast,New England,932.757,98602,64598,40.6,
1981,33013,NH,Merrimack County,rural,Northeast,New England,932.757,99251,65295,47.4,
1982,33013,NH,Merrimack County,rural,Northeast,New England,932.757,100089,65934,620,
1982,33013,,,,,,,,,54.2,
1983,33013,NH,Merrimack County,rural,Northeast,New England,932.757,100981,66773,61,21
1984,33013,NH,Merrimack County,rural,Northeast,New England,932.757,102484,68121,71,26
1985,33013,NH,Merrimack County,rural,Northeast,New England,932.757,104581,69843,81,41
1986,33013,NH,Merrimack County,rural,Northeast,New England,932.757,107633,72154,98,55
1987,33013,NH,Merrimack County,rural,Northeast,New England,932.757,110724,74415,98,76
1988,33013,NH,Merrimack County,rural,Northeast,New England,932.757,115772,77555,100,100
1989,33013,NH,Merrimack County,RURAL,Northeast,New England,932.757,119286,79582,126,121
1990,33013,NH,Merrimack County,rural,Northeast,New England,932.757,120742,80269,142,151
1991,33013,NH,Merrimack County,rural,Northeast,New England,932.757,121372,79688,140,162
1992,33013,NH,Merrimack County,rural,Northeast,New England,932.757,121275,79125,108,190
1993,33013,NH,Merrimack County,rural,Northeast,New England,932.757,122100,79486,101,178
