year,fips,state,county_name,urbanicity,region,division,land_area,total_pop,total_pop_15to64,total_jail_pop,total_prison_pop
1997,9001,CT,Fairfield County,small/mid,Northeast,New England,624.97,861020,561611,,
1998,9001,CT,Fairfield County,small/mid,Northeast,New England,624.97,868651,565213,,
1999,9001,CT,Fairfield County,small/mid,Northeast,New England,624.97,877043,569238,,
2000,9001,CT,Fairfield County,small/mid,Northeast,New England,624.97,884364,573474,,
2001,9001,CT,Fairfield County,Small/mid,Northeast,New England,624.97,889063,576999,,
2002,9001,CT,Fairfield County,small/mid,Northeast,New England,624.97,892900,580712,,
2003,9001,CT,Fairfield County,small/mid,Northeast,New England,624.97,896342,583589,,
2004,9001,CT,Fairfield County,SMALL/MID,Northeast,New England,624.97,897472,585587,,
2005,9001,CT,Fairfield County,small/mid,Northeast,New England,624.97,897653,588464,,
2006,9001,CT,Fairfield County,small/mid,Northeast,New England,624.97,896254,590156,,
2007,9001,CT,Fairfield County,small/mid,Northeast,New England,624.97,897498,592158,,
2008,9001,CT,Fairfield County,small/mid,Northeast,New England,624.97,903824,596518,,
2009,9001,CT,Fairfield County,small/mid,Northeast,New England,624.97,910421,601757,,
2010,9001,CT,Fairfield County,small/mid,Northeast,New England,624.97,916846,606352,,
2011,9001,CT,Fairfield County,small/mid,Northeast,New England,624.97,919749,608836,,
2012,9001,CT,Fairfield County,small/mid,Northeast,New England,624.97,929398,616447,,
2013,9001,CT,Fairfield County,small/mid,Northeast,New England,624.97,936345,619827,,
2014,9001,CT,Fairfield County,small/mid,Northeast,New England,624.97,942865,624663,,
2015,9001,CT,Fairfield County,small/mid,Northeast,New England,624.97,946547,627377,,
2016,9001,CT,Fairfield County,small/mid,Northeast,New England,624.97,948116,628634,,
2016,9001,CT,Fairfield County,small/mid,Northeast,New England,624.97,948116,628634,,
1970,9003,CT,Hartford County,urban,Northeast,New England,735.132,818201,513027,,
1971,9003,CT,Hartford County,urban,Northeast,New England,735.132,824078,520742,,
1972,9003,CT,Hartford County,urban,Northeast,New England,735.132,821290,523877,,
1973,9003,CT,Hartford County,urban,Northeast,New England,735.132,818958,527561,,
1974,9003,CT,Hartford County,urban,Northeast,New England,735.132,818465,532171,,
1974,9003,CT,Hartford County,urban,Northeast,New England,735.132,818465,532171,,
1975,9003,CT,Hartford County,  URBAN ,Northeast,New England,735.132,814176,533593,,
1975,9003,CT,Hartford County,  URBAN ,Northeast,New England,735.132,814176,533593,,
1976,9003,CT,Hartford County,urban,Northeast,New England,735.132,810701,536039,,
1977,9003,CT,Hartford County,urban,Northeast,New England,735.132,806379,536903,,
1978,9003,CT,Hartford County,urban,Northeast,New England,735.132,805987,540644,,
1978,9003,CT,Hartford County,urban,Northeast,New England,735.132,805987,540644,,
1979,9003,CT,Hartford County,urban,Northeast,New England,735.132,805515,543668,,
1980,9003,CT,Hartford County,urban,Northeast,New England,735.132,809169,548952,,
1981,9003,CT,Hartford County,urban,Northeast,New England,735.132,811858,552996,,
1982,9003,CT,Hartford County,urban,Northeast,New England,735.132,812389,553906,,
1983,9003,CT,Hartford County,urban,Northeast,New England,735.132,818509,558112,,
1984,9003,CT,Hartford County,urban,Northeast,New England,735.132,821297,560893,,
1985,9003,CT,Hartford County,urban,Northeast,New England,735.132,826380,564486,,
1986,9003,CT,Hartford County,urban,Northeast,New England,735.132,834355,569560,,
1987,9003,CT,Hartford County,urban,Northeast,New England,735.132,843158,573987,,
1987,9003,CT,Hartford County,urban,Northeast,New England,735.132,843158,573987,,
1988,9003,CT,Hartford County,urban,Northeast,New England,735.132,853029,578342,,
1989,9003,CT,Hartford County,urban,Northeast,New England,735.132,853026,574259,,
1990,9003,CT,Hartford County,urban,Northeast,New England,735.132,852567,570351,,
1991,9003,CT,Hartford County,URBAN,Northeast,New England,735.132,854316,566710,,
1992,9003,CT,Hartford County,urban,Northeast,New England,735.132,851504,560431,,
1993,9003,CT,Hartford County,  URBAN ,Northeast,New England,735.132,851008,555693,,
1994,9003,CT,Hartford County,urban,Northeast,New England,735.132,849602,552457,,
1995,9003,CT,Hartford County,urban,Northeast,New England,735.132,846135,548026,,
1996,9003,CT,Hartford County,urban,Northeast,New England,735.132,846156,547897,,
1997,9003,CT,Hartford County,urban,Northeast,New England,735.132,846001,548250,,
1998,9003,CT,Hartford County,urban,Northeast,New England,735.132,849006,549396,,
1999,9003,CT,Hartford County,urban,Northeast,New England,735.132,853039,551874,,
2000,9003,CT,Hartford County,urban,Northeast,New England,735.132,858416,556054,,
2001,9003,CT,Hartford County,urban,Northeast,New England,735.132,862573,560711,,
2002,9003,CT,Hartford County,urban,Northeast,New England,735.132,867451,565917,,
2003,9003,CT,Hartford County,urban,Northeast,New England,735.132,873335,571873,,
2004,9003,CT,Hartford County,urban,Northeast,New England,735.132,874449,575129,,
2005,9003,CT,Hartford County,URBAN,Northeast,New England,735.132,878081,581294,,
2006,9003,CT,Hartford County,URBAN,Northeast,New England,735.132,881298,586562,,
2007,9003,CT,Hartford County,urban,Northeast,New England,735.132,884548,590144,,
2008,9003,CT,Hartford County,urban,Northeast,New England,735.132,887891,592585,,
2009,9003,CT,Hartford County,urban,Northeast,New England,735.132,891667,595865,,
2010,9003,CT,Hartford County,Urban,Northeast,New England,735.132,894031,598029,,
2011,9003,CT,Hartford County,urban,Northeast,New England,735.132,895504,599553,,
2011,9003,CT,Hartford County,urban,Northeast,New England,735.132,895504,599553,,
2012,9003,CT,Hartford County,urban,Northeast,New England,735.132,897778,601490,,
2013,9003,CT,Hartford County,urban,Northeast,New England,735.132,898572,600176,,
2014,9003,CT,Hartford County,urban,Northeast,New England,735.132,899765,599762,,
2015,9003,CT,Hartford County,urban,Northeast,New England,735.132,898810,598142,,
2016,9003,CT,Hartford County,urban,Northeast,New England,735.132,897626,596337,,
1970,9005,CT,Litchfield County,rural  ,Northeast,New England,920.49,144283,87573,,
1971,9005,CT,Litchfield County, rural,Northeast,New England,920.49,145081,88528,,
1972,9005,CT,Litchfield County,Rural,Northeast,New England,920.49,145917,89789,,
1973,9005,CT,Litchfield County,rural,Northeast,New England,920.49,147142,91366,,
1974,9005,CT,Litchfield County,rural,Northeast,New England,920.49,146220,91391,,
1975,9005,CT,Litchfield County,rural,Northeast,New England,920.49,148703,93771,,
1976,9005,CT,Litchfield County,rural,Northeast,New England,920.49,150157,95596,,
1977,9005,CT,Litchfield County,rural,Northeast,New England,920.49,149087,95496,,
1978,9005,CT,Litchfield County,rural,Northeast,New England,920.49,153724,99510,,
1979,9005,CT,Litchfield County,rural,Northeast,New England,920.49,155615,101394,,
1980,9005,CT,Litchfield County,rural,Northeast,New England,920.49,157330,103021,,
1981,9005,CT,Litchfield County,rural,Northeast,New England,920.49,158750,104650,,
1982,9005,CT,Litchfield County,rural,Northeast,New England,920.49,159432,105480,,
1983,9005,CT,Litchfield County,rural,Northeast,New England,920.49,160715,106595,,
1984,9005,CT,Litchfield County,rural,Northeast,New England,920.49,161021,107242,,
1985,9005,CT,Litchfield County,rural,Northeast,New England,920.49,162395,108448,,
1986,9005,CT,Litchfield County,rural,Northeast,New England,920.49,165084,110433,,
1987,9005,CT,Litchfield County,rural,Northeast,New England,920.49,167517,112013,,
1988,9005,CT,Litchfield County,rural,Northeast,New England,920.49,169824,113345,,
1989,9005,CT,Litchfield County,rural,Northeast,New England,920.49,172757,114745,,
1990,9005,CT,Litchfield County,rural,Northeast,New England,920.49,174462,115420,,
1990,9005,CT,Litchfield County,rural,Northeast,New England,920.49,174462,115420,,
1991,9005,CT,Litchfield County,rural  ,Northeast,New England,920.49,175469,115379,,
1991,9005,CT,Litchfield County,rural  ,Northeast,New England,920.49,175469,115379,,
1992,9005,CT,Litchfield County,rural,Northeast,New England,920.49,176261,115335,,
1993,9005,CT,Litchfield County,rural,Northeast,New England,920.49,177147,115271,,
1994,9005,CT,Litchfield County,rural,Northeast,New England,920.49,177588,115186,,
1995,9005,CT,Litchfield County,  RURAL ,Northeast,New England,920.49,178258,115464,,
1996,9005,CT,Litchfield County,rural,Northeast,New England,920.49,179236,116156,,
1997,9005,CT,Litchfield County,rural,Northeast,New England,920.49,179770,116951,,
1998,9005,CT,Litchfield County,rural,Northeast,New England,920.49,180506,117455,,
1999,9005,CT,Litchfield County,rural,Northeast,New England,920.49,181328,118176,,
2000,9005,CT,Litchfield County,rural,Northeast,New England,920.49,182597,119268,,
2001,9005,CT,Litchfield County,rural,Northeast,New England,920.49,184118,120586,,
2002,9005,CT,Litchfield County,rural,Northeast,New England,920.49,185974,122402,,
2003,9005,CT,Litchfield County,rural,Northeast,New England,920.49,187424,123871,,
2004,9005,CT,Litchfield County,rural,Northeast,New England,920.49,188601,125184,,
2005,9005,CT,Litchfield County,rural,Northeast,New England,920.49,188912,126159,,
2006,9005,CT,Litchfield County,rural,Northeast,New England,920.49,189682,126972,,
2007,9005,CT,Litchfield County,rural,Northeast,New England,920.49,189866,127217,,
2008,9005,CT,Litchfield County,rural,Northeast,New England,920.49,190175,127236,,
2009,9005,CT,Litchfield County,rural,Northeast,New England,920.49,190015,127052,,
2010,9005,CT,Litchfield County,rural,Northeast,New England,920.49,189926,126870,,
2011,9005,CT,Litchfield County,rural,Northeast,New England,920.49,189829,126800,,
2012,9005,CT,Litchfield County,rural,Northeast,New England,920.49,189076,126233,,
2013,9005,CT,Litchfield County,Rural,Northeast,New England,920.49,187685,124570,,
2014,9005,CT,Litchfield County, rural,Northeast,New England,920.49,187062,123746,,
2015,9005,CT,Litchfield County,rural,Northeast,New England,920.49,185585,122399,,
2016,9005,CT,Litchfield County,rural,Northeast,New England,920.49,184349,120998,,
1970,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,115430,71275,,
1971,9007,CT,Middlesex County,  SUBURBAN ,Northeast,New England,369.304,117096,72940,,
1972,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,119507,75343,,
1973,9007,CT,Middlesex County,SUBURBAN,Northeast,New England,369.304,121976,77836,,
1974,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,124075,80086,,
1975,9007,CT,Middlesex County,Suburban,Northeast,New England,369.304,124899,81351,,
1976,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,125246,82439,,
1976,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,125246,82439,,
1977,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,124719,82696,,
1978,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,126689,84745,,
1979,9007,CT,Middlesex County, suburban,Northeast,New England,369.304,128373,86487,,
1980,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,129350,87712,,
1981,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,130096,88805,,
1982,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,130086,89110,,
1983,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,131028,89989,,
1984,9007,CT,Middlesex County, suburban,Northeast,New England,369.304,133346,91941,,
1984,9007,CT,Middlesex County, suburban,Northeast,New England,369.304,133346,91941,,
1985,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,134187,92764,,
1986,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,135580,93885,,
1987,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,138438,95820,,
1988,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,140716,97217,,
1989,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,142428,97962,,
1990,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,143514,98300,,
1991,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,144146,98134,,
1992,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,144486,97631,,
1993,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,145617,97745,,
1994,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,146682,98077,,
1995,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,148119,98865,,
1996,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,148995,99436,,
1997,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,150377,100567,,
1998,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,151807,101473,,
1999,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,153340,102562,,
2000,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,155593,104285,,
2001,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,157006,105453,,
2002,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,159187,106994,,
2003,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,160864,108263,,
2004,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,161450,108885,,
2004,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,161450,108885,,
2005,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,162191,109587,,
2006,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,163473,110714,,
2007,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,164129,111140,,
2008,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,164962,111449,,
2009,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,165607,111633,,
2010,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,165676,111679,,
2011,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,165625,111657,,
2012,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,166265,112031,,
2013,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,165519,111049,,
2013,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,165519,111049,,
2014,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,165293,110648,,
2015,9007,CT,Middlesex County,suburban,Northeast,New England,369.304,164717,110030,,
2016,9007,CT,Middlesex County,suburban  ,Northeast,New England,369.304,163698,109025,,
1970,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,747360,466982,,
1971,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,757031,476413,,
1972,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,758128,481085,,
1973,9009,CT,New Haven County, small/mid,Northeast,New England,604.502,756781,484200,,
1974,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,759277,489804,,
1975,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,759648,493477,,
1976,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,758264,496177,,
1977,9009,CT,New Haven County,  SMALL/MID ,Northeast,New England,604.502,757919,499055,,
1978,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,757128,501551,,
1979,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,760223,506265,,
1980,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,762277,509632,,
1981,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,763369,512623,,
1982,9009,CT,New Haven County,SMALL/MID,Northeast,New England,604.502,764876,514246,,
1983,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,770969,518489,,
1984,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,776264,523019,,
1985,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,783090,527872,,
1986,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,789522,531986,,
1987,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,796486,535267,,
1988,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,801338,536396,,
1989,9009,CT,New Haven County,SMALL/MID,Northeast,New England,604.502,804006,534384,,
1990,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,805366,532099,,
1991,9009,CT,New Haven County, small/mid,Northeast,New England,604.502,807490,529746,,
1992,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,808659,527462,,
1993,9009,CT,New Haven County, small/mid,Northeast,New England,604.502,808977,524787,,
1994,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,809178,523490,,
1995,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,809157,522591,,
1996,9009,CT,New Haven County,small/mid  ,Northeast,New England,604.502,811000,524430,,
1997,9009,CT,New Haven County, small/mid,Northeast,New England,604.502,813505,527671,,
1998,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,817313,530205,,
1998,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,817313,530205,,
1999,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,820396,532484,,
2000,9009,CT,New Haven County, small/mid,Northeast,New England,604.502,824911,536411,,
2001,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,829875,542316,,
2002,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,835099,548816,,
2003,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,841939,556052,,
2004,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,844505,560658,,
2005,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,847162,566407,,
2006,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,850207,571161,,
2007,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,853598,574796,,
2008,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,856622,576938,,
2009,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,860025,579846,,
2010,9009,CT,New Haven County,SMALL/MID,Northeast,New England,604.502,862462,581714,,
2011,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,863618,583010,,
2012,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,864725,584727,,
2013,9009,CT,New Haven County,small/mid  ,Northeast,New England,604.502,865335,583095,,
2013,9009,CT,New Haven County,small/mid  ,Northeast,New England,604.502,865335,583095,,
2014,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,864558,581256,,
2015,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,864073,579842,,
2016,9009,CT,New Haven County,small/mid,Northeast,New England,604.502,861594,576928,,
1970,9011,CT,New London County,small/mid,Northeast,New England,665.141,231317,143274,,
1971,9011,CT,New London County,  SMALL/MID ,Northeast,New England,665.141,233976,146109,,
1972,9011,CT,New London County,small/mid,Northeast,New England,665.141,238859,150901,,
1973,9011,CT,New London County,small/mid,Northeast,New England,665.141,238139,151990,,
1974,9011,CT,New London County,small/mid,Northeast,New England,665.141,238364,153891,,
1975,9011,CT,New London County,small/mid,Northeast,New England,665.141,241630,157769,,
1976,9011,CT,New London County,small/mid,Northeast,New England,665.141,241969,159723,,
1977,9011,CT,New London County,small/mid,Northeast,New England,665.141,241266,160787,,
1978,9011,CT,New London County,small/mid,Northeast,New England,665.141,242731,163461,,
1979,9011,CT,New London County,small/mid,Northeast,New England,665.141,240812,163173,,
1980,9011,CT,New London County,small/mid,Northeast,New England,665.141,239335,162911,,
1981,9011,CT,New London County,small/mid,Northeast,New England,665.141,241995,165674,,
1982,9011,CT,New London County,small/mid,Northeast,New England,665.141,243042,166839,,
1983,9011,CT,New London County,small/mid,Northeast,New England,665.141,246802,169655,,
1984,9011,CT,New London County,SMALL/MID,Northeast,New England,665.141,248993,171657,,
1984,9011,CT,New London County,SMALL/MID,Northeast,New England,665.141,248993,171657,,
1985,9011,CT,New London County,small/mid,Northeast,New England,665.141,248206,171361,,
1986,9011,CT,New London County,small/mid,Northeast,New England,665.141,248768,171820,,
1987,9011,CT,New London County, small/mid,Northeast,New England,665.141,250550,172711,,
1988,9011,CT,New London County,small/mid  ,Northeast,New England,665.141,252896,173726,,
1989,9011,CT,New London County,small/mid,Northeast,New England,665.141,253804,173271,,
1990,9011,CT,New London County,small/mid,Northeast,New England,665.141,255474,173558,,
1991,9011,CT,New London County,small/mid,Northeast,New England,665.141,255761,172341,,
1992,9011,CT,New London County,small/mid,Northeast,New England,665.141,252306,168343,,
1993,9011,CT,New London County,small/mid,Northeast,New England,665.141,253886,168592,,
1994,9011,CT,New London County,small/mid,Northeast,New England,665.141,255618,169282,,
1995,9011,CT,New London County,small/mid,Northeast,New England,665.141,257828,170700,,
1996,9011,CT,New London County,small/mid,Northeast,New England,665.141,258741,171596,,
1997,9011,CT,New London County,small/mid,Northeast,New England,665.141,258662,171816,,
1998,9011,CT,New London County,small/mid,Northeast,New England,665.141,256627,170144,,
1999,9011,CT,New London County,small/mid,Northeast,New England,665.141,257568,171044,,
2000,9011,CT,New London County,small/mid,Northeast,New England,665.141,259848,172850,,
2001,9011,CT,New London County,SMALL/MID,Northeast,New England,665.141,261396,174880,,
2002,9011,CT,New London County,small/mid,Northeast,New England,665.141,264698,177901,,
2003,9011,CT,New London County,small/mid,Northeast,New England,665.141,266584,179737,,
2004,9011,CT,New London County,small/mid,Northeast,New England,665.141,268595,181809,,
2005,9011,CT,New London County,small/mid  ,Northeast,New England,665.141,269664,183591,,
2006,9011,CT,New London County,small/mid,Northeast,New England,665.141,270814,184946,,
2007,9011,CT,New London County,small/mid,Northeast,New England,665.141,270669,184924,,
2008,9011,CT,New London County,small/mid,Northeast,New England,665.141,272634,186109,,
2009,9011,CT,New London County,small/mid,Northeast,New England,665.141,273630,186637,,
2010,9011,CT,New London County, small/mid,Northeast,New England,665.141,274059,186708,,
2011,9011,CT,New London County,small/mid,Northeast,New England,665.141,274036,186743,,
2012,9011,CT,New London County,Small/mid,Northeast,New England,665.141,273226,186101,,
2013,9011,CT,New London County,small/mid  ,Northeast,New England,665.141,274280,186181,,
2014,9011,CT,New London County,small/mid,Northeast,New England,665.141,273388,184954,,
2015,9011,CT,New London County,small/mid,Northeast,New England,665.141,271864,183030,,
2016,9011,CT,New London County,small/mid,Northeast,New England,665.141,270266,181106,,
2016,9011,CT,New London County,small/mid,Northeast,New England,665.141,270266,181106,,
1970,9013,CT,Tolland County,suburban,Northeast,New England,410.352,103855,67186,,
1971,9013,CT,Tolland County,suburban,Northeast,New England,410.352,105541,68976,,
1972,9013,CT,Tolland County,  SUBURBAN ,Northeast,New England,410.352,110152,72955,,
1973,9013,CT,Tolland County, suburban,Northeast,New England,410.352,110783,74216,,
1974,9013,CT,Tolland County,  SUBURBAN ,Northeast,New England,410.352,112069,75956,,
1975,9013,CT,Tolland County,suburban,Northeast,New England,410.352,111640,76396,,
1976,9013,CT,Tolland County,suburban,Northeast,New England,410.352,111837,77422,,
1977,9013,CT,Tolland County,suburban,Northeast,New England,410.352,110071,76946,,
1978,9013,CT,Tolland County,suburban,Northeast,New England,410.352,114182,80719,,
1979,9013,CT,Tolland County,suburban  ,Northeast,New England,410.352,114456,81561,,
1980,9013,CT,Tolland County,suburban,Northeast,New England,410.352,115306,82715,,
1981,9013,CT,Tolland County,Suburban,Northeast,New England,410.352,116612,84178,,
1982,9013,CT,Tolland County,suburban,Northeast,New England,410.352,117645,85209,,
1983,9013,CT,Tolland County,suburban,Northeast,New England,410.352,118569,86052,,
1984,9013,CT,Tolland County,suburban,Northeast,New England,410.352,119625,87108,,
1985,9013,CT,Tolland County,suburban,Northeast,New England,410.352,121017,88293,,
1986,9013,CT,Tolland County,suburban,Northeast,New England,410.352,122417,89397,,
1987,9013,CT,Tolland County,suburban,Northeast,New England,410.352,124831,91028,,
1988,9013,CT,Tolland County,suburban,Northeast,New England,410.352,127436,92635,,
1989,9013,CT,Tolland County,suburban,Northeast,New England,410.352,127860,92446,,
1990,9013,CT,Tolland County,suburban,Northeast,New England,410.352,128966,92862,,
1991,9013,CT,Tolland County,suburban,Northeast,New England,410.352,129017,92204,,
1992,9013,CT,Tolland County,suburban,Northeast,New England,410.352,129093,91698,,
1993,9013,CT,Tolland County,suburban,Northeast,New England,410.352,129009,90972,,
1994,9013,CT,Tolland County,suburban,Northeast,New England,410.352,129665,91028,,
1995,9013,CT,Tolland County,suburban,Northeast,New England,410.352,130277,91178,,
1996,9013,CT,Tolland County,suburban,Northeast,New England,410.352,131245,91934,,
1997,9013,CT,Tolland County,suburban,Northeast,New England,410.352,132614,93033,,
1998,9013,CT,Tolland County,suburban,Northeast,New England,410.352,133541,93706,,
1999,9013,CT,Tolland County,suburban,Northeast,New England,410.352,134939,94880,,
2000,9013,CT,Tolland County,suburban,Northeast,New England,410.352,136863,96495,,
2001,9013,CT,Tolland County,suburban,Northeast,New England,410.352,138934,98097,,
2002,9013,CT,Tolland County,  SUBURBAN ,Northeast,New England,410.352,142362,101247,,
2003,9013,CT,Tolland County,suburban,Northeast,New England,410.352,145195,103654,,
2004,9013,CT,Tolland County,suburban,Northeast,New England,410.352,146706,104989,,
2005,9013,CT,Tolland County,suburban,Northeast,New England,410.352,147657,105989,,
2006,9013,CT,Tolland County,suburban,Northeast,New England,410.352,148954,106972,,
2007,9013,CT,Tolland County,suburban,Northeast,New England,410.352,149718,107399,,
2007,9013,CT,Tolland County,suburban,Northeast,New England,410.352,149718,107399,,
2008,9013,CT,Tolland County,Suburban,Northeast,New England,410.352,151583,108570,,
2009,9013,CT,Tolland County,suburban,Northeast,New England,410.352,152330,109257,,
2010,9013,CT,Tolland County,suburban,Northeast,New England,410.352,152691,109409,,
2010,9013,CT,Tolland County,suburban,Northeast,New England,410.352,152691,109409,,
2011,9013,CT,Tolland County,suburban,Northeast,New England,410.352,153214,109913,,
2012,9013,CT,Tolland County,suburban,Northeast,New England,410.352,153063,109951,,
2013,9013,CT,Tolland County,suburban,Northeast,New England,410.352,151973,108679,,
2014,9013,CT,Tolland County,suburban,Northeast,New England,410.352,151908,108369,,
2015,9013,CT,Tolland County,suburban,Northeast,New England,410.352,151748,108185,,
