year,fips,state,county_name,urbanicity,region,division,land_area,total_pop,total_pop_15to64,total_jail_pop,total_prison_pop
2005,1001,AL,Autauga County,small/mid,South,East South Central,594.449,49676,32859,152,228
2006,1001,AL,Autauga County,small/mid,South,East South Central,594.449,51328,34019,153.625,254
2007,1001,AL,Autauga County,small/mid,South,East South Central,594.449,52405,34773,155.25,232
2008,1001,AL,Autauga County,small/mid,South,East South Central,594.449,53277,35356,156.875,229
2008,1001,AL,Autauga County,small/mid,South,East South Central,594.449,53277,35356,156.875,229
2009,1001,AL,Autauga County,small/mid,South,East South Central,594.449,54135,35882,158.5,228
2010,1001,AL,Autauga County,small/mid,South,East South Central,594.449,54571,36165,160.125,197
2011,1001,AL,Autauga County,small/mid,South,East South Central,594.449,54750,36321,161.75,227
2012,1001,AL,Autauga County,small/mid,South,East South Central,594.449,55199,36569,163.375,226
2013,1001,AL,Autauga County,small/mid,South,East South Central,594.449,54927,36187,165,222
2013,1001,AL,Autauga County,small/mid,South,East South Central,594.449,54927,36187,165,222
2014,1001,AL,Autauga County,small/mid,South,East South Central,594.449,54695,36114,165,198
2015,1001,AL,Autauga County, small/mid,South,East South Central,594.449,54864,36215,165,222
2016,1001,AL,Autauga County,small/mid,South,East South Central,594.449,54838,36103,,
2016,1001,AL,Autauga County,small/mid,South,East South Central,594.449,54838,36103,,
1970,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,59531,35043,68,
1971,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,60147,35512,74.625,
1972,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,62441,37198,81.25,
1973,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,64201,38557,87.875,
1974,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,66073,39970,94.5,
1975,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,67860,41327,101.125,
1976,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,70239,43180,107.75,
1977,1003,AL,Baldwin County,small/mid  ,South,East South Central,1589.817,72395,44812,114.375,
1978,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,74549,46424,121,
1979,1003,AL,Baldwin County, small/mid,South,East South Central,1589.817,76583,47827,114.8,
1980,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,78949,49484,108.6,
1981,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,80292,50473,102.4,
1982,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,82330,51857,96.2,
1983,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,83980,52982,90,156
1984,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,86753,54853,77.5,150
1985,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,89403,56641,65,160
1986,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,91308,57963,70,222
1987,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,93214,59229,65,227
1987,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,93214,59229,65,227
1988,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,94652,60089,75,205
1988,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,94652,60089,75,205
1989,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,96203,60968,89,214
1990,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,98955,63003,103,263
1991,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,102420,65155,117,283
1992,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,106595,67809,131,317
1993,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,111416,70972,145,344
1994,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,116565,74343,171,406
1995,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,120896,77187,200,412
1995,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,120896,77187,200,412
1996,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,125412,80173,230,461
1997,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,130164,83299,267,503
1998,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,134444,86497,300,495
1999,1003,AL,Baldwin County,  SMALL/MID ,South,East South Central,1589.817,137555,88567,390,575
2000,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,141342,91100,455,642
2001,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,144875,93376,504,635
2002,1003,AL,Baldwin County, small/mid,South,East South Central,1589.817,147957,95516,479,697
2002,1003,AL,Baldwin County, small/mid,South,East South Central,1589.817,147957,95516,479,697
2003,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,151509,98019,466,635
2004,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,156266,101228,490,623
2005,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,162183,105189,503,719
2006,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,168121,108901,535.25,694
2007,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,172404,111502,567.5,751
2008,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,175827,113235,599.75,840
2009,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,179406,115286,632,841
2010,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,182265,117014,664.25,906
2011,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,183110,117544,696.5,949
2012,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,186534,119446,728.75,1009
2013,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,190048,120968,761,991
2014,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,194736,123453,695.5,910
2015,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,199064,125534,630,923
2016,1003,AL,Baldwin County,small/mid,South,East South Central,1589.817,202863,127300,,
1970,1005,AL,Barbour County,rural  ,South,East South Central,885.002,22644,13210,7,
1971,1005,AL,Barbour County,rural,South,East South Central,885.002,23089,13518,12,
1972,1005,AL,Barbour County,rural,South,East South Central,885.002,22852,13407,17,
1973,1005,AL,Barbour County,Rural,South,East South Central,885.002,23453,13849,22,
1974,1005,AL,Barbour County,rural,South,East South Central,885.002,23434,13871,27,
1975,1005,AL,Barbour County,rural,South,East South Central,885.002,24872,14865,32,
1976,1005,AL,Barbour County,rural,South,East South Central,885.002,25607,15451,37,
1977,1005,AL,Barbour County,rural,South,East South Central,885.002,24687,14874,42,
1978,1005,AL,Barbour County,rural,South,East South Central,885.002,24522,14798,47,
1979,1005,AL,Barbour County,rural,South,East South Central,885.002,24429,14764,44.6,
1980,1005,AL,Barbour County,rural,South,East South Central,885.002,24739,14984,42.2,
1981,1005,AL,Barbour County,rural,South,East South Central,885.002,24744,15030,39.8,
1982,1005,AL,Barbour County,rural,South,East South Central,885.002,24775,15076,37.4,
1983,1005,AL,Barbour County,rural,South,East South Central,885.002,24796,15108,35,62
1984,1005,AL,Barbour County,rural,South,East South Central,885.002,24954,15235,26.5,60
1985,1005,AL,Barbour County,rural,South,East South Central,885.002,25001,15291,18,71
1986,1005,AL,Barbour County,rural,South,East South Central,885.002,24942,15293,20,59
1987,1005,AL,Barbour County,rural,South,East South Central,885.002,25105,15412,35,68
1988,1005,AL,Barbour County,rural,South,East South Central,885.002,25231,15468,26,78
1989,1005,AL,Barbour County,rural,South,East South Central,885.002,25337,15497,26.8,76
1990,1005,AL,Barbour County,rural,South,East South Central,885.002,25505,15732,27.6,96
1991,1005,AL,Barbour County,rural,South,East South Central,885.002,26506,16593,28.4,114
1992,1005,AL,Barbour County,rural,South,East South Central,885.002,26941,16966,29.2,87
1993,1005,AL,Barbour County,rural,South,East South Central,885.002,27371,17344,30,110
1994,1005,AL,Barbour County,rural,South,East South Central,885.002,27751,17689,38.5,136
1995,1005,AL,Barbour County,RURAL,South,East South Central,885.002,27854,17824,47,155
1996,1005,AL,Barbour County,rural,South,East South Central,885.002,28298,18275,55.5,155
1997,1005,AL,Barbour County,rural,South,East South Central,885.002,28415,18441,64,149
1998,1005,AL,Barbour County,rural,South,East South Central,885.002,28841,18909,72.5,138
1999,1005,AL,Barbour County,rural,South,East South Central,885.002,28866,18984,81,149
2000,1005,AL,Barbour County,rural,South,East South Central,885.002,29015,19169,84.83334,155
2001,1005,AL,Barbour County,rural,South,East South Central,885.002,28863,19121,88.66666,161
2002,1005,AL,Barbour County,rural,South,East South Central,885.002,28653,19141,92.5,206
2002,1005,AL,Barbour County,rural,South,East South Central,885.002,28653,19141,92.5,206
2003,1005,AL,Barbour County,Rural,South,East South Central,885.002,28594,19275,96.33334,235
2004,1005,AL,Barbour County,rural,South,East South Central,885.002,28287,19145,100.1667,233
2004,1005,AL,Barbour County,rural,South,East South Central,885.002,28287,19145,100.1667,233
2005,1005,AL,Barbour County,rural,South,East South Central,885.002,28027,19036,104,241
2006,1005,AL,Barbour County,RURAL,South,East South Central,885.002,27861,19018,104.875,275
2007,1005,AL,Barbour County,rural,South,East South Central,885.002,27757,18909,105.75,249
2008,1005,AL,Barbour County,rural,South,East South Central,885.002,27808,18877,106.625,240
2009,1005,AL,Barbour County,rural,South,East South Central,885.002,27657,18820,107.5,224
2010,1005,AL,Barbour County,rural,South,East South Central,885.002,27457,18605,108.375,205
2011,1005,AL,Barbour County,rural,South,East South Central,885.002,27332,18516,109.25,221
2012,1005,AL,Barbour County,rural,South,East South Central,885.002,27351,18424,110.125,237
2013,1005,AL,Barbour County, rural,South,East South Central,885.002,27175,18139,111,205
2014,1005,AL,Barbour County,rural,South,East South Central,885.002,26947,17839,111,176
2014,1005,AL,Barbour County,rural,South,East South Central,885.002,26947,17839,111,176
2015,1005,AL,Barbour County,rural,South,East South Central,885.002,26749,17535,111,171
2016,1005,AL,Barbour County,rural,South,East South Central,885.002,26264,17051,,
1970,1007,AL,Bibb County,suburban,South,East South Central,622.461,13824,7982,501,
1970,1007,,,,,,,,,0,
1971,1007,AL,Bibb County,suburban,South,East South Central,622.461,13909,8043,0,
1972,1007,AL,Bibb County,suburban,South,East South Central,622.461,14085,8190,0,
1973,1007,AL,Bibb County,suburban,South,East South Central,622.461,14657,8606,0,
1974,1007,AL,Bibb County,suburban,South,East South Central,622.461,14379,8442,0,
1975,1007,AL,Bibb County,suburban,South,East South Central,622.461,14770,8732,0,
1976,1007,AL,Bibb County,Suburban,South,East South Central,622.461,14760,8803,0,
1977,1007,AL,Bibb County,suburban,South,East South Central,622.461,15254,9168,0,
1978,1007,AL,Bibb County,suburban,South,East South Central,622.461,15342,9247,23,
1979,1007,AL,Bibb County,suburban,South,East South Central,622.461,15539,9413,20.4,
1980,1007,AL,Bibb County,suburban,South,East South Central,622.461,15745,9571,17.8,
1981,1007,AL,Bibb County,suburban,South,East South Central,622.461,15835,9691,15.2,
1982,1007,AL,Bibb County,suburban,South,East South Central,622.461,16017,9869,12.6,
1983,1007,AL,Bibb County,Suburban,South,East South Central,622.461,16001,9910,10,24
1984,1007,AL,Bibb County,suburban,South,East South Central,622.461,16090,10036,11,23
1985,1007,AL,Bibb County,suburban,South,East South Central,622.461,16156,10135,12,29
1986,1007,AL,Bibb County,suburban,South,East South Central,622.461,15919,10049,32,28
1987,1007,AL,Bibb County,suburban,South,East South Central,622.461,16163,10248,22,29
1988,1007,AL,Bibb County,suburban,South,East South Central,622.461,16137,10262,27,29
1989,1007,AL,Bibb County,Suburban,South,East South Central,622.461,16358,10419,28,32
1990,1007,AL,Bibb County,suburban,South,East South Central,622.461,16697,10754,29,48
1991,1007,AL,Bibb County,suburban,South,East South Central,622.461,17071,11038,30,52
1992,1007,AL,Bibb County,suburban,South,East South Central,622.461,17403,11289,31,47
1993,1007,AL,Bibb County,suburban,South,East South Central,622.461,17757,11575,32,46
1994,1007,AL,Bibb County,suburban,South,East South Central,622.461,18053,11793,33.33333,40
1995,1007,AL,Bibb County,suburban,South,East South Central,622.461,18507,12133,34.66667,42
1996,1007,AL,Bibb County,suburban,South,East South Central,622.461,18885,12444,36,38
1996,1007,AL,Bibb County,suburban,South,East South Central,622.461,18885,12444,36,38
1997,1007,AL,Bibb County,suburban,South,East South Central,622.461,19388,12802,37.33333,37
1998,1007,AL,Bibb County,suburban,South,East South Central,622.461,19851,13199,38.66667,42
1999,1007,AL,Bibb County,suburban,South,East South Central,622.461,20560,13763,40,36
1999,1007,AL,Bibb County,suburban,South,East South Central,622.461,20560,13763,40,36
2000,1007,AL,Bibb County,suburban,South,East South Central,622.461,19913,13084,43.33333,49
2001,1007,AL,Bibb County,suburban,South,East South Central,622.461,21028,13981,599,45
2001,1007,,,,,,,,,46.66667,
2002,1007,AL,Bibb County,suburban,South,East South Central,622.461,21199,14136,50,63
2003,1007,AL,Bibb County,suburban,South,East South Central,622.461,21399,14387,53.33333,57
2004,1007,AL,Bibb County,suburban,South,East South Central,622.461,21721,14673,56.66667,64
2005,1007,AL,Bibb County,suburban,South,East South Central,622.461,22042,14984,60,75
2006,1007,AL,Bibb County,suburban,South,East South Central,622.461,22099,15102,61.25,74
2007,1007,AL,Bibb County,SUBURBAN,South,East South Central,622.461,22438,15285,62.5,71
2008,1007,AL,Bibb County,suburban,South,East South Central,622.461,22705,15527,63.75,88
2009,1007,AL,Bibb County,suburban,South,East South Central,622.461,22941,15776,65,98
2009,1007,AL,Bibb County,suburban,South,East South Central,622.461,22941,15776,65,98
2010,1007,AL,Bibb County,suburban,South,East South Central,622.461,22919,15789,66.25,89
2011,1007,AL,Bibb County,suburban,South,East South Central,622.461,22872,15748,67.5,74
2011,1007,AL,Bibb County,suburban,South,East South Central,622.461,22872,15748,67.5,74
2012,1007,AL,Bibb County,suburban,South,East South Central,622.461,22745,15657,68.75,71
2013,1007,AL,Bibb County,suburban,South,East South Central,622.461,22658,15513,70,72
2014,1007,AL,Bibb County,suburban,South,East South Central,622.461,22503,15347,72.5,67
2015,1007,AL,Bibb County,suburban,South,East South Central,622.461,22533,15325,75,60
2016,1007,AL,Bibb County,SUBURBAN,South,East South Central,622.461,22561,15331,,
1970,1009,AL,Blount County,suburban,South,East South Central,644.821,27042,16652,25,
1971,1009,AL,Blount County,suburban,South,East South Central,644.821,27817,17126,27.625,
1972,1009,AL,Blount County,suburban,South,East South Central,644.821,29295,18137,30.25,
1973,1009,AL,Blount County,suburban,South,East South Central,644.821,30359,18879,32.875,
1974,1009,AL,Blount County,suburban,South,East South Central,644.821,31542,19694,35.5,
1974,1009,AL,Blount County,suburban,South,East South Central,644.821,31542,19694,35.5,
1975,1009,AL,Blount County,suburban,South,East South Central,644.821,32221,20137,38.125,
1976,1009,AL,Blount County,suburban,South,East South Central,644.821,33050,20835,40.75,
1977,1009,AL,Blount County,suburban,South,East South Central,644.821,34222,21745,43.375,
1978,1009,AL,Blount County,suburban,South,East South Central,644.821,34846,22252,46,
1978,1009,AL,Blount County,suburban,South,East South Central,644.821,34846,22252,46,
1979,1009,AL,Blount County,Suburban,South,East South Central,644.821,35961,23064,39.4,
1980,1009,AL,Blount County,suburban,South,East South Central,644.821,36536,23496,32.8,
1981,1009,AL,Blount County,suburban,South,East South Central,644.821,36642,23662,26.2,
1982,1009,AL,Blount County,suburban,South,East South Central,644.821,36356,23563,19.6,
1983,1009,AL,Blount County,suburban,South,East South Central,644.821,36427,23682,13,48
1984,1009,AL,Blount County, suburban,South,East South Central,644.821,36790,24006,18.6,53
1985,1009,AL,Blount County,suburban,South,East South Central,644.821,37417,24504,24.2,45
1986,1009,AL,Blount County,suburban,South,East South Central,644.821,37996,24968,29.8,52
1987,1009,AL,Blount County,suburban,South,East South Central,644.821,38017,25045,35.4,67
1987,1009,AL,Blount County,suburban,South,East South Central,644.821,38017,25045,35.4,67
1988,1009,AL,Blount County,Suburban,South,East South Central,644.821,38248,25218,41,74
1988,1009,AL,Blount County,Suburban,South,East South Central,644.821,38248,25218,41,74
1989,1009,AL,Blount County,suburban,South,East South Central,644.821,38771,25557,38.4,63
1990,1009,AL,Blount County,suburban,South,East South Central,644.821,39473,26167,35.8,70
1991,1009,AL,Blount County,suburban,South,East South Central,644.821,40190,26600,33.2,77
1992,1009,AL,Blount County,  SUBURBAN ,South,East South Central,644.821,40822,26955,30.6,69
1993,1009,AL,Blount County,suburban,South,East South Central,644.821,41866,27610,28,79
1994,1009,AL,Blount County,suburban,South,East South Central,644.821,42520,28054,37.83333,96
1995,1009,AL,Blount County,suburban,South,East South Central,644.821,44060,29051,47.66667,88
1995,1009,AL,Blount County,suburban,South,East South Central,644.821,44060,29051,47.66667,88
1996,1009,AL,Blount County,suburban,South,East South Central,644.821,45344,29880,57.5,76
1997,1009,AL,Blount County,suburban,South,East South Central,644.821,47055,31024,67.33334,84
1997,1009,AL,Blount County,suburban,South,East South Central,644.821,47055,31024,67.33334,84
1998,1009,AL,Blount County,suburban,South,East South Central,644.821,48824,32294,77.16666,111
1999,1009,AL,Blount County,suburban,South,East South Central,644.821,50237,33226,87,129
2000,1009,AL,Blount County,suburban,South,East South Central,644.821,51107,33689,90.5,140
2000,1009,AL,Blount County,suburban,South,East South Central,644.821,51107,33689,90.5,140
2001,1009,AL,Blount County,suburban,South,East South Central,644.821,51845,34154,94,118
2001,1009,AL,Blount County,suburban,South,East South Central,644.821,51845,34154,94,118
2002,1009,AL,Blount County,suburban,South,East South Central,644.821,52551,34566,97.5,120
2003,1009,AL,Blount County,  SUBURBAN ,South,East South Central,644.821,53457,35199,101,105
2004,1009,AL,Blount County,suburban,South,East South Central,644.821,54124,35579,104.5,105
2005,1009,AL,Blount County,suburban,South,East South Central,644.821,54624,35858,108,112
2006,1009,AL,Blount County,  SUBURBAN ,South,East South Central,644.821,55485,36338,111.25,103
2007,1009,AL,Blount County,suburban,South,East South Central,644.821,56240,36854,114.5,146
2008,1009,AL,Blount County,suburban,South,East South Central,644.821,57055,37280,117.75,167
2009,1009,AL,Blount County,suburban,South,East South Central,644.821,57341,37400,648,181
2009,1009,,,,,,,,,121,
2010,1009,AL,Blount County,suburban,South,East South Central,644.821,57324,37305,124.25,194
2010,1009,AL,Blount County,suburban,South,East South Central,644.821,57324,37305,124.25,194
2011,1009,AL,Blount County, suburban,South,East South Central,644.821,57381,37334,127.5,187
2012,1009,AL,Blount County,suburban,South,East South Central,644.821,57562,37329,130.75,163
2013,1009,AL,Blount County,suburban,South,East South Central,644.821,57595,37073,134,152
2014,1009,AL,Blount County,suburban,South,East South Central,644.821,57623,36848,134,122
2015,1009,AL,Blount County,suburban,South,East South Central,644.821,57546,36635,134,117
2016,1009,AL,Blount County,Suburban,South,East South Central,644.821,57590,36509,,
1970,1011,AL,Bullock County,rural,South,East South Central,622.806,11736,6332,10,
1971,1011,AL,Bullock County,rural,South,East South Central,622.806,11403,6167,11,
1972,1011,AL,Bullock County,Rural,South,East South Central,622.806,11447,6258,12,
1973,1011,AL,Bullock County,rural  ,South,East South Central,622.806,11274,6215,13,
1974,1011,AL,Bullock County, rural,South,East South Central,622.806,11145,6185,14,
1975,1011,AL,Bullock County,rural,South,East South Central,622.806,11099,6203,15,
1976,1011,AL,Bullock County,rural,South,East South Central,622.806,11112,6288,16,
1977,1011,AL,Bullock County,rural,South,East South Central,622.806,11016,6253,17,
1978,1011,AL,Bullock County,rural,South,East South Central,622.806,10956,6263,18,
1979,1011,AL,Bullock County,rural,South,East South Central,622.806,10802,6191,16.8,
1980,1011,AL,Bullock County,RURAL,South,East South Central,622.806,10601,6090,15.6,
1981,1011,AL,Bullock County,rural,South,East South Central,622.806,10680,6158,14.4,
1982,1011,AL,Bullock County,rural,South,East South Central,622.806,10639,6145,592,
1982,1011,,,,,,,,,13.2,
1983,1011,AL,Bullock County,rural,South,East South Central,622.806,10686,6189,12,23
1984,1011,AL,Bullock County,  RURAL ,South,East South Central,622.806,10823,6289,10.8,26
1985,1011,AL,Bullock County,rural,South,East South Central,622.806,10779,6273,9.6,28
1986,1011,AL,Bullock County,rural,South,East South Central,622.806,10458,6107,8.4,24
1987,1011,AL,Bullock County,rural,South,East South Central,622.806,10893,6376,7.2,29
1988,1011,AL,Bullock County,rural  ,South,East South Central,622.806,11180,6546,6,34
1989,1011,AL,Bullock County,rural,South,East South Central,622.806,11171,6520,11.2,48
1990,1011,AL,Bullock County,rural,South,East South Central,622.806,11032,6476,16.4,53
1991,1011,AL,Bullock County,rural,South,East South Central,622.806,11188,6712,21.6,47
1992,1011,AL,Bullock County,rural,South,East South Central,622.806,11125,6745,26.8,47
1992,1011,AL,Bullock County,rural,South,East South Central,622.806,11125,6745,26.8,47
1993,1011,AL,Bullock County,rural,South,East South Central,622.806,11219,6869,32,54
1994,1011,AL,Bullock County,rural,South,East South Central,622.806,11370,7031,25,62
1995,1011,AL,Bullock County,rural,South,East South Central,622.806,11431,7128,20,81
1996,1011,AL,Bullock County,rural,South,East South Central,622.806,11574,7307,557,78
1996,1011,,,,,,,,,17,
1997,1011,AL,Bullock County,rural,South,East South Central,622.806,11624,7386,17,85
1998,1011,AL,Bullock County,rural,South,East South Central,622.806,11655,7476,15,77
1999,1011,AL,Bullock County,rural,South,East South Central,622.806,11755,7619,28,90
1999,1011,AL,Bullock County,rural,South,East South Central,622.806,11755,7619,28,90
2000,1011,AL,Bullock County,rural,South,East South Central,622.806,11581,7601,28.16667,82
2001,1011,AL,Bullock County,rural,South,East South Central,622.806,11358,7495,28.33333,62
2002,1011,AL,Bullock County,rural  ,South,East South Central,622.806,11256,7442,28.5,70
2002,1011,AL,Bullock County,rural  ,South,East South Central,622.806,11256,7442,28.5,70
2003,1011,AL,Bullock County,rural  ,South,East South Central,622.806,11316,7535,28.66667,105
2004,1011,AL,Bullock County,rural,South,East South Central,622.806,11056,7364,28.83333,93
2005,1011,AL,Bullock County,rural,South,East South Central,622.806,11011,7424,29,83
2006,1011,AL,Bullock County,rural,South,East South Central,622.806,10776,7292,29.375,92
2006,1011,AL,Bullock County,rural,South,East South Central,622.806,10776,7292,29.375,92
2007,1011,AL,Bullock County,rural,South,East South Central,622.806,11011,7553,29.75,93
2008,1011,AL,Bullock County,rural,South,East South Central,622.806,10953,7472,30.125,93
2009,1011,AL,Bullock County,rural,South,East South Central,622.806,10987,7486,30.5,91
2010,1011,AL,Bullock County,rural,South,East South Central,622.806,10911,7457,30.875,80
2011,1011,AL,Bullock County,rural,South,East South Central,622.806,10880,7435,31.25,78
2012,1011,AL,Bullock County,rural,South,East South Central,622.806,10675,7247,31.625,70
2013,1011,AL,Bullock County,rural,South,East South Central,622.806,10612,7238,32,67
2014,1011,AL,Bullock County,rural,South,East South Central,622.806,10549,7194,32,62
2015,1011,AL,Bullock County,rural,South,East South Central,622.806,10673,7273,32,53
2016,1011,AL,Bullock County,RURAL,South,East South Central,622.806,10419,7037,,
1970,1013,AL,Butler County,rural,South,East South Central,776.832,21966,12634,12,
1971,1013,AL,Butler County, rural,South,East South Central,776.832,21844,12595,15,
1972,1013,AL,Butler County,rural,South,East South Central,776.832,21527,12457,18,
1973,1013,AL,Butler County,rural,South,East South Central,776.832,21237,12334,21,
1974,1013,AL,Butler County,rural,South,East South Central,776.832,21151,12344,24,
1975,1013,AL,Butler County,rural,South,East South Central,776.832,21169,12419,27,
1976,1013,AL,Butler County,rural,South,East South Central,776.832,21355,12550,30,
1977,1013,AL,Butler County,rural,South,East South Central,776.832,20877,12202,33,
1978,1013,AL,Butler County,rural,South,East South Central,776.832,20918,12208,36,
1979,1013,AL,Butler County,rural,South,East South Central,776.832,21210,12394,32.4,
1980,1013,AL,Butler County,rural,South,East South Central,776.832,21772,12761,28.8,
1981,1013,AL,Butler County,rural,South,East South Central,776.832,22183,13019,25.2,
1982,1013,AL,Butler County,rural,South,East South Central,776.832,22399,13147,21.6,
1982,1013,AL,Butler County,rural,South,East South Central,776.832,22399,13147,21.6,
1983,1013,AL,Butler County,rural,South,East South Central,776.832,22386,13137,18,47
1984,1013,AL,Butler County,rural,South,East South Central,776.832,22440,13173,22.5,46
1985,1013,AL,Butler County,rural,South,East South Central,776.832,22425,13163,27,41
1986,1013,AL,Butler County,rural,South,East South Central,776.832,22340,13124,28,46
1986,1013,AL,Butler County,rural,South,East South Central,776.832,22340,13124,28,46
1987,1013,AL,Butler County,rural,South,East South Central,776.832,22406,13157,32,41
1988,1013,AL,Butler County,rural,South,East South Central,776.832,22210,13007,28,56
1989,1013,AL,Butler County,  RURAL ,South,East South Central,776.832,22038,12853,28.8,54
1990,1013,AL,Butler County,rural,South,East South Central,776.832,21886,12831,29.6,55
1991,1013,AL,Butler County,rural,South,East South Central,776.832,21755,12798,30.4,70
