year,fips,state,county_name,urbanicity,region,division,land_area,total_pop,total_pop_15to64,total_jail_pop,total_prison_pop
1976,32003,NV,Clark County,urban,West,Mountain,7891.651,369517,252271,492.5,
1976,32003,NV,Clark County,urban,West,Mountain,7891.651,369517,252271,492.5,
1977,32003,NV,Clark County,urban,West,Mountain,7891.651,389956,268830,513.75,
1978,32003,NV,Clark County,urban,West,Mountain,7891.651,412904,286355,535,
1979,32003,NV,Clark County,urban,West,Mountain,7891.651,441350,307851,510.6,
1980,32003,NV,Clark County,urban,West,Mountain,7891.651,469200,328234,486.2,
1981,32003,NV,Clark County,urban,West,Mountain,7891.651,492744,344358,461.8,
1982,32003,NV,Clark County,urban,West,Mountain,7891.651,513706,358164,437.4,
1983,32003,NV,Clark County,urban,West,Mountain,7891.651,530198,368589,413,
1984,32003,NV,Clark County, urban,West,Mountain,7891.651,544895,379260,678.5,
1985,32003,NV,Clark County,urban,West,Mountain,7891.651,561074,390026,1523,2340
1985,32003,,,,,,,,,944,
1986,32003,NV,Clark County,urban,West,Mountain,7891.651,580772,403495,1017,2510
1987,32003,NV,Clark County,urban,West,Mountain,7891.651,611756,424009,1205,2014
1988,32003,NV,Clark County,urban,West,Mountain,7891.651,647414,446382,1369,2430.14285714
1989,32003,NV,Clark County,urban,West,Mountain,7891.651,691470,475447,1628,2846.28571429
1990,32003,NV,Clark County,urban,West,Mountain,7891.651,756170,510409,1657,3262.42857143
1990,32003,NV,Clark County,urban,West,Mountain,7891.651,756170,510409,1657,3262.42857143
1991,32003,NV,Clark County,urban,West,Mountain,7891.651,816086,555035,1660,3678.57142857
1992,32003,NV,Clark County,urban,West,Mountain,7891.651,857357,581173,1538,4094.71428571
1993,32003,NV,Clark County,urban,West,Mountain,7891.651,902338,606868,1994,4510.85714286
1994,32003,NV,Clark County,Urban,West,Mountain,7891.651,972624,654487,2016,4927
1995,32003,NV,Clark County,URBAN,West,Mountain,7891.651,1035847,697853,2489,4956
1995,32003,NV,Clark County,URBAN,West,Mountain,7891.651,1035847,697853,2489,4956
1996,32003,NV,Clark County,urban,West,Mountain,7891.651,1099894,739795,2884,4648
1997,32003,NV,Clark County,urban,West,Mountain,7891.651,1177230,794955,3029,4359
1998,32003,NV,Clark County,urban,West,Mountain,7891.651,1251259,843384,3251,4416.33333333
1999,32003,NV,Clark County,urban,West,Mountain,7891.651,1321254,890712,3758,4473.66666667
2000,32003,NV,Clark County,urban,West,Mountain,7891.651,1393909,941083,3551,4531
2001,32003,NV,Clark County,urban,West,Mountain,7891.651,1460500,986262,3822,5090
2002,32003,NV,Clark County,urban,West,Mountain,7891.651,1522962,1028162,4127,5649
2003,32003,NV,Clark County,urban,West,Mountain,7891.651,1584166,1069549,4004,6208
2004,32003,NV,Clark County,urban,West,Mountain,7891.651,1662773,1125143,4436,6767
2005,32003,NV,Clark County,urban  ,West,Mountain,7891.651,1729522,1174113,5314,7326
2006,32003,NV,Clark County,urban,West,Mountain,7891.651,1803774,1227976,5443,7885
2007,32003,NV,Clark County,urban  ,West,Mountain,7891.651,1867817,1272255,5105,8444
2008,32003,NV,Clark County,Urban,West,Mountain,7891.651,1912349,1301121,4943,8732
2009,32003,NV,Clark County,  URBAN ,West,Mountain,7891.651,1939407,1316532,4953,8586
2010,32003,NV,Clark County,urban,West,Mountain,7891.651,1951269,1322771,4842,8622
2011,32003,NV,Clark County,urban,West,Mountain,7891.651,1952906,1323626,3753,8685
2012,32003,NV,Clark County,urban,West,Mountain,7891.651,1966521,1330193,3847,8760
2013,32003,NV,Clark County,urban,West,Mountain,7891.651,1996290,1344524,4965,8868
2013,32003,NV,Clark County,urban,West,Mountain,7891.651,1996290,1344524,4965,8868
2014,32003,NV,Clark County, urban,West,Mountain,7891.651,2026056,1358101,4473,8892
2015,32003,NV,Clark County,urban,West,Mountain,7891.651,2064991,1378891,5096,9305
2015,32003,NV,Clark County,urban,West,Mountain,7891.651,2064991,1378891,5096,9305
2016,32003,NV,Clark County,urban,West,Mountain,7891.651,2110330,1403821,,
1970,32005,NV,Douglas County,rural,West,Mountain,709.722,7055,4758,18,
1971,32005,NV,Douglas County,rural,West,Mountain,709.722,7750,5252,18.625,
1972,32005,NV,Douglas County,rural,West,Mountain,709.722,8787,6014,19.25,
1973,32005,NV,Douglas County,rural,West,Mountain,709.722,10115,6993,19.875,
1974,32005,NV,Douglas County,rural,West,Mountain,709.722,11135,7730,20.5,
1975,32005,NV,Douglas County,rural,West,Mountain,709.722,12070,8411,21.125,
1976,32005,NV,Douglas County,rural  ,West,Mountain,709.722,13105,9173,21.75,
1977,32005,NV,Douglas County,rural,West,Mountain,709.722,14326,10064,22.375,
1978,32005,NV,Douglas County,rural,West,Mountain,709.722,16075,11370,23,
1979,32005,NV,Douglas County,rural,West,Mountain,709.722,18390,13121,23.4,
1980,32005,NV,Douglas County,rural,West,Mountain,709.722,19491,13871,23.8,
1981,32005,NV,Douglas County, rural,West,Mountain,709.722,19720,13913,24.2,
1982,32005,NV,Douglas County,rural,West,Mountain,709.722,20348,14217,24.6,
1983,32005,NV,Douglas County,rural,West,Mountain,709.722,20417,14131,25,
1984,32005,NV,Douglas County,  RURAL ,West,Mountain,709.722,21153,14565,28.4,
1985,32005,NV,Douglas County,rural,West,Mountain,709.722,22276,15219,31.8,56
1986,32005,NV,Douglas County,rural,West,Mountain,709.722,22854,15514,35.2,75
1987,32005,NV,Douglas County,rural,West,Mountain,709.722,23949,16132,38.6,59
1988,32005,NV,Douglas County,rural,West,Mountain,709.722,25010,16676,42,76.8571428571
1989,32005,NV,Douglas County,rural,West,Mountain,709.722,26582,17588,44.6,94.7142857143
1990,32005,NV,Douglas County,rural,West,Mountain,709.722,28010,18108,47.2,112.571428571
1991,32005,NV,Douglas County,rural,West,Mountain,709.722,30066,19688,49.8,130.428571429
1992,32005,NV,Douglas County,rural,West,Mountain,709.722,31694,20774,52.4,148.285714286
1993,32005,NV,Douglas County,rural,West,Mountain,709.722,33089,21625,55,166.142857143
1994,32005,NV,Douglas County,rural,West,Mountain,709.722,34413,22477,56.5,184
1995,32005,NV,Douglas County,rural,West,Mountain,709.722,36121,23635,58,194
1996,32005,NV,Douglas County,rural,West,Mountain,709.722,37286,24371,59.5,170
1997,32005,NV,Douglas County, rural,West,Mountain,709.722,38241,25031,627,158
1997,32005,,,,,,,,,61,
1998,32005,NV,Douglas County,rural,West,Mountain,709.722,39321,25729,62.5,144
1999,32005,NV,Douglas County,rural,West,Mountain,709.722,40458,26445,64,130
2000,32005,NV,Douglas County,rural,West,Mountain,709.722,41443,27038,71,116
2001,32005,NV,Douglas County,rural,West,Mountain,709.722,42327,27762,78,120.714285714
2002,32005,NV,Douglas County,rural,West,Mountain,709.722,43436,28532,599,125.428571429
2002,32005,,,,,,,,,85,
2003,32005,NV,Douglas County,rural,West,Mountain,709.722,44524,29148,92,130.142857143
2004,32005,NV,Douglas County,rural,West,Mountain,709.722,46388,30052,99,134.857142857
2005,32005,NV,Douglas County,rural,West,Mountain,709.722,46731,30507,106,139.571428571
2006,32005,NV,Douglas County,rural,West,Mountain,709.722,46855,30618,100.75,144.285714286
2007,32005,NV,Douglas County,rural,West,Mountain,709.722,47166,30521,95.5,149
2008,32005,NV,Douglas County,rural,West,Mountain,709.722,47270,30384,90.25,141
2009,32005,NV,Douglas County,rural,West,Mountain,709.722,46965,29966,85,124
2010,32005,NV,Douglas County,Rural,West,Mountain,709.722,46997,29879,79.75,108
2011,32005,NV,Douglas County,rural,West,Mountain,709.722,47035,29857,74.5,103
2012,32005,NV,Douglas County, rural,West,Mountain,709.722,46984,29639,69.25,110
2012,32005,NV,Douglas County, rural,West,Mountain,709.722,46984,29639,69.25,110
2013,32005,NV,Douglas County,rural,West,Mountain,709.722,46936,29176,64,114
2013,32005,NV,Douglas County,rural,West,Mountain,709.722,46936,29176,64,114
2014,32005,NV,Douglas County,rural,West,Mountain,709.722,46971,28800,60,119
2015,32005,NV,Douglas County,rural,West,Mountain,709.722,47434,28805,56,110
2016,32005,NV,Douglas County,RURAL,West,Mountain,709.722,47501,28597,,
1970,32007,NV,Elko County,rural  ,West,Mountain,17169.218,13956,8654,26,
1971,32007,NV,Elko County,rural,West,Mountain,17169.218,13936,8674,564,
1971,32007,,,,,,,,,24.625,
1972,32007,NV,Elko County,rural,West,Mountain,17169.218,15110,9552,23.25,
1972,32007,NV,Elko County,rural,West,Mountain,17169.218,15110,9552,23.25,
1973,32007,NV,Elko County,Rural,West,Mountain,17169.218,15473,9877,21.875,
1974,32007,NV,Elko County,rural,West,Mountain,17169.218,15712,10099,20.5,
1975,32007,NV,Elko County,rural,West,Mountain,17169.218,15578,10059,19.125,
1976,32007,NV,Elko County,rural,West,Mountain,17169.218,15775,10257,17.75,
1976,32007,NV,Elko County,rural,West,Mountain,17169.218,15775,10257,17.75,
1977,32007,NV,Elko County,rural,West,Mountain,17169.218,15501,10090,16.375,
1978,32007,NV,Elko County,rural,West,Mountain,17169.218,15838,10374,15,
1978,32007,NV,Elko County,rural,West,Mountain,17169.218,15838,10374,15,
1979,32007,NV,Elko County,rural,West,Mountain,17169.218,16063,10559,19.2,
1980,32007,NV,Elko County,rural,West,Mountain,17169.218,17542,11643,23.4,
1981,32007,NV,Elko County,rural,West,Mountain,17169.218,18649,12390,27.6,
1982,32007,NV,Elko County,rural  ,West,Mountain,17169.218,19686,13074,31.8,
1983,32007,NV,Elko County,rural,West,Mountain,17169.218,20415,13546,36,
1984,32007,NV,Elko County,rural,West,Mountain,17169.218,20820,13877,36.6,
1985,32007,NV,Elko County,rural  ,West,Mountain,17169.218,21822,14564,37.2,58
1986,32007,NV,Elko County,RURAL,West,Mountain,17169.218,23348,15621,37.8,62
1987,32007,NV,Elko County,rural,West,Mountain,17169.218,24528,16402,38.4,34
1987,32007,NV,Elko County,rural,West,Mountain,17169.218,24528,16402,38.4,34
1988,32007,NV,Elko County,rural,West,Mountain,17169.218,27051,18003,39,51.1428571429
1989,32007,NV,Elko County,rural,West,Mountain,17169.218,30901,20533,44.2,68.2857142857
1990,32007,NV,Elko County,  RURAL ,West,Mountain,17169.218,34142,22228,49.4,85.4285714286
1991,32007,NV,Elko County,rural,West,Mountain,17169.218,35760,23653,54.6,102.571428571
1991,32007,NV,Elko County,rural,West,Mountain,17169.218,35760,23653,54.6,102.571428571
1992,32007,NV,Elko County,rural,West,Mountain,17169.218,37060,24594,59.8,119.714285714
1993,32007,NV,Elko County,rural,West,Mountain,17169.218,38717,25693,65,136.857142857
1994,32007,NV,Elko County,RURAL,West,Mountain,17169.218,40193,26805,81,154
1995,32007,NV,Elko County,rural,West,Mountain,17169.218,41363,27719,72,165
1996,32007,NV,Elko County,rural,West,Mountain,17169.218,43347,29147,88,204
1996,32007,NV,Elko County,rural,West,Mountain,17169.218,43347,29147,88,204
1997,32007,NV,Elko County,Rural,West,Mountain,17169.218,45360,30618,116,261
1998,32007,NV,Elko County,rural,West,Mountain,17169.218,45849,30939,116,259.333333333
1999,32007,NV,Elko County,rural,West,Mountain,17169.218,45134,30389,92,257.666666667
2000,32007,NV,Elko County,rural,West,Mountain,17169.218,45233,30430,92.5,256
2001,32007,NV,Elko County,rural,West,Mountain,17169.218,45063,30403,93,252.714285714
2002,32007,NV,Elko County,rural,West,Mountain,17169.218,44173,29884,93.5,249.428571429
2003,32007,NV,Elko County,rural,West,Mountain,17169.218,43693,29548,94,246.142857143
2004,32007,NV,Elko County,rural,West,Mountain,17169.218,43830,29763,94.5,242.857142857
2005,32007,NV,Elko County,rural  ,West,Mountain,17169.218,44760,30581,95,239.571428571
2006,32007,NV,Elko County,rural,West,Mountain,17169.218,46108,31525,98.125,236.285714286
2007,32007,NV,Elko County,rural,West,Mountain,17169.218,47423,32317,101.25,233
2008,32007,NV,Elko County,rural,West,Mountain,17169.218,47634,32305,104.375,230
2008,32007,NV,Elko County,rural,West,Mountain,17169.218,47634,32305,104.375,230
2009,32007,NV,Elko County,rural,West,Mountain,17169.218,48445,32695,107.5,224
2010,32007,NV,Elko County,rural,West,Mountain,17169.218,48942,32941,110.625,223
2011,32007,NV,Elko County,rural,West,Mountain,17169.218,49091,33041,113.75,230
2012,32007,NV,Elko County,  RURAL ,West,Mountain,17169.218,49489,33317,116.875,219
2013,32007,NV,Elko County,Rural,West,Mountain,17169.218,51053,34415,120,197
2014,32007,NV,Elko County,rural,West,Mountain,17169.218,52445,35545,136,194
2015,32007,NV,Elko County,rural,West,Mountain,17169.218,52657,35597,152,207
2016,32007,NV,Elko County,rural,West,Mountain,17169.218,51849,34723,,
2016,32007,NV,Elko County,rural,West,Mountain,17169.218,51849,34723,,
1970,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,628,422,0,
1971,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,595,395,0,
1972,32009,NV,Esmeralda County,RURAL,West,Mountain,3581.889,575,380,0,
1973,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,662,445,0,
1974,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,668,447,0,
1974,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,668,447,0,
1975,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,674,455,0,
1976,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,685,466,0,
1977,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,685,459,0,
1978,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,709,481,0,
1979,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,764,523,0,
1980,32009,NV,Esmeralda County,rural  ,West,Mountain,3581.889,833,572,0,
1981,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,1080,743,0,
1982,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,1213,838,0,
1983,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,1368,943,2,
1984,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,1425,984,2.8,
1985,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,1437,994,3.6,7
1986,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,1375,955,4.4,8
1987,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,1311,911,5.2,6
1988,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,1312,907,6,6.57142857143
1989,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,1319,915,571,7.14285714286
1989,32009,,,,,,,,,5.6,
1990,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,1343,933,5.2,7.71428571429
1991,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,1265,870,4.8,8.28571428571
1992,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,1305,907,4.4,8.85714285714
1993,32009,NV,Esmeralda County,Rural,West,Mountain,3581.889,1170,804,4,9.42857142857
1994,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,1088,739,4.333333,10
1995,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,1127,771,4.666667,15
1995,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,1127,771,4.666667,15
1996,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,1088,741,5,25
1997,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,1048,716,5.333333,22
1997,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,1048,716,5.333333,22
1998,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,1039,700,5.666667,20.6666666667
1999,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,979,651,6,19.3333333333
2000,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,978,653,5.333333,18
2001,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,966,639,4.666667,16.2857142857
2002,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,926,610,4,14.5714285714
2003,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,885,583,3.333333,12.8571428571
2004,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,879,569,2.666667,11.1428571429
2005,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,886,564,2,9.42857142857
2006,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,883,544,4,7.71428571429
2007,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,829,509,5,6
2008,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,820,507,1,7
2009,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,806,492,5,6
2010,32009,NV,Esmeralda County, rural,West,Mountain,3581.889,784,474,1,6
2011,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,784,467,6,6
2012,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,771,450,6,9
2013,32009,NV,Esmeralda County,  RURAL ,West,Mountain,3581.889,793,463,599,7
2013,32009,,,,,,,,,20,
2014,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,849,504,20,13
2015,32009,NV,Esmeralda County,rural,West,Mountain,3581.889,826,481,20,15
2016,32009,NV,Esmeralda County,  RURAL ,West,Mountain,3581.889,829,481,,
1970,32011,NV,Eureka County,rural,West,Mountain,4175.679,947,606,1,
1971,32011,NV,Eureka County,rural,West,Mountain,4175.679,920,589,515,
1971,32011,,,,,,,,,1.25,
1972,32011,NV,Eureka County,rural,West,Mountain,4175.679,895,582,1.5,
1972,32011,NV,Eureka County,rural,West,Mountain,4175.679,895,582,1.5,
1973,32011,NV,Eureka County,rural,West,Mountain,4175.679,1039,692,1.75,
1974,32011,NV,Eureka County,rural,West,Mountain,4175.679,1056,708,2,
1975,32011,NV,Eureka County,rural,West,Mountain,4175.679,1079,734,2.25,
1976,32011,NV,Eureka County,rural,West,Mountain,4175.679,1112,759,2.5,
1977,32011,NV,Eureka County,rural,West,Mountain,4175.679,1131,777,2.75,
1978,32011,NV,Eureka County,rural,West,Mountain,4175.679,938,639,3,
1979,32011,NV,Eureka County,rural,West,Mountain,4175.679,1016,698,2.8,
1980,32011,NV,Eureka County,rural,West,Mountain,4175.679,1218,841,2.6,
1981,32011,NV,Eureka County,rural,West,Mountain,4175.679,1305,898,529,
1981,32011,,,,,,,,,2.4,
1982,32011,NV,Eureka County,rural,West,Mountain,4175.679,1354,929,2.2,
1983,32011,NV,Eureka County,rural,West,Mountain,4175.679,1234,842,2,
1984,32011,NV,Eureka County,rural,West,Mountain,4175.679,1300,889,1.8,
1985,32011,NV,Eureka County,rural,West,Mountain,4175.679,1225,837,1.6,10
1986,32011,NV,Eureka County,rural,West,Mountain,4175.679,1204,823,1.4,9
1987,32011,NV,Eureka County,rural,West,Mountain,4175.679,1273,867,1.2,6
1988,32011,NV,Eureka County,rural  ,West,Mountain,4175.679,1418,956,1,9.28571428571
1989,32011,NV,Eureka County,rural,West,Mountain,4175.679,1573,1062,2,12.5714285714
1989,32011,NV,Eureka County,rural,West,Mountain,4175.679,1573,1062,2,12.5714285714
1990,32011,NV,Eureka County,rural,West,Mountain,4175.679,1539,1021,3,15.8571428571
1991,32011,NV,Eureka County,rural,West,Mountain,4175.679,1613,1094,4,19.1428571429
1992,32011,NV,Eureka County,rural,West,Mountain,4175.679,1530,1021,5,22.4285714286
1993,32011,NV,Eureka County,rural,West,Mountain,4175.679,1412,938,6,25.7142857143
1994,32011,NV,Eureka County,rural,West,Mountain,4175.679,1320,857,7,29
1995,32011,NV,Eureka County,rural,West,Mountain,4175.679,1356,883,6,19
1996,32011,NV,Eureka County,rural,West,Mountain,4175.679,1454,950,8,10
1997,32011,NV,Eureka County,rural,West,Mountain,4175.679,1731,1146,10,11
1998,32011,NV,Eureka County,rural  ,West,Mountain,4175.679,1840,1215,15,10.3333333333
1999,32011,NV,Eureka County,  RURAL ,West,Mountain,4175.679,1697,1109,3,9.66666666667
2000,32011,NV,Eureka County,rural,West,Mountain,4175.679,1632,1057,3.666667,9
2001,32011,NV,Eureka County,Rural,West,Mountain,4175.679,1641,1061,4.333333,8.85714285714
2002,32011,NV,Eureka County,rural,West,Mountain,4175.679,1629,1064,5,8.71428571429
2003,32011,NV,Eureka County,rural,West,Mountain,4175.679,1505,983,5.666667,8.57142857143
2004,32011,NV,Eureka County,rural,West,Mountain,4175.679,1470,948,6.333333,8.42857142857
2005,32011,NV,Eureka County,rural,West,Mountain,4175.679,1467,932,7,8.28571428571
2006,32011,NV,Eureka County,Rural,West,Mountain,4175.679,1579,1027,5,8.14285714286
2007,32011,NV,Eureka County,rural,West,Mountain,4175.679,1683,1122,4,8
2008,32011,NV,Eureka County,rural,West,Mountain,4175.679,1778,1207,571,8
2008,32011,,,,,,,,,5,
2009,32011,NV,Eureka County,rural,West,Mountain,4175.679,1926,1291,4,9
2010,32011,NV,Eureka County,rural,West,Mountain,4175.679,1987,1338,5,8
2010,32011,NV,Eureka County,rural,West,Mountain,4175.679,1987,1338,5,8
2011,32011,NV,Eureka County,  RURAL ,West,Mountain,4175.679,1990,1348,2,8
2012,32011,NV,Eureka County,rural,West,Mountain,4175.679,1977,1319,1,6
2013,32011,NV,Eureka County,rural,West,Mountain,4175.679,1992,1346,7,5
2014,32011,NV,Eureka County,rural,West,Mountain,4175.679,2050,1400,4,5
2015,32011,NV,Eureka County,rural,West,Mountain,4175.679,1989,1328,4,7
2016,32011,NV,Eureka County,rural,West,Mountain,4175.679,2030,1324,,
1970,32013,NV,Humboldt County,rural,West,Mountain,9640.791,6391,3973,10,
1971,32013,NV,Humboldt County,rural,West,Mountain,9640.791,6429,4038,10.625,
1972,32013,NV,Humboldt County,rural  ,West,Mountain,9640.791,6629,4233,11.25,
1973,32013,NV,Humboldt County,rural,West,Mountain,9640.791,6790,4393,11.875,
1974,32013,NV,Humboldt County,rural,West,Mountain,9640.791,6982,4565,12.5,
1974,32013,NV,Humboldt County,rural,West,Mountain,9640.791,6982,4565,12.5,
1975,32013,NV,Humboldt County,RURAL,West,Mountain,9640.791,7372,4875,13.125,
1976,32013,NV,Humboldt County,rural,West,Mountain,9640.791,7421,4929,13.75,
1977,32013,NV,Humboldt County,rural,West,Mountain,9640.791,7597,5075,14.375,
1978,32013,NV,Humboldt County,rural,West,Mountain,9640.791,7952,5339,15,
1979,32013,NV,Humboldt County,rural,West,Mountain,9640.791,8651,5861,14.4,
1980,32013,NV,Humboldt County,rural,West,Mountain,9640.791,9665,6598,13.8,
1981,32013,NV,Humboldt County,rural,West,Mountain,9640.791,10544,7185,13.2,
1982,32013,NV,Humboldt County,rural,West,Mountain,9640.791,11222,7620,12.6,
1983,32013,NV,Humboldt County, rural,West,Mountain,9640.791,10985,7433,12,
