year,fips,state,county_name,urbanicity,region,division,land_area,total_pop,total_pop_15to64,total_jail_pop,total_prison_pop
2002,44001,RI,Bristol County,suburban,Northeast,New England,24.137,51850,33859,,
2003,44001,RI,Bristol County,  SUBURBAN ,Northeast,New England,24.137,51658,33939,,
2004,44001,RI,Bristol County,suburban,Northeast,New England,24.137,52213,34581,,
2005,44001,RI,Bristol County,suburban,Northeast,New England,24.137,51667,34312,,
2006,44001,RI,Bristol County,suburban  ,Northeast,New England,24.137,50996,34050,,
2007,44001,RI,Bristol County,suburban,Northeast,New England,24.137,50914,34056,,
2008,44001,RI,Bristol County,  SUBURBAN ,Northeast,New England,24.137,50668,33846,,
2009,44001,RI,Bristol County,suburban,Northeast,New England,24.137,50075,33563,,
2010,44001,RI,Bristol County,  SUBURBAN ,Northeast,New England,24.137,49847,33356,,
2011,44001,RI,Bristol County,suburban,Northeast,New England,24.137,49808,33338,,
2012,44001,RI,Bristol County,suburban,Northeast,New England,24.137,49212,32659,,
2013,44001,RI,Bristol County,suburban,Northeast,New England,24.137,49214,32476,,
2014,44001,RI,Bristol County,suburban,Northeast,New England,24.137,49207,32393,,
2015,44001,RI,Bristol County, suburban,Northeast,New England,24.137,49047,32211,,
2016,44001,RI,Bristol County,suburban,Northeast,New England,24.137,49096,32259,,
1970,44003,RI,Kent County,suburban,Northeast,New England,168.555,142865,88590,,
1971,44003,RI,Kent County,suburban,Northeast,New England,168.555,144817,90435,,
1972,44003,RI,Kent County,suburban,Northeast,New England,168.555,147338,92942,,
1973,44003,RI,Kent County,suburban,Northeast,New England,168.555,149032,94945,,
1974,44003,RI,Kent County,suburban,Northeast,New England,168.555,149485,96115,,
1975,44003,RI,Kent County,suburban,Northeast,New England,168.555,149979,97230,,
1976,44003,RI,Kent County,suburban,Northeast,New England,168.555,151904,99597,,
1977,44003,RI,Kent County,suburban,Northeast,New England,168.555,154485,102193,,
1977,44003,RI,Kent County,suburban,Northeast,New England,168.555,154485,102193,,
1978,44003,RI,Kent County,suburban,Northeast,New England,168.555,154253,102621,,
1979,44003,RI,Kent County,Suburban,Northeast,New England,168.555,154280,103121,,
1980,44003,RI,Kent County,suburban,Northeast,New England,168.555,154316,103505,,
1981,44003,RI,Kent County,suburban,Northeast,New England,168.555,154088,103602,,
1982,44003,RI,Kent County,suburban,Northeast,New England,168.555,153911,103408,,
1983,44003,RI,Kent County,Suburban,Northeast,New England,168.555,153895,103319,,
1984,44003,RI,Kent County,suburban,Northeast,New England,168.555,154905,104185,,
1985,44003,RI,Kent County,suburban,Northeast,New England,168.555,156017,104981,,
1986,44003,RI,Kent County,suburban,Northeast,New England,168.555,157301,105742,,
1987,44003,RI,Kent County,suburban,Northeast,New England,168.555,159901,107216,,
1988,44003,RI,Kent County,suburban,Northeast,New England,168.555,160281,107073,,
1989,44003,RI,Kent County,suburban,Northeast,New England,168.555,160281,106499,,
1990,44003,RI,Kent County,suburban,Northeast,New England,168.555,161463,106895,,
1991,44003,RI,Kent County,suburban,Northeast,New England,168.555,162230,106530,,
1992,44003,RI,Kent County,suburban,Northeast,New England,168.555,163076,106392,,
1993,44003,RI,Kent County,suburban,Northeast,New England,168.555,163967,106372,,
1994,44003,RI,Kent County,Suburban,Northeast,New England,168.555,164223,106316,,
1995,44003,RI,Kent County,suburban,Northeast,New England,168.555,164106,106072,,
1996,44003,RI,Kent County,suburban,Northeast,New England,168.555,164373,106464,,
1997,44003,RI,Kent County,suburban,Northeast,New England,168.555,164505,106738,,
1998,44003,RI,Kent County,suburban,Northeast,New England,168.555,164932,107528,,
1999,44003,RI,Kent County,suburban,Northeast,New England,168.555,166044,108304,,
1999,44003,RI,Kent County,suburban,Northeast,New England,168.555,166044,108304,,
2000,44003,RI,Kent County,suburban,Northeast,New England,168.555,167516,109854,,
2001,44003,RI,Kent County,suburban,Northeast,New England,168.555,168516,110959,,
2002,44003,RI,Kent County,suburban,Northeast,New England,168.555,169478,112233,,
2003,44003,RI,Kent County,suburban,Northeast,New England,168.555,170641,113391,,
2004,44003,RI,Kent County,suburban,Northeast,New England,168.555,170539,113932,,
2005,44003,RI,Kent County,suburban,Northeast,New England,168.555,169815,114036,,
2006,44003,RI,Kent County,suburban,Northeast,New England,168.555,168522,113513,,
2007,44003,RI,Kent County,suburban,Northeast,New England,168.555,167515,113064,,
2008,44003,RI,Kent County,suburban,Northeast,New England,168.555,167269,112829,,
2009,44003,RI,Kent County,suburban,Northeast,New England,168.555,166766,112683,,
2010,44003,RI,Kent County,suburban,Northeast,New England,168.555,166153,112383,,
2011,44003,RI,Kent County,suburban,Northeast,New England,168.555,166023,112307,,
2012,44003,RI,Kent County,suburban,Northeast,New England,168.555,165230,111875,,
2012,44003,RI,Kent County,suburban,Northeast,New England,168.555,165230,111875,,
2013,44003,RI,Kent County,suburban,Northeast,New England,168.555,164608,110929,,
2014,44003,RI,Kent County,suburban,Northeast,New England,168.555,164356,110369,,
2015,44003,RI,Kent County,suburban,Northeast,New England,168.555,164513,110197,,
2016,44003,RI,Kent County,suburban,Northeast,New England,168.555,163740,109459,,
1970,44005,RI,Newport County,suburban,Northeast,New England,102.437,94760,63332,,
1971,44005,RI,Newport County,suburban,Northeast,New England,102.437,96939,64661,,
1972,44005,RI,Newport County,suburban,Northeast,New England,102.437,97685,65238,,
1972,44005,RI,Newport County,suburban,Northeast,New England,102.437,97685,65238,,
1973,44005,RI,Newport County,suburban,Northeast,New England,102.437,98698,66080,,
1974,44005,RI,Newport County,suburban,Northeast,New England,102.437,80416,52353,,
1975,44005,RI,Newport County,Suburban,Northeast,New England,102.437,79566,50471,,
1976,44005,RI,Newport County,suburban,Northeast,New England,102.437,82143,53063,,
1977,44005,RI,Newport County,suburban,Northeast,New England,102.437,82916,53995,,
1978,44005,RI,Newport County,suburban,Northeast,New England,102.437,82368,54154,,
1979,44005,RI,Newport County,suburban  ,Northeast,New England,102.437,82136,54681,,
1980,44005,RI,Newport County,suburban,Northeast,New England,102.437,81690,54627,,
1981,44005,RI,Newport County,suburban,Northeast,New England,102.437,82548,55560,,
1982,44005,RI,Newport County,suburban,Northeast,New England,102.437,83288,56230,,
1983,44005,RI,Newport County,suburban,Northeast,New England,102.437,83441,56476,,
1984,44005,RI,Newport County,suburban,Northeast,New England,102.437,84304,57349,,
1985,44005,RI,Newport County,suburban,Northeast,New England,102.437,85351,58272,,
1986,44005,RI,Newport County,suburban,Northeast,New England,102.437,86246,59005,,
1987,44005,RI,Newport County,suburban,Northeast,New England,102.437,87053,59575,,
1987,44005,RI,Newport County,suburban,Northeast,New England,102.437,87053,59575,,
1988,44005,RI,Newport County,suburban,Northeast,New England,102.437,87584,59886,,
1989,44005,RI,Newport County,suburban,Northeast,New England,102.437,86280,58845,,
1990,44005,RI,Newport County,suburban,Northeast,New England,102.437,87527,59654,,
1991,44005,RI,Newport County,suburban,Northeast,New England,102.437,88330,59936,,
1992,44005,RI,Newport County,suburban,Northeast,New England,102.437,87141,58534,,
1993,44005,RI,Newport County,suburban,Northeast,New England,102.437,86007,57221,,
1994,44005,RI,Newport County,suburban,Northeast,New England,102.437,84756,55946,,
1995,44005,RI,Newport County,suburban,Northeast,New England,102.437,83717,55069,,
1996,44005,RI,Newport County,suburban,Northeast,New England,102.437,84226,55580,,
1997,44005,RI,Newport County,suburban,Northeast,New England,102.437,84649,56064,,
1998,44005,RI,Newport County,suburban,Northeast,New England,102.437,84438,55996,,
1999,44005,RI,Newport County,suburban,Northeast,New England,102.437,84840,56305,,
2000,44005,RI,Newport County,suburban,Northeast,New England,102.437,85734,57192,,
2000,44005,RI,Newport County,suburban,Northeast,New England,102.437,85734,57192,,
2001,44005,RI,Newport County,suburban,Northeast,New England,102.437,85754,57344,,
2002,44005,RI,Newport County,suburban,Northeast,New England,102.437,85953,57604,,
2003,44005,RI,Newport County,  SUBURBAN ,Northeast,New England,102.437,85646,57503,,
2004,44005,RI,Newport County,suburban,Northeast,New England,102.437,85509,57635,,
2005,44005,RI,Newport County,suburban,Northeast,New England,102.437,83962,56719,,
2006,44005,RI,Newport County,suburban,Northeast,New England,102.437,85130,57652,,
2007,44005,RI,Newport County,suburban,Northeast,New England,102.437,82881,55731,,
2008,44005,RI,Newport County,suburban,Northeast,New England,102.437,82505,55260,,
2009,44005,RI,Newport County,suburban,Northeast,New England,102.437,82896,55568,,
2010,44005,RI,Newport County,suburban,Northeast,New England,102.437,83141,55739,,
2011,44005,RI,Newport County, suburban,Northeast,New England,102.437,83132,55737,,
2012,44005,RI,Newport County,suburban  ,Northeast,New England,102.437,83152,55741,,
2013,44005,RI,Newport County,suburban,Northeast,New England,102.437,83119,55157,,
2014,44005,RI,Newport County,  SUBURBAN ,Northeast,New England,102.437,82824,54475,,
2015,44005,RI,Newport County,suburban,Northeast,New England,102.437,82822,54176,,
2015,44005,RI,Newport County,suburban,Northeast,New England,102.437,82822,54176,,
2016,44005,RI,Newport County,suburban  ,Northeast,New England,102.437,83419,54512,,
2016,44005,RI,Newport County,suburban  ,Northeast,New England,102.437,83419,54512,,
1970,44007,RI,Providence County,URBAN,Northeast,New England,409.574,582894,360609,,
1971,44007,RI,Providence County,urban,Northeast,New England,409.574,588615,366549,,
1972,44007,RI,Providence County,urban,Northeast,New England,409.574,594066,373194,,
1973,44007,RI,Providence County,urban,Northeast,New England,409.574,589748,373048,,
1974,44007,RI,Providence County,urban,Northeast,New England,409.574,590623,376281,,
1975,44007,RI,Providence County,urban,Northeast,New England,409.574,586251,375375,,
1976,44007,RI,Providence County,urban,Northeast,New England,409.574,582891,376154,,
1977,44007,RI,Providence County,urban,Northeast,New England,409.574,581639,377610,,
1978,44007,RI,Providence County,urban,Northeast,New England,409.574,581738,379864,,
1979,44007,RI,Providence County,urban,Northeast,New England,409.574,580549,381022,,
1980,44007,RI,Providence County,urban,Northeast,New England,409.574,572698,376373,,
1980,44007,RI,Providence County,urban,Northeast,New England,409.574,572698,376373,,
1981,44007,RI,Providence County,urban,Northeast,New England,409.574,575641,379749,,
1982,44007,RI,Providence County,urban,Northeast,New England,409.574,575026,379432,,
1983,44007,RI,Providence County,urban,Northeast,New England,409.574,576384,380355,,
1984,44007,RI,Providence County,urban,Northeast,New England,409.574,577635,382233,,
1985,44007,RI,Providence County,urban,Northeast,New England,409.574,580393,384577,,
1986,44007,RI,Providence County,urban,Northeast,New England,409.574,583357,386495,,
1987,44007,RI,Providence County,  URBAN ,Northeast,New England,409.574,589309,389799,,
1987,44007,RI,Providence County,  URBAN ,Northeast,New England,409.574,589309,389799,,
1988,44007,RI,Providence County,urban,Northeast,New England,409.574,591616,390218,,
1989,44007,RI,Providence County,urban,Northeast,New England,409.574,596771,391716,,
1990,44007,RI,Providence County,urban,Northeast,New England,409.574,597701,391278,,
1991,44007,RI,Providence County,urban,Northeast,New England,409.574,599545,390415,,
1992,44007,RI,Providence County,urban,Northeast,New England,409.574,600603,389229,,
1993,44007,RI,Providence County,urban,Northeast,New England,409.574,602179,388154,,
1994,44007,RI,Providence County,urban,Northeast,New England,409.574,602728,388403,,
1995,44007,RI,Providence County,urban,Northeast,New England,409.574,603282,388790,,
1996,44007,RI,Providence County,urban,Northeast,New England,409.574,605077,391131,,
1997,44007,RI,Providence County,urban,Northeast,New England,409.574,607458,394129,,
1998,44007,RI,Providence County, urban,Northeast,New England,409.574,611251,398734,,
1999,44007,RI,Providence County,urban,Northeast,New England,409.574,616607,401386,,
2000,44007,RI,Providence County,urban,Northeast,New England,409.574,622378,406793,,
2001,44007,RI,Providence County,urban,Northeast,New England,409.574,626935,412475,,
2002,44007,RI,Providence County,urban,Northeast,New England,409.574,632252,418840,,
2003,44007,RI,Providence County,urban,Northeast,New England,409.574,636149,424142,,
2004,44007,RI,Providence County,urban,Northeast,New England,409.574,638358,428110,,
2004,44007,RI,Providence County,urban,Northeast,New England,409.574,638358,428110,,
2005,44007,RI,Providence County,urban,Northeast,New England,409.574,635060,429336,,
2006,44007,RI,Providence County,urban,Northeast,New England,409.574,631691,429788,,
2007,44007,RI,Providence County,urban,Northeast,New England,409.574,629110,429955,,
2008,44007,RI,Providence County,urban,Northeast,New England,409.574,627889,429902,,
2009,44007,RI,Providence County, urban,Northeast,New England,409.574,626304,429404,,
2010,44007,RI,Providence County,urban,Northeast,New England,409.574,626710,430126,,
2010,44007,RI,Providence County,urban,Northeast,New England,409.574,626710,430126,,
2011,44007,RI,Providence County,urban,Northeast,New England,409.574,627131,430547,,
2012,44007,RI,Providence County,urban,Northeast,New England,409.574,628089,431923,,
2013,44007,RI,Providence County,urban,Northeast,New England,409.574,629597,431724,,
2014,44007,RI,Providence County,urban,Northeast,New England,409.574,630033,431609,,
2015,44007,RI,Providence County,urban,Northeast,New England,409.574,632087,432569,,
2016,44007,RI,Providence County,urban,Northeast,New England,409.574,633519,432873,,
1970,44009,RI,Washington County,suburban,Northeast,New England,329.278,86034,56125,,
1971,44009,RI,Washington County,suburban,Northeast,New England,329.278,87354,57177,,
1972,44009,RI,Washington County,suburban,Northeast,New England,329.278,90592,59652,,
1973,44009,RI,Washington County,suburban,Northeast,New England,329.278,93691,62120,,
1974,44009,RI,Washington County,suburban,Northeast,New England,329.278,86300,56689,,
1975,44009,RI,Washington County,SUBURBAN,Northeast,New England,329.278,83849,54594,,
1976,44009,RI,Washington County,suburban,Northeast,New England,329.278,86214,56986,,
1976,44009,RI,Washington County,suburban,Northeast,New England,329.278,86214,56986,,
1977,44009,RI,Washington County,suburban,Northeast,New England,329.278,88330,58871,,
1978,44009,RI,Washington County,suburban,Northeast,New England,329.278,91154,61386,,
1978,44009,RI,Washington County,suburban,Northeast,New England,329.278,91154,61386,,
1979,44009,RI,Washington County,suburban,Northeast,New England,329.278,92840,62917,,
1980,44009,RI,Washington County,suburban,Northeast,New England,329.278,93644,63729,,
1981,44009,RI,Washington County,suburban,Northeast,New England,329.278,94481,64604,,
1982,44009,RI,Washington County,suburban,Northeast,New England,329.278,95466,65368,,
1983,44009,RI,Washington County,suburban,Northeast,New England,329.278,95377,65368,,
1984,44009,RI,Washington County,suburban,Northeast,New England,329.278,97679,67161,,
1985,44009,RI,Washington County,Suburban,Northeast,New England,329.278,99566,68576,,
1986,44009,RI,Washington County,suburban,Northeast,New England,329.278,102235,70425,,
1987,44009,RI,Washington County,suburban,Northeast,New England,329.278,104873,72136,,
1987,44009,RI,Washington County,suburban,Northeast,New England,329.278,104873,72136,,
1988,44009,RI,Washington County,suburban,Northeast,New England,329.278,107656,73868,,
1989,44009,RI,Washington County,suburban,Northeast,New England,329.278,108472,74141,,
1990,44009,RI,Washington County,suburban,Northeast,New England,329.278,110389,75267,,
1991,44009,RI,Washington County,suburban  ,Northeast,New England,329.278,111414,75356,,
1992,44009,RI,Washington County,suburban,Northeast,New England,329.278,112451,75594,,
1993,44009,RI,Washington County,suburban,Northeast,New England,329.278,113356,75730,,
1994,44009,RI,Washington County,suburban,Northeast,New England,329.278,114597,76529,,
1995,44009,RI,Washington County,suburban,Northeast,New England,329.278,116147,77433,,
1995,44009,RI,Washington County,suburban,Northeast,New England,329.278,116147,77433,,
1996,44009,RI,Washington County,suburban,Northeast,New England,329.278,117349,78348,,
1997,44009,RI,Washington County,suburban,Northeast,New England,329.278,118713,79438,,
1998,44009,RI,Washington County,suburban,Northeast,New England,329.278,120206,80916,,
1999,44009,RI,Washington County,suburban,Northeast,New England,329.278,122445,82724,,
2000,44009,RI,Washington County, suburban,Northeast,New England,329.278,123943,84129,,
2001,44009,RI,Washington County, suburban,Northeast,New England,329.278,124995,84990,,
2002,44009,RI,Washington County,Suburban,Northeast,New England,329.278,126462,86161,,
2003,44009,RI,Washington County,suburban,Northeast,New England,329.278,127248,86982,,
2004,44009,RI,Washington County,suburban,Northeast,New England,329.278,127960,87899,,
2005,44009,RI,Washington County,suburban,Northeast,New England,329.278,127412,87981,,
2006,44009,RI,Washington County,suburban,Northeast,New England,329.278,126757,87746,,
2007,44009,RI,Washington County,suburban,Northeast,New England,329.278,126895,87957,,
2007,44009,RI,Washington County,suburban,Northeast,New England,329.278,126895,87957,,
2008,44009,RI,Washington County,suburban,Northeast,New England,329.278,126672,87435,,
2009,44009,RI,Washington County,SUBURBAN,Northeast,New England,329.278,127605,88257,,
2010,44009,RI,Washington County,suburban,Northeast,New England,329.278,127094,87639,,
2011,44009,RI,Washington County,suburban,Northeast,New England,329.278,127075,87615,,
2012,44009,RI,Washington County,suburban,Northeast,New England,329.278,126471,87083,,
2013,44009,RI,Washington County,suburban,Northeast,New England,329.278,126223,86289,,
2014,44009,RI,Washington County,Suburban,Northeast,New England,329.278,126364,85991,,
2015,44009,RI,Washington County,suburban,Northeast,New England,329.278,126313,85626,,
2016,44009,RI,Washington County,suburban,Northeast,New England,329.278,126142,85203,,
