year,fips,state,county_name,urbanicity,region,division,land_area,total_pop,total_pop_15to64,total_jail_pop,total_prison_pop
1994,29003,MO,Andrew County,small/mid,Midwest,West North Central,432.689,15416,9571,9.666667,28
1995,29003,MO,Andrew County, small/mid,Midwest,West North Central,432.689,15633,9723,9.333333,27
1996,29003,MO,Andrew County,small/mid,Midwest,West North Central,432.689,15727,9813,9,29
1997,29003,MO,Andrew County,small/mid,Midwest,West North Central,432.689,15948,9999,8.666667,28
1998,29003,MO,Andrew County,small/mid,Midwest,West North Central,432.689,16212,10217,8.333333,27
1999,29003,MO,Andrew County,small/mid,Midwest,West North Central,432.689,16308,10362,8,26
2000,29003,MO,Andrew County,small/mid,Midwest,West North Central,432.689,16522,10576,10,22
2001,29003,MO,Andrew County, small/mid,Midwest,West North Central,432.689,16580,10656,12,34
2001,29003,MO,Andrew County, small/mid,Midwest,West North Central,432.689,16580,10656,12,34
2002,29003,MO,Andrew County,small/mid,Midwest,West North Central,432.689,16501,10676,14,36
2003,29003,MO,Andrew County,small/mid,Midwest,West North Central,432.689,16608,10750,16,42
2004,29003,MO,Andrew County,SMALL/MID,Midwest,West North Central,432.689,16580,10832,18,34
2005,29003,MO,Andrew County,small/mid,Midwest,West North Central,432.689,16511,10797,20,34
2006,29003,MO,Andrew County,small/mid,Midwest,West North Central,432.689,16861,11009,20.875,35
2007,29003,MO,Andrew County,small/mid,Midwest,West North Central,432.689,16834,11021,21.75,41
2008,29003,MO,Andrew County,small/mid,Midwest,West North Central,432.689,16924,10991,22.625,43
2009,29003,MO,Andrew County,SMALL/MID,Midwest,West North Central,432.689,17036,11064,23.5,43
2010,29003,MO,Andrew County,small/mid,Midwest,West North Central,432.689,17291,11216,24.375,56
2011,29003,MO,Andrew County,small/mid,Midwest,West North Central,432.689,17342,11252,25.25,50
2012,29003,MO,Andrew County,small/mid,Midwest,West North Central,432.689,17195,11138,26.125,54
2013,29003,MO,Andrew County,small/mid,Midwest,West North Central,432.689,17307,11156,27,59
2014,29003,MO,Andrew County,small/mid,Midwest,West North Central,432.689,17303,11137,27,64
2015,29003,MO,Andrew County,SMALL/MID,Midwest,West North Central,432.689,17281,11048,27,53
2016,29003,MO,Andrew County,small/mid,Midwest,West North Central,432.689,17311,11030,,
1970,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,9335,5693,2,
1971,29005,MO,Atchison County, rural,Midwest,West North Central,547.285,9698,5960,2,
1972,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,9854,6090,2,
1973,29005,MO,Atchison County, rural,Midwest,West North Central,547.285,9503,5855,2,
1974,29005,MO,Atchison County, rural,Midwest,West North Central,547.285,9650,5966,2,
1975,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,9643,5971,2,
1975,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,9643,5971,2,
1976,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,9355,5761,2,
1977,29005,MO,Atchison County,RURAL,Midwest,West North Central,547.285,9305,5735,2,
1978,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,8949,5461,2,
1979,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,8809,5351,2.6,
1980,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,8620,5216,3.2,
1981,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,8647,5234,3.8,
1982,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,8794,5314,4.4,
1983,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,8613,5207,5,4
1984,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,8531,5161,4.8,5
1985,29005,MO,Atchison County,RURAL,Midwest,West North Central,547.285,8149,4941,4.6,11
1986,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,7899,4793,4.4,7
1987,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,7785,4725,4.2,10
1988,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,7715,4677,4,6
1989,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,7624,4603,5,13
1990,29005,MO,Atchison County,RURAL,Midwest,West North Central,547.285,7401,4447,8,25
1991,29005,MO,Atchison County,RURAL,Midwest,West North Central,547.285,7336,4397,7,24
1992,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,7122,4244,6,19
1993,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,6981,4150,4,16
1994,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,6930,4129,5,13
1995,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,6898,4118,6,15
1996,29005,MO,Atchison County, rural,Midwest,West North Central,547.285,6952,4190,7,20
1997,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,6733,4062,8,21
1997,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,6733,4062,8,21
1998,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,6629,4013,9,22
1999,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,6548,3988,10,23
2000,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,6389,3888,9.666667,33
2001,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,6344,3884,9.333333,35
2001,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,6344,3884,9.333333,35
2002,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,6189,3783,9,29
2003,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,6193,3806,8.666667,29
2004,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,6153,3805,8.333333,27
2005,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,6053,3716,8,26
2006,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,5908,3637,7.375,23
2007,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,5909,3650,6.75,28
2008,29005,MO,Atchison County,Rural,Midwest,West North Central,547.285,5798,3571,6.125,13
2009,29005,MO,Atchison County,rural  ,Midwest,West North Central,547.285,5781,3579,5.5,14
2010,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,5685,3527,4.875,17
2011,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,5658,3507,4.25,14
2012,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,5573,3434,3.625,10
2013,29005,MO,Atchison County,RURAL,Midwest,West North Central,547.285,5514,3389,3,13
2014,29005,MO,Atchison County,RURAL,Midwest,West North Central,547.285,5423,3264,3,17
2015,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,5362,3204,3,13
2016,29005,MO,Atchison County,rural,Midwest,West North Central,547.285,5304,3131,,
1970,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,25502,14957,23,
1971,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,26074,15380,22.375,
1972,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,26017,15425,21.75,
1972,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,26017,15425,21.75,
1973,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,25528,15181,21.125,
1974,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,25869,15492,20.5,
1974,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,25869,15492,20.5,
1975,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,26043,15688,19.875,
1976,29007,MO,Audrain County,rural  ,Midwest,West North Central,692.235,26309,15976,19.25,
1976,29007,MO,Audrain County,rural  ,Midwest,West North Central,692.235,26309,15976,19.25,
1977,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,26148,15935,18.625,
1978,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,26031,15931,18,
1979,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,25737,15795,17.8,
1980,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,26433,16305,17.6,
1981,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,26197,16093,17.4,
1982,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,25950,15853,17.2,
1983,29007,MO,Audrain County,RURAL,Midwest,West North Central,692.235,25618,15598,17,35
1984,29007,MO,Audrain County,  RURAL ,Midwest,West North Central,692.235,25431,15420,17.6,41
1985,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,25302,15295,18.2,47
1986,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,24855,14984,18.8,55
1987,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,24611,14768,19.4,68
1988,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,24287,14484,20,73
1989,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,23852,14098,22,80
1989,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,23852,14098,22,80
1990,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,23642,13954,24,71
1991,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,23906,14123,26,76
1992,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,24045,14253,28,77
1992,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,24045,14253,28,77
1993,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,24321,14486,30,76
1994,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,24538,14698,29.16667,86
1995,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,24652,14887,28.33333,98
1996,29007,MO,Audrain County,Rural,Midwest,West North Central,692.235,24993,15185,27.5,118
1997,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,25233,15478,26.66667,112
1998,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,25650,15888,25.83333,106
1999,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,25810,16128,25,100
2000,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,25862,16299,31.83333,119
2001,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,25784,16196,38.66667,136
2002,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,25800,16312,45.5,129
2003,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,25728,16401,52.33333,137
2003,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,25728,16401,52.33333,137
2004,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,25555,16249,59.16667,124
2005,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,25725,16362,66,146
2006,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,25869,16517,68.5,152
2007,29007,MO,Audrain County,Rural,Midwest,West North Central,692.235,25658,16355,71,176
2007,29007,MO,Audrain County,Rural,Midwest,West North Central,692.235,25658,16355,71,176
2008,29007,MO,Audrain County,  RURAL ,Midwest,West North Central,692.235,25774,16367,73.5,188
2009,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,25628,16311,76,187
2010,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,25529,16310,78.5,183
2011,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,25451,16287,81,202
2012,29007,MO,Audrain County, rural,Midwest,West North Central,692.235,25527,16453,83.5,163
2013,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,25527,16504,86,168
2014,29007,MO,Audrain County, rural,Midwest,West North Central,692.235,25544,16531,613,194
2014,29007,,,,,,,,,86,
2015,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,25815,16588,86,197
2016,29007,MO,Audrain County,rural,Midwest,West North Central,692.235,25941,16722,,
1970,29009,MO,Barry County,rural,Midwest,West North Central,778.251,19723,11273,9,
1971,29009,MO,Barry County,rural,Midwest,West North Central,778.251,20231,11609,8.875,
1972,29009,MO,Barry County,rural,Midwest,West North Central,778.251,20941,12117,8.75,
1973,29009,MO,Barry County,rural,Midwest,West North Central,778.251,21571,12578,8.625,
1973,29009,MO,Barry County,rural,Midwest,West North Central,778.251,21571,12578,8.625,
1974,29009,MO,Barry County,rural,Midwest,West North Central,778.251,21546,12543,8.5,
1975,29009,MO,Barry County,rural,Midwest,West North Central,778.251,22034,12866,8.375,
1976,29009,MO,Barry County,rural,Midwest,West North Central,778.251,22224,13033,8.25,
1976,29009,MO,Barry County,rural,Midwest,West North Central,778.251,22224,13033,8.25,
1977,29009,MO,Barry County,  RURAL ,Midwest,West North Central,778.251,22794,13423,8.125,
1978,29009,MO,Barry County,rural,Midwest,West North Central,778.251,23643,14037,8,
1979,29009,MO,Barry County,RURAL,Midwest,West North Central,778.251,24220,14418,9.4,
1980,29009,MO,Barry County,rural,Midwest,West North Central,778.251,24456,14570,10.8,
1981,29009,MO,Barry County,rural,Midwest,West North Central,778.251,24543,14636,12.2,
1982,29009,MO,Barry County,rural,Midwest,West North Central,778.251,24831,14811,13.6,
1983,29009,MO,Barry County,rural,Midwest,West North Central,778.251,25152,15035,15,23
1984,29009,MO,Barry County,rural,Midwest,West North Central,778.251,25678,15381,15.5,25
1985,29009,MO,Barry County,rural,Midwest,West North Central,778.251,25974,15604,16,30
1986,29009,MO,Barry County,rural,Midwest,West North Central,778.251,26194,15790,16,33
1987,29009,MO,Barry County,rural,Midwest,West North Central,778.251,26821,16196,8,28
1988,29009,MO,Barry County,rural,Midwest,West North Central,778.251,27085,16361,9,18
1989,29009,MO,Barry County,rural,Midwest,West North Central,778.251,27277,16446,9.6,34
1989,29009,MO,Barry County,rural,Midwest,West North Central,778.251,27277,16446,9.6,34
1990,29009,MO,Barry County,rural,Midwest,West North Central,778.251,27672,16687,10.2,39
1991,29009,MO,Barry County,rural,Midwest,West North Central,778.251,28076,16900,10.8,36
1992,29009,MO,Barry County,rural,Midwest,West North Central,778.251,28785,17341,11.4,41
1993,29009,MO,Barry County,rural,Midwest,West North Central,778.251,29483,17849,12,41
1994,29009,MO,Barry County,rural,Midwest,West North Central,778.251,30533,18681,13,66
1995,29009,MO,Barry County,rural,Midwest,West North Central,778.251,31711,19510,14,66
1996,29009,MO,Barry County, rural,Midwest,West North Central,778.251,32695,20258,15,69
1997,29009,MO,Barry County,rural,Midwest,West North Central,778.251,33175,20601,16,72
1998,29009,MO,Barry County,rural,Midwest,West North Central,778.251,33679,20958,17,75
1999,29009,MO,Barry County,rural,Midwest,West North Central,778.251,33769,20991,18,78
2000,29009,MO,Barry County,rural,Midwest,West North Central,778.251,33971,21195,22.66667,77
2001,29009,MO,Barry County,rural,Midwest,West North Central,778.251,33981,21204,27.33333,88
2002,29009,MO,Barry County,rural,Midwest,West North Central,778.251,34111,21273,32,104
2003,29009,MO,Barry County,  RURAL ,Midwest,West North Central,778.251,34555,21559,36.66667,115
2004,29009,MO,Barry County,rural,Midwest,West North Central,778.251,34849,21774,41.33333,138
2005,29009,MO,Barry County,RURAL,Midwest,West North Central,778.251,35241,21978,46,158
2006,29009,MO,Barry County,rural,Midwest,West North Central,778.251,35756,22373,46,158
2007,29009,MO,Barry County,rural,Midwest,West North Central,778.251,35844,22454,46,170
2007,29009,MO,Barry County,rural,Midwest,West North Central,778.251,35844,22454,46,170
2008,29009,MO,Barry County,rural,Midwest,West North Central,778.251,35935,22486,46,177
2009,29009,MO,Barry County,rural,Midwest,West North Central,778.251,35640,22270,46,169
2010,29009,MO,Barry County,rural,Midwest,West North Central,778.251,35597,22252,46,166
2011,29009,MO,Barry County,rural,Midwest,West North Central,778.251,35551,22251,46,178
2012,29009,MO,Barry County,rural,Midwest,West North Central,778.251,35326,22203,46,183
2013,29009,MO,Barry County,rural,Midwest,West North Central,778.251,35321,22041,46,186
2014,29009,MO,Barry County,rural,Midwest,West North Central,778.251,35330,21842,46,202
2015,29009,MO,Barry County,Rural,Midwest,West North Central,778.251,35330,21803,46,191
2016,29009,MO,Barry County,  RURAL ,Midwest,West North Central,778.251,35325,21709,,
1970,29011,MO,Barton County,rural,Midwest,West North Central,591.919,10500,5869,2,
1970,29011,MO,Barton County,rural,Midwest,West North Central,591.919,10500,5869,2,
1971,29011,MO,Barton County,rural,Midwest,West North Central,591.919,10775,6075,1.923077,
1972,29011,MO,Barton County,rural,Midwest,West North Central,591.919,11084,6311,1.846154,
1973,29011,MO,Barton County,rural,Midwest,West North Central,591.919,10850,6166,1.769231,
1974,29011,MO,Barton County,rural,Midwest,West North Central,591.919,10971,6294,1.692308,
1975,29011,MO,Barton County,rural,Midwest,West North Central,591.919,10980,6344,1.615385,
1976,29011,MO,Barton County,rural,Midwest,West North Central,591.919,10854,6254,1.538462,
1977,29011,MO,Barton County,rural,Midwest,West North Central,591.919,10827,6245,1.461538,
1978,29011,MO,Barton County,rural,Midwest,West North Central,591.919,11060,6454,1.384615,
1979,29011,MO,Barton County,rural,Midwest,West North Central,591.919,11265,6610,515,
1979,29011,,,,,,,,,1.307692,
1980,29011,MO,Barton County,rural,Midwest,West North Central,591.919,11294,6631,1.230769,
1981,29011,MO,Barton County,rural,Midwest,West North Central,591.919,11288,6611,1.153846,
1982,29011,MO,Barton County,rural,Midwest,West North Central,591.919,11188,6534,1.076923,
1983,29011,MO,Barton County,rural,Midwest,West North Central,591.919,11448,6682,1,8
1984,29011,MO,Barton County,rural,Midwest,West North Central,591.919,11436,6666,2,14
1985,29011,MO,Barton County,rural,Midwest,West North Central,591.919,11388,6640,3,18
1986,29011,MO,Barton County,rural,Midwest,West North Central,591.919,11255,6564,557,17
1986,29011,,,,,,,,,4,
1987,29011,MO,Barton County,rural,Midwest,West North Central,591.919,11408,6641,5,11
1987,29011,MO,Barton County,rural,Midwest,West North Central,591.919,11408,6641,5,11
1988,29011,MO,Barton County,rural,Midwest,West North Central,591.919,11388,6614,6,20
1989,29011,MO,Barton County,rural,Midwest,West North Central,591.919,11291,6517,6.2,36
1990,29011,MO,Barton County,rural,Midwest,West North Central,591.919,11336,6547,6.4,40
1991,29011,MO,Barton County,rural,Midwest,West North Central,591.919,11474,6608,6.6,41
1992,29011,MO,Barton County,rural,Midwest,West North Central,591.919,11624,6714,6.8,47
1993,29011,MO,Barton County,rural,Midwest,West North Central,591.919,11697,6781,7,39
1994,29011,MO,Barton County,rural,Midwest,West North Central,591.919,11836,6908,8.166667,44
1995,29011,MO,Barton County,rural,Midwest,West North Central,591.919,11950,7011,9.333333,43
1996,29011,MO,Barton County,Rural,Midwest,West North Central,591.919,12131,7168,10.5,50
1997,29011,MO,Barton County,rural,Midwest,West North Central,591.919,12198,7261,11.66667,56
1998,29011,MO,Barton County,rural,Midwest,West North Central,591.919,12391,7446,12.83333,62
1999,29011,MO,Barton County,rural,Midwest,West North Central,591.919,12494,7576,14,68
2000,29011,MO,Barton County,rural,Midwest,West North Central,591.919,12542,7659,15,55
2000,29011,MO,Barton County,rural,Midwest,West North Central,591.919,12542,7659,15,55
2001,29011,MO,Barton County,rural,Midwest,West North Central,591.919,12684,7743,16,53
2002,29011,MO,Barton County,  RURAL ,Midwest,West North Central,591.919,12780,7863,17,59
2003,29011,MO,Barton County,rural,Midwest,West North Central,591.919,12924,7907,18,77
2004,29011,MO,Barton County,rural,Midwest,West North Central,591.919,12941,7946,19,64
2005,29011,MO,Barton County,rural,Midwest,West North Central,591.919,12976,7981,20,68
2006,29011,MO,Barton County,rural,Midwest,West North Central,591.919,12972,7981,19.375,70
2006,29011,MO,Barton County,rural,Midwest,West North Central,591.919,12972,7981,19.375,70
2007,29011,MO,Barton County,rural,Midwest,West North Central,591.919,12769,7869,18.75,78
2008,29011,MO,Barton County,rural,Midwest,West North Central,591.919,12589,7727,18.125,59
2009,29011,MO,Barton County,rural,Midwest,West North Central,591.919,12454,7620,17.5,51
2010,29011,MO,Barton County,rural,Midwest,West North Central,591.919,12402,7598,16.875,59
2011,29011,MO,Barton County,rural,Midwest,West North Central,591.919,12388,7599,16.25,48
2011,29011,MO,Barton County,rural,Midwest,West North Central,591.919,12388,7599,16.25,48
2012,29011,MO,Barton County,rural  ,Midwest,West North Central,591.919,12344,7579,15.625,66
2013,29011,MO,Barton County,rural,Midwest,West North Central,591.919,12296,7523,15,54
2013,29011,MO,Barton County,rural,Midwest,West North Central,591.919,12296,7523,15,54
2014,29011,MO,Barton County,rural,Midwest,West North Central,591.919,12177,7444,15,54
2014,29011,MO,Barton County,rural,Midwest,West North Central,591.919,12177,7444,15,54
2015,29011,MO,Barton County, rural,Midwest,West North Central,591.919,11987,7326,15,50
2016,29011,MO,Barton County,rural,Midwest,West North Central,591.919,11835,7250,,
1970,29013,MO,Bates County,suburban,Midwest,West North Central,836.689,15449,8643,4,
1971,29013,MO,Bates County,suburban,Midwest,West North Central,836.689,15376,8610,5.125,
1972,29013,MO,Bates County,suburban,Midwest,West North Central,836.689,15866,9002,6.25,
1973,29013,MO,Bates County,suburban,Midwest,West North Central,836.689,16229,9308,7.375,
1973,29013,MO,Bates County,suburban,Midwest,West North Central,836.689,16229,9308,7.375,
1974,29013,MO,Bates County,suburban,Midwest,West North Central,836.689,16221,9342,8.5,
1975,29013,MO,Bates County,suburban,Midwest,West North Central,836.689,16485,9556,9.625,
1975,29013,MO,Bates County,suburban,Midwest,West North Central,836.689,16485,9556,9.625,
1976,29013,MO,Bates County,suburban,Midwest,West North Central,836.689,16218,9393,10.75,
1977,29013,MO,Bates County,suburban,Midwest,West North Central,836.689,16341,9566,11.875,
1978,29013,MO,Bates County,suburban,Midwest,West North Central,836.689,15893,9320,13,
1979,29013,MO,Bates County,suburban,Midwest,West North Central,836.689,15668,9195,11.6,
1980,29013,MO,Bates County,suburban,Midwest,West North Central,836.689,15841,9321,10.2,
1981,29013,MO,Bates County,suburban,Midwest,West North Central,836.689,15644,9192,8.8,
