year,fips,state,county_name,urbanicity,region,division,land_area,total_pop,total_pop_15to64,total_jail_pop,total_prison_pop
2005,46003,SD,Aurora County,rural,Midwest,West North Central,708.426,2789,1636,0,17
2006,46003,SD,Aurora County,  RURAL ,Midwest,West North Central,708.426,2775,1633,0,15
2007,46003,SD,Aurora County,rural,Midwest,West North Central,708.426,2745,1594,0,17
2008,46003,SD,Aurora County,rural,Midwest,West North Central,708.426,2750,1606,0,13
2009,46003,SD,Aurora County,rural,Midwest,West North Central,708.426,2712,1587,0,13
2010,46003,SD,Aurora County,rural,Midwest,West North Central,708.426,2710,1596,0,11
2010,46003,SD,Aurora County,rural,Midwest,West North Central,708.426,2710,1596,0,11
2011,46003,SD,Aurora County,rural,Midwest,West North Central,708.426,2701,1597,0,10
2012,46003,SD,Aurora County,rural,Midwest,West North Central,708.426,2716,1602,0,8
2013,46003,SD,Aurora County,rural,Midwest,West North Central,708.426,2760,1624,0,8
2014,46003,SD,Aurora County,rural,Midwest,West North Central,708.426,2717,1598,0,8
2015,46003,SD,Aurora County,rural,Midwest,West North Central,708.426,2747,1618,0,
2016,46003,SD,Aurora County,rural,Midwest,West North Central,708.426,2742,1621,,
2016,46003,SD,Aurora County,rural,Midwest,West North Central,708.426,2742,1621,,
1970,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,20848,12365,1,
1971,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,20700,12382,1.75,
1972,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,20532,12418,2.5,
1973,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,20605,12624,3.25,
1974,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,20847,12941,4,
1975,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,20467,12809,4.75,
1976,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,20242,12728,5.5,
1977,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,19774,12449,6.25,
1978,46005,SD,Beadle County, rural,Midwest,West North Central,1258.711,19463,12298,7,
1979,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,19385,12284,7.8,
1980,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,19204,12180,8.6,
1981,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,19131,12061,9.4,
1982,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,19088,11936,10.2,
1983,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,18757,11656,11,34
1984,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,18544,11448,11.2,31
1985,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,18437,11299,11.4,34
1986,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,18366,11167,11.6,36.2
1986,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,18366,11167,11.6,36.2
1987,46005,SD,Beadle County,rural  ,Midwest,West North Central,1258.711,18422,11132,11.8,38.4
1987,46005,SD,Beadle County,rural  ,Midwest,West North Central,1258.711,18422,11132,11.8,38.4
1988,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,18219,10904,12,40.6
1989,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,18244,10809,17.6,42.8
1990,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,18288,10772,23.2,45
1991,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,18090,10645,28.8,40
1992,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,18070,10604,34.4,35
1993,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,18092,10677,40,30
1993,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,18092,10677,40,30
1994,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,18263,10859,38.33333,32
1995,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,18364,11048,36.66667,45
1996,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,18401,11189,35,69
1997,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,18272,11142,33.33333,81
1998,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,17501,10623,31.66667,82
1999,46005,SD,Beadle County,rural  ,Midwest,West North Central,1258.711,17097,10386,30,67
2000,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,17030,10382,33,75
2001,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,16952,10402,30,77
2002,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,16767,10325,32,65
2003,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,16504,10232,21,71
2003,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,16504,10232,21,71
2004,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,16370,10212,24,63
2005,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,16304,10246,27,80
2006,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,16149,10208,26.625,87
2007,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,16489,10421,26.25,81
2008,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,16810,10584,25.875,83
2009,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,17288,10830,25.5,82
2010,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,17399,10926,25.125,85
2010,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,17399,10926,25.125,85
2011,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,17413,10960,24.75,85
2012,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,17693,11184,24.375,85
2013,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,17940,11247,24,85
2014,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,18269,11306,24,85
2015,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,18144,11068,24,
2016,46005,SD,Beadle County,rural,Midwest,West North Central,1258.711,18160,10931,,
1970,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3139,1728,0,
1971,46007,SD,Bennett County, rural,Midwest,West North Central,1184.642,3327,1853,0,
1972,46007,SD,Bennett County,RURAL,Midwest,West North Central,1184.642,3205,1799,0,
1973,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3401,1939,0,
1974,46007,SD,Bennett County, rural,Midwest,West North Central,1184.642,3439,1987,0,
1974,46007,SD,Bennett County, rural,Midwest,West North Central,1184.642,3439,1987,0,
1975,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3437,2013,0,
1976,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3391,2003,0,
1977,46007,SD,Bennett County,RURAL,Midwest,West North Central,1184.642,3314,1967,0,
1978,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3264,1950,6,
1979,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3210,1921,6.8,
1980,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3028,1812,7.6,
1981,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3013,1789,8.4,
1982,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3087,1821,9.2,
1983,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3158,1854,10,7
1984,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3295,1924,9.2,5
1985,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3263,1900,8.4,6
1986,46007,SD,Bennett County,RURAL,Midwest,West North Central,1184.642,3255,1890,7.6,7.4
1987,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3310,1920,6.8,8.8
1988,46007,SD,Bennett County,rural  ,Midwest,West North Central,1184.642,3300,1910,6,10.2
1988,46007,SD,Bennett County,rural  ,Midwest,West North Central,1184.642,3300,1910,6,10.2
1989,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3297,1896,6.8,11.6
1990,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3194,1819,7.6,13
1991,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3182,1779,522,17
1991,46007,,,,,,,,,8.4,
1992,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3129,1759,9.2,13
1993,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3237,1823,10,9
1994,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3405,1952,10.33333,14
1995,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3470,1983,10.66667,17
1996,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3490,2003,11,16
1997,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3497,2025,11.33333,11
1998,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3592,2086,11.66667,14
1999,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3536,2071,12,12
2000,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3572,2105,0,18
2001,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3518,2077,0,12
2002,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3519,2063,0,15
2003,46007,SD,Bennett County,RURAL,Midwest,West North Central,1184.642,3513,2066,0,15
2004,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3519,2072,0,16
2005,46007,SD,Bennett County,RURAL,Midwest,West North Central,1184.642,3547,2064,0,21
2006,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3475,2078,0,22
2007,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3466,2089,0,20
2008,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3429,2071,0,23
2009,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3397,2059,0,18
2010,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3431,2061,0,15
2011,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3451,2074,0,14
2012,46007,SD,Bennett County,  RURAL ,Midwest,West North Central,1184.642,3449,2080,0,19
2012,46007,SD,Bennett County,  RURAL ,Midwest,West North Central,1184.642,3449,2080,0,19
2013,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3449,2067,0,19
2014,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3461,2071,0,19
2015,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3435,2035,0,
2016,46007,SD,Bennett County,rural,Midwest,West North Central,1184.642,3401,2018,,
1970,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,8606,5141,1,
1971,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,8714,5227,2.25,
1972,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,8541,5119,3.5,
1972,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,8541,5119,3.5,
1973,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,8220,4912,4.75,
1974,46009,SD,Bon Homme County,RURAL,Midwest,West North Central,563.658,7844,4659,6,
1974,46009,SD,Bon Homme County,RURAL,Midwest,West North Central,563.658,7844,4659,6,
1975,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,7827,4669,7.25,
1975,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,7827,4669,7.25,
1976,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,8026,4849,8.5,
1977,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,8063,4884,9.75,
1978,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,8220,4990,11,
1979,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,8175,4956,10,
1980,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,8025,4842,9,
1981,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,7860,4723,8,
1982,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,7824,4664,7,
1983,46009,SD,Bon Homme County,rural  ,Midwest,West North Central,563.658,7791,4618,6,10
1984,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,6976,4113,5,8
1985,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,6961,4087,4,7
1986,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,7007,4090,3,7.2
1987,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,6987,4059,2,7.4
1988,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,6972,4017,1,7.6
1989,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,7103,4054,1,7.8
1990,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,7103,4030,1,8
1991,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,7062,3999,1,10
1992,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,7023,3974,1,9
1992,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,7023,3974,1,9
1993,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,7080,4051,515,11
1993,46009,,,,,,,,,1,
1994,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,7052,4063,1.333333,10
1994,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,7052,4063,1.333333,10
1995,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,7162,4190,1.666667,10
1996,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,7211,4286,2,11
1997,46009,SD,Bon Homme County,rural  ,Midwest,West North Central,563.658,7458,4547,2.333333,12
1998,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,7336,4489,2.666667,8
1999,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,7274,4447,3,5
2000,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,7243,4455,3.166667,6
2001,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,7169,4444,3.333333,7
2002,46009,SD,Bon Homme County, rural,Midwest,West North Central,563.658,7091,4463,3.5,7
2003,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,7074,4475,3.666667,4
2004,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,7014,4492,3.833333,8
2005,46009,SD,Bon Homme County,  RURAL ,Midwest,West North Central,563.658,6985,4490,4,9
2006,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,7174,4656,3.75,9
2007,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,7060,4608,3.5,11
2008,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,7040,4602,3.25,9
2008,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,7040,4602,3.25,9
2009,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,7049,4639,3,11
2010,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,7067,4615,2.75,5
2010,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,7067,4615,2.75,5
2011,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,7058,4607,2.5,6
2012,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,7009,4560,2.25,6
2013,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,7023,4555,2,6
2014,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,6983,4546,2,6
2015,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,6981,4532,2,
2016,46009,SD,Bon Homme County,rural,Midwest,West North Central,563.658,6946,4476,,
1970,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,22216,14748,6,
1971,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,22426,15019,6.5,
1972,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,23369,15820,7,
1973,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,22894,15648,7.5,
1974,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,22691,15625,8,
1975,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,22705,15746,8.5,
1976,46011,SD,Brookings County,  RURAL ,Midwest,West North Central,792.206,23136,16150,9,
1977,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,23224,16270,9.5,
1978,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,23315,16380,10,
1979,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,23924,16858,11.2,
1980,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,24447,17265,12.4,
1981,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,24745,17469,13.6,
1982,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,24954,17563,14.8,
1983,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,25037,17588,16,13
1984,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,25220,17684,15,12
1985,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,25036,17493,14,16
1986,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,24963,17374,10,19.8
1987,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,24621,17089,10,23.6
1988,46011,SD,Brookings County,Rural,Midwest,West North Central,792.206,25064,17306,15,27.4
1989,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,25093,17234,15,31.2
1990,46011,SD,Brookings County,rural  ,Midwest,West North Central,792.206,25287,17359,15,35
1991,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,25417,17457,529,31
1991,46011,,,,,,,,,15,
1992,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,25933,17809,15,37
1993,46011,SD,Brookings County,  RURAL ,Midwest,West North Central,792.206,26547,18380,15,41
1994,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,27155,18930,17.5,48
1995,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,27450,19286,20,56
1996,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,27414,19420,22.5,60
1997,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,27672,19703,25,53
1998,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,27686,19826,27.5,64
1999,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,27921,20054,30,79
2000,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,28342,20480,29.66667,66
2001,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,28565,20829,29.33333,75
2002,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,28913,21136,29,75
2003,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,29171,21442,28.66667,87
2004,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,29393,21710,529,83
2004,46011,,,,,,,,,28.33333,
2005,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,29485,21743,28,94
2006,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,30323,22370,27,86
2007,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,30831,22786,26,83
2008,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,31363,23136,25,68
2009,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,31729,23440,24,87
2010,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,31962,23626,23,74
2011,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,32000,23647,22,71
2012,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,32138,23684,21,83
2012,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,32138,23684,21,83
2013,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,32710,24029,20,83
2014,46011,SD,Brookings County,Rural,Midwest,West North Central,792.206,33065,24126,20,83
2014,46011,SD,Brookings County,Rural,Midwest,West North Central,792.206,33065,24126,20,83
2015,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,33302,24176,20,
2016,46011,SD,Brookings County,rural,Midwest,West North Central,792.206,33808,24274,,
1970,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,37061,22497,22,
1971,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,37611,22984,20.75,
1972,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,38000,23416,19.5,
1972,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,38000,23416,19.5,
1973,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,37820,23482,18.25,
1974,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,38352,24000,17,
1975,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,37724,23705,15.75,
1976,46013,SD,Brown County,Rural,Midwest,West North Central,1713.03,37313,23616,14.5,
1977,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,37362,23819,13.25,
1978,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,37458,24071,12,
1979,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,36452,23480,14,
1980,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,37023,23952,16,
1981,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,37112,23985,18,
1982,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,37046,23857,20,
1983,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,36627,23541,22,21
1984,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,36621,23492,19.13228,36
1985,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,36541,23367,20.39646,18
1985,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,36541,23367,20.39646,18
1986,46013,SD,Brown County,RURAL,Midwest,West North Central,1713.03,36521,23287,22.09703,22.4
1987,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,36467,23212,23.83837,26.8
1988,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,36404,23068,27.20575,31.2
1989,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,36015,22703,30.58589,35.6
1989,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,36015,22703,30.58589,35.6
1990,46013,SD,Brown County,Rural,Midwest,West North Central,1713.03,35528,22365,33.91268,40
1991,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,35614,22395,37.25188,55
1992,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,35755,22402,40.62539,60
1993,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,35973,22645,44.00312,59
1994,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,36085,22832,43.06618,67
1995,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,36104,22954,42.09812,60
1996,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,36173,23193,41.24496,64
1997,46013,SD,Brown County, rural,Midwest,West North Central,1713.03,36087,23129,40.292,94
1997,46013,SD,Brown County, rural,Midwest,West North Central,1713.03,36087,23129,40.292,94
1998,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,35826,23017,39.31467,102
1999,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,35705,22987,38.39932,111
2000,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,35472,22889,38.73352,121
2001,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,35303,22716,39.12023,127
2002,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,35187,22702,39.51683,114
2003,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,35223,22659,39.88271,118
2004,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,35329,22755,40.24545,125
2005,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,35441,22908,40.66659,106
2006,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,35561,22935,39.9683,123
2007,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,35821,23070,43.54441,130
2008,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,35865,23107,48.83208,152
2009,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,36181,23296,45.49162,174
2010,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,36531,23573,42.10573,191
2011,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,36654,23664,48.05107,217
2012,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,36966,23928,49.67172,210
2013,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,37565,24380,31.79722,210
2014,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,38229,24618,30.93913,210
2015,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,38353,24549,40.57431,
2016,46013,SD,Brown County,rural,Midwest,West North Central,1713.03,38505,24604,,
1970,46015,SD,Brule County,Rural,Midwest,West North Central,817.241,5832,3223,6,
1971,46015,SD,Brule County,rural,Midwest,West North Central,817.241,5708,3188,5.875,
1972,46015,SD,Brule County,  RURAL ,Midwest,West North Central,817.241,5778,3287,5.75,
1973,46015,SD,Brule County,Rural,Midwest,West North Central,817.241,5802,3355,5.625,
1974,46015,SD,Brule County,rural,Midwest,West North Central,817.241,5621,3279,5.5,
1975,46015,SD,Brule County,rural,Midwest,West North Central,817.241,5705,3388,571,
1975,46015,,,,,,,,,5.375,
1976,46015,SD,Brule County,rural,Midwest,West North Central,817.241,5587,3330,5.25,
1977,46015,SD,Brule County,rural,Midwest,West North Central,817.241,5520,3311,5.125,
