year,fips,state,county_name,urbanicity,region,division,land_area,total_pop,total_pop_15to64,total_jail_pop,total_prison_pop
1988,42001,PA,Adams County,small/mid,Northeast,Middle Atlantic,518.688,75328,49570,69,57
1989,42001,PA,Adams County,small/mid,Northeast,Middle Atlantic,518.688,76608,50177,76.8,59
1990,42001,PA,Adams County,small/mid,Northeast,Middle Atlantic,518.688,78797,51534,84.6,62
1991,42001,PA,Adams County,small/mid,Northeast,Middle Atlantic,518.688,80531,52512,92.4,67
1991,42001,PA,Adams County,small/mid,Northeast,Middle Atlantic,518.688,80531,52512,92.4,67
1992,42001,PA,Adams County,small/mid,Northeast,Middle Atlantic,518.688,81771,53105,100.2,71
1992,42001,PA,Adams County,small/mid,Northeast,Middle Atlantic,518.688,81771,53105,100.2,71
1993,42001,PA,Adams County,small/mid,Northeast,Middle Atlantic,518.688,83013,53655,108,74
1994,42001,PA,Adams County,small/mid,Northeast,Middle Atlantic,518.688,84186,54405,114,67
1995,42001,PA,Adams County,small/mid,Northeast,Middle Atlantic,518.688,85063,55005,98,62
1996,42001,PA,Adams County,small/mid  ,Northeast,Middle Atlantic,518.688,86252,55952,119,78
1997,42001,PA,Adams County,small/mid,Northeast,Middle Atlantic,518.688,87751,57025,121,86
1998,42001,PA,Adams County,small/mid,Northeast,Middle Atlantic,518.688,89074,57987,120,146
1998,42001,PA,Adams County,small/mid,Northeast,Middle Atlantic,518.688,89074,57987,120,146
1999,42001,PA,Adams County,small/mid,Northeast,Middle Atlantic,518.688,90363,59074,190,160
2000,42001,PA,Adams County,small/mid,Northeast,Middle Atlantic,518.688,91457,59918,198,164
2001,42001,PA,Adams County, small/mid,Northeast,Middle Atlantic,518.688,92591,60670,201,176
2002,42001,PA,Adams County,small/mid,Northeast,Middle Atlantic,518.688,93934,61746,210,155
2003,42001,PA,Adams County,small/mid,Northeast,Middle Atlantic,518.688,95503,63046,221,164
2004,42001,PA,Adams County,  SMALL/MID ,Northeast,Middle Atlantic,518.688,97300,64528,226,178
2005,42001,PA,Adams County,small/mid,Northeast,Middle Atlantic,518.688,98606,65744,269,201
2006,42001,PA,Adams County,small/mid,Northeast,Middle Atlantic,518.688,99899,66673,272.125,225
2007,42001,PA,Adams County,small/mid,Northeast,Middle Atlantic,518.688,100502,67100,275.25,267
2008,42001,PA,Adams County,small/mid,Northeast,Middle Atlantic,518.688,101056,67198,278.375,312
2009,42001,PA,Adams County,small/mid,Northeast,Middle Atlantic,518.688,101252,67177,281.5,337
2010,42001,PA,Adams County,small/mid,Northeast,Middle Atlantic,518.688,101417,67256,284.625,394
2011,42001,PA,Adams County,small/mid,Northeast,Middle Atlantic,518.688,101464,67273,287.75,414
2012,42001,PA,Adams County,small/mid,Northeast,Middle Atlantic,518.688,101460,67152,290.875,383
2013,42001,PA,Adams County,small/mid,Northeast,Middle Atlantic,518.688,101228,66636,294,419
2014,42001,PA,Adams County,small/mid,Northeast,Middle Atlantic,518.688,101059,66151,286.5,396
2015,42001,PA,Adams County,small/mid,Northeast,Middle Atlantic,518.688,101231,65914,279,354
2016,42001,PA,Adams County,small/mid,Northeast,Middle Atlantic,518.688,101637,65775,,
1970,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1602792,1012913,846,
1971,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1593412,1014032,792.5,
1972,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1573444,1010019,739,
1973,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1548862,1003047,685.5,
1974,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1525946,996591,632,
1975,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1513434,997146,578.5,
1976,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1499345,995424,525,
1977,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1486312,992977,471.5,
1978,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1473796,990219,418,
1979,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1454338,980853,456,
1980,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1448653,979338,494,
1981,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1437551,970647,532,
1982,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1429726,962640,570,
1983,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1420640,952968,608,1928
1984,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1404692,939955,570,2333
1985,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1380315,919935,532,2684
1986,42003,PA,Allegheny County,URBAN,Northeast,Middle Atlantic,730.077,1366106,907362,540,2672
1987,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1355064,895280,540,2682
1988,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1346483,884633,929,2729
1989,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1339469,873134,970,2853
1990,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1336740,866710,1104,3518
1991,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1338435,862578,1726,3836
1991,42003,,,,,,,,,1225,
1992,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1340919,859419,1070,4163
1993,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1338289,853902,1368,4237
1994,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1331772,847654,1402,4336
1995,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1322460,840288,1475,4582
1996,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1313445,835034,1807,4350
1997,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1304196,829615,2020,3933
1997,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1304196,829615,2020,3933
1998,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1295026,825111,2045,3896
1999,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1287247,822302,1802,3730
2000,42003,PA,Allegheny County,URBAN,Northeast,Middle Atlantic,730.077,1279651,819678,2288,3748
2001,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1272416,819663,2868,3683
2002,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1265577,820373,2474,3505
2002,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1265577,820373,2474,3505
2003,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1258420,820272,2616,3505
2004,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1247531,817869,2733,3485
2004,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1247531,817869,2733,3485
2005,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1234787,814110,2815,3587
2006,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1226025,812951,3370,3568
2007,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1222482,813682,2718,3525
2008,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1221071,815048,2766,3711
2009,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1222171,818834,2670,3891
2010,42003,PA,Allegheny County,urban  ,Northeast,Middle Atlantic,730.077,1223338,821902,2708,4017
2011,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1223897,822949,2720,4204
2012,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1227767,827941,2625,4093
2013,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1230870,827321,3382,3948
2014,42003,PA,Allegheny County, urban,Northeast,Middle Atlantic,730.077,1233892,828089,2385,3919
2015,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1233480,824994,2478,3789
2015,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1233480,824994,2478,3789
2016,42003,PA,Allegheny County,urban,Northeast,Middle Atlantic,730.077,1230052,820067,,
1970,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,75821,46447,6,
1971,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,76722,47280,6.375,
1972,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,76873,47705,6.75,
1973,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,76806,48005,7.125,
1974,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,76943,48385,7.5,
1975,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,77567,49094,7.875,
1976,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,77768,49483,522,
1976,42005,,,,,,,,,8.25,
1977,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,77506,49450,8.625,
1977,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,77506,49450,8.625,
1978,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,78262,50136,9,
1979,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,78065,50045,15.2,
1980,42005,PA,Armstrong County, suburban,Northeast,Middle Atlantic,653.176,77775,49794,21.4,
1981,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,77354,49561,27.6,
1982,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,77299,49484,33.8,
1983,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,77315,49391,40,49
1984,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,77197,49284,592,45
1984,42005,,,,,,,,,39.4,
1985,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,76503,48742,38.8,39
1986,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,76328,48566,38.2,33
1987,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,75330,47771,37.6,36
1988,42005,PA,Armstrong County,Suburban,Northeast,Middle Atlantic,653.176,74382,46988,37,34
1989,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,73701,46278,40.2,35
1990,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,73516,46019,557,40
1990,42005,,,,,,,,,43.4,
1991,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,73898,46127,46.6,46
1992,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,73850,45914,49.8,47
1993,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,74356,46165,53,49
1994,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,74236,46128,53,60
1995,42005,PA,Armstrong County, suburban,Northeast,Middle Atlantic,653.176,73978,46081,55,67
1996,42005,PA,Armstrong County,Suburban,Northeast,Middle Atlantic,653.176,73544,45962,43,75
1997,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,73116,45822,56,78
1998,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,73040,45973,56,84
1999,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,72572,45870,59,81
2000,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,72268,45870,68,78
2001,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,71956,45887,77,75
2002,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,71747,45878,86,81
2003,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,71645,45980,95,71
2004,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,71404,45991,104,84
2005,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,70602,45574,113,89
2006,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,70030,45366,115.875,95
2007,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,69845,45240,118.75,97
2008,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,69611,45105,121.625,103
2009,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,69120,44845,124.5,103
2010,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,68938,44845,127.375,96
2011,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,68860,44801,130.25,98
2012,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,68484,44639,133.125,106
2013,42005,PA,Armstrong County, suburban,Northeast,Middle Atlantic,653.176,68069,44070,136,109
2014,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,67856,43630,143.5,106
2015,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,67419,43157,151,106
2016,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,66638,42470,,
2016,42005,PA,Armstrong County,suburban,Northeast,Middle Atlantic,653.176,66638,42470,,
1970,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,208503,130861,57,
1971,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,208845,132090,60.125,
1972,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,209952,134199,63.25,
1973,42007,PA,Beaver County,suburban  ,Northeast,Middle Atlantic,434.713,208991,134933,66.375,
1974,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,206271,134266,69.5,
1975,42007,PA,Beaver County,Suburban,Northeast,Middle Atlantic,434.713,208092,136805,72.625,
1976,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,208305,137915,75.75,
1977,42007,PA,Beaver County, suburban,Northeast,Middle Atlantic,434.713,206228,137082,78.875,
1978,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,205572,137309,82,
1979,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,204663,137114,82.6,
1980,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,204113,136812,83.2,
1981,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,201835,134974,83.8,
1981,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,201835,134974,83.8,
1982,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,201311,134112,84.4,
1983,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,199092,131990,85,133
1984,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,195764,129321,86.5,140
1985,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,192076,126242,88,139
1986,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,188667,123437,102,128
1987,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,186648,121311,120,129
1988,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,185409,119660,125,108
1988,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,185409,119660,125,108
1989,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,185704,118725,153,113
1990,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,186271,118326,175,164
1991,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,187064,118104,195,182
1992,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,187917,118044,282,214
1993,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,188483,118005,226,221
1994,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,187990,117554,223,263
1995,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,187479,117134,210,287
1996,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,186663,116835,218,293
1997,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,185610,116232,220,274
1998,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,184315,115594,245,272
1999,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,182592,114781,251,277
2000,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,181054,114054,200,276
2001,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,179391,113431,300,265
2002,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,178277,113202,297,268
2003,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,177523,113089,346,288
2004,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,176395,113014,361,301
2005,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,174820,112697,380,299
2006,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,173259,112114,389,314
2007,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,172161,111667,369,319
2008,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,171336,111127,350,333
2009,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,170524,110632,316,306
2010,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,170539,110727,334,317
2011,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,170648,110845,326,350
2011,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,170648,110845,326,350
2012,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,170318,110742,318,355
2013,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,170095,109933,318,352
2014,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,169832,109436,318,329
2015,42007,PA,Beaver County,suburban,Northeast,Middle Atlantic,434.713,169185,108555,318,319
2016,42007,PA,Beaver County,SUBURBAN,Northeast,Middle Atlantic,434.713,168526,107571,,
1970,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,42531,25365,11,
1971,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,43270,25965,11.25,
1972,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,43577,26362,11.5,
1973,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,44266,27038,11.75,
1973,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,44266,27038,11.75,
1974,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,44774,27548,12,
1975,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,44945,27804,12.25,
1976,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,44934,28010,12.5,
1977,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,45500,28543,12.75,
1978,42009,PA,Bedford County,RURAL,Northeast,Middle Atlantic,1012.297,45698,28838,13,
1979,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,46890,29828,17,
1980,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,46906,29881,21,
1981,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,47143,30134,25,
1982,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,47381,30348,29,
1983,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,47683,30566,33,13
1984,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,47392,30447,35,11
1985,42009,PA,Bedford County, rural,Northeast,Middle Atlantic,1012.297,47044,30256,37,11
1986,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,47185,30386,39,11
1987,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,47067,30295,41,10
1988,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,47613,30619,43,9
1989,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,47643,30545,43,10
1990,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,48015,30757,50,18
1991,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,48279,30798,47,30
1992,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,48533,30815,58,22
1993,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,48850,30927,39,27
1994,42009,PA,Bedford County,  RURAL ,Northeast,Middle Atlantic,1012.297,49052,31022,43.66667,27
1995,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,49183,31113,48.33333,33
1996,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,49304,31295,606,36
1996,42009,,,,,,,,,53,
1997,42009,PA,Bedford County,RURAL,Northeast,Middle Atlantic,1012.297,49363,31337,57.66667,30
1998,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,49559,31542,62.33333,37
1999,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,49853,31853,67,31
2000,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,49928,31974,79.33334,25
2001,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,49778,31899,91.66666,33
2002,42009,PA,Bedford County,Rural,Northeast,Middle Atlantic,1012.297,49742,31818,104,46
2003,42009,PA,Bedford County,rural  ,Northeast,Middle Atlantic,1012.297,49812,31843,116.3333,57
2003,42009,PA,Bedford County,rural  ,Northeast,Middle Atlantic,1012.297,49812,31843,116.3333,57
2004,42009,PA,Bedford County, rural,Northeast,Middle Atlantic,1012.297,49829,31854,128.6667,55
2005,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,49691,31889,141,80
2006,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,49871,31935,141.125,93
2007,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,49889,31873,141.25,115
2008,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,50052,31922,141.375,133
2009,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,49889,31699,141.5,158
2010,42009,PA,Bedford County,rural  ,Northeast,Middle Atlantic,1012.297,49768,31540,141.625,157
2011,42009,PA,Bedford County,RURAL,Northeast,Middle Atlantic,1012.297,49691,31491,141.75,148
2012,42009,PA,Bedford County, rural,Northeast,Middle Atlantic,1012.297,49615,31446,141.875,175
2013,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,49580,31189,142,192
2014,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,49348,30876,142,199
2014,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,49348,30876,142,199
2015,42009,PA,Bedford County,rural,Northeast,Middle Atlantic,1012.297,49186,30726,142,213
2016,42009,PA,Bedford County,RURAL,Northeast,Middle Atlantic,1012.297,48789,30422,,
1970,42011,PA,Berks County,small/mid,Northeast,Middle Atlantic,856.388,296996,186804,190,
1971,42011,PA,Berks County, small/mid,Northeast,Middle Atlantic,856.388,299481,188903,189.125,
1972,42011,PA,Berks County,small/mid  ,Northeast,Middle Atlantic,856.388,300896,190731,188.25,
1972,42011,PA,Berks County,small/mid  ,Northeast,Middle Atlantic,856.388,300896,190731,188.25,
1973,42011,PA,Berks County,small/mid,Northeast,Middle Atlantic,856.388,305011,194607,187.375,
1974,42011,PA,Berks County,small/mid,Northeast,Middle Atlantic,856.388,305723,195991,186.5,
1975,42011,PA,Berks County,small/mid,Northeast,Middle Atlantic,856.388,306892,197568,185.625,
1976,42011,PA,Berks County,small/mid,Northeast,Middle Atlantic,856.388,308454,200084,184.75,
1976,42011,PA,Berks County,small/mid,Northeast,Middle Atlantic,856.388,308454,200084,184.75,
1977,42011,PA,Berks County,SMALL/MID,Northeast,Middle Atlantic,856.388,306642,199433,183.875,
1978,42011,PA,Berks County,small/mid,Northeast,Middle Atlantic,856.388,309112,202362,183,
1979,42011,PA,Berks County,small/mid,Northeast,Middle Atlantic,856.388,312055,205336,200.6,
1980,42011,PA,Berks County,small/mid,Northeast,Middle Atlantic,856.388,313193,206171,218.2,
1981,42011,PA,Berks County,small/mid,Northeast,Middle Atlantic,856.388,314420,207161,235.8,
1982,42011,PA,Berks County,SMALL/MID,Northeast,Middle Atlantic,856.388,314596,207171,253.4,
1983,42011,PA,Berks County,small/mid,Northeast,Middle Atlantic,856.388,315182,207279,271,389
1984,42011,PA,Berks County,Small/mid,Northeast,Middle Atlantic,856.388,317706,208956,292,437
1984,42011,PA,Berks County,Small/mid,Northeast,Middle Atlantic,856.388,317706,208956,292,437
1985,42011,PA,Berks County,SMALL/MID,Northeast,Middle Atlantic,856.388,318103,208946,313,459
1986,42011,PA,Berks County,small/mid,Northeast,Middle Atlantic,856.388,320399,210328,317,452
1987,42011,PA,Berks County,small/mid,Northeast,Middle Atlantic,856.388,323875,212109,346,475
1988,42011,PA,Berks County,small/mid,Northeast,Middle Atlantic,856.388,327968,214176,413,525
1989,42011,PA,Berks County,small/mid,Northeast,Middle Atlantic,856.388,333940,216993,532,544
1990,42011,PA,Berks County,small/mid,Northeast,Middle Atlantic,856.388,337812,219017,547,760
1991,42011,PA,Berks County,small/mid,Northeast,Middle Atlantic,856.388,342637,221332,566,867
1992,42011,PA,Berks County,small/mid,Northeast,Middle Atlantic,856.388,346050,222389,538,952
1993,42011,PA,Berks County,small/mid,Northeast,Middle Atlantic,856.388,350186,224434,548,992
1994,42011,PA,Berks County,small/mid,Northeast,Middle Atlantic,856.388,354092,226588,617,1020
1995,42011,PA,Berks County,small/mid  ,Northeast,Middle Atlantic,856.388,357193,228473,595,1121
1996,42011,PA,Berks County,small/mid,Northeast,Middle Atlantic,856.388,360380,230967,744,1050
1997,42011,PA,Berks County,small/mid,Northeast,Middle Atlantic,856.388,363739,233363,950,926
1998,42011,PA,Berks County,small/mid,Northeast,Middle Atlantic,856.388,367082,235770,949,1012
