year,fips,state,county_name,urbanicity,region,division,land_area,total_pop,total_pop_15to64,total_jail_pop,total_prison_pop
1982,12003,FL,Baker County,suburban,South,South Atlantic,585.23,15983,10447,28.8,
1983,12003,FL,Baker County,suburban,South,South Atlantic,585.23,16326,10748,557,
1983,12003,,,,,,,,,30,
1984,12003,FL,Baker County,suburban,South,South Atlantic,585.23,16402,10864,41.5,
1985,12003,FL,Baker County,suburban,South,South Atlantic,585.23,16576,11038,53,
1986,12003,FL,Baker County,suburban,South,South Atlantic,585.23,16962,11332,52,
1986,12003,FL,Baker County,suburban,South,South Atlantic,585.23,16962,11332,52,
1987,12003,FL,Baker County,suburban,South,South Atlantic,585.23,17228,11548,52,59
1988,12003,FL,Baker County,suburban,South,South Atlantic,585.23,17616,11777,58,68
1989,12003,FL,Baker County,suburban,South,South Atlantic,585.23,18180,12135,60.4,72
1990,12003,FL,Baker County,suburban,South,South Atlantic,585.23,18594,12277,62.8,76
1991,12003,FL,Baker County,suburban,South,South Atlantic,585.23,19262,12813,65.2,80
1992,12003,FL,Baker County,SUBURBAN,South,South Atlantic,585.23,19567,13016,67.6,84.25
1993,12003,FL,Baker County,suburban,South,South Atlantic,585.23,19924,13208,70,88.5
1994,12003,FL,Baker County,suburban,South,South Atlantic,585.23,20034,13266,77.83334,92.75
1995,12003,FL,Baker County,suburban,South,South Atlantic,585.23,20482,13610,85.66666,97
1996,12003,FL,Baker County,suburban,South,South Atlantic,585.23,20965,14018,93.5,90
1997,12003,FL,Baker County,suburban,South,South Atlantic,585.23,21294,14320,101.3333,88
1998,12003,FL,Baker County,suburban,South,South Atlantic,585.23,21232,14262,109.1667,85
1999,12003,FL,Baker County,suburban,South,South Atlantic,585.23,21575,14602,117,91
2000,12003,FL,Baker County,suburban,South,South Atlantic,585.23,22374,15282,117,86
2001,12003,FL,Baker County,suburban,South,South Atlantic,585.23,22620,15534,120,95
2002,12003,FL,Baker County,suburban,South,South Atlantic,585.23,23298,16014,120,96
2003,12003,FL,Baker County,suburban,South,South Atlantic,585.23,23555,16194,120,101
2004,12003,FL,Baker County,Suburban,South,South Atlantic,585.23,24142,16566,120,121
2005,12003,FL,Baker County,suburban,South,South Atlantic,585.23,24832,17003,125,179
2006,12003,FL,Baker County,suburban,South,South Atlantic,585.23,25571,17427,147.75,196
2007,12003,FL,Baker County,suburban,South,South Atlantic,585.23,26212,17880,170.5,223
2008,12003,FL,Baker County,suburban,South,South Atlantic,585.23,26725,18150,193.25,226
2009,12003,FL,Baker County,suburban,South,South Atlantic,585.23,27124,18327,216,229
2010,12003,FL,Baker County,suburban,South,South Atlantic,585.23,27115,18273,238.75,214
2011,12003,FL,Baker County,suburban,South,South Atlantic,585.23,27062,18223,261.5,210
2012,12003,FL,Baker County,suburban,South,South Atlantic,585.23,27042,18106,284.25,181
2013,12003,FL,Baker County,suburban,South,South Atlantic,585.23,27043,18002,307,173
2014,12003,FL,Baker County,suburban,South,South Atlantic,585.23,27000,17964,361.5,171
2015,12003,FL,Baker County,suburban,South,South Atlantic,585.23,27123,18028,416,152
2016,12003,FL,Baker County,suburban,South,South Atlantic,585.23,27364,18226,,
1970,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,75830,47082,106,
1970,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,75830,47082,106,
1971,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,78068,48790,107.75,
1972,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,79754,50253,109.5,
1973,12005,FL,Bay County, small/mid,South,South Atlantic,758.461,81840,52003,111.25,
1974,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,86564,55617,627,
1974,12005,,,,,,,,,113,
1975,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,89173,57753,114.75,
1976,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,91839,60236,116.5,
1977,12005,FL,Bay County,  SMALL/MID ,South,South Atlantic,758.461,93413,61703,118.25,
1978,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,94758,63052,120,
1979,12005,FL,Bay County,  SMALL/MID ,South,South Atlantic,758.461,97506,65362,135.6,
1980,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,98338,66177,151.2,
1981,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,100456,67828,166.8,
1982,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,103909,70301,182.4,
1983,12005,FL,Bay County,  SMALL/MID ,South,South Atlantic,758.461,106032,71805,198,
1984,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,109254,74062,208.5,
1985,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,113712,77053,219,
1985,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,113712,77053,219,
1986,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,118160,79984,250,
1987,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,121421,82057,350,371
1988,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,123857,83230,390,408
1989,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,125706,84024,419,463.333333333
1990,12005,FL,Bay County,small/mid  ,South,South Atlantic,758.461,127323,83871,483,518.666666667
1991,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,130000,85744,434,574
1992,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,133432,87935,445,714
1993,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,137127,90013,472,854
1994,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,139636,91542,480,994
1995,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,142101,93208,520,1134
1996,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,144826,95488,503,1151
1997,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,146651,97028,752,1161
1998,12005,FL,Bay County,small/mid  ,South,South Atlantic,758.461,147011,97567,904,1183
1999,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,148149,98703,968,1430
1999,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,148149,98703,968,1430
2000,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,148393,99144,875,1603
2000,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,148393,99144,875,1603
2001,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,150207,100324,823,1495
2001,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,150207,100324,823,1495
2002,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,152741,102015,888,1508
2003,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,155044,103606,969,1605
2003,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,155044,103606,969,1605
2004,12005,FL,Bay County, small/mid,South,South Atlantic,758.461,158804,106708,1005,1730
2005,12005,FL,Bay County,small/mid  ,South,South Atlantic,758.461,162917,109832,889,1855
2006,12005,FL,Bay County,small/mid  ,South,South Atlantic,758.461,165644,111961,892,2067
2007,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,165345,111661,1009,2087
2008,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,166267,111983,951,2215
2009,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,167464,112782,793,2144
2010,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,168852,113653,898,2039
2011,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,169207,113884,850,1976
2012,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,169521,113869,1453,1879
2012,12005,,,,,,,,,913,
2013,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,171755,114397,889,1919
2013,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,171755,114397,889,1919
2014,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,174626,115568,878,1885
2015,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,178221,117524,1210,1798
2016,12005,FL,Bay County,small/mid,South,South Atlantic,758.461,181184,118921,,
1970,12007,FL,Bradford County,rural,South,South Atlantic,293.964,14745,9278,12,
1971,12007,FL,Bradford County,rural,South,South Atlantic,293.964,15258,9639,12,
1972,12007,FL,Bradford County,rural,South,South Atlantic,293.964,15456,9807,12,
1973,12007,FL,Bradford County,  RURAL ,South,South Atlantic,293.964,15929,10166,12,
1974,12007,FL,Bradford County,rural,South,South Atlantic,293.964,16410,10555,12,
1975,12007,FL,Bradford County,rural,South,South Atlantic,293.964,17282,11219,12,
1975,12007,FL,Bradford County,rural,South,South Atlantic,293.964,17282,11219,12,
1976,12007,FL,Bradford County,rural,South,South Atlantic,293.964,17640,11542,12,
1977,12007,FL,Bradford County,rural,South,South Atlantic,293.964,18311,12053,12,
1978,12007,FL,Bradford County,rural,South,South Atlantic,293.964,18836,12470,12,
1979,12007,FL,Bradford County,rural,South,South Atlantic,293.964,19240,12789,12.4,
1980,12007,FL,Bradford County,rural  ,South,South Atlantic,293.964,20100,13437,12.8,
1981,12007,FL,Bradford County,rural,South,South Atlantic,293.964,20405,13723,13.2,
1982,12007,FL,Bradford County,rural,South,South Atlantic,293.964,21149,14297,13.6,
1983,12007,FL,Bradford County,rural,South,South Atlantic,293.964,22655,15366,14,
1984,12007,FL,Bradford County,rural,South,South Atlantic,293.964,22498,15321,16.5,
1985,12007,FL,Bradford County,rural,South,South Atlantic,293.964,22630,15441,19,
1986,12007,FL,Bradford County,rural,South,South Atlantic,293.964,22369,15283,18,
1987,12007,FL,Bradford County,rural,South,South Atlantic,293.964,22456,15353,14,107
1987,12007,FL,Bradford County,rural,South,South Atlantic,293.964,22456,15353,14,107
1988,12007,FL,Bradford County,rural,South,South Atlantic,293.964,22357,15232,32,103
1988,12007,FL,Bradford County,rural,South,South Atlantic,293.964,22357,15232,32,103
1989,12007,FL,Bradford County,rural,South,South Atlantic,293.964,22501,15295,32.4,139.666666667
1990,12007,FL,Bradford County,rural,South,South Atlantic,293.964,22605,15196,32.8,176.333333333
1991,12007,FL,Bradford County,rural,South,South Atlantic,293.964,23243,15675,33.2,213
1992,12007,FL,Bradford County,rural,South,South Atlantic,293.964,23599,15965,33.6,199.25
1993,12007,FL,Bradford County,rural,South,South Atlantic,293.964,23742,15952,34,185.5
1994,12007,FL,Bradford County,rural,South,South Atlantic,293.964,24545,16685,40.5,171.75
1995,12007,FL,Bradford County,rural,South,South Atlantic,293.964,24534,16672,47,158
1996,12007,FL,Bradford County,rural,South,South Atlantic,293.964,25042,17079,606,147
1996,12007,,,,,,,,,53.5,
1997,12007,FL,Bradford County,rural,South,South Atlantic,293.964,25537,17521,60,149
1998,12007,FL,Bradford County,rural,South,South Atlantic,293.964,25892,17859,66.5,157
1998,12007,FL,Bradford County,rural,South,South Atlantic,293.964,25892,17859,66.5,157
1999,12007,FL,Bradford County,rural,South,South Atlantic,293.964,25887,17859,73,161
2000,12007,FL,Bradford County,rural,South,South Atlantic,293.964,26064,18052,95.5,168
2000,12007,FL,Bradford County,rural,South,South Atlantic,293.964,26064,18052,95.5,168
2001,12007,FL,Bradford County,rural,South,South Atlantic,293.964,26083,18057,118,172
2002,12007,FL,Bradford County,rural,South,South Atlantic,293.964,26306,18246,140.5,181
2003,12007,FL,Bradford County,rural,South,South Atlantic,293.964,27035,18856,163,198
2004,12007,FL,Bradford County,rural,South,South Atlantic,293.964,27703,19398,185.5,201
2005,12007,FL,Bradford County,rural,South,South Atlantic,293.964,28098,19676,208,233
2006,12007,FL,Bradford County,rural,South,South Atlantic,293.964,28506,19864,199.125,251
2007,12007,FL,Bradford County,rural,South,South Atlantic,293.964,28825,20084,190.25,214
2008,12007,FL,Bradford County,rural,South,South Atlantic,293.964,28961,20143,181.375,179
2009,12007,FL,Bradford County,rural,South,South Atlantic,293.964,28979,20116,172.5,179
2010,12007,FL,Bradford County,rural  ,South,South Atlantic,293.964,28520,19669,163.625,164
2011,12007,FL,Bradford County,rural,South,South Atlantic,293.964,28536,19665,154.75,155
2012,12007,FL,Bradford County,rural,South,South Atlantic,293.964,28432,19481,145.875,142
2013,12007,FL,Bradford County,rural,South,South Atlantic,293.964,27050,17971,137,170
2014,12007,FL,Bradford County,Rural,South,South Atlantic,293.964,26806,17721,137,256
2015,12007,FL,Bradford County,rural,South,South Atlantic,293.964,26559,17458,137,246
2016,12007,FL,Bradford County,rural,South,South Atlantic,293.964,26744,17531,,
1970,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,230340,143080,80,
1971,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,231698,145084,90,
1972,12009,FL,Brevard County,small/mid  ,South,South Atlantic,1015.192,230507,145856,100,
1973,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,238221,152780,110,
1974,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,238468,154769,120,
1975,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,241242,158418,130,
1976,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,240790,159748,140,
1977,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,241457,161192,150,
1978,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,251031,168833,160,
1979,12009,FL,Brevard County,Small/mid,South,South Atlantic,1015.192,263036,178478,177.2,
1980,12009,FL,Brevard County, small/mid,South,South Atlantic,1015.192,275751,188024,194.4,
1981,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,285961,194388,211.6,
1982,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,299100,202555,228.8,
1982,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,299100,202555,228.8,
1983,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,310007,209088,246,
1984,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,322776,216931,235,
1984,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,322776,216931,235,
1985,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,336937,225464,224,
1986,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,349176,232463,325,
1987,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,359631,238158,896,538
1988,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,371550,243900,650,526
1989,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,384421,250283,666,667.666666667
1990,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,403209,258414,784,809.333333333
1991,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,415512,265602,734,951
1992,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,425584,270475,727,1093.75
1993,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,436282,274906,638,1236.5
1994,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,444198,277855,630,1379.25
1995,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,451310,281152,849,1522
1996,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,455889,282212,790,1520
1997,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,461686,285099,982,1547
1998,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,467624,288746,1010,1521
1999,12009,FL,Brevard County,small/mid  ,South,South Atlantic,1015.192,472138,292111,1100,1732
2000,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,477819,296431,1153,1587
2001,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,486429,302623,1173,1611
2002,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,495425,309789,1166,1737
2003,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,504847,316807,1373,1947
2004,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,518722,327621,1300,2277
2005,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,529907,337206,1214,2447
2006,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,535138,342149,1700,2503
2006,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,535138,342149,1700,2503
2007,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,539719,345697,1740,2681
2008,12009,FL,Brevard County, small/mid,South,South Atlantic,1015.192,542378,346305,1835,2931
2009,12009,FL,Brevard County,SMALL/MID,South,South Atlantic,1015.192,542109,345536,1627,3078
2010,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,543378,346025,1531,3149
2011,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,543976,346432,1583,3056
2012,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,544439,345896,1601,2998
2013,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,547293,344626,1514.5,3085
2014,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,550754,344925,1428,3089
2015,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,556277,346352,1446,2965
2015,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,556277,346352,1446,2965
2016,12009,FL,Brevard County,small/mid,South,South Atlantic,1015.192,566822,351582,,
1970,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,629713,370625,736,
1971,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,668170,393753,766.375,
1972,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,709571,419948,796.75,
1973,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,767155,458208,827.125,
1974,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,840561,508069,857.5,
1975,12011,FL,Broward County,  SUBURBAN ,South,South Atlantic,1204.648,869233,524243,887.875,
1976,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,884652,533905,918.25,
1977,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,907011,546841,948.625,
1978,12011,FL,Broward County, suburban,South,South Atlantic,1204.648,942577,570153,979,
1979,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,986449,600628,977,
1979,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,986449,600628,977,
1980,12011,FL,Broward County,SUBURBAN,South,South Atlantic,1204.648,1026241,630108,975,
1981,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1055340,652126,973,
1982,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1076760,667866,971,
1983,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1095091,681057,969,
1984,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1110859,692744,1561.5,
1985,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1132923,707534,2154,
1985,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1132923,707534,2154,
1986,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1154502,721343,1538,
1987,12011,FL,Broward County,Suburban,South,South Atlantic,1204.648,1180916,737870,1893,4448
1988,12011,FL,Broward County,Suburban,South,South Atlantic,1204.648,1208437,752229,2629,4094
1989,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1233033,764840,2979,4709.33333333
1990,12011,FL,Broward County,  SUBURBAN ,South,South Atlantic,1204.648,1263301,775543,3059,5324.66666667
1991,12011,FL,Broward County,  SUBURBAN ,South,South Atlantic,1204.648,1296261,798308,3502,5940
1992,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1325375,816832,3173,6234
1993,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1372526,844728,2965,6528
1994,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1412641,871819,3165,6822
1995,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1447124,897756,3546,7116
1996,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1481333,923313,3470,6757
1997,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1522179,956500,4129,6849
1998,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1560649,987775,4289,7036
1999,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1594130,1015457,4253,7900
2000,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1630600,1046960,4813,8013
2001,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1662848,1075459,4745,7924
2002,12011,FL,Broward County,suburban  ,South,South Atlantic,1204.648,1690118,1101182,5116,8227
2003,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1707543,1120090,4981,8385
2003,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1707543,1120090,4981,8385
2004,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1725461,1140161,5203,8441
2005,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1746896,1162061,5497,8284
2006,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1739348,1166237,5949,8617
2007,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1720825,1157911,5526,9031
2008,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1723633,1159841,5500,9351
2009,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1733310,1168008,4981,9239
2009,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1733310,1168008,4981,9239
2010,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1748146,1179175,4583,8725
2011,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1752907,1182873,4509,7980
2012,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1787691,1208484,4740,7634
2013,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1816837,1225285,5154,7903
2014,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1840561,1236154,4520,8004
2015,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1866837,1248955,4573,7861
2016,12011,FL,Broward County,suburban,South,South Atlantic,1204.648,1891684,1261908,,
1970,12013,FL,Calhoun County,rural,South,South Atlantic,567.334,7646,4466,9,
1971,12013,FL,Calhoun County,rural,South,South Atlantic,567.334,7725,4513,8.375,
1972,12013,FL,Calhoun County,rural,South,South Atlantic,567.334,8057,4750,7.75,
1973,12013,FL,Calhoun County,rural,South,South Atlantic,567.334,7926,4669,7.125,
1973,12013,FL,Calhoun County,rural,South,South Atlantic,567.334,7926,4669,7.125,
1974,12013,FL,Calhoun County,rural,South,South Atlantic,567.334,7992,4700,6.5,
1975,12013,FL,Calhoun County,rural,South,South Atlantic,567.334,8332,4926,5.875,
1976,12013,FL,Calhoun County,rural,South,South Atlantic,567.334,8641,5124,5.25,
