year,fips,state,county_name,urbanicity,region,division,land_area,total_pop,total_pop_15to64,total_jail_pop,total_prison_pop
1974,22007,LA,Assumption Parish,rural,South,West South Central,338.663,20404,11794,7.5,
1975,22007,LA,Assumption Parish,rural,South,West South Central,338.663,20562,12021,8.625,
1976,22007,LA,Assumption Parish,rural,South,West South Central,338.663,20727,12275,9.75,
1977,22007,LA,Assumption Parish,rural,South,West South Central,338.663,20905,12528,10.875,
1978,22007,LA,Assumption Parish,rural,South,West South Central,338.663,21209,12804,12,
1979,22007,LA,Assumption Parish,rural,South,West South Central,338.663,21735,13240,13,
1980,22007,LA,Assumption Parish,Rural,South,West South Central,338.663,22216,13635,14,
1981,22007,LA,Assumption Parish,rural,South,West South Central,338.663,22766,14054,15,
1982,22007,LA,Assumption Parish,rural,South,West South Central,338.663,23541,14614,16,
1983,22007,LA,Assumption Parish,rural,South,West South Central,338.663,23801,14815,17,
1984,22007,LA,Assumption Parish,rural,South,West South Central,338.663,23534,14674,20.4,
1985,22007,LA,Assumption Parish,rural,South,West South Central,338.663,23633,14753,23.8,
1986,22007,LA,Assumption Parish,rural,South,West South Central,338.663,23546,14697,27.2,
1987,22007,LA,Assumption Parish,rural,South,West South Central,338.663,23046,14358,30.6,
1988,22007,LA,Assumption Parish,rural,South,West South Central,338.663,22804,14165,34,
1989,22007,LA,Assumption Parish,rural,South,West South Central,338.663,22922,14244,38,17.3333333333
1990,22007,LA,Assumption Parish,rural  ,South,West South Central,338.663,22704,14262,36,23.6666666667
1991,22007,LA,Assumption Parish,rural,South,West South Central,338.663,22665,14233,38,30
1992,22007,LA,Assumption Parish,rural,South,West South Central,338.663,22628,14245,52,48
1993,22007,LA,Assumption Parish,Rural,South,West South Central,338.663,22658,14340,50,46
1994,22007,LA,Assumption Parish,rural,South,West South Central,338.663,22685,14413,51.66667,48
1995,22007,LA,Assumption Parish,rural,South,West South Central,338.663,22873,14646,53.33333,42
1996,22007,LA,Assumption Parish,rural,South,West South Central,338.663,22812,14679,55,47
1997,22007,LA,Assumption Parish,rural,South,West South Central,338.663,22986,14924,56.66667,57
1998,22007,LA,Assumption Parish,rural,South,West South Central,338.663,23173,15120,58.33333,60
1999,22007,LA,Assumption Parish,rural,South,West South Central,338.663,23372,15338,60,66
2000,22007,LA,Assumption Parish,rural,South,West South Central,338.663,23324,15381,67.5,
2001,22007,LA,Assumption Parish,rural,South,West South Central,338.663,23194,15248,75,
2002,22007,LA,Assumption Parish,rural,South,West South Central,338.663,23210,15362,82.5,
2003,22007,LA,Assumption Parish,rural,South,West South Central,338.663,23262,15341,90,
2004,22007,LA,Assumption Parish,rural,South,West South Central,338.663,23319,15428,97.5,
2005,22007,LA,Assumption Parish,rural,South,West South Central,338.663,23199,15424,105,
2006,22007,LA,Assumption Parish,rural,South,West South Central,338.663,23477,15603,99.875,
2007,22007,LA,Assumption Parish,rural,South,West South Central,338.663,23543,15698,94.75,
2008,22007,LA,Assumption Parish,rural,South,West South Central,338.663,23534,15728,89.625,
2009,22007,LA,Assumption Parish,rural,South,West South Central,338.663,23508,15754,84.5,
2010,22007,LA,Assumption Parish,rural,South,West South Central,338.663,23417,15669,79.375,
2011,22007,LA,Assumption Parish,rural,South,West South Central,338.663,23334,15613,74.25,
2012,22007,LA,Assumption Parish,rural,South,West South Central,338.663,23176,15440,69.125,
2013,22007,LA,Assumption Parish,rural,South,West South Central,338.663,23067,15328,64,
2014,22007,LA,Assumption Parish, rural,South,West South Central,338.663,23191,15368,64,
2015,22007,LA,Assumption Parish,rural,South,West South Central,338.663,23038,15220,64,
2016,22007,LA,Assumption Parish,rural,South,West South Central,338.663,22895,15035,,
1970,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,37848,21333,36,
1971,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,38279,21685,36,
1971,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,38279,21685,36,
1972,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,38214,21780,36,
1973,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,38693,22236,36,
1974,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,38930,22533,36,
1975,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,39400,22961,36,
1976,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,39888,23425,36,
1977,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,40386,23893,36,
1978,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,40876,24302,36,
1979,22009,LA,Avoyelles Parish,rural  ,South,West South Central,832.381,41333,24698,48.8,
1980,22009,LA,Avoyelles Parish, rural,South,West South Central,832.381,41418,24807,61.6,
1981,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,41485,24987,74.4,
1982,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,42113,25505,87.2,
1983,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,42217,25633,100,
1983,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,42217,25633,100,
1984,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,42244,25689,120.2,
1985,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,42163,25629,140.4,
1986,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,42166,25576,160.6,
1987,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,41412,25045,180.8,
1988,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,40436,24369,201,
1989,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,39685,23904,460,87.6666666667
1990,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,39121,23802,348,144.333333333
1991,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,39041,23752,643,201
1992,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,39246,23918,775,209
1993,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,39839,24585,840,262
1994,22009,LA,Avoyelles Parish,  RURAL ,South,West South Central,832.381,39953,24777,935,255
1995,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,40387,25239,1002,271
1996,22009,LA,Avoyelles Parish,RURAL,South,West South Central,832.381,40847,25781,998,279
1997,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,41071,26091,1002,307
1998,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,41253,26407,1171,334
1999,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,41373,26601,1300,317
2000,22009,LA,Avoyelles Parish,RURAL,South,West South Central,832.381,41459,26810,1250,
2001,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,41274,26801,1049,
2002,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,41233,26901,1000,
2003,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,41446,27005,921,
2004,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,41271,26977,1000,
2005,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,41036,26873,1600,
2005,22009,,,,,,,,,1060,
2006,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,42080,27643,1030,
2007,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,41809,27512,1000,
2008,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,42040,27624,1230,
2009,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,42034,27509,1992,
2009,22009,,,,,,,,,1439,
2010,22009,LA,Avoyelles Parish, rural,South,West South Central,832.381,42073,27478,1726,
2010,22009,,,,,,,,,1212,
2011,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,42110,27497,1163,
2012,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,41795,27292,1162,
2013,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,41588,26938,1202,
2014,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,41290,26688,1132,
2015,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,41121,26554,1062,
2016,22009,LA,Avoyelles Parish,rural,South,West South Central,832.381,41042,26445,,
1970,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,22956,13702,19,
1971,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,23233,13929,20.625,
1972,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,24141,14617,22.25,
1973,22011,LA,Beauregard Parish, rural,South,West South Central,1157.342,24575,14999,23.875,
1974,22011,LA,Beauregard Parish,rural  ,South,West South Central,1157.342,25346,15594,25.5,
1975,22011,LA,Beauregard Parish, rural,South,West South Central,1157.342,26555,16488,27.125,
1976,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,27551,17253,28.75,
1977,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,28207,17766,30.375,
1978,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,29055,18372,32,
1979,22011,LA,Beauregard Parish, rural,South,West South Central,1157.342,29299,18573,29.2,
1980,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,29841,18938,26.4,
1980,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,29841,18938,26.4,
1981,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,30369,19385,23.6,
1982,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,30845,19805,20.8,
1983,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,31387,20212,18,
1984,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,31570,20376,32.4,
1985,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,31752,20520,46.8,
1986,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,31706,20476,61.2,
1987,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,31872,20557,75.6,
1988,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,31029,19971,90,
1989,22011,LA,Beauregard Parish,Rural,South,West South Central,1157.342,30439,19609,89,53
1990,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,30061,19554,88,75
1991,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,30792,19978,87,97
1992,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,31113,20163,86,101
1993,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,31326,20288,85,88
1994,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,31585,20430,90.83334,110
1995,22011,LA,Beauregard Parish,  RURAL ,South,West South Central,1157.342,31765,20607,96.66666,127
1996,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,31895,20762,102.5,136
1997,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,32147,20963,108.3333,152
1998,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,32334,21115,114.1667,181
1999,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,32649,21351,120,189
2000,22011,LA,Beauregard Parish,Rural,South,West South Central,1157.342,32979,21590,121.8333,
2001,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,33001,21595,123.6667,
2002,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,33000,21545,125.5,
2003,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,33221,21746,127.3333,
2004,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,33614,22054,129.1667,
2005,22011,LA,Beauregard Parish,Rural,South,West South Central,1157.342,34130,22493,131,
2006,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,34510,22789,135,
2007,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,34623,22797,129,
2008,22011,LA,Beauregard Parish,rural  ,South,West South Central,1157.342,34893,22958,124,
2009,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,35142,23063,128,
2010,22011,LA,Beauregard Parish,rural  ,South,West South Central,1157.342,35654,23417,141,
2011,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,35834,23538,172,
2012,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,36090,23697,131,
2013,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,36343,23686,128,
2014,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,36278,23588,125,
2015,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,36261,23535,125,
2016,22011,LA,Beauregard Parish,rural,South,West South Central,1157.342,36526,23682,,
1970,22013,LA,Bienville Parish,rural  ,South,West South Central,811.281,15954,8992,25,
1971,22013,LA,Bienville Parish,rural,South,West South Central,811.281,15749,8869,24.25,
1972,22013,LA,Bienville Parish,rural,South,West South Central,811.281,15568,8780,23.5,
1973,22013,LA,Bienville Parish,rural,South,West South Central,811.281,15533,8795,22.75,
1974,22013,LA,Bienville Parish,Rural,South,West South Central,811.281,15848,9018,22,
1975,22013,LA,Bienville Parish,rural,South,West South Central,811.281,16143,9230,21.25,
1976,22013,LA,Bienville Parish,rural,South,West South Central,811.281,16115,9276,20.5,
1977,22013,LA,Bienville Parish,rural,South,West South Central,811.281,16189,9389,19.75,
1978,22013,LA,Bienville Parish, rural,South,West South Central,811.281,16333,9529,19,
1979,22013,LA,Bienville Parish,rural,South,West South Central,811.281,16282,9545,20.2,
1980,22013,LA,Bienville Parish,rural,South,West South Central,811.281,16396,9645,21.4,
1981,22013,LA,Bienville Parish,rural,South,West South Central,811.281,16501,9741,22.6,
1981,22013,LA,Bienville Parish,rural,South,West South Central,811.281,16501,9741,22.6,
1982,22013,LA,Bienville Parish,rural,South,West South Central,811.281,16382,9704,23.8,
1983,22013,LA,Bienville Parish,rural,South,West South Central,811.281,16546,9817,25,
1984,22013,LA,Bienville Parish,rural,South,West South Central,811.281,16504,9780,26,
1985,22013,LA,Bienville Parish,rural,South,West South Central,811.281,16723,9885,27,
1986,22013,LA,Bienville Parish,rural,South,West South Central,811.281,16782,9864,28,
1986,22013,LA,Bienville Parish,rural,South,West South Central,811.281,16782,9864,28,
1987,22013,LA,Bienville Parish,rural,South,West South Central,811.281,16729,9774,29,
1988,22013,LA,Bienville Parish,Rural,South,West South Central,811.281,16353,9508,30,
1989,22013,LA,Bienville Parish,rural,South,West South Central,811.281,16193,9384,31,28.6666666667
1990,22013,LA,Bienville Parish,rural,South,West South Central,811.281,16212,9485,32,41.3333333333
1991,22013,LA,Bienville Parish,rural,South,West South Central,811.281,16163,9443,33,54
1992,22013,LA,Bienville Parish,rural,South,West South Central,811.281,16096,9415,34,44
1993,22013,LA,Bienville Parish,rural,South,West South Central,811.281,16197,9560,35,46
1994,22013,LA,Bienville Parish,rural,South,West South Central,811.281,16242,9614,37.16667,40
1995,22013,LA,Bienville Parish,RURAL,South,West South Central,811.281,16001,9501,39.33333,55
1996,22013,LA,Bienville Parish,rural,South,West South Central,811.281,15989,9535,41.5,55
1996,22013,LA,Bienville Parish,rural,South,West South Central,811.281,15989,9535,41.5,55
1997,22013,LA,Bienville Parish,rural,South,West South Central,811.281,15946,9567,43.66667,53
1998,22013,LA,Bienville Parish,rural,South,West South Central,811.281,15889,9581,45.83333,57
1999,22013,LA,Bienville Parish,rural,South,West South Central,811.281,15813,9569,48,63
